object_id,ein,OrgnztnBsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,FndrsrActvtyInf_ActvtyTxt,FndrsrActvtyInf_FndrsrCntrlOfFndsInd,FndrsrActvtyInf_GrssRcptsAmt,FndrsrActvtyInf_RtndByCntrctrAmt,FndrsrActvtyInf_NtTOrgnztnAmt
201521339349304262,440546278,CAMPBELL AND COMPANY,CONSULTING,false,22210
201531339349303083,540505940,GRENZEBACH GLIER & ASSOCIATES,401 N MICHIGAN AVENUE STE 2800,CHICAGO,IL,60611,CAMPAIGN CONSULTATION,0,0,14614,-14614
201531339349303083,540505940,RUFFALO CODY,PO BOX 3018,CEDAR RAPIDS,IA,524063018,TELEPHONE SOLICITATIONS,0,0,29873,-29873
201531339349303083,540505940,GIGAWATT,55 E THIRD AVE,SAN MATEO,CA,94401,ONLINE SOLICITATION SUPPORT,0,0,4000,-4000
201531289349301108,350868149,RuffaloCODY,PO Box 3018,Cedar Rapids,IA,52406,Management of annual phone-a-thon.,0,834817,153630,681187
201531339349304883,910565553,Delve Analytics LLC,4957 Lakemont Blvd SE,Ste C4 386,Bellevue,WA,980067802,Fundraising consulting,0,0,33750,-33750
201531349349305243,240795453,RUFFALO CODY,65 KIRKWOOD NORTH ROAD SW,CEDAR RAPIDS,IA,52406,PHONATHON AGENT,0,141239,75018,66221
201540629349300629,150543658,CONSTELLATION ADVANCEMENT LLC,17 VILLAGE ROAD PO BOX 188,NEW VERNON,NY,07976,CAPITAL CAMPAIGN CONSULTANT,0,1262107,57775,1204332
201540439349300934,383001876,J Milito & Associates,1133 Maplegrove Dr NW,Grand Rapids,MI,49504,Phone solicitation,0,210099,93654,116445
201531349349308018,540505965,RUFFALO CODY,PO BOX 718,DES MOINES,IA,50303,SOLICITOR CONSULTING,false,23547,-23547
201531349349308018,540505965,WASHBURN MCGOLDRICK INC,950 NEW LOUDON ROAD SUITE 210,LATHAM,NY,12110,FUNDRAISING CONSULTING,false,47491,-47491
201531349349308018,540505965,TARGET ANALYTICS,2 CANAL PARK SUITE 4300,CAMBRIDGE,MA,02141,FUNDRAISING CONSULTING,false,22965,-22965
201531349349308018,540505965,ROYALL COMPANY,1920 EAST PARHAM ROAD,RICHMOND,VA,23228,FUNDRAISING CONSULTING,false,61500,-61500
201541959349300439,941156365,RUFFALOCODY,PO BOX 3018,CEDAR RAPIDS,IA,52406,STDNT PHONE APPEAL,false,1206885,593700,613185
201541959349300439,941156365,THE STELTER COMPANY,10435 NEW YORK AVENUE,DES MOINES,IA,50322,BROCHURES,false,38584
201541959349300439,941156365,MRS JAYNE SHERRY MORDELL,40 PALMER LANE,PORTOLA VALLEY,CA,94028,EVENT MANAGEMENT,false,986453,35750,950703
201541959349300439,941156365,GRIZZARD,229 PEACHTREE STREET NE SUITE 1400,ATLANTA,CA,30303,SOLICITATN& DEVELOPMENT,false,37400,27872,9528
201541959349300439,941156365,JOSH BIRKHOLZ,7251 OHMS LANE,MINNEAPOLIS,MN,55439,PROGRAM & TRAINING,false,47930
201541959349300439,941156365,TANGIBLE STRATEGIES,6818 CUTTING BLVD,EL CERRITO,CA,94530,MAIL CAMPAIGN,false,300000,20000,280000
201541069349300229,710239576,ShareMedia Services,PO Box 46695,Eden Prairie,MN,55344,Share-a-Thon Radio Talent,0,770980,23000,747980
201541339349304279,160743140,BENTZ WHALEY FLESSNER INC,OHMS LANE,MINNEAPOLIS,MN,55439,false,0,143534,-143534
201542109349300114,237135915,LAKOTA EXPRESS,287 WATER TOWER RD,KYLE,SD,57752,SOLICITING,false,1312879,813633,499246
201542109349300129,135648615,Brad Cecil and Associates,2115 Arlington Downs Rd,Arlington,TX,76011,Letter writing,0,0,12000,-12000
201542109349300129,135648615,The Timothy Group,1663 Sutherland DR SE,Grand Rapids,MI,49508,Fund raising consultants,0,0,66452,-66452
201541359349309134,381948285,THE REMINGTON GROUP,21280 DOVER COURT,BLOOMFIELD,MI,48025,FUNDRAISIN,false,200000,-200000
201501259349301430,250496976,RuffaloCody,PO Box 3018,Cedar Rapids,IA,52406,Fundraising,0,232358,165247,67111
201501359349305610,381359081,RUFFALO CODY,PO BOX 3018,CEDAR RAPIDS,IA,524063018,PHONATHON,0,348250,35881,312369
201501359349305610,381359081,ESPONSORNOW,PO BOX 1257,VACAVILLE,CA,95696,FOOTBALL FUNDRAISER,1,13444,4533,8911
201500129349300910,560556753,BLACKBAUD,2000 DANIEL ISLAND DRIVE,CHARLESTON,SC,29492,PROVIDES DATABASE SUPPORT,0,0,11640,-11640
201500129349300910,560556753,VIRGINIA SYNOD ELCA,PO BOX 70,SALEM,VA,24153,PROVIDES GRANTWRITING SUPPORT,0,0,6000,-6000
201500449349302610,610444650,AMERGENT,9 CENTENNIAL DR,PEABODY,MA,01960,DONOR AND ACQUISITION AND RETENTION,false,373335,-373335
201500449349302610,610444650,EDUVENTURES,101 FEDERAL ST 12TH FLOOR,BOSTON,MA,02110,TRUSTEE GIVING AND BENCHMARKING,false,183980,-183980
201500449349302610,610444650,ADVISORY BOARD CO,PO BOX 79461,BALTIMORE,MD,212790461,"RESEARCH, CONSULTING AND MANAGEMENT SERVICES",false,19500,-19500
201501359349307555,111630822,DirectLine Technologies Inc DLT,CONSULTING MANAGEMENT,false,70673,73057,-2384
201500429349301435,370673484,RUFFALO CODY LLC,PO BOX 3018,CEDAR RAPIDS,IA,524043018,CONSULTING,0,151808,60400,91408
201501359349300935,460224604,SHERWOOD CONSULTING SERVICE INC,4529 SHORELINE DRIVE 5,FORT COLLINS,CO,80526,FEASIBILITY STUDY/CAMPAIGN CONSULTATION,0,0,35130,-35130
201500899349300205,362170999,GRANTS PLUS LLC,1422 EUCLID AVENUE STE 970,CLEVELAND,OH,441152011,FUNDRAISING CONSULTING,0,0,31957,-31957
201501329349302005,520595110,RUFFALOCODY LLC,65 KIRKWOOD NORTH RD SW,CEDAR RAPIDS,IA,524063018,TELEMARKETING SERVICES FOR ANNUAL GIVING PROGRAMS,0,1168605,777781,390824
201501329349302005,520595110,JOHN ROCKEFELLER,PO BOX 50,GEYSERVILLE,CA,95441,FUNDRAISING CONSULTING SERVICES,0,0,54800,-54800
201501359349303300,560529961,MARTS AND LUNDY INC,CAMPAIGN CONSULTING,false,40527
201501359349303300,560529961,PLUS DELTA PARTNERS,CAMPAIGN TRAINING,false,141265
201501359349303590,560532129,GRENZEBACH GLIER & ASSOCIATES,SEE PART IV FOR ADDRESS,SEE PART IV,IL,60611,CAMPAIGN CONSULTING,0,0,23175,0
201501359349303590,560532129,COPPER REEF ENTERPRISES,SEE PART IV FOR ADDRESS,CARLSBAD,CA,92009,CAMPAIGN CONSULTING,0,0,102797,0
201501359349303590,560532129,PW FEATS,SEE PART IV FOR AD,BALTIMORE,MD,21202,CAMPAIGN CONSULTING,0,0,1001489,0
201501359349303590,560532129,SULLIVAN & COMPANY,SE,NEW YORK,NY,10014,CAMPAIGN CONSULTING,0,0,144550,0
201501359349303590,560532129,HOPKINS DESIGN GROUP LTD,SEE PART IV FOR ADDRESS,DURHAM,NC,27705,CAMPAIGN CONSULTING,0,0,6069,0
201501359349303590,560532129,CMG PARTNERS LLC,SEE PART IV FOR ADDRESS,SURFSIDE BEACH,SC,29575,CAMPAIGN CONSULTING,0,0,24349,0
201501359349303590,560532129,CREWS CONTROL CORPORATION,SEE PART IV FOR ADDRESS,FULTON,MD,20759,CAMPAIGN CONSULTING,0,0,11029,0
201501359349303590,560532129,EVENT MEDIA,SEE PART IV FOR ADD,CHICAGO,IL,60647,CAMPAIGN CONSULTING,0,0,81561,0
201501359349303590,560532129,PHASE FIVE CREATIVE INC,SEE PART IV FOR ADDRESS,DURHAM,NC,27707,CAMPAIGN CONSULTING,0,0,7971,0
201501359349303590,560532129,STANFORD UNIVERITY,SEE PART IV FOR ADDRESS,STANFORD,CA,94305,CAMPAIGN CONSULTING,0,0,60000,0
201521969349301762,366112087,CHARLES R FELDSTEIN AND COMPANY,980 N MICHIGAN AVE,CHICAGO,IL,60611,FUND RAISING CONSULTING,false,0,12500,-12500
201521969349301762,366112087,BRYAN DOWLING,2034 W PENSACOLA,CHICAGO,IL,60618,DEVELOPMENT CONSULTANT,false,0,6000,-6000
201530369349300838,231352008,Harris Connect,1511 Rt 22 - Suite C-25,Brewster,NY,10509,Phone solicitation,0,77347,124463,-47116
201530369349300838,231352008,Schultz & Williams Inc,325 Chestnut St Suite 700,Philadelphia,PA,191062422,Campaign consulting,0,0,15515,-15515
201530379349300933,580568687,DONALD MYERS CONSULTING,1028 BEACHVIEW DRIVE,ST SIMONS ISLAND,GA,31522,PLANNING AND CONSULTING,0,0,117000,-117000
201511329349303731,953127273,Stockade Consulting,650 Franklin St Ste 201,Schenectady,NY,12305,Phone-A- Thon,false,21463,21542,-79
201510769349300906,940836580,ALPHA DOG MARKETING,9060 ANDERMATT DR 101,LINCOLN,NE,68526,DIRECT MARKETING,0,883915,325540,558375
201510779349300301,951641455,RUFFALOCODY,65 KIRKWOOD NORTH ROAD SW CEDAR,CEDAR RAPIDS,IA,52404,PHONE SOLICITATION,0,34146,14210,19936
201510429349300226,231352698,WILSON BENNETT,140 Professional Dr Ste 2,Cabot,AR,72023,PHONATHON,false,148167,66000,82167
201510729349301151,362167804,IDC,PHONATHON,false
201511339349300011,410518750,JACKIE ANDERSON,W7153 135TH AVENUE,BAY CITY,WI,54723,"DIRECT MAIL, EMAIL AND TELEMARKETING CONSULTING SERVICES",0,260436,36850,223586
201511339349300011,410518750,ARIA COMMUNICATIONS,717 W GERMAIN ST,ST CLOUD,MN,56301,PHONE BANK OPERATION,0,66386,16706,49680
201511339349300011,410518750,PADILLA SPEARS BEARDSLEY,1101 WEST RIVER PARKWAY SUITE 400,MINNEAPOLIS,MN,55415,ANNUAL FUND PR,0,0,11266,-11266
201511669349300136,310707369,Bennett Direct Inc,324 E Wisconsin Avenue,Suite 200,Milwaukee,WI,53202,"Bennett Direct, Inc. is an unrelated third party that assists Franklin University with its annual Phon-a-thon by providing campaign consultation, design, implementation, script development and messaging, daily reports and a comprehensive final report at the end of the project.",0,51659,32709,18950
201511329349302186,350868125,RUFFALOCODY,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,PHONEATHON,false,15450
201521319349301792,160743209,RUFFALOCODY LLC,65 KIRKWOOD NORTH ROAD SW,PO BOX 3018,CEDAR RAPIDS,IA,524063018,PHONE SOLIC,false,910510,377952,532558
201521319349301792,160743209,HARRIS CONNECT LLC,1511 ROUTE 22,SUITE C-25,BREWSTER,NY,10509,PHONE SOLIC,false,65886,13401,52485
201521289349300222,526072925,Avalon Consultg,2030 M St NW,Washington,DC,20036,Fundraising,false,725356,85206,640150
201521339349301847,210650678,WILSON-BENNETT TECHNOLOGY INC,140 PROFESSIONAL DRIVE SUITE 2,CABOT,AR,720238675,CONSULTS ON PHONATHON PROGRAM,0,233063,98421,134642
201521339349301872,141713034,COMMUNITY COUSELING,PO BOX 27462,NEW YORK,NY,10087,CONSULTING,0,0,84500,-84500
201520229349300527,620476666,PURSUANT,PO BOX 203421,DALLAS,TX,753203421,0,0,438837,0
201520999349300822,570314404,COLEMAN LEW AND ASSOCIATES,326 WEST TENTH STREET,CHARLOTTE,NC,28202,CONSULTING,0,0,41784,-41784
201520999349300822,570314404,JAMES HALE,2005 COLLEGE STREET,NEWBERRY,SC,29108,CUNSULTING,0,0,15000,-15000
201520999349300822,570314404,JERRY S CHITTY,2221 RAVAN TRAIL,WEST COLUMBIA,SC,29169,CONSULTING,0,0,18734,-18734
201521319349300002,742016083,DINI COUNSEL,6425 BANDERA APT 3A,DALLAS,TX,75225,FUNDRAISING COUNSEL,0,0,30000,-30000
201521319349300002,742016083,ADVOCACE MEDIA LLC,702 SOUTH DENTON TAP ROAD SUITE 12,COPPELL,TX,75019,FUNDRAISING COUNSEL,0,0,4592,-4592
201521319349300002,742016083,AURORA GRANTS & CONSULTING,435 WESTMINSTER,HOUSTON,TX,77024,GRANT APPLICATION SERVICES,0,0,3390,-3390
201521319349300017,620476822,RuffaloCody LLC,65 Kirkwood North Road SW,Cedar Rapids,IA,52404,Call Center,0,1108776,460253,648523
201521319349300017,620476822,True Sense Marketing,155 Commerce Drive,Freedom,PA,15042,Consulting Regarding Annual Giving Direct Appeals,0,121585,35433,86152
201521319349300017,620476822,Grenzebach Glier and Associates,401 N Michigan Avenue Suite 2800,Chicago,IL,60611,Consulting Services Related to Fundraising Programs,0,0,113827,0
201521359349304637,460225483,PAUL J STRAWHECKER INC,4913 DODGE STREET,OMAHA,NE,68132,FUNDRAISING CONSULTING,0,0,19195,-19195
201520429349301117,370661228,Ruffalo Cody,PO Box 3018,Cedar Rapids,IA,52406,Phon-a-thon,0,0,51500,-51500
201511349349305001,240795686,PACESETTER ENTERPRISES INC,759 ROBLE ROAD,ALLENTOWN,PA,18109,MAIL AND EMAIL SOLICATIONS,0,147212,38140,109072
201511349349305001,240795686,CBS INTERACTIVE INC,24670 NETWORK PLACE,CHICAGO,IL,606731246,AUCTION HOSTING,1,14328,2690,11638
201511349349305001,240795686,STEEGE THOMSON COMMUNICATIONS,4606 SPRUCE STREET,PHILADELPHIA,PA,19139,CAMPAIGN MARKETING,0,0,98629,-98629
201511349349305001,240795686,WASHBURN & MCGOLDRICK,950 NEW LOUDON ROAD STE 210,LATHAM,NY,12110,CAMPAIGN CONSULTING,0,0,27306,-27306
201511349349305001,240795686,PENTERA INC,8650 COMMERCA PARK PLACE SUITE G,INDIANAPOLIS,IN,46268,MAIL AND WEB MARKETING,0,0,16146,-16146
201511349349305001,240795686,HARRIS CONNECT LLC,1400-A CROSSWAYS BLVD,CHESAPEAKE,VA,23320,"ALUMNI AND DONOR WEB PRESENCE, EVENT AND DONATIONS PROCESSIN",0,0,13500,-13500
201511349349305001,240795686,PUBLISHING CONCEPTS LP (PCI INC),4835 LBJ FREEWAY SUITE 1100,DALLAS,TX,75244,VOLUNTEER FUNDRAISING SOFTWARE,0,0,9334,-9334
201511349349305001,240795686,PERFORMANCE ENHANCEMENT GROUP,4635 SOUTHWEST FWY STE 220,HOUSTON,TX,77027,CONSTITUENT SURVEY,0,0,5659,-5659
201511339349303886,060776644,CHANGING OUR WORLD,220 EAST 42ND STREET 5TH FLOOR,NEW YORK,NY,10017,CAMPAIGN CONSULTING SERVICES,0,0,157432,0
201511319349302071,050306206,STOCKADE CONSULTING GROUP INC,650 FRANKLIN ST STE 201,SCHENECTADY,NY,12305,ANNUAL FUND PHONE SOLICITATION,0,12495,21363,-8868
201511319349302071,050306206,STALEYROBESON INC,156 LONG WHARF ROAD,MYSTIC,CT,06355,PROSPECT STRATEGY CONSULTING,0,0,57148,-57148
201511319349302071,050306206,PATTON MCDOWELL AND ASSOCIATES LLC,338 S SHARON AMITY ROAD PMB 208,CHARLOTTE,NC,28211,PROSPECT STRATEGY CONSULTING,0,0,19500,-19500
201521349349302642,520591691,Washburn McGoldrick Inc,950 New Loudon Road,Latham,NY,12110,fundraising consultant,false,78064
201500339349300405,430670936,WILSON-BENNETT TECHNOLOGY INC,140 PROFESSIONAL DRIVE SUITE 2,CABOT,AR,72023,PHONEATHON,0,101177,37756,63421
201531359349302598,530204707,ENGLISH GLOBAL GROUP,6710 WESTERN AVENUE,CHEVY CHASE,MD,20815,LIBRARY CAMPAIGN,0,0,108000,-108000
201531359349302598,530204707,HARRIS CONNECT LLC,1511 ROUTE 22 SUITE C-25,BREWSTER,NY,10509,COLLEGE OF MEDICINE PROSPECT SOLICITATION,0,0,76690,-76690
201531339349300543,381360586,Ruffalo Cody,POB 3018,Cedar Rapids,IA,52406,Phone solicitation of gifts.,0,274899,167793,107106
201531359349301243,440545813,WILSON BENNETT TECHNOLOGY,PHONE CAMPAIGN,false
201541359349303789,251125048,MCALLISTER & QUINN LLC,1030 15TH STREET NW 590,WASHINGTON,DC,20005,GRANT WRITING CONSULTATION,0,782455,105534,676921
201541359349303789,251125048,GONSER GERBER TINKER & STUHR,400 EAST DIEHL ROAD SUITE 380,NAPERVILLE,IL,60563,PREPARATION FOR CAPITAL CAMPAIGN,0,0,38049,-38049
201541259349301429,221494434,Telecomp Inc,3375 Brighton Henrietta,Townline Road,Rochester,NY,146232842,"Design, management, and preparation of solicitation materials; direct mail and telephone solicitation of contributions; consultation and final written reports including statistical evaluation to the organization.",0,148127,171632,-23505
201541259349301509,250965601,DEE JAY OSHRY,6629 AYLESBORO AVENUE,PITTSBURGH,PA,15217,CAMPAIGN COUNSEL,0,0,24000,-24000
201541339349300404,042133255,RUFFALOCODY LLC,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,ANNUAL FUND SERVICES,false,46176,51503,-5327
201541329349302619,390806202,RIPPE KEANE,5950 SEMINOLE CENTRE CT STE 220,FITCHBURG,WI,53711,ANNUAL NURSING GOLF OUTING (TEE UP),0,64026,6000,58026
201541329349302619,390806202,SHARON R CHAMBERLAIN,4200 KARMICHAEL CT,MADISON,WI,537186638,CAPITAL CAMPAIGN CONSULTING,0,0,11700,-11700
201541339349301444,430654854,GONSER GERBER INSTITUTE,1776 LEGACY CIRCLE SUITE 100,NAPERVILLE,IL,60563,CONSULTANT,0,0,60980,-60980
201541329349303479,310537516,Thomas Scheye,110 Beech Hill Lane,Baltimore,MD,21286,Campaign feasibility study and fundraising consulting,0,0,35351,-35351
201541349349307259,041679980,Ruffalo Cody,Phonathon Management,false,598140,478432,119708
201541359349302724,042103542,Bower and Company,PO Box 1839,Philadelphia,PA,19105,Consultation and planning,0,0,39000,-39000
201541359349302724,042103542,Campbell & Company,1 East Upper Wacker Dr 2100,Chicago,IL,60601,Consultation and planning,0,0,38001,-38001
