object_id,ein,OrgnztnBsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,FndrsrActvtyInf_ActvtyTxt,FndrsrActvtyInf_FndrsrCntrlOfFndsInd,FndrsrActvtyInf_GrssRcptsAmt,FndrsrActvtyInf_RtndByCntrctrAmt,FndrsrActvtyInf_NtTOrgnztnAmt
201831319349304223,050258932,RUFFALO NOEL LEVITZ,65 KIRKWOOD N RD,CEDAR RAPIDS,IA,52404,PHONE SOLICIT.,false,214693,229724,-15031
201831669349300938,954663290,Lee Mimms,3909 Via Picaposte,Palos Verdes Estates,CA,90274,Donor relations consulting,0,133785,66000,67785
201801359349301405,340714654,Washburn & McGoldrick LLC,950 New Loudon Rd Suite 210,Latham,NY,12110,Fundraising/Campaign Counsel,0,0,43250,-43250
201831359349307528,951690977,Children's Miracle Network Hospitals,205 West 700 South,Salt Lake City,UT,84101,General Fundraising,0,8388291,744411,7643880
201811319349302161,231177930,Pentera inc,8650 commerce park place suite g,indianapolis,IN,46268,Solicitation,0,0,15051,0
201811319349302161,231177930,Creative Communication Associates LLC,2 Third Street Suite 250,Troy,NY,12180,Consulting,0,0,168872,0
201811319349302161,231177930,Grenzebach Glier & Associates inc,po box 775324,chicago,IL,60677,consulting,0,0,81910,0
201831349349303718,042103558,Resnicow and Associates,1995 Broadway 11th Floor,New York,NY,10023,Consultant,false,61694,-61694
201831349349303718,042103558,Carter Halliday Associates,107 South Street 5D,Boston,MA,02111,Profession al services,false,49507,-49507
201831349349303718,042103558,Michael Grinley,PO Box 611,Goshen,MA,01032,Profession al services,false,24375,-24375
201831349349303718,042103558,Ronald Joyce,39 Oakwood Drive,Yarmouth,ME,04096,Consultant,false,22898,-22898
201831349349303718,042103558,Give Campus Inc,903 G Street,Washington,DC,20003,Profession al services,true,1321835,33221,1288614
201831349349303718,042103558,REEHER LLC,370 WABASHA ST N,SUITE 1200,ST PAUL,MN,55102,FUNDRAISING SOFTWARE,false,56155,-56155
201801979349301170,941156365,CORPORATE CONCEPTS JAYNE SHERRY MOR,301 OAKDALE AVENUE,MILL VALLEY,CA,94941,EVENT MANAGEMENT,false,1303977,41600,1262377
201801979349301170,941156365,DRESSLER ASSOCIATES CAROL DRESSLER,1300 TRINITY DR,MENLO PARK,CA,94025,SEED PROGRAM,false,0,66183,0
201801979349301170,941156365,THE STELTER COMPANY,10435 NEW YORK AVENUE,DES MOINES,IA,50322,BROCHURES,false,0,68693,0
201841979349300874,580566256,Amergent,9 CENTENNIAL DRIVE,PEABODY,MA,019607906,Donor Acq,false,564439,461788,102651
201831349349309408,210650678,wilson-bennett technology inc,140 professional drive suite 2,cabot,AR,720238675,consults on phonathon program,0,248278,93303,154975
201831359349306178,410518750,Jackie Anderson,7153 135th Avenue,Bay City,WI,54723,"Direct mail, email and telemarketing consulting services",0,254629,36350,218279
201831359349306178,410518750,ARIA COMMUNICATIONS,717 W GERMAIN ST,ST CLOUD,MN,56301,Telemarketing Services,0,17021,13046,3975
201811359349304001,350868125,RUFFALO NOEL LEVITZ,CALL CENTER FUNDRAISING,false,199812,164706,35106
201811359349304001,350868125,ROYALL COMPANY,EMAIL & DIR,false,1098057,134269,963788
201841319349302139,314379532,Wilson-Bennett Technology Inc,PO Box 717,Cabot,AR,72023,See Statement,false,159870,114064,45806
201801359349312415,560532129,GRENZEBACH GLIER & ASSOCIATES,SEE PART IV FOR ADDRESS,SEE PART IV,IL,60611,"FUNDRAISING CONSULTING, STRATEGIC PLANNING, COMMU.",0,0,205882,0
201801359349312415,560532129,COPPER REEF ENTERPRISES,SEE PART IV FOR ADDRESS,CARLSBAD,CA,92009,FUNDRAISING CONSULTING,0,0,93142,0
201801359349312415,560532129,AUGUST JACKSON CO,SEE PART IV FOR ADDRESS,BALTIMORE,MD,21202,"FUNDRAISING CONSULTING, PLANNING, DATA STORAGE, COMMU.",0,0,1150641,0
201801359349312415,560532129,CVENT ONARRIVAL INC,SEE PART IV FOR ADDRESS,NEW YORK,NY,10014,FUNDRAISING EVENT PLANNING,0,0,29438,0
201801359349312415,560532129,T C G LEGACY INC,SEE PART IV FOR ADDRES,DURHAM,NC,27705,"FUNDRAISING RELATED MATERIALS, CUSTOMIZATION",0,0,30398,0
201801359349312415,560532129,ORACLE AMERICA INC,SEE PART IV FOR ADDRESS,SURFSIDE BEACH,SC,29575,FUNDRAISING RELATED DIGITAL COMMUNICATIONS,0,0,24705,0
201801359349312415,560532129,REVERED LLC,SEE PART IV FOR ADDRESS,FULTON,MD,20759,"FUNDRAISING RELATED MATERIALS, CUSTOMIZATION",0,0,67900,0
201801359349312415,560532129,HORIZON VIDEO PRODUCTION INC,SEE PART IV FOR ADDRESS,CHICAGO,IL,60647,FUNDRAISING RELATED VIDEO SHOOT,0,0,78909,0
201801359349312415,560532129,REEHER GROUP LLC,SEE PART IV FOR ADDRESS,DURHAM,NC,27707,"FUNDRAISING RELATED MATERIALS, CUSTOMIZATION",0,0,36540,0
201801359349312415,560532129,CMG PARTNERS LLC,SEE PART IV FOR ADDRESS,STANFORD,CA,94305,FUNDRAISING PROFESSIONAL DEVELOPMENT,0,0,87217,0
201811359349309206,383071514,Marts & Lundy Inc,1200 Wall Street West,Lyndhurst,NJ,07071,Campaign Feasibility Study,0,0,20900,-20900
201831359349311388,231352630,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,PHONE SOLICITATION PROGRAM,0,148124,246875,-98751
201811359349309121,426081293,RONALD MULDER,2372 CARDINAL DR,HOLLAND,MI,49424,FUNDRAISING CONSULTING,0,0,81931,-81931
201831359349310403,951644037,Ruffalo Noel Levitz,1025 Kirkwood Parkway SW,Cedar Rapids,IA,52404,Program Fundraising,0,203511,301341,-97830
201801359349313315,946135772,Bay Area Arts Marketing,584 Castro Street 473,San Francisco,CA,94114,Telefunding Services,0,61659,19731,41929
201811349349300206,560532138,JHE Productions,6427 Saddle Crk,Harrisburg,NC,28075,Event Consulting,false,387020
201811349349300206,560532138,Honestly LLC,1589 Skeet Club Road,High Point,NC,27265,Campaign consulting,false,190091
201811349349300206,560532138,Briggs Inc,1501 Broadway,New York,NY,10036,Campaign Event,false,136793
201811349349300206,560532138,Linder & Associates,2150 Wisconsin Avenue,Washington,DC,20007,Campaign Event,false,109633
201811349349300206,560532138,Lamphier,Post Office Box 26029,Greensboro,NC,27420,Marketing & Consulting,false,50010
201811349349300206,560532138,Joel W Bowers,1920 Pacific Av,San Fran,CA,94109,Campaign Videos,false,46000
201811349349300206,560532138,ON Services - AV Speciali,4238 Piedmont Parkway,Greensboro,NC,27410,Event AV Services,false,35196
201811349349300206,560532138,Radius GMR LLC,120 5th Avenue,New York,NY,10011,Research Consultant,false,33000
201811349349300206,560532138,PW Feats,3 E Read St,Baltimore,MD,21202,Campaign Events,false,25200
201811349349300206,560532138,Muddy Creek Motorsports,195 Altay Drive,Winston Salem,NC,27106,Promotional Services,false,17945
201831249349300543,520591691,Washburn McGoldrick Inc,fundraising consultant,false
201831789349301018,111788788,ALVEARA INC,NORTHERN BOULEVARD,OLD WESTBURY,NY,11568,FUNDRAISING CONSULTING,false,0,38400,-38400
201821929349300637,131810448,Southern Philanthropy,PO Box 2857,Palm Beach,FL,334802857,Advancement Consulting and Fundraising,0,349000,34000,315000
201831359349305763,530196603,NEWPORT CREATIVE COMMUNICATIONS INC,33 RAILROAD AVENUE,DUXBURY,MA,02332,DIRECT MAIL & FUNDRAISING,false,0,2800,-2800
201831359349305763,530196603,The Donlon Agency LLC,1100 N Cass Street 401N,Milwaukee,WI,53202,MULTICHANNEL MARKETING,false,0,139928,-139928
201831349349300348,042463847,William R Hausman,10 Wallace Road,Rockport,MA,01966,Comprehensive Campaign Planning,0,627077,20813,606264
201831349349300348,042463847,Alyssa Walker,5715 S Blackstone Ave 1,Chicago,IL,60637,Grant Writing,0,0,11425,-11425
201831349349300348,042463847,The Stelter Company,PO Box 5228,Des Moines,IA,50305,Consulting,0,0,5125,-5125
201831319349303993,350869045,BENTZ WHALEY FLESSNER & ASSOCIATES INC,7251 OHMS LANE,MINNEAPOLIS,MN,55439,CAMPAIGN COUNSEL,false,0,3000,-3000
201831319349303993,350869045,Wilson Bennett,2239 Bill Foster Memorial Highway S,uite,Cabot,AR,72023,ANNUAL FUND SUPPORT,false,133658,87180,46478
201841879349300409,111633516,NEAL P MYERBERG SEE PART IV,CONSULTANT,false,67480,-67480
201841879349300409,111633516,HARVEST FRC INC SEE PART IV,CONSULTANT,false,55000,-55000
201841879349300409,111633516,GRENZEBACH GLIER ASSOCIAT SEE PA,CONSULTANT,false,18549,-18549
201831349349302513,730579298,BLACKMON GROUP,UNDERWRITE SALES SRVS,true,361357,72271,289086
201811319349300836,951921340,Intersection Studio Inc,4120 Michael Avenue,Los Angeles,CA,90066,Communications consulting,0,0,135532,-135532
201811319349300836,951921340,John Larson & Company,1075 Linda Glen Drive,Pasadena,CA,91105,Survey services,0,0,36809,-36809
201811349349301701,640303084,ALEXANDER HAAS INC,CAMPAIGN CONSULTING,false,83800
201811349349301701,640303084,THE CONVERSE GROUP,CAMPAIGN CONSULTING,false,100000
201811349349301701,640303084,WILSON-BENNETT TECHNOLOGY,PHONATHON,false,64798,21670,43128
201811359349301941,231484178,LINDSLEY DEVELOPMENT,89 LEAMAN ROAD,LANCASTER,PA,17603,FUNDRAISING CONSULTANT,0,0,36000,-36000
201841789349300134,111630741,RUFFALO NOEL LEVITZ,PHONATHON,false,59889,93767
201841789349300134,111630741,RUFFALO NOEL LEVITZ,CONSULTING,false,48703
201811319349305006,231352685,ARIA COMMUNICATIONS,717 W ST GERMAIN STREET,ST CLOUD,MN,56301,TELE- MARKETING,false,58996,27690,31306
201811319349305006,231352685,ACD DIRECT INC,1353 NORTH 1075 WEST SUITE 6,FARMINGTON,UT,84025,FUNDRAISING DRIVES,false,45895,7983,37912
201811319349305006,231352685,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,MANAGE CALL CENTERS,false,2763807,658742,2105065
201811319349304776,941358307,THERESA NELSON,446 HUDSON ST,OAKLAND,CA,94618,FUNDRAISING SERVICES,0,0,70363,0
201811319349304776,941358307,WENDE WILLIAMS,2823 FOREST AVE,BERKELEY,CA,94705,GRANT WRITING,0,0,20372,0
201811319349304776,941358307,ELIZABETH M WILLIAMS,881 CONTRA COSTA AVE,BERKELEY,CA,94707,ADVANCEMENT SERVICES,0,0,9493,0
201821359349302312,410693970,RUFFALO NOEL LEVITZ,PO BOX 3018,CEDAR RAPIDS,IA,52406,TELEMARKETING COORDINATOR,0,360535,168400,192135
201821359349302497,840404231,RUFFALO NOEL LEVITZ,PO BOX 3018,CEDAR RAPIDS,IA,524063018,ANNUAL GIVING TELEPHONE SOLICITATION,0,178248,189560,0
201811349349310836,580566243,COX CURRY ASSOCIATES,FUNDRAISING CAMPAIGN,false,28312
201811349349310836,580566243,WASHBURN MCGOLDRICK INC,CAMPAIGN CONSULTANTS,false,25094
201821299349302197,020222111,Grenzebach Glier and Associates Inc,401 N Michigan Suite 2800,Chicago,IL,60611,Provide strategic counsel to the Advancement Program,0,0,0,803234
201832749349300708,540129860,THE VIRGINIA COLLEGE FUND,4900 AUGUSTA AVE,RICHMOND,VA,23230,SOLICITS FOR FINANCIAL SUPPORT,0,814151,27941,786210
201801359349308180,042225850,MCALLISTER & QUINN LLC,1368 N WASHINGTON AVENUE,SCRANTON,PA,18509,GRANT CONSULTATION,0,0,22000,-22000
201811359349309461,240795453,Stockade Consulting Group,650 Franklin Street,Schenectady,NY,12305,Phonathon Agent,0,85956,28680,57276
201811359349307786,240795686,CRESENDO INTERACTIVE INC,110 CAMINO RUIZ,CAMARILLO,CA,93012,GIFT LEGACY SERVICE & UPGRADE,0,0,5500,-5500
201811359349307786,240795686,STEEGE THOMSON COMMUNICATIONS,4606 SPRUCE STREET,PHILADELPHIA,PA,19139,CAMPAIGN MARKETING,0,0,136365,-136365
201811359349307786,240795686,WASHBURN & MCGOLDRICK,950 NEW LOUDON ROAD STE 210,LATHAM,NY,12110,CAMPAIGN CONSULTING,0,0,26928,-26928
201841319349303224,221912028,McAllister & Quinn LLC,1368 N Washington Ave,scranton,PA,18509,grant writer,0,0,23375,-23375
201822829349301257,381443369,Kennari Consulting,401 Hall St SW Ste 309,Grand Rapids,MI,49503,consulting,false,24714
201841349349310059,480547846,WILSON BENNETT TECHNOLOGY,PHONATHON,false,88965,20304
201811349349301231,231352683,MARTS LUNDY 1200 WALL ST LYNDHU,GENERAL CONSULTING,false,31912011,62037,31849974
201811349349301231,231352683,VALERIE M JONES ASSOCIATES 210 IDL,GENERAL CONSULTING,false,893989,17006,876983
201821319349302992,131740451,RUFFALO NOEL LEVITZ LLC,PROF. FUNDRAISING,false,869575,365509,504066
201801669349301110,135562308,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PKWY SW,CEDAR RAPIDS,IA,52404,PHONATHON,0,1857250,843049,1014201
201811349349301566,250969449,RUFFALO CODY,65 KIRKWOOD N ROAD SW,CEDAR RAPIDS,IA,52406,CAMPAIGN CONSULTATION,0,528025,357989,205324
201811349349301566,250969449,GGA,401 N MICHIGAN AVENUE,CHICAGO,IL,60611,TELEMARKETING,0,0,322704,-322704
201811349349301566,250969449,PG CALC,129 MOUNT AUBURN STREET,CAMBRIDGE,MA,02138,PLANNED GIVING CONSULTING,0,0,17838,-17838
201811349349301566,250969449,OLOGIE LLC,447 EAST MAIN STREET,COLUMBUS,OH,43215,PLANNED GIVING CONSULTING,0,0,39375,-39375
201811359349302781,111630822,KX Associates Inc,PO BOX 231557,NEW YORK,NY,10023,EVENT MANAGEMENT,false,239730,32294,207436
201811359349302781,111630822,Projects Plus Inc,FIFTH FLOOR 254 W 29TH ST,NEW YORK,NY,10001,EVENT MANAGEMENT,false,45300,26919,18381
201831349349308528,042103594,Moth Design,450 HARRISON AVE STE 225,BOSTON,MA,02118,FUNDRAISING CONSULTING,false,96868,-96868
201831349349308528,042103594,Blue State Digital,101 AVENUE OF THE AMERICAS 12th FLO,OR,NEW YORK,NY,10013,FUNDRAISING CONSULTING,false,25098,-25098
201831349349308528,042103594,Great Blue Research Inc,162 WEST ST STE A,CROMWELL,CT,06416,FUNDRAISING CONSULTING,false,11474,-11474
201831349349308528,042103594,Grenzebach Glier,401 NORTH MICHIGAN AVE STE 2800,CHICAGO,IL,60611,FUNDRAISING CONSULTING,false,6755,-6755
201831349349308518,042105769,SARAH J CONSULTING SARAH JACKSON,20 CENTRAL AVE SUITE 504,LYNN,MA,01901,FUNDRAISING CONSULTANT,false,136950
201831349349308518,042105769,BLACKBAUD INC,PO BOX 930256,ATLANTA,GA,31193,FUNDRAISING SYSTEMS SUP,false,2025
201841349349301409,237179639,MCALLISTER & QUINN LLC,1030 15TH ST NW 590,WASHINGTON,DC,20005,GRANT CONSULTANT,0,0,64975,-64975
201841319349302989,710236896,Wilson- Bennet,104 S Apple,Searcy,AR,72143,phonathon,false,64560
201841319349302989,710236896,PhilanthroCorp,111 S Tejon St Ste 520,Colorado Springs,CO,80903,mailout teleconference,false,29445
201841349349310759,951667177,DCH Advisors,1218 9th St Ste 2,Santa Monica,CA,904011845,consulting,0,0,7500,-7500
201841349349310759,951667177,Montlake Group,16639 W Sunset Blvd,Pacific Palisades,CA,902723202,consulting,0,0,7500,-7500
201841319349304409,310537177,ROYALL & COMPANY,1920 E PARHAM RD,RICHMOND,VA,23228,STRATEGIC DEVELOPMENT AND DELIVERY OF SOLICITATIONS,0,0,121319,0
201841319349304449,042103547,Edward Herbstman,Fundraising Consultant,false,62850
201841319349304449,042103547,Greater Public,Fundraising Consultant,false,14130
201841319349304449,042103547,KLJD Consulting,Fundraising Consultant,false,14750
201841319349304449,042103547,Upstatement LLC,Fundraising Consultant,false,12115
201842269349302279,042103612,DEVELOPMENT GUILD DDI,233 HAVARD ST,BROOKLINE,MA,02446,FUNDRAISING COUNSEL,0,0,0,57213
201841349349307334,591083502,Ruffalo Noel Levitz LLC,1025 Kirkwood Parkway SW,Cedar Rapids,IA,52406,"Design, manage, run Phonathon",0,32281,119482,-87201
201841349349307334,591083502,Grenzebach Glier & Associates Inc,401 North Michigan Avenue Ste 2800,Chicago,IL,60611,Consult/assist development of fundraising campaign,0,0,30661,-30661
201841349349307619,941698615,CHASE SOLUTIONS INC,PO BOX 1116,CENTERVILLE,MA,02632,ACQUISITION MAIL,0,1155,24653,-23498
201841349349307619,941698615,JAMES LINK,GREENWICH PHILANTROPIC ADVISORS 3,ANNAPOLIS,MD,21401,CONSULTING,0,0,55849,-55849
201821659349301502,310707369,Bennett Direct Inc,324 East Wisconsin Avenue,Suite 1220,Milwaukee,WI,53202,"Bennett Direct, Inc. is an unrelated third party that assists Franklin University with its annual Phone-a-thon by providing campaign consultation, design, implementation, script development and messaging, daily reports, and a comprehensive final report at the end of the project.",0,41127,31954,9173
201802969349301335,135648615,The A Group,320 Seven Spring Way,Brentwood,TN,37067,Letterwriting,0,201721,139103,62618
201802969349301335,135648615,Tradewinds Consulting Inc,21850 Inglewood Court,Ashburn,VA,20148,Letterwriting,0,99355,20027,79328
201822259349300122,010238552,GHIORSI SORRENTI,255 MADISON AVENUE,WYCKOFF,NJ,07481,PLANNING,false,15000,-15000
201831349349301923,050306206,PATTON MCDOWELL AND ASSOCIATES LLC,338 S SHARON AMITY ROAD PMB 208,CHARLOTTE,NC,28211,PROSPECT STRATEGY CONSULTING,0,0,9000,9000
201831349349301923,050306206,POPKITCHEN CO,365 HOPE STREET,PROVIDENCE,RI,02906,PROSPECT STRATEGY CONSULTING,0,0,44520,44520
201821319349302287,530196584,CHAD GOBEL & ASSOCIATES,16 W MARKET STREET 2ND FLOOR,WEST CHESTER,PA,19382,STRATEGIC PLANNING,false,0,53016,-53016
201821319349302287,530196584,RUFFALO NOEL LEVITZ,1025 KIRKWOOD Parkway SW,CEDAR RAPIDS,IA,52404,Consulting and Telefundraising,false,365396,519634,-154238
201821319349302287,530196584,GRENZEBACH GLIER AND ASSOCIATES INC,401 NORTH MICHIGAN AVE SUITE 2800,CHICAGO,IL,60611,OVERALL STRATEGY,false,0,11830,-11830
201821319349302287,530196584,HEATON SMITH GROUP,1380 W PACES FERRY RD NW,ATLANTA,GA,30327,PLANNED GIVING,false,0,6202,-6202
201821319349302287,530196584,THE STELTER COMPANY,10435 NEW YORK AVE,DES MOINES,IA,50322,DESIGN CONSULTING,false,0,63904,-63904
201821319349302287,530196584,BENTZ WHALEY FLESSNER AND ASSOCIATES INC,2461 S Clark Street Suite 910,Arlington,VA,22203,Feasibility Study,false,0,7875,-7875
201831319349303178,362177139,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY,CEDAR RAPIDS,IA,52404,TELEMARKETING,0,1130191,520176,610015
201831359349312208,131740468,Lester Inc,19 Business Park Drive,Branford,CT,06405,Phonathon,0,70233,18531,51702
201831359349312208,131740468,Community Counselling Services Co LLC,461 Fifth Avenue,3rf Floor,New York,NY,10017,Consultants for Capital Campaign,0,0,159950,-159950
201831349349309588,390806261,True Sense Donor Engage- ment Team,telemarket services,false,84934,40650,44284
201803169349302920,042104451,DEVELOPMENT GUILD,233 HARVARD STREET SUITE 107,BROOKLINE,MA,02446,CONSULTING,0,0,61471,-61471
201823199349303462,540808239,NADJA GUTOWSKI,2000 BREMO ROAD SUITE 105,RICHMOND,VA,23226,FUNDRAISING AND MARKETING,0,136459,31200,105259
201823199349303462,540808239,JANIE W DOWDY,2000 BREMO ROAD SUITE 105,RICHMOND,VA,23226,FUNDRAISING AND MARKETING,0,0,0,0
201812839349300841,362170999,MCALLISTER & QUINN LLC,1368 N WASHINGTON AVE,SCRANTON,PA,185092844,FUNDRAISING CONSULTING,0,235738,105986,129752
201822569349300022,350715530,WILSON BENNETT TECHNOLOGY,PHONATHON,false,129661,64676,64985
201822569349300787,590624416,Marts & Lundy,1200 Wall Street West,Lyndhurst,NJ,07071,Consulting,0,0,33923,-33923
