object_id,ein,Dsc,BsnssCd,TtlRvnClmnAmt,ExclsnAmt
201911359349308141,141338587,Commission Revenue,900099,363978,363978,0,0
201911359349312376,930386839,ACTIVITY FEES & OTHER,611310,2265463,2265463
201941309349304419,520591685,SUBSIDY REVENUE,900099,1833342,1833342
201941309349304419,520591685,REBATE INCOME,900099,1068011,1068011
201941309349304419,520591685,PARKING LOT REVENUE,900099,390543,86679,303864
201941309349304679,135645885,MISCELLANEOUS,900099,155241,155241
201901239349300215,231522643,STUDENT FEES AND FINES,900099,328158,328158
201901239349300215,231522643,COMMISSIONS AND REBATES,900099,194861,194861
201901239349300215,231522643,EVENT INCOME,900099,150792,150792
201901339349302540,941186179,OTHER SUPPORT/MISC. INCOME,611710,115416,115416
201901339349304650,560532138,Indoor Tennis Club,713940,186817,186817
201901339349304650,560532138,Sponsorship Payments,541800,1268163,1268163
201901339349304650,560532138,Winston Salem Tennis Open,711210,312789,312789
201921309349300807,240862246,DIETARY INCOME,722514,979239,979239
201921309349300807,240862246,PURCHASE REBATES,900099,553876,553876
201921309349300807,240862246,GIFT SHOP REVENUE,453220,147511,147511
201931359349303213,340877803,MISCELLANEOUS,532,532
201901339349302675,480543729,MISCELLANEOUS REVENUE,900099,38599,38599
201901339349302055,041286950,THEATER REVENUE,531390,2375399,493535,1881864
201901339349302055,041286950,SUMMER CONFERENCES,531390,789637,415563,374074
201901339349302055,041286950,MISCELLANEOUS,611710,2709044,2709044
201931359349303558,581825259,Other Revenue,900099,1785680,1785680
201931359349303558,581825259,Revisionary Land,900099,6200000,6200000
201931359349303538,041679980,CONFERENCE CENTERS/ARENA,532000,26929,26929
201931359349303538,041679980,ADVERTISING/SPORTS INCOME,900099,32867,32867
201931359349303538,041679980,FEE FOR SERVICE INCOME,900099,378138,378138
201941309349305364,390826049,MISCELLANEOUS,812900,249883,86985,162898
201941309349305364,390826049,SUMMER CAMP/CONFERENCES,721000,86569,153239,-66670
201901499349300645,240772407,Athletics Related Revenue,611710,3440318,3440318
201901499349300645,240772407,Other Auxiliary Revenue,611710,4560701,4560701
201901499349300645,240772407,Sponsorship/Advertising,900099,106933,106933
201941359349304984,362177139,ALL OTHER,900099,6773425,4856801,1916624
201941359349304984,362177139,CONFERENCE CENTER,722320,6594130,6594130
201941359349304984,362177139,ACTUARIAL ADJUSTMENT,900099,1465662,1465662
201921309349304237,521272129,PARKING,900099,5049947,5049947
201921309349304237,521272129,SALE OF STEAM,900099,4816184,4816184
201921309349304237,521272129,REBATE INCOME,900099,3054404,3054404
201901339349305470,042103578,PUBLIC SAFETY COLLABORATIVE,611310,2649903,2649903
201901339349305470,042103578,EDUCATIONAL CONFERENCES,721000,1067200,792495,274705
201921309349304557,231352626,REIMBURSEMENTS,611110,231565,231565
201921309349304557,231352626,CATERING REVENUE,722320,203359,203359
201921309349304557,231352626,PARKING TICKETS AND FEES,611110,80470,80470
201901339349303840,132584273,MISC. INCOME,900099,254645,206055,48590
201911359349303616,133281910,MISCELLANEOUS,900099,14579,14579
201941359349305089,951890710,MISC. REVENUE-RELATED-990,900099,6789699,6789699
201941359349305449,060646959,Other revenue,531390,9309730,9309730
201921659349301302,362515281,Miscellaneous Revenue,900099,135613,135613
201911359349301521,351065063,OTHER INCOME,900099,133524,133524
201921309349302617,951641455,MISCELLANEOUS INCOME,611710,588623,588623
201921309349302617,951641455,ADMIN RECOVERY,611710,149591,149591
201931359349302328,231352193,MISC REVENUE,622110,7752,7752
201941359349306969,951690977,Cafeteria,722514,3960400,3960400
201941359349306969,951690977,Parking Garage,812930,3807205,3807205
201941359349306969,951690977,Child Development Ctr,624410,1238850,1238850
201931359349309768,710298658,OTHER,256027,256027
201941299349302199,560594591,FIN. AID ADMIN. ALLOWANCE,611710,15188,15188
201941299349302199,560594591,RECOVERY OF BAD DEBTS,611710,13615,13615
201941299349302199,560594591,STUDENT LIFE FINES,611710,9100,9100
201931239349300318,382025701,MISCELLANEOUS REVENUE,900099,81621,81621
201921349349302867,231365351,Misc Income,621400,8196,8196
201901359349304745,560530235,OTHER INCOME,900099,394525,394525
201941239349301409,221529785,SOCIAL DEVELOPMENT,611710,40165,40165
201941239349301409,221529785,INSTITUTE FOR COUPLES,900099,10999,10999
201941239349301409,221529785,CAMPUS STORE,611710,2207,2207
201901339349304800,250967480,CAFETERIA,722210,209307,209307
201901339349304800,250967480,DISCOUNTS & REBATES,900099,150903,150903
201901339349304800,250967480,HOUSEKEEPING,900099,64404,64404
201901359349305790,830340684,OTHER REVENUE,900099,69400,69400
201921349349302367,141338371,OTHER REVENUE,900099,1126357,1126357
201901339349301405,391024723,MISCELLANEOUS,900099,156682,156682
201901339349301405,391024723,PARKING FEES,900099,33440,33440
201931349349304778,362167842,GAIN - INVOLUNTARY CONVERSION,1613614,1613614
201931349349304778,362167842,MISCELLANEOUS INCOME,314517,314517
201931159349300243,381945965,OTHER INCOME,900099,92088,92088
201931359349303843,131693134,LICENSING FEES,812900,674759,674759
201931359349311513,391097032,DOUBTFUL ACCOUNTS RECOVERY,900099,676,676
201931359349311513,391097032,MISCELLANEOUS,900099,486744,486744
201901309349305115,250496976,Bookstore Commissions,900099,123830,123830,0,0
201901309349305115,250496976,Advertising,541800,66029,0,66029,0
201901309349305115,250496976,Personal Printing,323100,22388,0,22388,0
201931349349304633,061645496,MISCELLANEOUS,611710,185416,50248,135168
201941359349307904,952544535,OTHER REVENUE,900099,2521951,2481951,40000
201941359349307904,952544535,ATHLETICS & RECREATION,611710,2272023,2272023
201941359349307904,952544535,OTHER RESTRICTED REVEN,900099,1458358,1458358
201931239349301173,580566199,"INS PROCEEDS, ETC",900099,342099,342099
201931239349301173,580566199,REIMBURSEMENTS,900099,2025,2025
201931239349301173,580566199,CAMPUS VENDING,900099,881,881
201931159349301223,430356250,Miscellaneous Income,900099,561187,561187
201901309349305265,141338580,INTERCOLLEGIATE ATHLETICS,900099,1918005,1918005
201901309349305265,141338580,ATHLETIC SPONSORSHIP AGREEMENT,900099,7248,7248
201931359349306173,160743088,INDIRECT COST RATE REIMBURSEMENT,900099,46460,46460
201901309349305235,231353385,OTHER,812900,129986,46746,83240
201901299349302165,042108376,STUDENT FUNDRAISING INCOME,611710,438713,438713
201901299349302165,042108376,EVENTS REGISTRATION,611710,29619,29619
201901299349302165,042108376,COMMISSIONS,611710,18055,18055
201941209349300039,231352204,MEALS,722310,5977757,5977757
201941209349300039,231352204,RETAIL PHARMACY,446110,3457464,3457464
201941209349300039,231352204,SPRING RIDGE SURGI CENTER,621990,2984951,2984951
201901239349300115,131740285,INTEREST INC ON ACCTS REC,522220,134900,134900
201901239349300115,131740285,MISCELLANEOUS,900099,124088,124088
201931159349301118,941156266,Conferences & Camps,900099,1635290,1635290,0,0
201931159349301118,941156266,Interest Income - Loan,900099,763879,763879,0,0
201931159349301118,941156266,"Tickets, Event Sales",900099,647021,647021,0,0
201901309349302955,420772559,MISCELLANEOUS REVENUE,900099,112788,112788
201901309349302955,420772559,INCOME FROM LOAN OPERATIONS,900099,5792,5792
201921139349300832,132513162,HOUSING FEES,611710,4044339,4044339
201921139349300832,132513162,OTHER REVENUE,611710,300402,300402
201941309349300034,210634584,CONFERENCE AND PROGRAM SERVICES,722320,339941,339941
201941309349300034,210634584,FITNESS CENTER,713940,63890,63890
201941309349300034,210634584,SPONSOR ADVERTISING,541890,52911,52911
201921309349303277,314379560,DEFERRED CONTRACT REVENUE,900099,174167,174167
201921309349303277,314379560,SPORTING EVENT TICKET/CONCESSIONS,711210,164248,164248
201921309349303277,314379560,SECURITY SERVICES,900099,32300,32300
201901339349306525,381381271,OTHER REVENUE,900099,1289939,1289939
201911239349301751,366112087,PERFORMANCE FEES AND BOOK SALES,611600,392546,392546
201911239349301751,366112087,SHERWOOD SCHOOL OF MUSIC LESSON REVENUE,611600,721682,721682
201911239349301751,366112087,CONTRACTED EDUCATION AND TRAINING SERVICES,611600,345641,345641
201921239349300612,550357021,OTHER INCOME,900099,253896,253896
201941299349301229,131740451,PARKING INCOME - OPEN TO PUBLIC,812930,118130,118130
201941299349301229,131740451,TRAVEL TOURS,561500,38851,38851
201921309349304477,440545280,CAFETERIA & VENDING,611710,555560,555560
201921309349304477,440545280,OPTI INCOME,900099,221166,221166
201921309349304477,440545280,All Other Misc Revenue,900099,180667,180667
201921309349304447,030220266,CONFERENCE & EVENT CENTER,722210,777647,759,776888
201921309349304447,030220266,PARKING FEES,480000,187495,187495
201921309349304447,030220266,OTHER INCOME,900099,1313770,1313770
201921239349300847,362169145,FOOD SERVICE,722320,114052,58462,55590
201921239349300847,362169145,OUTSIDE CONFERENCE & FACILITIES RENTALS,561000,186138,95258,90880
201921239349300847,362169145,OUTSIDE PRINTING,900099,1728,1728
201901309349303770,251652518,OTHER INCOME,900099,600,600
201931239349301853,620476301,Net realized/unrealized investment gains,25472969,25472969
201931349349304363,311308555,OTHER OPERATING REV,611310,1776371,1776371
201911359349305486,133297197,Journal/Conference Fees,611310,1070509,1070509
201911359349305486,133297197,Indirect Cost Recovery,611310,925336,925336
201911359349305486,133297197,Commissions,611310,120282,120282
201921309349304637,951246140,STUDENT CONVENIENCE,812930,468893,468893
201921309349304637,951246140,PERKINS LOAN CANCELLATION,923110,417847,417847
201921309349304637,951246140,ALUMNI AWARDS GALA,611710,70370,70370
201921309349304612,951644026,STUDENT PROJECT SALES,900099,139938,139938
201921309349304612,951644026,STAFF PARKING FEES,900099,97000,97000
201921309349304612,951644026,ALL OTHER REVENUE,900099,555279,555279
201911359349303591,480623882,MISCELLANEOUS INCOME,900099,92175,92175
201901339349306710,050258932,COMMISSIONS,900099,734781,734781
201901339349306710,050258932,PACT PROGRAM,900099,542293,542293
201901339349306710,050258932,SCHNEIDER ARENA RENTALS,900099,348033,348033
201901339349306670,381366958,MISCELLANEOUS,900099,237564,613,236951
201911359349305526,520591691,BOOKSTORE,900099,133144,133144
201911359349305526,520591691,GIS PROGRAM,900099,125185,125185
201911359349305526,520591691,ATHLETIC PROGRAMS,900099,116401,116401
201931359349304273,042103637,AUXILIARY ENTERPRISES,900099,5633977,5615605,18372
201931359349304273,042103637,WELLESLEY COLLEGE CLUB,722320,1388685,311597,1077088
201931359349304273,042103637,NEHOIDEN GOLF CLUB,713990,1326378,290298,1036080
201931349349301148,610444763,OTHER REVENUE,611310,769243,769243
201931349349302733,720408915,MISCELLANEOUS REVENUE,900099,53466,53466
201931359349306188,042225850,WORK STUDY,611310,102620,102620
201931359349306188,042225850,FITNESS CENTER:NONSTUD,713940,47762,47762
201931359349306188,042225850,OTHER INCOME,611310,33552,25340,8212
201921309349303227,381358000,MISCELLANEOUS,368929,368929
201921309349303227,381358000,NONDECT PARK'G FRINGE BENEFIT,900099,23742,23742
201931359349301458,620511454,OTHER SOURCES,611710,209678,209678
201941309349301919,231352187,PURCHASE DISCOUNTS,561000,451291,451291
201941309349301919,231352187,CAFETERIA SALES,722514,397170,397170
201941309349301919,231352187,GIFT SHOP SALES,453220,89905,89905
201941309349302129,042103701,MISCELLANEOUS REVENUE,611310,1392311,1392311
201921349349310602,911561025,OTHER REVENUE,611600,379,379
201931349349304698,430719506,Tax Credit Revenue,900099,3404376,3404376
201931349349305098,232810852,MISCELLANEOUS REVENUES,900099,8757776,8757776
201931349349305098,232810852,CAFATERIA REVENUES,900099,1983002,1983002
201901359349307600,050306206,STUDENT SERVICES,611310,960074,960074
201901359349307600,050306206,ADMISSIONS & ALUMNI EVENTS,611310,276207,276207
201901359349307600,050306206,CAREER DEVELOPMENT & EXPLORATION,611310,258066,258066
201901359349308000,210650678,BUSINESS CONF CENTER,721000,1732232,796945,935287
201901359349308000,210650678,FITNESS CENTER,713940,32536,20073,12463
201901359349308000,210650678,VENDING MACHINE COMMISSION,722210,29445,29445
201921359349300642,580566133,Vending Machines,611310,5838,0,0,5838
201921359349300642,580566133,Other Investment Income,611310,51885,0,0,51885
201941059349300229,750800691,Forfeited Deposits,900099,106732,106732
201941059349300229,750800691,Collection of Bad Debts,611600,4757,4757
201941059349300229,750800691,Pass-Through Revenue,900099,1385,1385
201911839349300516,208991580,Gain on sale of donated stock,900099,0,0,0,0
201911839349300516,208991580,Unrealized Gain on Donated Stock,900099,5838,5838,0,0
201911839349301136,237178040,"DIRECTORY, ANNUAL MEET",611430,46500,46500
201921359349302022,340714334,GAIN-NEW MKT.TAX CRED.CLOSEOUT,900099,4989549,4989549
201921359349302022,340714334,INCOME FROM SUBSIDIARIES,900099,166366,166366
201921359349302022,340714334,CINEMATHEQUE FILM PROG.,713910,155181,155181
201902109349301380,237135915,OTHER INCOME,900099,83394,83394
201901359349310325,390980974,MISCELLANEOUS,900099,116138,116138
201941309349300304,440545271,Agency,611310,201532,0,0,201532
201941309349300304,440545271,Miscellaneous,611310,608549,0,0,608549
201921359349304727,640325640,OTHER REVENUE,682847,682847
201941059349300614,160743040,CONFERENCES AND CAMPS,900099,749968,436641,313327
201941059349300614,160743040,Sport and Rec Center Memberships,713940,45421,45421
201931359349310578,370661227,MISCELLANEOUS INCOME,900099,305593,305593
201931359349310578,370661227,SOAR PROGRAM,900099,21680,21680
201901359349310750,030179592,El Café Sales and Event Services,611600,49829,0,26475,23354
201901359349310750,030179592,Credit Card Convenience Fee,611600,46772,0,0,46772
201901359349310750,030179592,Credit card rebate,611600,35001,0,0,35001
201901359349312125,050258810,SOPHOMORE INTERNATIONAL EXPERIENCE,900099,748862,748862
201901359349312125,050258810,LAPTOP PROGRAM,900099,67511,67511
201901359349312125,050258810,CHINA PROGRAM,900099,267688,267688
201911309349301771,941156610,POST RET HEALTH BENEFIT,900099,85140,85140
201911309349301771,941156610,PERKINS LOAN AND OTHER,900099,5686,5686
201941059349301754,741109661,CHARGES PENALTIES AND FEES,611710,1007402,1007402
201941059349301754,741109661,INTERNATIONAL PROGRAMS,611710,569924,569924
201941059349301754,741109661,PARKING REVENUE,611710,373422,373422
201911429349300646,362167921,OTHER REVENUE,900099,3694,3694
201941289349301414,231352222,Food Service/Hospitality,722210,607214,111057,496157
201941289349301414,231352222,Medical Education,611710,1758325,1736005,22320
201941289349301414,231352222,Snack/Coffee Bar & Cafe,722210,2833540,2833540
201941309349303294,150543658,OTHER REVENUES,611600,41336,41336
201921359349307522,952798775,OTHER REVENUE,900099,289309,289309
201911269349301191,590624416,Sale of unused IP addresses (one-time),900099,808387,808387,0,0
201911269349301191,590624416,Sponsorship,900099,341191,341191,0,0
201911269349301191,590624416,Contractor's investment to capital,900099,259773,259773,0,0
201920239349300347,362177133,HEALTH CENTER REVENUE,621400,249016,249016
201920239349300347,362177133,CONFERENCE REVENUE,611710,193166,193166
201920239349300347,362177133,ATHLETIC CENTER REVENUE,713940,145704,145704
201921139349300237,952944594,OTHER REVENUE,611600,48521,48521
201901359349313335,910570848,MISCELLANEOUS REVENUE,611519,6078,6078
201901059349300415,590624458,Advertising,523000,48923,48923
201901059349300415,590624458,Coach Appearances,541800,35000,35000
201921349349300927,250912618,INVESTMENT INCOME,611519,113021,113021
201921349349303577,410518750,MISCELLANEOUS INCOME,900099,119473,119473
201901349349306205,134036055,MISCELLANEOUS INCOME,3085,3085
201921349349305392,330413730,OTHER INCOME,611600,-702632,-702632
201921349349305392,330413730,HEALTH FOOD STORE AND SECURITY SERVICES,445200,660191,660191
201921359349312852,430653493,Cafeteria & vending,722212,8200778,8200778
201921359349312852,430653493,Optical - Retail,624100,793482,793482
201921359349312852,430653493,Deferred Revenue Oper,622110,535482,535482
201901229349301370,060646587,SNACK SHOP REVENUE,713940,394000,394000
201901229349301370,060646587,BOOKSTORE,451211,79000,79000
201921369349300622,381624684,Other income,442911,442911
201911339349300436,391773613,ROOM RENTAL,531120,34886,34886
201911339349300436,391773613,PRINTING,323100,32137,32137
201911339349300436,391773613,TRAINING,611430,5805,5805
201921369349301272,660276355,OTHER INCOME,611710,5837
201921939349301217,381988915,MISCELLANEOUS,900099,146686,9500,137186
201901349349307355,250965438,PARKING PERMIT FEES,900099,317125,317125
201901349349307355,250965438,BOOKSTORE COMMISSIONS,900099,40610,40610
201921349349309732,231386178,MISCELLANEOUS,525990,477642,477642
201921349349309732,231386178,INTEREST FEES ON LOANS,900099,178749,178749
201921349349309732,231386178,WELLNESS CENTER,713940,540,540
201941339349302724,251190341,Other Income,900099,34118,34118
201901349349307990,460224604,Operating Interest,900099,44997,44997
201910569349300606,591237047,CATERING,23452,23452
201910569349300606,591237047,COMMISSIONS,27923,27923
201910569349300606,591237047,GRANT ADMINISTRATION FEES,252590,252590
201941969349301084,362371220,Conference Revenue,611430,178424,178424
201941969349301084,362371220,Settlement Income,900099,129305,129305
201941969349301084,362371220,Workers Comp. Insurance Refund,900099,33383,33383
201932059349301313,341226547,Catering & Beverage,722320,84991,0,53353,31638
201941339349303654,383336473,OTHER REVENUE,40290,40290
201911339349305476,363649217,Other service revenue,611710,10440761,10440761
201911339349305476,363649217,Direct student loans,900099,10000,10000
201941339349303759,810420650,MISCELLANEOUS REVENUE,26818,26818
201911339349305621,314421101,DORMITORY,900099,290746,290746
201911339349305621,314421101,DINING HALL,900099,103266,103266
201911339349305621,314421101,MISCELLANEOUS,900099,80147,80147
201941339349305224,041958460,Miscellaneous,900099,133992,133992,0,0
201901349349309920,042103589,OTHER INCOME,900099,590186,590186
201901349349309920,042103589,PARKING LOT,812930,105470,105470
201921929349300807,541744931,Sheltering Arms,900099,2255660,2255660
201921929349300807,541744931,Gift Shop/Vending Rev.,453220,449842,449842
201921929349300807,541744931,Health and Fitness Rev,900099,84889,84889
201942179349300099,060646813,INTERCOMPANY ALLOCATION REV,561000,41133583,41133583
201942179349300099,060646813,OTHER PATIENT SERVICES,622110,9623974,9623974
201942179349300099,060646813,CAFETERIA,722514,3085493,3085493
201931919349300318,420681067,MISCELLANEOUS REVENUE,611710,1547,1547
201901349349310375,880121831,Miscellaneous,900099,84866,84866
201941339349305979,150532254,INCOME FROM JOINT VENTURE,621500,467208,467208
201941339349306659,231365966,FERRIS PROGRAM,900099,62440,62440
201941339349306659,231365966,ALUMNI EVENTS,900099,19680,19680
201941339349306659,231365966,COMMISSIONS,900099,14162,14162
201911409349300641,620202000,AUXILLIARY INCOME,900099,5807301,5807301
201911409349300641,620202000,OTHER INCOME,900099,504451,504451
201910779349300011,410747165,OTHER INCOME,900099,571711,571711
201941929349301159,135562308,CHANGE IN POST RET.,900099,105341000,105341000
201941929349301159,135562308,OTHER AUX. ENTERPRISES,713940,16243512,6571840,9671672
201910779349300756,420698196,Athletic Camps,713940,62649,62649,0,0
201910779349300756,420698196,Washer and Dryers,812310,8376,8376,0,0
201910779349300756,420698196,Other Revenue,900099,33757,33757,0,0
201813239349300406,112673595,INSURANCE RECOVERIES,1100000,1100000
201813239349300211,112868878,CAPITATION INCOME,900099,6563622,6563622
201813239349300211,112868878,CAFETERIA,900099,2766894,2766894
201813239349300211,112868878,FEE INCOME BILLING,900099,1275723,1275723
201813259349300326,631191637,MISCELLANEOUS,900099,3644,3644
201911229349301196,050259080,BOOKSTORE,900099,147869,147869
201911229349301196,050259080,VENDOR REBATE,900099,67811,67811
201911229349301196,050259080,UNITED EDUCATORS SUBSCRIBER ACCT,900099,36410,36410
201901349349301490,042103731,DEFERRED CONTRACT REVENUE,900099,989696,989696
201901349349301490,042103731,ICE RINK RENTALS,900099,597649,597649
201901349349301490,042103731,ATHLETIC EVENT TICKET SALES,900099,366279,366279
201911029349300326,410693962,MISCELLANEOUS REVENUE,900099,1252722,1252722
201911029349300426,520591623,LIBRARY OPERATIONS,519100,1910843,1910843
201911029349300426,520591623,MISCELLANEOUS,900099,1356351,1356351
201803529349300200,630771624,REALIZED GAINS ON INV,523000,819274,819274
201803529349300200,630771624,UNREALIZED GAIN ON INV,523000,-39527,-39527
201803529349300200,630771624,OTHER INCOME,523000,490306,490306
201823169349303242,131624135,RECOVERIES-EXPENSES,622110,18984986,18984986
201823169349303242,131624135,RECOVERIES-MD RELATED EXP,622110,11239855,11239855
201823169349303242,131624135,MISCELLANEOUS,622110,8605346,7673992,495879,435475
201813389349300016,391201561,MISCELLANEOUS REVENUE,611710,302063,302063
201803379349300080,590624459,Health Center Fees,621400,1416005,0,0,1416005
201803379349300080,590624459,Forfeited Deposits,900099,187359,187359,0,0
201803379349300080,590624459,Parking/Library Fines,900099,58151,58151,0
201911029349301101,160743150,OTHER AUXILIARY ACTVITIES,611710,655548,205313,450235
201911029349301101,160743150,PASSED THROUGH PARTNERSHIPS,900003,9609,9609
201900639349300955,350868074,ADVERTISING,-28298,-28298
201900639349300955,350868074,WEDDING SERVICES,5520,5520
201901349349302540,231352256,MISCELLANEOUS,900099,178449,178449
201910809349301201,160743032,Child Day Care,624410,720036,720036
201911059349300511,275316628,OTHER REVENUE,900000,46992,46992
201910459349300831,640303086,ADVERTISING,515100,3663,3663
201803529349300760,132619665,CHANGE IN OBLIGATION TO AFFILIATE,900099,183823,183823
201843199349300444,131740127,SERVICES SOLD TO NURSING HOME,900099,5832170,5832170
201843199349300444,131740127,SERVICES PROVIDED TO FUND,900099,154435,154435
201843199349300444,131740127,PARKING INCOME,900099,145382,145382
201901029349300410,610482955,OTHER INCOME,531390,395538,395538
201901029349300410,610482955,SPORTS CAMP REVENUE,713990,319370,319370
201901029349300410,610482955,ATHLETIC REVENUE,711210,318597,318597
201901029349301005,231352613,ATHLETIC EVENTS,900099,196000,196000
201901029349301005,231352613,STUDENT CHARGE REV.,900099,86000,86000
201901029349301005,231352613,CAMPUS STORE COMMISSIONS,900099,83000,83000
201803499349300210,580593438,REALIZED AND UNREALIZED GAIN,2376866,2376866
201803499349300210,580593438,FITNESS CENTER,713940,58675,58675
201803499349300210,580593438,MANAGEMENT OF HPH,900099,19980,19980
201901349349304795,363377698,CO-FUNDED FACULTY,561499,1101578,1101578
201901349349304795,363377698,STUDENT LOAN INTEREST,561499,648918,648918
201901349349304795,363377698,FOOD SERVICES,561499,212714,212714
201803489349300230,231352001,HCW THEATER RENTALS,900099,2200,2200
201803489349300230,231352001,MISCELLANEOUS,900099,1536,1536
201803489349300230,231352001,PROGRAM ADS,900099,1450,1450
201901309349302245,251125048,OTHER INCOME,900099,201427,201427
201823179349304297,131740126,CAFETERIA,900099,328561,328561
201823179349304297,131740126,EMPLOYEE PARKING,900099,243804,243804
201823179349304297,131740126,ALL OTHER REVENUE,900099,1736010,1736010
201843199349312519,470385129,REFERENCE LABORATORY,621500,7628631,7628631
201843199349312519,470385129,MISCELLANEOUS FEES,900099,1138691,1138691
201843199349312519,470385129,SERVICES TO PROVIDERS,900099,533122,533122
201921219349301802,480556716,INTEREST ON STUDENT RECEIVABLES,900099,198051,198051
201921219349301802,480556716,BAD DEBT RECOVERIES,900099,26356,26356
201921219349301802,480556716,All Other Misc Revenue,900099,1076310,985210,91100
201833539349300923,410695509,MISCELLANEOUS REVENUE,900099,903311,903311
201833539349300923,410695509,MEDICAL FEES,611600,235233,235233
201833539349300923,410695509,PARKING,611600,221295,221295
201921339349300532,231365954,OTHER REVENUES,900099,2153380,2894708,-741328
201920289349300532,480842156,FARM INCOME,1544,1544
201843199349315984,160960470,OTHER REVENUE,623000,3358463,3358463
201843199349315984,160960470,COLLEGE OF NURSING,611600,2841868,2841868
201843199349315984,160960470,CAFETERIA,721110,2458704,2458704
201921339349301587,250979377,REBATES,621990,733467,733467
201921339349301587,250979377,OTHER INCOME,621110,61591,61591
201823189349301582,232215278,GOVERNMENT ADMIN FEES,900099,1812,1812
201823189349301582,232215278,MISCELLANEOUS REVENUE,900099,786,786
201921299349301657,350868107,Tennis Center,713940,156347,18197,138150
201921299349301657,350868107,Vendor Rebates,900099,66202,66202
201921299349301657,350868107,Student Loan Prog Interest income,900099,45545,45545
201843199349314649,650216638,MISCELLANEOUS INCOME,611600,348109,348109
201843199349314649,650216638,ATHLETIC TICKETS,451211,1400,1400
201843199349314649,650216638,ATM INCOME,522100,1021,1021
201911429349301006,208825983,OTHER MISCELLANEOUS IN,900099,23329,23329
201813179349308301,942992642,MISCELLANEOUS,900099,1112656,0,1112656
201921089349300742,250964126,PITTSBURGH STEELERS,721000,511172,511172
201921089349300742,250964126,ADDITIONAL INVESTMENT INCOME,900099,185550,185550
201921089349300742,250964126,ATHLETIC INCOME,900099,167760,167760
201921279349301387,221494428,Parking,611710,53425,53425
201921279349301387,221494428,Vending,611710,57649,57649
201921279349301387,221494428,Rebate Revenue,900099,24708,24708
201901299349300540,530196584,Unrelated Partnership Income,525990,1534648,1534648
201901299349300540,530196584,Independent Operations,721110,13757237,13757237
201813189349301591,340714585,INCOME(LOSS) ON INVEST,523000,71980037,-598522,72578559
201813189349301591,340714585,FOREIGN CURRENCY,525990,273145,273145
201813189349301591,340714585,LIFE INSURANCE TRUST,525990,150421,150421
201920719349300952,730739626,Bad Debt Recovery,900099,1092091,1092091
201920719349300952,730739626,Miscellaneous Income,611600,655780,569460,86320
201920719349300952,730739626,Insurance Recovery,900099,221038,221038
201843199349304644,230973290,MISCELLANEOUS,900099,696432,696432
201843199349304644,230973290,LAUNDRY VENDING INCOME,900099,1973,1973
201921339349303912,251801532,PHARMACEUTICAL REVENUE,900099,3487512,3487512
201813179349306581,330804576,Other income,611310,57878,57878
201921229349301717,952261113,Other sources,900099,598581,598581
201921139349301122,860561847,OTHER,621110,51164,51164
201901309349304800,951644593,MISCELLANEOUS,900099,154067,154067
201901309349304800,951644593,PARKING FEES,812930,132326,132326
201901309349304800,951644593,ADVERTISING,541800,50929,50929
201921289349300112,541911091,Other,900099,45058,45058
201910359349300011,231543518,MANAGEMENT FEE,541200,23343,23343
201910359349300011,231543518,CHESTER CO SUMMER PROGRAM,900099,6000,6000
201910359349300011,231543518,"ADMIN FEES - PELL, CWS, SEOG, VA",900099,3276,3276
201930259349300228,240795439,BINGHAM TRUST,611710,75237,75237
201930259349300228,240795439,MISCELLANEOUS,611710,47468,47468
201911359349312171,060731360,PARKING REVENUE,900099,860867,860867
201911359349312171,060731360,SPORTS CENTER,713940,498696,491506,7190
201911359349312171,060731360,CONCESSIONS,561499,49904,49904
201901069349300210,236297362,OTHER INCOME,624100,21615,21615
201911359349312126,132676570,Academic Support,900099,18229684,18229684
201911359349312126,132676570,COMPUTER SALES,900099,437997,437997
201911359349312126,132676570,BOOK STORE SALES,900099,18674,18674
201911359349309861,720635884,611710,133112653,133112653
201911359349309861,720635884,MISCELLANEOUS REVENUE,873503,873503
201921029349300727,730555460,Other Investment Income,169858,169858
201911059349300741,060653264,CASH DISCOUNT ON PURCHASES,900099,6716,0,0,6716
201911059349300741,060653264,PLACEMENT FEES/CAREER WEEKS,900099,162900,0,0,162900
201911059349300741,060653264,ALUMNI/MISCELLANEOUS INCOME,900099,535821,0,0,535821
201911059349300811,590737882,MISC INCOME,611710,32317,32317
201901059349300010,231352654,ADMIN AND OTHER REVENUES,541800,2707580,25565,2682015
201901059349300230,310725957,"Vending, Printing & Copying Commissions",900099,24104,24104
201901059349300230,310725957,Grand Hotel Income (Loss),721110,-133756,-133756
201901059349300720,231352615,CONFERENCES,812900,507120,507120
201901059349300720,231352615,ATHLETICS AND AQUATICS PROG,900099,277042,12218,264824
201901059349300720,231352615,FOOD SERVICE,900099,92147,92147
201941059349300044,231930438,OTHER REVENUE,900099,16190,16190
201941059349300809,620481463,OTHER INCOME,900000,43062,43062
201941059349300524,430662529,TENNIS CENTER INCOME,713990,19596,19596
201941059349300524,430662529,ATHLETIC CAMPS,900099,237914,237914
201941059349300524,430662529,INSURANCE CLAIMS,900099,165981,165981
201921269349300402,030179403,OTHER OPERATING INCOME,900099,681565,681565
201941089349300339,430655867,MISCELLANEOUS,900099,121001,121001
201921289349302062,941156566,SWIMMING POOL,713940,560348,359798,200550
201921289349302062,941156566,Vehicle Parking Permits,900099,65594,65594
