object_id,ein,PrsnNm,TtlTxt,AvrgHrsPrWkRt,AvrgHrsPrWkRltdOrgRt,IndvdlTrstOrDrctrInd,OffcrInd,RprtblCmpFrmOrgAmt,RprtblCmpFrmRltdOrgAmt,OthrCmpnstnAmt
201612439349300006,042662873,ROBERT A BURKE,DIRECTOR,X,0,0,0
201612439349300006,042662873,BRUCE HOLMES,PRESIDENT,X,X,0,0,0
201612439349300006,042662873,BOB EVERS,SECRETARY,X,X,0,0,0
201612439349300006,042662873,BRIAN QUINN,DIRECTOR,X,0,0,0
201612439349300006,042662873,LAURA SEAMAN,DIRECTOR,X,0,0,0
201612439349300006,042662873,CHERYL LAGATTA,DIRECTOR,X,0,0,0
201612439349300006,042662873,BILL PLASKO,VICE-PRESIDE,X,X,0,0,0
201612439349300006,042662873,BRIAN KNELL,DIRECTOR,X,0,0,0
201612439349300006,042662873,THOMAS TOBIN,TREASURER,X,X,0,0,0
201612439349300006,042662873,TIMOTHY O'CONNELL,DIRECTOR,X,0,0,0
201612439349300006,042662873,JOHN J FOLEY,DIRECTOR,X,0,0,0
201612439349300006,042662873,PERRY SIEGEL,DIRECTOR,X,0,0,0
201612439349300006,042662873,PETER KING,DIRECTOR,X,0,0,0
201612439349300006,042662873,JAMES MORRISSEY,DIRECTOR,X,0,0,0
201612439349300006,042662873,JAMES SULLIVAN,DIRECTOR,X,0,0,0
201612439349300006,042662873,PETER CONNEELY,DIRECTOR,X,0,0,0
201612439349300026,042964630,DHARMENA DOWNEY,BOARD MEMBER,1.00,X,0,0,0
201612439349300026,042964630,ROSE FIORE,BOARD MEMBER,1.00,X,0,0,0
201612439349300026,042964630,MARY ELLEN WELCH,BOARD MEMBER,1.00,X,0,0,0
201612249349301301,311037979,MARY KAUFOLD,ADVERTISING AND EXHIBITS M,40.00,X,106018,0,11541
201612249349301301,311037979,JEFFREY HAMIDI,MGR OF INFO SYSTEMS & DEVE,40.00,X,105057,0,11031
201612249349301301,311037979,DAMON DOZIER,DIRECTOR OF GOVERNMENT AFFAIRS,40.00,X,122850,0,23302
201612229349301736,300043771,BARTON THOMPSON JR,DIRECTOR; BOARD CHAIR,1.00,1.00,X,0,0,0
201612229349301736,300043771,JEANNE SEDGWICK,DIRECTOR; BOARD VICE CHAIR,1.00,1.00,X,0,0,0
201612229349301736,300043771,GORDON R SMITH THROUGH 33116,DIRECTOR; CHAIR FINANCE COMMITTEE,1.00,1.00,X,0,0,0
201612229349301736,300043771,NED BARNHOLT,DIRECTOR; CHAIR AUDIT COMMITTEE,1.00,1.00,X,0,0,0
201612229349301736,300043771,CHARLENE KABCENELL,DIRECTOR,1.00,1.00,X,0,0,0
201612229349301736,300043771,CRAIG MCNAMARA,DIRECTOR,1.00,1.00,X,0,0,0
201612229349301736,300043771,KATHARINE L JACOBS,DIRECTOR,1.00,1.00,X,0,0,0
201612229349301736,300043771,MARK WAN,DIRECTOR; CHAIR FINANCE COMMITTEE,1.00,1.00,X,0,0,0
201612229349301736,300043771,STEVE GAINES,DIRECTOR,1.00,1.00,X,0,0,0
201612229349301736,300043771,PATSY ISHIYAMA,DIRECTOR,1.00,1.00,X,0,0,0
201612229349301736,300043771,DON MCGRATH THROUGH 33115,DIRECTOR; BOARD VICE CHAIR,1.00,1.00,X,0,0,0
201612229349301736,300043771,MICHAEL MANTELL,"DIRECTOR, PRESIDENT",3.00,40.00,X,X,37559,498996,74451
201612229349301736,300043771,MARY SCOONOVER,"SECRETARY, VICE PRESIDENT",3.00,40.00,X,24453,324876,50449
201612229349301736,300043771,SHAUNA MANNER,"TREASURER, CHIEF FINANCIAL OFFICER",3.00,40.00,X,13496,179309,41386
201612189349301406,942718807,Jack Hinojosa,President,1.00,0.00,X,X,0,0,0
201612189349301406,942718807,Lola Cornish-Nickens,Vice President,1.00,0.00,X,X,0,0,0
201612189349301406,942718807,Yuovene Whistler,Treasurer,1.00,0.00,X,X,0,0,0
201612189349301406,942718807,Cheryl Nelson,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Kay Ruhstaller,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Lupe Jaime,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Gloria Balch,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Janet Zamudio,Secretary,1.00,0.00,X,X,0,0,0
201612189349301406,942718807,Richard Winefield,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Kelly Graesch,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Jennifer Greppi,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Christie Hendricks,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Marian Mulkey,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Soledad Viramontes,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Sara Bachez,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Phyllis Stewart Pires,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Kiko Malin,Treasurer,1.00,0.00,X,X,0,0,0
201612189349301406,942718807,Ly Le,Member,1.00,0.00,X,0,0,0
201612189349301406,942718807,Linda Asato,Executive Dir.,40.00,0.00,X,131300,0,17665
201612189349301406,942718807,Thomas Calhoun,CFO,40.00,0.00,X,111951,0,15500
201612189349301406,942718807,Lucinda Mall,Senior Program Mgr,40.00,0.00,X,102932,0,15596
201622229349300527,131845455,ESTHER VICENTE,PRESIDENT OF THE REGION,1.0,0.0,X,X,0,0,0
201622229349300527,131845455,DARIO ROSARIO,VICE-PRESIDENT OF THE REGION,1.0,0.0,X,X,0,0,0
201622229349300527,131845455,ANDREA COHEN BARRACK,BOARD CHAIRPERSON,1.0,0.0,X,X,0,0,0
201622229349300527,131845455,DIANA BARCO,VICE CHAIRPERSON,1.0,0.0,X,X,0,0,0
201622229349300527,131845455,JOVANA RIOS CISNERO,BOARD MEMBER,1.0,0.0,X,0,0,0
201622229349300527,131845455,SANTIAGO COSIO,SECRETARY,1.0,0.0,X,X,0,0,0
201622229349300527,131845455,KATHLEEN TAIT,TREASURER,1.0,0.0,X,X,0,0,0
201622229349300527,131845455,CHRISTINE BARROW,BOARD MEMBER,1.0,0.0,X,0,0,0
201622229349300527,131845455,BOBBY WALKER,BOARD MEMBER,1.0,0.0,X,0,0,0
201622229349300527,131845455,ANNETTE CUMMING,BOARD MEMBER,1.0,0.0,X,0,0,0
201622229349300527,131845455,RICHARD PARKER,Board Member,1.0,0.0,X,0,0,0
201622229349300527,131845455,JACQUELINE SHARPE,Board Member,1.0,0.0,X,0,0,0
201622229349300527,131845455,ALEXANDER SANGER,Board Member,1.0,0.0,X,0,0,0
201622229349300527,131845455,CARMEN BARROSO,REGIONAL DIRECTOR,35.0,0.0,X,352457,0,69566
201622229349300527,131845455,VICENTE DIAZ,DEP. REGIONAL DIR until 3/2015,35.0,0.0,X,43398,0,8650
201622229349300527,131845455,CHRISTINE GARRISON,CHIEF FINANCIAL OFFICER,35.0,0.0,X,294918,0,47186
201622229349300527,131845455,GISELLE CARINO,DEP. Regional Dir From 3/2015,35.0,0.0,X,225444,0,46226
201622229349300527,131845455,LESLIE VARKONYI,Chief Information Officer,35.0,0.0,X,119994,0,50271
201622229349300527,131845455,REBECCA KOLADYCZ,DIR. OF LEARNING AND EVAL.,35.0,0.0,X,118024,0,42533
201622229349300527,131845455,MARIA ANTONIETA ALCALDE,DIRECTOR OF ADVOCACY,35.0,0.0,X,137404,0,58747
201622229349300527,131845455,DANA ROGERS,Director of Development,35.0,0.0,X,119747,0,55534
201622229349300527,131845455,DANIEL PARNETTI,Director of MA Relations,35.0,0.0,X,118523,0,28519
201602239349301695,237099742,SYLVAIN DEGUISE,PRESIDENT,4.00,X,X,0,0,0
201602239349301695,237099742,JAMES HURLEY,PRESIDENT-ELECT,3.00,X,X,0,0,0
201602239349301695,237099742,DAVID LADON SWANN,PAST PRESIDENT,2.00,X,0,0,0
201602239349301695,237099742,WILLIAM WISE,SECRETARY,2.00,X,X,0,0,0
201602239349301695,237099742,DARREN T LERNER,TREASURER,2.00,X,X,0,0,0
201602239349301695,237099742,KARL HAVENS,BOARD MEMBER,2.00,X,0,0,0
201602239349301695,237099742,SUSAN WHITE,BOARD MEMBER,2.00,X,0,0,0
201602239349301695,237099742,SHELBY WALKER,BOARD MEMBER,2.00,X,0,0,0
201602239349301695,237099742,LINDA DUGUAY,SGA PARLIAMENTARIAN,2.00,X,0,0,0
201602309349301000,263936859,Lorenzo Scott,Chairman,1.00,0.00,X,X,0,0,0
201602309349301000,263936859,Deborah Scott,SecretaryTreasurer,40.00,0.00,X,X,0,0,0
201602299349300525,942783401,William N Hebert,Chair,1.00,0.00,X,X,0,0,0
201602299349300525,942783401,Elizabeth J Cabraser,Vice Chair,1.00,0.00,X,X,0,0,0
201602299349300525,942783401,Laurence F Pulgram,Vice Chair,1.00,0.00,X,X,0,0,0
201602299349300525,942783401,Hon James L Warren,Vice Chair,1.00,0.00,X,X,0,0,0
201602299349300525,942783401,James M Finberg,Secretary,1.00,0.00,X,X,0,0,0
201602299349300525,942783401,James M Strother,Treasurer,1.00,0.00,X,X,0,0,0
201602299349300525,942783401,James H Abrams,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Richard F Beal,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Sara B Brody,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Annette P Carnegie,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Madeline Chun,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Douglas J Clark,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Kevin B Clune,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Craig C Corbitt,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Peter Crudo,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Linda M Dardarian,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Thad A Davis,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Ana I de Alba,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Robert M Dell,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Jack DiCanio,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Daniel Feinberg,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Kevin M Fong,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,John R Foote,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Harrison Buzz Frahn,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Simon J Frankel,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Ellen A Friedman,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,David F Gross,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Kenneth L Guernsey,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Kenneth G Hausman,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Christopher T Heffelfinger,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,David Kaufman,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Aaron Kaufmann,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Joshua G Konecky,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Marc A Lackner,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Jack W Lee,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Michael GW Lee,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Mark R Levie,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Barry S Levin,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Jack W Londen,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Steven R Lowenthal,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Sahag Majarian,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Louise M McCabe,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Felicia M Medina,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Rachael E Meny,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Christopher T Micheletti,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Samuel R Miller,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Richard R Patch,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Roxane A Polidora,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Rosemarie T Ring,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Wondie Russell,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Stanley D Saltzman,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Richard Saveri,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Lori A Schechter,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,James M Schurz,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Bryan Schwartz,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Mary Jo C Shartsis,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Michael D Singer,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Hon Thomas F Smegal,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Darin Snyder,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Lisa McCabe van Krieken,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Lenard G Weiss,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Mark S Zemelman,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Steven G Zieff,Board Member,1.00,0.00,X,0,0,0
201602299349300525,942783401,Joan Graff,President,35.00,0.00,X,167168,0,53722
201602299349300525,942783401,Howard Chen,CAO/HR Dir,35.00,0.00,X,106157,0,26857
201602299349300525,942783401,William McNeill,Senior Staff Attorney,35.00,0.00,X,166453,0,35750
201602299349300525,942783401,Christopher Ho,Senior Staff Attorney,35.00,0.00,X,143678,0,48943
201602299349300525,942783401,Christine Todd,Chief Operating Officer,35.00,0.00,X,48806,0,10573
201602299349300525,942783401,Diane Webb,Chief Program Officer,35.00,0.00,X,151500,0,44461
201602299349300525,942783401,Michael Gaitley,Sr. Staff Attorney,35.00,0.00,X,113306,0,42288
201602299349300525,942783401,Elizabeth Kristen,Sr. Staff Attorney,35.00,0.00,X,112056,0,46066
201602299349300525,942783401,Jinny Kim,Sr. Staff Attorney,35.00,0.00,X,108810,0,40481
201632259349301783,411518579,ALLEN FREEMAN,DIRECTOR,1.00,8.00,X,X,0,0,0
201632259349301783,411518579,JON GORDON,DIRECTOR,1.00,8.00,X,X,0,0,0
201632259349301783,411518579,JOHN MACDONALD,DIRECTOR,1.00,7.00,X,X,0,0,0
201632259349301783,411518579,PEG BIRK,INTERIM CEO,5.00,35.00,X,0,0,0
201632259349301783,411518579,BEN LAUB,FORMER CEO,5.00,35.00,X,0,324749,4948
201632259349301783,411518579,MICHAEL HANSON,"CFO/COO, PRESIDENT & SECRETARY",5.00,35.00,X,0,273750,1637
201602289349305800,591911653,MR ROY M WARREN,TREASURER,1.00,X,X,0,0,0
201602289349305800,591911653,MR RICHARD P MISHOCK CPA,CHAIRMAN,1.00,X,X,0,0,0
201602289349305800,591911653,MS LISA SATUR,VICE CHAIRMAN,1.00,X,X,0,0,0
201602289349305800,591911653,MS NIKI L NORTON-GOZDZ,SECRETARY,1.00,X,X,0,0,0
201602289349305800,591911653,DR JUAN GIACHINO,DIRECTOR,1.00,X,0,0,0
201602289349305800,591911653,MS APRIL DAY,DIRECTOR,1.00,X,0,0,0
201602289349305800,591911653,MR KURTIS REID,DIRECTOR,1.00,X,0,0,0
201602289349305800,591911653,MS LORI MCCAUGHEY,DIRECTOR,1.00,X,0,0,0
201602289349305800,591911653,MS ANN MACMILLIAN,DIRECTOR,1.00,X,0,0,0
201602289349305800,591911653,MS PEGGY WOOD,DIRECTOR,1.00,X,0,0,0
201602289349305800,591911653,MR BILL HARNDEN,DIRECTOR,1.00,X,0,0,0
201602289349305800,591911653,MR JOHN M LASS,PRESIDENT/CEO,40.00,X,145524,0,15720
201602289349305800,591911653,MS CHRISTINE COLLER,CFO,29.00,X,81120,0,6515
201612259349302576,912187143,DR FRANCIS J MUSKA PHD,BOARD CHAIR,2.00,3.00,X,X,0,0,0
201612259349302576,912187143,FRANK ANDERS,Director,1.00,0.00,X,0,0,0
201612259349302576,912187143,ELIZABETH CURILLO,Director,1.00,0.00,X,0,0,0
201612259349302576,912187143,DR ANA PAULA MACHADO MD,Director,1.00,0.00,X,0,0,0
201612259349302576,912187143,MAHALINGAM SATCHI MD,Director,1.00,0.00,X,0,0,0
201612259349302576,912187143,JEFFREY ZAKRZEWSKI,ASST TREAS/DIR,1.00,0.00,X,X,0,0,0
201612259349302576,912187143,CHARLES MULLANEY ESQ,TREASURER/DIR,1.00,0.00,X,X,0,0,0
201612259349302576,912187143,KRISTA NORI,Director,1.00,0.00,X,0,0,0
201612259349302576,912187143,LUZ ANGELA PARRA,Director,1.00,0.00,X,0,0,0
201612259349302576,912187143,DR PETER O ROSTENBERG,Director,1.00,0.00,X,0,0,0
201612259349302576,912187143,ALAN CLAVETTE CPA,Director,1.00,0.00,X,0,0,0
201612259349302576,912187143,RICHARD MOLINARO,VICE CHAIR/DIR,1.00,0.00,X,X,0,0,0
201612259349302576,912187143,ELLEN BELL ESQ,CORP SECRET/DIR,1.00,0.00,X,X,0,0,0
201612259349302576,912187143,ERIC L GOTTSCHALK JD,Director,1.00,0.00,X,0,0,0
201612259349302576,912187143,ANGEL SAQUINAULA,Director,1.00,0.00,X,0,0,0
201612259349302576,912187143,J H MALONEY,President & CEO,40.00,3.00,X,174060,0,48031
201612259349302576,912187143,HOLLY DANISE,ASST. SECRETARY,35.00,3.00,X,74164,0,2553
201612259349302576,912187143,Youness Yavari,PHYSICIAN,38.00,0.00,X,179949,0,4340
201612259349302576,912187143,Nirmalamma Magavi,PHYSICIAN,38.00,0.00,X,153518,0,7631
201612259349302576,912187143,DAVID A SAVARESE,PHYSICIAN,38.00,0.00,X,190165,0,10859
201612259349302576,912187143,AMY E HANDLER,PHYSICIAN,38.00,0.00,X,169461,0,9111
201612259349302576,912187143,ASHA MARHATTA,PHYSICIAN,38.00,0.00,X,240746,0,8567
201602289349306480,382761126,Courtney J Hill,Chairman,1,0,X,0,0,0
201602289349306480,382761126,Dawn R White,Vice Chairman,1,0,X,0,0,0
201602289349306480,382761126,Dean L Bartles,Class B Director,1,0,X,0,0,0
201602289349306480,382761126,Andrew S Bicos,Class A Director,1,0,X,0,0,0
201602289349306480,382761126,Stephan Biller,Class A Director,0,0,X,0,0,0
201602289349306480,382761126,J Clarke Orzalli USN ret,Class B Director,1,0,X,0,0,0
201602289349306480,382761126,Alan Ferguson,Class A Director,1,0,X,0,0,0
201602289349306480,382761126,Kellie Johnson,Class A Director,1,0,X,0,0,0
201602289349306480,382761126,Thomas R Kurfess,Class A Director,1,0,X,0,0,0
201602289349306480,382761126,Steven J Betza,Class A Director,0,0,X,0,0,0
201602289349306480,382761126,Anne M Tinker,Class B Director,1,0,X,0,0,0
201602289349306480,382761126,Richard Jarman,President and CEO,40,0,X,280743,0,47334
201602289349306480,382761126,Rebecca Taylor,Vice President,40,0,X,189696,0,30331
201602289349306480,382761126,Jon Riley,Vice President,40,0,X,154183,0,30153
201602289349306480,382761126,Alissa Roath,Corporate Secretary,40,2,X,84853,3075,20440
201602289349306480,382761126,Rachel O'Donohue,Treasurer,40,0,X,81970,0,6410
201602289349306480,382761126,William Chenevert,Program Manager,40,0,X,100004,0,31554
201602289349306480,382761126,Thomas Haynes,Program Manager,40,0,X,115354,0,33149
201602289349306480,382761126,Dana Ellis,Program Manager,40,0,X,107592,0,12990
201602289349306480,382761126,Derek Fulk,Project Manager,40,0,X,107397,0,19489
201602289349303740,820506420,DAN VERBETEN,PRESIDENT,4.00,X,X,0,0,0
201602289349303740,820506420,GENE MARCOWKA,VICE-PRESIDE,3.00,X,X,0,0,0
201602289349303740,820506420,DON RADKOSKI,TREASURER,3.00,X,X,0,0,0
201602289349303740,820506420,MEGAN BYBEE,SECRETARY,3.00,X,X,0,0,0
201602289349303740,820506420,MARK HANSON,DIRECTOR,2.00,X,0,0,0
201602289349303740,820506420,DAVE HEINEMANN,DIRECTOR,2.00,X,0,0,0
201602289349303740,820506420,TY MACK,DIRECTOR,2.00,X,0,0,0
201602289349303740,820506420,LINDSEY MOSS,DIRECTOR,2.00,X,0,0,0
201602289349303740,820506420,KEN RIDER,DIRECTOR,2.00,X,0,0,0
201602289349303740,820506420,MIKE WITHERITE,DIRECTOR,2.00,X,0,0,0
201602079349300950,260847220,PHILLIP EDMUNDSON,CHAIR,1.00,X,X,0,0,0
201602079349300950,260847220,DAVID BELLUCK,VICE-CHAIR,1.00,X,X,0,0,0
201602079349300950,260847220,JOSHUA BOGER,VICE-CHAIR,1.00,X,X,0,0,0
201602079349300950,260847220,JEFFREY BUSSGANG,VICE-CHAIR,1.00,X,X,0,0,0
201602079349300950,260847220,BEVERLY ARMSTRONG,SECRETARY,1.00,X,X,0,0,0
201602079349300950,260847220,DAVID GASSON,TREASURER,1.00,X,X,0,0,0
201602079349300950,260847220,PAUL BERNON,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,JAMES BOYLE,DIRECTOR,10.00,X,24500,0,0
201602079349300950,260847220,GEOFF CHASIN,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,ELYSE CHERRY,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,SEAN CURRAN,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,THOMAS DRETLER,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,JAY GONZALEZ,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,SCOTT GRIFFITH,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,KIP HOLLISTER,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,TRISH KARTER,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,JULIETTE KAYYEM,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,DONNA LEVIN,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,JACK MANNING,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,COLETTE PHILLIPS,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,JAMES ROOSEVELT JR,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,RON SHAICH,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,ANDREA SILBERT,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,BETH MONAGHAN,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,ALAN SOLOMONT,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,CA WEBB,DIRECTOR,1.00,X,0,0,0
201602079349300950,260847220,JESSE MERMELL,EXECUTIVE DIRECTOR,40.00,X,106154,0,5207
201612089349301256,590674260,Eugene Sayfie MD,Board of Trustees member,1.00,X,0,0,0
201612089349301256,590674260,Eric Hecht MD,Board of Trustees member,1.00,X,0,0,0
201612089349301256,590674260,Richard M Krasno PhD,Board of Trustees member,1.00,X,0,0,0
201612089349301256,590674260,Ronald Scheib MD,Board of Trustees member,1.00,X,0,0,0
201612089349301256,590674260,Ambassador Charles E Cobb,Board of Trustees member,1.00,X,0,0,0
201612089349301256,590674260,RICHARD A ELIAS MD,"Chairman, Board of Trustee",1.00,X,X,0,0,0
201612089349301256,590674260,Joe Ann Batcheller,"Vice Chair, BOARD OF TRUSTEE",1.00,X,X,0,0,0
201612089349301256,590674260,Nancy R Cavalie,Executive Director/Asst. Secretary,40.00,1.00,X,105006,0,16886
201612109349301301,203130699,JOHN MULLANEY,DIRECTOR/CHAIR (JAN-JUNE),2.00,X,X,0,0,0
201612109349301301,203130699,RICHARD CLARK,DIRECTOR/TREASURER,2.00,X,X,0,0,0
201612109349301301,203130699,MICHAEL SAPIENZA,DIR./V. CHAIR (JAN-JUNE) THEN CHAIR,2.00,X,X,0,0,0
201612109349301301,203130699,LANNIE DAVIS,DIR. (ALL YEAR)/ V. CHAIR (JUNE-DEC),1.00,X,X,0,0,0
201612109349301301,203130699,ROBERT ENLOW,DIRECTOR,1.00,X,0,0,0
201612109349301301,203130699,STEPHANIE GROCE,DIRECTOR,1.00,X,0,0,0
201612109349301301,203130699,SUSAN STAGNER,DIRECTOR,1.00,X,0,0,0
201612109349301301,203130699,CHARLES Y KIDWELL JR,DIRECTOR,1.00,X,0,0,0
201612109349301301,203130699,STEPHEN DACKIN,DIRECTOR,1.00,X,0,0,0
201612109349301301,203130699,KALEIGH LEMASTER,INTERIM EXEC DIR THEN EXEC DIR (DEC),40.00,X,59868,0,6076
201612109349301301,203130699,MATTHEW COX,EXECUTIVE DIRECTOR (JAN),40.00,X,60000,0,0
201642039349300014,520972043,PIERRE THOMAS,CHAIRMAN,3.00,X,X,0,0,0
201642039349300014,520972043,DAVID BOARDMAN,VICE CHAIRMAN,3.00,X,X,0,0,0
201642039349300014,520972043,BILL NICHOLS,TREASURER UNTIL NOVEMBER 2015,4.00,X,X,0,0,0
201642039349300014,520972043,J SCOTT APPLEWHITE,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,WOLF BLITZER,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,CHIP BOK,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,STEPHEN ADLER,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,JAN CRAWFORD,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,MICHAEL DUFFY,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,RICHARD DUNHAM,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,ASHLEA EBELING,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,MAGGIE MULVIHILL,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,SUSAN GOLDBERG,STEERING COMMITTEE,2.00,X,0,0,0
201642039349300014,520972043,NAT HENTOFF,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,DAHLIA LITHWICK,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,ALICIA C SHEPARD,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,ERIC SCHMITT,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,JANE MAYER,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,DOYLE MCMANUS,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,ANDREA MITCHELL,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,ANTHONY MAURO,STEERING COMMITTEE,2.00,X,0,0,0
201642039349300014,520972043,SCOTT MONTGOMERY,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,MARGARET LOW SMITH,STEERING COMMITTEE,2.00,X,0,0,0
201642039349300014,520972043,PAUL STEIGER,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,CAROL ROSENBERG,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,THOMAS C RUBIN,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,JENNIFER SONDAG,STEERING COMMITTEE,1.00,X,0,0,0
201642039349300014,520972043,JEFFERY ROSEN,STEERING COMMITTEE,1.00,X,0,0,0
