object_id,ein,NnCshChckbxInd,Dsc,CntrbtnCnt,NncshCntrbtnsRptF990Amt,MthdOfDtrmnngRvnsTxt
202000699349300615,410695509,X,"GIFT CARDS, CERTIFICATES, AND TICKETS",15,2965,FACE VALUE
202000699349300625,362170136,X,Engineering equipment,1,128000,Market value
202000699349300625,362170136,X,WBBM News radio Chicago Media Package,1,67500,Market value
202000699349300625,362170136,X,Flat Panel Smartboard 7000 Series,1,7198,Market value
202000699349300625,362170136,X,"65"" Mondopad Ultra, anti-glare touchscreen collaboration system.",1,6100,Market value
202000699349300625,362170136,X,"Instruction material including drawings, programs, and memorabilia for school of architecture",1,4050,Market value
202000699349300625,362170136,X,IBM 5110 portable computer with data tapes and manuals,1,1000,Market value
202020999349300507,250965212,X,INSURANCE LIFE,1,167440,FMV
202040659349300404,751081109,X,EDUCATIONAL SUPPLIES AND EQUIPMENT,2,11600,FMV
202040659349300404,751081109,X,software,1,11000,donor appraisal
202000149349301800,391201561,X,PROGRAM EQUIPMENT AND SUPPLIES,7,7945,DONOR REPORTED
202000149349301800,391201561,X,FOOD - NON INVENTORY,1,3000,DONOR REPORTED
201902839349300530,362170999,X,KITCHEN EQUIPMENT,1,35000,ACTUAL COST
201902839349300530,362170999,X,AUCTION ITEMS,72,25169,ACTUAL COST
201902839349300530,362170999,X,EDUCATIONAL EQUIPMENT,5,2710,COMPARABLE COST
201902839349300530,362170999,X,AGRICULTURE,1,30,SELLING PRICE
202001219349301015,362167855,X,"Golf Games, Food and Beverages",3,1950,FMV
202021489349301417,160743900,X,Horse Equestrian Center,3,0,Appraisal
201921799349300037,111630741,X,PLEDGES AND BEQUESTS,11,285608,DISCOUNTED VALUE
202030789349300408,430356250,X,MISCELLANEOUS ITEMS,2,5468,COST
202030789349300408,430356250,X,MEDICAL EQUIPMENT,9,322477,COST
202020579349301312,420680408,X,Gift certificates,24,11879,Actual cost
202020579349301312,420680408,X,4 Iowa football tickets,1,265,Actual cost
202031929349301818,951916051,X,Gift Cards,31,2421,Cash Value
202031929349301818,951916051,X,Travel,3,1697,Cost
202040999349300414,250965430,X,Miscellaneous,1,500,FMV
202040999349300019,150543658,X,RAFFLE ITEMS,81,10674,COST OF DONATED PROP
202040999349300019,150543658,X,EQUINE DRESSAGE AND MATERIALS,2,155,COST OF DONATED PROP
202031929349300248,381550064,X,CLASSROOM SUPPLIES,8,32100,COMPARABLE COSTS
202001009349300900,240795441,X,EQUIPMENT,3,207273,FAIR MARKET VALUE
202021499349301552,237275328,X,TRIP - AUCTION ITEM,1,7237,FMV
202021499349301552,237275328,X,WELDING MATERIAL,1,8000,FMV
202021499349301552,237275328,X,AUCTION ITEMS,142,45700,FMV
202011479349301711,560547511,X,OTHER,8,6028,MARKET VALUE
202011479349301711,560547511,X,EQUIPMENT,1,4200,MARKET VALUE
202011479349301711,560547511,X,FURNITURE,1,3000,MARKET VALUE
202031129349301148,592961536,X,FURNITURE,1,22100,FAIR MARKET VALUE
202031089349301403,430652649,X,MISCELLANEOUS,9,86732,FAIR MARKET VALUE
202031089349301403,430652649,X,SCIENTIFIC EQUIPMENT (NON-MEDICAL),3,25100,FAIR MARKET VALUE
202031089349301403,430652649,X,COUPONS,1,500,FAIR MARKET VALUE
201943199349316564,650216638,X,MEDICAL EQUIP,3,38279,FAIR MARKET VALUE
202031369349301838,610470593,X,DISHWASHER,1,120750
202021959349300802,240772407,X,Supplies,31
202021959349300802,240772407,X,Equipment,1
202021959349300802,240772407,X,Athletic Equip,9
202041479349300509,020223955,X,Various Raffle Prizes,21,3485,Comparable Selling P
202030769349300133,362177133,X,MISCELLANEOUS,20,17649,FAIR MARKET VALUE
202030769349300133,362177133,X,GIFT BASKETS,16,5377,FAIR MARKET VALUE
202030769349300133,362177133,X,EVENT TICKETS,6,2100,FAIR MARKET VALUE
202030769349300133,362177133,X,GIFT CARDS/CERTIFICATES,6,331,FAIR MARKET VALUE
202010649349300911,580593438,X,OTHER,11,27428,APPRAISAL
202031929349301518,362167854,X,Equipment and Repair Materials,79,41056,Market value
202031929349301518,362167854,X,Guitar,1,12000,Market value
202031929349301518,362167854,X,Piano,1,27500,Market value
202031929349301518,362167854,X,Clothes,1,500,Market value
202031929349301518,362167854,X,Art Supplies,1,229,Market value
202031929349301518,362167854,X,Raffle prizes for Golf Outing,30,4340,Market value
202031929349301603,362177139,X,"LIBRARY, NON-BOOK",0,5935,COST/SELLING PRICE
202031929349301603,362177139,X,INSTRUMENTS,0,5224,COST/SELLING PRICE
202001359349303745,941156617,X,MISC SUPPLIES,17,88191,SELLING PRICE
202011479349300971,480543729,X,VARIOUS,12,24116,FMV
