object_id,ein,CntrctrNm_PrsnNm,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
202041139349301229,630288878,Thompson Hospitality,1741 Business Center Dr Suite 200,Reston,VA,20190,Food Services,4325837
202041139349301229,630288878,Thompson Facility Services LLC,1741 Business Center Dr Suite 200,Reston,VA,20190,Legal Services,4548416
202041139349301229,630288878,Teretek Technical Solutions LLC,1095 Winslow Court,Sugar Hill,GA,30518,Consulting and Technical Support,372625
202041139349301229,630288878,Provision Contracting,106 Torrence Road,Tuskegee,AL,36083,Construction Contractor,754653
202041139349301229,630288878,KWZ Contracting LLC,445 Dexter Avenue Suite 4050,Montgomery,AL,36104,Construction Contractor,551935
202041759349300209,221815636,US Securities Associates Inc,200 Mansell Ct E Fl5,Roswell,GA,30076,Security,1020329
202041759349300209,221815636,Fastforward Digital LLC,163 Madison Ave Ste 220-5,Morristown,NJ,07960,Marketing Strategies,390750
202041759349300209,221815636,Campus Consortium,600 Superior Ave E Ste1300,Cleveland,OH,44114,Computer Maintenance,277895
202041759349300209,221815636,Bedrock Construction Corp,801 Hartle Ave,Sayerville,NJ,08872,Construction,250700
202041759349300209,221815636,DiFrancesco Batemans PC,15 Mountain Blvd,Warren,NJ,07059,Legal,118994
202041769349300729,560547498,CHARTWELLS DINING SERVICES,PO BOX 417632,BOSTON,MA,02241,FOOD SERVICES,2739306
202041769349300729,560547498,SSC SERVICE SOLUTIONS,PO BOX 742268,ATLANTA,GA,30374,MAINTENANCE/JANITORIAL,1728339
202041769349300729,560547498,CHOATE CONSTRUCTION COMPANY,2907 PROVIDENCE ROAD STE 400,CHARLOTTE,NC,28211,CONSTRUCTION,1526780
202041769349300729,560547498,ELLUCIAN SUPPORT INC,4375 FAIR LAKES COURT,FAIRFAX,VA,22033,COMPUTER/NETWORK SERVICES,1018760
202041769349300729,560547498,BSN SPORTS,9319-H MONROE ROAD,CHARLOTTE,NC,28270,ATHLETICS SUPPORT,569497
202042899349300944,621504678,CHRISTOPOULOUS & KENNEDY CONSTRUCTION,PO BOX 53502,KNOXVILLE,TN,37950,CONSTRUCTION,767823
202042899349300944,621504678,PIONEER COLLEGE CATERERS,303 GLENROSE AVENUE,NASHVILLE,TN,37210,CAFETERIA SERVICE,699528
202130639349300633,660362666,PERFECT CLEANING SERVICES INC,100 GRAND BOULEVARD LOS PASEOS 112,SAN JUAN PR,PA,00926,MAINTENANCE,414360
202130639349300633,660362666,ROYAL S INNOVATIONS INC,PO BOX 7485,SAN JUAN PR,PA,00916,SECURITY,295220
202130639349300633,660362666,RAMONA MUNSELL ASSOCIATES INC,5208 VILLAGE PARKWAY SUITE 1,ROGERS AR,PA,757588199,CONSULTING,207955
202130639349300633,660362666,ENERGY PRODUCTS ENGINEERING,425 CARR 693 PMB 363,DORADO PR,PA,00646,MAINTENANCE,198547
202130639349300633,660362666,AIREKO ENERGY SOLUTIONS LLC,PO BOX 2128,SAN JUAN PR,PA,00922,MAINTENANCE,195631
202111279349302196,161532850,Hearst Corporation,Albany Times Union,PO BOX 80068,Rescott,AZ,863048068,Advertising Services,2986798
202111279349302196,161532850,Milton S Eisenhower Library,Johns Hopkins University,Baltimore,MD,21218,Library Services,1364674
202111279349302196,161532850,Ellucian Company LP,2003 Edmund Halley Dr STE 500,Reston,VA,20191,Academic Online Service,1110486
202111279349302196,161532850,Wainschaf Associates Inc,589 3rd Ave Extension,Rensselaer,NY,12144,Building Renovation,684990
202111279349302196,161532850,GSS Infotech NY Inc,DBA GSS Infotech,1762 Central Ave,Albany,NY,12205,Software Subscription / Sharepoint Services,462751
202101309349302485,542116256,UNIVERSAL CLEANING SERVICES,12372 RIVER RIDGE BLDV,BURNSVILLE,MN,55337,CLEANING SERVICES,105015
202041969349302774,540505940,CHARTWELLS,PO BOX 91337,CHICAGO,IL,60693,FOOD SERVICES,4419163
202041969349302774,540505940,ENGLISH CONSTRUCTION CO INC,PO BOX P-7000,LYNCHBURG,VA,24505,CONSTRUCTION SERVICES,750025
202041969349302774,540505940,VMDO ARCHITECTS PC,200 E MARKET STREET,CHARLOTTESVILLE,VA,22902,ARCHITECTUAL SERVICES,610173
202041969349302774,540505940,JOHNSON MIRMIRAN & THOMPSON,40 WRIGHT AVENUE,HUNT VALLEY,MD,21030,CONSTRUCTION SERVICES,560895
202041969349302774,540505940,RIDDLEBERGER BROTHERS INC,PO BOX 27,MT CRAWFORD,VA,22841,MAINTENANCE SERVICES,546078
202031969349302758,381359081,BON APPETIT MANAGEMENT CO,100 HAMILTON AVENUE SUITE 300,PALO ALTO,CA,94301,CAMPUS DINING SERVICE CONTRACTOR,5124226
202031969349302758,381359081,GCA EDUCATION SERVICES INC,1350 EUCLID AVENUE SUITE 1500,CLEVELAND,OH,44115,CUSTODIAL SERVICES CONTRACTOR,1119856
202031969349302758,381359081,BORNOR RESTORATION INC,525 FILLEY STREET,LANSING,MI,489062975,CONSTRUCTION CONTRACTOR,269811
202031969349302758,381359081,MIDWEST COLLABORATIVE FOR LIBRARY SVCS,1407 RENSEN ST STE 1,LANSING,MI,48910,LIBRARY SERVICES,256449
202031969349302758,381359081,JONES ENTERPRISES LLC,27 DICKENS,SPRING ARBOR,MI,49283,CONSTRUCTION CONTRACTOR,220500
202001979349300040,166054295,AVI FOODSYSTEMS INC,2590 ELM RD,WARREN,OH,44483,FOOD SERVICES,2353626
202001979349300040,166054295,FINGER LAKES PREMIER PROPERTIES INC,142 LAKE STREET,PENN YAN,NY,14527,PHYSICAL PLANT/HOUSEKEEPING,717412
202001979349300040,166054295,NMS SECURITY SERVICES LLC,800 E DIMOND BLVD STE 3-450,ANCHORAGE,AK,99515,SECURITY SERVICES,389365
202001979349300040,166054295,TIPPING POINT MEDIA INC,1349 UNIVERSITY AVE UNIT 1,ROCHESTER,NY,14607,DIGITAL MARKETING,383737
202001979349300040,166054295,PRONEXUS LLC,115 SULLYS TRAIL SUITE 11,PITTSFORD,NY,14534,CONTRACT CONSULTING,346776
202111049349301136,231352654,AETNA ROOFING CORPORATION,1320 EAST STATE STREET,TRENTON,NJ,086091616,CONSTRUCTION,1756568
202111049349301136,231352654,MCKINSEY & COMPANY INC,PO BOX 7247-7255,PHILADELPHIA,PA,191700001,CONSULTING SERVICES,1750000
202111049349301136,231352654,ACADEMIC PARTNERSHIPS LLC,600 N PEARL ST SUITE 900,DALLAS,TX,75201,MARKETING,1274039
202111049349301136,231352654,INTERSTATE BUILDING MAINTENANCE CORPORAT,508 PRUDENTIAL ROAD SUITE 100,HORSHAM,PA,19044,JANITORIAL SERVICES,1150120
202111049349301136,231352654,CANON BUSINESS SOLUTIONS-EAST INC,15004 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,PRINTING/MAILING SERVICES,688817
202111049349300726,420680400,Sodexo Inc,9801 Washington Blvd,Gaithersburg,MD,20878,Food Service operator,1774765
202111049349301026,060653264,LCS Companies of NY,36 Cottage Street,Poughkeepsie,NY,12601,Custodial Services,4642304
202111049349301026,060653264,Restaurant Associates,330 Fifth Avenue,New York,NY,10001,Dining Services,4751214
202111049349301026,060653264,LCS Services of California,500 First Street,Napa,CA,94559,Custodial Services,2561757
202111049349301026,060653264,Mason Interactive Inc,PO Box 781580,Philadelphia,PA,19178,Marketing,1380861
202111049349301026,060653264,Kirchoff CHF-CIA,199 West Road Suite 100,Pleasant Valley,NY,12569,Construction,1332466
202011299349301501,420680335,MA MORTENSON COMPANY,700 MEADOW LANE NORTH,MINNEAPOLIS,MN,94301,GENERAL CONTRACTOR SCIENCE BUILDING,5731901
202011299349301501,420680335,BON APPETIT,100 HAMILTON AVENUE SUITE 400,PALO ALTO,CA,55422,CAMPUS FOOD SERVICE,2691484
202011299349301501,420680335,SOUTHEAST SERVICE CORPORATION,PO BOX 91337,CHICAGO,IL,60693,CAMPUS CLEANING SERVICE,759609
202011299349301501,420680335,DUET RESOURCE GROUP INC,440 W VLIET STREET,MILWAUKEE,WI,53212,OFFICE DESIGN,397245
202011299349301501,420680335,WINGER CONTRACTING COMPANY,918 HAYNE STREET,OTTUMWA,IA,52501,MECHANICAL CONTRACTING SERVICES,213529
202021349349301722,520643528,ALADDIN FOOD MANAGEMENT SERVICES,16567 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,FOOD MANAGEMENT,1365211
202021349349301722,520643528,OFFICE CARE,8657 CHERRY LANE,LAUREL,MD,20707,BUILDING MAINT,402980
202021349349301722,520643528,KELLER BROTHERS INC,1012 RISING RIDGE ROAD,MT AIRY,MD,21771,CONSTRUCTION,317243
202021349349301722,520643528,ROYALL & COMPANYEAB,PO BOX 603519,CHARLOTTE,NC,28260,ENROLLMENT MKT,271855
202021349349301722,520643528,ELLUCIAN INC,62578 COLLECTIONS CENTER DRIVE,CHICAGO,IL,606930628,COMPUTER SVCS,261916
202043379349300424,362310478,Sankofa Psychological Services,8 S Michigan Ave,Suite 2100,Chicago,IL,60603,Counseling Services for Students,149082
202043379349300424,362310478,Crowe LLP,225 W Wacker Dr Suite 2600,CHICAGO,IL,60606,Audit and Tax Services,110941
202002879349300805,381443369,C2AE,106 W Allegan St Ste 500,Lansing,MI,48933,Architect service,291866
202002879349300805,381443369,The Christman Company,208 N Capitol Ave,Lansing,MI,48933,Construction contractor,4586120
202002879349300805,381443369,Google Inc,1600 Amphitheatre Pkwy,Mountain View,CA,94043,Advertising,238950
202002879349300805,381443369,EAB Global Inc,2445 M St NW,Washington,DC,20037,Marketing advertising,462709
202002879349300805,381443369,Kleyn Electric Inc,0-306 Northern Dr NW,Grand Rapids,MI,49534,Electrical servicer,207367
202111379349302866,640303093,Thompson Hospitality,500 West County Line Road,Tougaloo,MS,39174,Food Service Provider,1262798
202111379349302866,640303093,Optimal Solutions & Technologies (OST Inc),1676 International Drive Ste 1100,Mclean,VA,22102,Information Technology Consulting,123556
202111379349302866,640303093,Terry Service Agency Inc,P O Box 1557,Ridgeland,MS,39158,HVAC Contractor,215428
202111379349302866,640303093,Bufkin Mechanics Inc,1888 Main Street Suite C-262,Madison,MS,39110,Plumbing Services,1010705
202111379349302866,640303093,Information Transport Solutions Inc,335 Jeanette Barrett Ind Boulevard,Wetumpka,AL,36092,Information Technology Services,123975
202121319349304372,880121831,Sodexo Inc,Dept 880328,Los Angeles,CA,900880328,Food & Facility Services,1362391
202121319349304372,880121831,Ellucian Company LP,4375 Fair Lakes Court,Fairfax,VA,22033,Software Support,247727
202121319349304372,880121831,Hills IV Rueben W,PO Box 35,Crystal Bay,NV,89402,Construction Consulting,170862
202121319349304372,880121831,Pacific States Communications,240 So Rock Blvd Suite 117,Reno,NV,89502,IT Support,137282
202121319349304372,880121831,OculusIT,PO Box 776800,Chicago,IL,606776800,IT Support,101670
202101329349304880,010211497,Consigli Construction Co Inc,15 Franklin Street,Portland,ME,04101,Construction,64901274
202101329349304880,010211497,Bon Appetit Management Co,198 College Hill Road,Clinton,NY,13323,Food Services,10063623
202101329349304880,010211497,Cianbro Corporation,PO Box 1000,Pittsfield,ME,04967,Construction,2392440
202101329349304880,010211497,Sasaki Associates Inc,64 Pleasant St,Watertown,MA,02472,Architectural,1722392
202101329349304880,010211497,Landry French Construction Co,160 Pleasant Hill Road,Scarborough,ME,04074,Construction,1257646
202110909349300531,570324906,Gaines Mechanical LLC,PO Box 5345,Anderson,SC,29623,Construction,1189400
202110909349300531,570324906,NRCCUA,3651 NE Ralph Powell Rd,Anderson,SC,29621,Data Services,1125412
202110909349300531,570324906,Earth Materials Grading Inc,PO Box 664,Belton,SC,29627,Construction,964949
202110909349300531,570324906,Mavin Construction LLC,PO Box 1941,Greenville,SC,29602,Construction,926590
202110909349300531,570324906,Electric City Heating & Cooling,1310 George Albert Lake Road,Anderson,SC,29624,HVAC,451138
202101329349302195,382762367,MASA,1001 CENTENNIAL WAY,LANSING,MI,48917,REIMBURSEMENT OF EXPENSES,1143716
202101329349302195,382762367,MUSKEGON AREA ISD,630 HARVEY STREET,MUSKEGON,MI,49942,CONTRACTED EDUCATOR ON LOAN,123702
202101329349302195,382762367,ATOMIC OBJECT LLC,1034 WEALTHY ST SE,GRAND RAPIDS,MI,49506,CONTRACTED SOFTWARE DEVELOPMENT,103095
202041369349300424,541666531,CROWN SERVICES LLC,4276 CROWN HILL ROAD,MECHANICSVILLE,VA,23111,GENERAL CONTRACTING,128519
202023219349306272,770495799,Washington Speakers Bureau,1663 Prince Street,Alexandria,VA,22314,Speaker Consultants,190000
202131309349301523,362167773,SODEXO INC AFFILIATES,9801 WASHINGTON BLVD,GAITHERSBURG,MD,20878,FOOD SERVICES,5474391
202131309349301523,362167773,WILEY EDU LLC,1415 W 22ND ST SUITE 800,OAK BROOK,IL,60523,ONLINE EDUCATION,2100888
202131309349301523,362167773,OAK BROOK GATEWAY LLC,1111 W 22ND ST,OAKBROOK,IL,60181,BUILDING RENTAL,946853
202131309349301523,362167773,EAB,2445 M ST NW,WASHINGTON,DC,20037,ACADEMIC CONSULTING,970041
202131309349301523,362167773,FE MORAN,2265 CARLSON DR A,NORTHBROOK,IL,60062,CONSTRUCTION,1123055
202131329349304783,361408475,POWER CONSTRUCTION COMPANY LLC,8750 W BRYN MAWR AVE SUITE 500,CHICAGO,IL,60631,CONSTRUCTION,29348447
202131329349304783,361408475,ARAMARK CORPORATION,1125 W LOYOLA AVE SUITE 110,CHICAGO,IL,60626,FOOD SERVICES,22963791
202131329349304783,361408475,THE MILLARD GROUP,94346 EAGLE WAY,CHICAGO,IL,60678,HOUSEKEEPING,8882101
202131329349304783,361408475,B STROMBERG CONSTRUCTION CO,5831 DEMPSTER ST,MORTON GROVE,IL,60053,CONSTRUCTION,6536795
202131329349304783,361408475,XLAM DOLOMITI,STALIONE ST 100,CASTLE IVONO,0,IT,CONSTRUCTION,4127076
202021979349303797,560603922,KMD Construction LLC,1001 Old West Innes Street,Salisbury,NC,28144,Construction Contractor
202021979349303797,560603922,Perkins Management Services,203 Rowan Street,Fayetteville,NC,28305,Food Service Management
202021979349303797,560603922,North Carolina Service Company,PO Box 27541,Raleigh,NC,27611,Grounds Maintenance
202021979349303797,560603922,Harris-Smith LLC,260 Peachtree Street Suite 2600,Atlanta,GA,30303,Architectural Design Services
202021979349303797,560603922,Davidson Heating & Air Inc,389 Junior Order Home Road,Lexington,NC,27292,HVAC Contractor
202031929349301853,061645496,HIGH PROPERTIES,PO BOX 10008,LANCASTER,PA,17605,RENTAL SRVCS,2274810
202031929349301853,061645496,SSC SERVICE SOLUTIONS,PO BOX 91337,CHICAGO,IL,60693,CUSTODIAL/GROUNDS,941117
202031929349301853,061645496,JPL PRODUCTIONS,471 JPLWICK DRIVE,HARRISBURG,PA,17111,MARKETING SRVCS,579300
202031929349301853,061645496,EASTON COACH CO,1200 CONROY PL,EASTON,PA,18040,SHUTTLE SRVCS,410250
202031929349301853,061645496,CANTEEN REFRESHMENT SERVICES,PO BOX 417632,BOSTON,MA,02241,FOOD SERVICE,356849
202031069349301728,730555460,UNITED CAMPUS DINING,2501 E MEMORIAL RD,EDMOND,OK,73013,FOOD SERVICE,3214512
202031069349301728,730555460,TRANSAMERICA,6400 C STREET SW MS E1CR,CEDAR RAPIDS,IA,52499,BENEFITS,1992670
202031069349301728,730555460,BLUE CROSS BLUE SHIELD OF OKLAHOMA,PO BOX 60545,OKLAHOMA CITY,OK,73146,HEALTHCARE,1649822
202031069349301728,730555460,SMITH AND PICKLE CONSTRUCTION,PO BOX 21447,OKLAHOMA CITY,OK,73156,CONSTRUCTION,1614319
202031069349301728,730555460,OGE,PO BOX 24990,OKLAHOMA CITY,OK,73124,UTILITIES,1085962
202031069349301763,741161940,BARTLETT COCKE GENERAL CONTRACTORS LLC,8706 LOCKWAY,SAN ANTONIO,TX,78217,CONSTRUCTION,13646836
202031069349301763,741161940,SODEXO SERVICES OF TEXAS LLC,POBOX 352,BUFFALO,NY,14240,FOOD SERVICE,2780253
202031069349301763,741161940,LEE LEWIS CONSTRUCTION INC,7810 ORLANDO AVE,LUBBOCK,TX,79423,CONSTRUCTION,1565448
202031069349301763,741161940,SSC SERVICE SOLUTIONS,1845 MIDPARK RD SUITE 201,KNOXVILLE,TN,37921,HOUSEKEEPING,1510096
202031069349301763,741161940,EAB GLOBAL,2445 M STREET NW,WASHINGTON,DC,20037,RECRUITING,1156126
202111379349303921,362169157,CHARTWELLS,2250 N SHEFFIELD,CHICAGO,IL,60614,FOOD SERVICES,5298601
202111379349303921,362169157,DIVERSE FACILITY SOLUTIONS INC,12838 S Cicero Ave,ALSIP,IL,60803,CLEANING SERVICES,1045108
202111379349303921,362169157,EAB,PO BOX 603519,CHARLOTTE,VA,282603519,FUNDRAISING & ADMISSIONS MARKETING,846122
202111379349303921,362169157,CDW GOVERNMENT INC,75 Remittance Dr,CHICAGO,IL,606751515,IT SERVICES,620148
202111379349303921,362169157,PREMIER MECHANICAL INC,130 S FAIRBANK,ADDISON,IL,60101,CONSTRUCTION SERVICES,425470
202033189349311808,203287316,OAK SERVICE CORPORATION,8347 WEST RANGE COVE,MEMPHIS,TN,38125,ADMINISTRATIVE SERVICES,432686
202141339349301724,591083502,Rise Sharks LLC,129 Patterson Street,Valdosta,GA,31601,Construction,40776831
202141339349301724,591083502,ABM Industries Inc,14141 S W Freeway Suite 400,Sugar Land,TX,77478,Janitorial,10173945
202141339349301724,591083502,Grycon LLC,4101 Ravenswood Rd Ste 325,Dania Beach,FL,33312,Construction,9476856
202141339349301724,591083502,Chartwells,PO BOX 50196,Los Angeles,CA,90074,Food Services,8347074
202141339349301724,591083502,Panza Maurer & Maynard PA,2400 E Commercial Blvd,Ft Lauderdale,FL,33308,Legal,5449073
202041959349302114,370661227,JENZABAR,PO BOX 55018,BOSTON,MA,02205,SOFTWARE MAINTENANCE,147562
202041969349303414,041679980,COMPASS GROUP,PO BOX 91337,CHICAGO,IL,606931337,FOOD SERVICES,23404756
202041969349303414,041679980,Bond Brothers Inc,145 Spring Street,EVERETT,MA,02149,CONSTRUCTION,17555712
202041969349303414,041679980,Gilbane Building Company,7 Jackson Walkway,PROVIDENCE,RI,029033623,CONSTRUCTION,16121204
202041969349303414,041679980,ABM Industry Groups LLC,PO Box 1534,NEW YORK,NY,10008,FACILITY SVCS,14115661
202041969349303414,041679980,NCS PEARSON INC,5601 GREEN VALLEY DR,BLOOMINGTON,MN,55437,EDUCATIONAL SERVICES,10783208
202121309349302972,841383926,PHD MEDIA LLC,220 E 42ND ST,NEW YORK,NY,10017,MEDIA MANAGEMENT,50839187
202121309349302972,841383926,GOOGLE INC,500 SANSOME,SAN FRANCISCO,CA,94111,WEB MARKETING,20380680
202121309349302972,841383926,UCERTIFY LLC,1600 AMPHITEATRE PARKWAY,MOUNTAIN VIEW,CA,94043,LEARNING RESOURCES,18402694
202121309349302972,841383926,FACEBOOK ADVERTISING USA,1 HACKER WAY,MENLO PARK,CA,94025,ADVERTISING,11945047
202121309349302972,841383926,GENESYS TELECOMMUNICATIONS LABORATORIES,PO BOX 201005,DALLAS,TX,75320,TELECOMMUNICATIONS,9453295
202121309349302407,362167048,MILLARD GROUP INC,94346 EAGLE WAY,CHICAGO,IL,606789430,JANITORIAL,10022278
202121309349302407,362167048,BULLEY & ANDREWS LLC,1755 W ARMITAGE AVE,CHICAGO,IL,60622,CONSTRUCTION,9466551
202121309349302407,362167048,CRITICAL MASS (US) INC,225 N MICHIGAN AVE,CHICAGO,IL,60601,MARKETING AGENCY,9027130
202121309349302407,362167048,ABLE ENGINEERING SERVICES,DEPT 34637 PO BOX 39000,SAN FRANCISCO,CA,941390001,OPERATING ENGINEER,5375723
202121309349302407,362167048,REX ELECTRIC & TECHNOLOGIES LLC,180 N STETSON AVE SUITE 2000,CHICAGO,IL,60601,ELECTRICIAN,3914344
202031969349300013,041081650,Adtech Systems,490 Boston Post Road,Sudbury,MA,01776,CONSULTING,1053013
202031969349300013,041081650,Digital Multimedia Solution LLC,51 Bacon Street,Waltham,MA,02451,CONSULTING,572698
202031969349300013,041081650,American Refrigeration Company Inc,149 River St Suite 3,ANDOVER,MA,01810,General Contractor,488145
202031969349300013,041081650,Wellesley Roofing Company dba Bosto,47 A River Street,Wellesley,MA,02481,General Contractor,485420
202031969349300013,041081650,Boston Color Graphics,755 Middlesex Turnpike,BILLERICA,MA,01821,GRAPHIC DESIGNER,282622
202031969349301223,510207234,Leigh Briggin CPA,2107 Wilshire Blvd,Santa Monica,CA,90403,CPA,141550
202031969349301328,135598093,TURNER CONSTRUCTION CO,375 HUDSON STREET 6TH FLOOR,NEW YORK,NY,10014,CONSTRUCTION SRVCS,37107882
202031969349301328,135598093,CALDWELL WALSH BLDG CNSTRN INC,60 E 42ND ST STE 1365,NEW YORK,NY,10165,CONSTRUCTION SRVCS,12767744
202031969349301328,135598093,SYSCO FOOD SERVICES OF METRO NEW YO,20 THEODORE CONRAD DRIVE,JERSEY CITY,NJ,07305,FOOD SERVICES,8992749
202031969349301328,135598093,HUDSON HEART MANAGEMENT LLC,222 ROUTE 59 SUITE 302,SUFFERN,NY,10901,MEDICAL SERVICES,6736212
202031969349301328,135598093,IDEAL INTERIORS GROUP LLC,450 7th Ave,NEW YORK,NY,10123,CONSTRUCTION SRVCS,4527155
202141319349303834,340714363,Bon Appetit Management Co,100 Hamilton Ave Suite 300,Palo Alto,CA,94301,Food Services,5875390
202141319349303834,340714363,Taft Stettinius Hollister LLP,1200 Public Sq Suite 3500,Cleveland,OH,44114,Attorney,2438531
202141319349303834,340714363,Charles Schulz Building Co Inc,4519 Brookpark Rd,Parma,OH,44134,Construction,2313511
202141319349303834,340714363,Wickens Herzer Panza Cook & Batista Co,35765 Chester Rd,Avon,OH,44011,Attorney,1403286
202141319349303834,340714363,Industrial First Inc,25840 Miles Rd,Bedford,OH,44146,Roof Contractor,1327563
202101379349302530,042103578,Cambridge Associates LLC,100 Summer Street,Boston,MA,02110,INVESTMENT CONSULT,1081250
202101379349302530,042103578,Adage Capital Partners,200 Clarendon Street 52nd Floor,Boston,MA,02116,INVESTMENT MGMT,544478
202101379349302530,042103578,Cedar Rock Capital Partners,11 Broadway Suite 965,New York,NY,10019,INVESTMENT MGMT,489923
202101379349302530,042103578,Silchester International Investors,780 Third Avenue Floor 42,New York,NY,10017,INVESTMENT MGMT,394831
202101379349302530,042103578,Lone Cascade LP,C/OLone Pine MembsLLC2 Greenwich,Greenwich,CT,06830,INVESTMENT MGMT,369562
202023249349301302,240795439,SWEDA ADVERTISING,120 N ABINGTON RD,CLARKS GREEN,PA,18411,ADVERTISING,301007
202023249349301302,240795439,VACENDAK CONSTRUCTION,9188 VALLEY VIEW DR,CLARKS SUMMIT,PA,18411,CONSTRUCTION,240044
202023249349301302,240795439,METZ CULINARY MANAGEMENT,2 WOODLAND DRIVE,DALLAS,PA,18612,FOOD SERVICE,161733
202023249349301302,240795439,C&D WATERPROOFING CORP,300 PAPER MILL ROAD,BLOOMSBURG,PA,17815,MASONRY & ROOFING,132044
202023249349301302,240795439,BUSINESS CARD,PO BOX 15796,WILMINGTON,DE,198865796,CREDIT CARD PROVIDER,127929
202111329349303741,860105586,BLUEDROP PERFORMANCE LEARNING,18 PRESCOTT ST STJOHNS NL,ST JOHNS,NL,CA,A1C 3S4,SERVICES,383409
202111329349303741,860105586,UNIVERSITY REALTY LLC,PO BOX 2260,TEMPE,AZ,85280,REAL ESTATE SERVICES,240000
