object_id,ein,FrmAndLnRfrncDsc
202021919349302757,741109641,"SCHEDULE E, PART I, LINE 6A","THE UNIVERSITY ADMINISTERS VARIOUS STUDENT FINANCIAL AID PROGRAMS INCLUDING SEOG, COLLEGE WORK STUDY AND NATIONAL DIRECT STUDENT LOANS. THE UNIVERSITY IS ALSO INVOLVED IN VARIOUS EDUCATIONAL PROGRAMS FOR WHICH FUNDS ARE RECEIVED FROM BOTH STATE AND FEDERAL AGENCIES."
202001339349302510,941358307,"SCHEDULE E, PART I, LINE 3","THE UNIVERSITY INCLUDES ITS NONDISCRIMINATORY POLICY IN THE HNU CATALOG, WEBSITE, AS WELL AS ON THE UNDERGRADUATE APPLICATION FORM."
202041349349302854,231352635,"SCHEDULE E, PART I, LINE 3","THE COLLEGE COMPLIES WITH SECTION 4.03 BECAUSE A) STUDENTS ARE DRAWN FROM A LARGE DEMOGRAPHIC AREA, AND B) THE COLLEGE COMPLIES WITH SECTION 4.02 REQUIREMENTS."
202041349349302854,231352635,"SCHEDULE E, PART I, LINE 6",THE COMMONWEALTH OF PENNSYLVANIA ANNUALLY PROVIDES AN INSTITUTIONAL ASSISTANCE GRANT TO THOSE INSTITUTIONS THAT DO NOT RECEIVE FUNDING FROM THE STATE VIA BUDGET APPROPRIATION. THIS GRANT IS BASED ON THE TOTAL NUMBER OF STUDENTS RECEIVING STATE HIGHER EDUCATION GRANTS.
201923119349301107,410908458,"SCHEDULE E, PART I, LINE 3","A STATEMENT IS PRINTED IN ALL PUBLIC MATERIAL INCLUDING ADVERTISING, COURSE CATALOGS, AND STUDENT MANUALS. VERBAL STATEMENTS ARE ALSO MADE IN BROADCAST ADVERTISEMENTS."
201923119349301107,410908458,"SCHEDULE E, PART I, LINE 6","THE SCHOOL PARTICIPATES IN U.S. DEPARTMENT OF EDUCATION TITLE IV FUNDING, PELL, SEOG, AND WORK STUDY. THE SCHOOL ALSO PARTICIPATES IN THE STATE OF MINNESOTA STATE GRANT AND WORK STUDY PROGRAMS."
202021919349302017,560529933,"SCHEDULE E, PART I, LINE 3","THE COLLEGE PUBLICIZES ITS RACIALLY NONDISCRIMINATORY POLICY IN ALL ADVERTISEMENTS FOR OPEN POSITIONS, THE COLLEGE CATALOG (WHICH IS ALSO ON THE WEBSITE), AND ALL FINANCIAL AID PUBLICATIONS."
202021919349302017,560529933,"SCHEDULE E, PART I, LINE 6","THE COLLEGE RECEIVES FEDERAL AND STATE AWARDS FROM THE STATE OF NORTH CAROLINA AND THE US DEPARTMENT OF EDUCATION FOR THE PURPOSE OF STUDENT GRANTS, LOANS AND SCHOLARSHIPS."
202011959349302526,341695897,"SCHEDULE E, PART I, LINE 3","THE NONDISCRIMINATION POLICY IS PUBLISHED ANNUALLY IN THE LIMA NEWS PAPER AND AVAILABLE ON THE UNIVERSITY'S WEBSITE. SCHEDULE E, PART I, LINE 6A THE UNIVERSITY OF NORTHWESTERN OHIO RECEIVES GOVERNMENTAL PELL GRANTS, SEOG, WORK-STUDY GRANTS AND DIRECT STUDENT LOANS."
202020089349300932,465326273,"SCHEDULE E, PART I, LINE 3","BCI, INC.'S HARASSMENT/DISCRIMINATION POLICY IS AVAILABLE ON BCI, INC.'S WEBSITE UNDER THE POLICY DISCLOSURES. IT IS ALSO INCLUDED IN THE STUDENT HANDBOOK."
202030719349300213,060646829,"SCHEDULE E, LINE 3",RACIALLY NONDISCRIMINATORY POLICY: THE UNIVERSITY PUBLISHES ITS NON-DISCRIMINATION POLICY IN THE MAJOR NEWSPAPER IN THE METROPOLITAN REGION FROM WHICH MOST OF ITS STUDENTS COME.
202030719349300213,060646829,"SCHEDULE E, LINE 6A",GOVERNMENT AID: THE UNIVERSITY OF SAINT JOSEPH RECEIVES FINANCIAL AID OR ASSISTANCE FROM GOVERNMENTAL AGENCIES FOR THE BENEFIT OF THE UNIVERSITY'S STUDENTS.
202030489349301343,208384273,"SCHEDULE E, LINE 3","VCFA BOARD RESOLUTION DOCUMENTS NONDISCRIMANATORY POLICY. NONDISCRIMINATORY POLICY IS ON BROCHURES, CATALOGS, APPLICATION MATERIALS AND THE WEBSITE."
202030489349301343,208384273,"SCHEDULE E, LINE 6","DIRECT FEDERAL LOANS FOR STUDENT FINANCIAL AID (SUBSIDIZED, UNSUBSIDIZED, AND PLUS LOANS)"
201903109349301990,620548917,"SCHEDULE E, PART I, LINE 3",EQUAL OPPORTUNITY STATEMENT AND NONDISCRIMINATION POLICY IS INCLUDED IN ALL OFFICIAL LITERATURE AND PROMOTIONAL MATERIAL. SOUTHERN COLLEGE OF OPTOMETRY RECEIVES FUNDS FROM GOVERNMENT AGENCIES FOR THE BENEFIT OF CERTAIN STUDENTS.
201903109349301990,620548917,"SCHEDULE E, PART I, LINE 6",SOUTHERN COLLEGE OF OPTOMETRY RECEIVES GOVERNMENT ASSISTANCE TO HELP IN FUNDING THE SCHOOL'S FEDERAL WORK STUDY PROGRAM FOR PARTICIPATING STUDENTS.
202042039349300854,480554341,"SCHEDULE E, PART I, LINE 3","SPECIFIC STATEMENT IN CATALOG - STUDENTS ARE ADMITTED WITHOUT DISTINCTION TO SEX, RACE, COLOR OR NATIONAL ORIGIN."
202042039349300854,480554341,"SCHEDULE E, PART I, LINE 6",THE SCHOOL RECEIVES VARIOUS STUDENT FINANCIAL AID GRANTS FROM THE GOVERNMENT FOR THEIR STUDENTS.
201903199349302265,561684241,"SCHEDULE E, PART I, LINE 3",POLICY IS PRINTED IN A NEWSPAPER ARTICLE ON A YEARLY BASIS.
202021369349300122,310536640,"SCHEDULE E, PART I, LINE 3",SEE PART II OF SCHEDULE E
202021369349300122,310536640,"SCHEDULE E, PART I, LINE 6",THE UNIVERSITY PARTICIPATES IN THE FEDERAL FINANCIAL AID PROGRAM ADMINISTERED BY THE DEPARTMENT OF EDUCATION AS WELL AS GRANT PROGRAMS FROM THE VARIOUS STATES THE UNIVERSITY OPERATES IN.
202021369349300122,310536640,"SCHEDULE E, PART 1 LINE 3","ANTIOCH UNIVERSITY, FORMERLY KNOWN AS ANTIOCH COLLEGE, HAS A PROUD HISTORY OF BEING ONE OF THE FIRST INSTITUTIONS IN THE MID 1850'S TO ADMIT AFRICAN AMERICANS INTO THE SAME ACADEMIC PROGRAMS AS WHITES. IT IS ALSO NOTABLY THE ALMA MATER OF CORETTA SCOTT KING AND OTHERS WHO WORKED FOR THE CIVIL RIGHTS MOVEMENTS OF THE 1960'S. SHORTLY AFTER ITS INCORPORATION IN 1852, IT AMENDED ITS ARTICLES OF INCORPORATION TO PROVIDE THAT, ""NOR SHALL RELIGIOUS OR THEOLOGICAL OPINIONS OF ANY KIND OR CONSIDERATIONS OF RACE, CREED, OR NATIONAL ORIGIN EVER BE USED AS A BASIS FOR EXCLUDING A PERSON FROM ITS BENEFITS."" THE UNIVERSITY HAS SINCE EXPANDED ITS POLICY OF NONDISCRIMINATION REQUIRING THAT ""ANTIOCH PROVIDES EQUAL OPPORTUNITY FOR ALL QUALIFIED APPLICANTS AND DOES NOT DISCRIMINATE ON THE BASIS OF RACE, COLOR, GENDER, ANCESTRY, RELIGION, NATIONAL ORIGIN, SEXUAL ORIENTATION, GENDER IDENTITY, FAMILY STATUS OR DISABILITY IN MATTERS AFFECTING EMPLOYMENT OR IN PROVIDING ACCESS TO PROGRAMS."" IT NOW INCLUDES ITS NONDISCRIMINATION POLICY STATEMENT IN ALL BROCHURES AND OTHER RECRUITMENT MATERIALS AS WELL AS IN THE COURSE CATALOG. FINALLY, THE POLICY IS CLEARLY POSTED ON THE WEBSITE OF EACH UNIVERSITY CAMPUS AND PROGRAM. FURTHER, AS PER SECTION 4.03 PARAGRAPH C, THE UNIVERSITY CURRENTLY ENROLLS STUDENTS OF RACIAL MINORITIES IN MEANINGFUL NUMBERS. PER SECTION 4.03 PARAGRAPH B OF REV. PROC. 75-50, 1975-2 CB 587, THE UNIVERSITY IS NOT REQUIRED TO FURTHER ANNUALLY PUBLISH ITS NONDISCRIMINATORY POLICY IN THE LOCAL COMMUNITY BECAUSE IT DRAWS A SUBSTANTIAL PERCENTAGE OF ITS STUDENTS FROM A NATIONWIDE OR LARGE GEOGRAPHICAL AREA, AS WELL AS INTERNATIONALLY."
202021619349301317,751596658,"SCHEDULE E, PART I, LINE 3","WE HAVE NOT PUBLICIZED OUR POLICY THROUGH NEWSPAPER OR BROADCAST MEDIA. IT IS INCLUDED IN WRITTEN COMMUNICATION WITH THE PUBLIC DEALING WITH STUDENT'S ADMISSIONS, PROGRAMS, AND SCHOLARSHIPS."
202021619349301317,751596658,"SCHEDULE E, PART I, LINE 6",THE UNIVERSITY RECEIVES TITLE IV FINANCIAL AID FUNDS AND STATE FINANCIAL AID FOR ITS STUDENTS.
202040299349301204,420680466,"SCHEDULE E, PART I, LINE 3","THE COLLEGE CATALOG, VIEW BOOK, APPLICATION FOR ADMISSION, ADMISSIONS GENERAL INFORMATION BROCHURE, AND THE STUDENT HANDBOOK ALL CONTAIN THE COLLEGE'S NONDISCRIMINATORY POLICY. THESE MAJOR PUBLICATIONS ARE PROVIDED TO ALL STUDENTS THROUGHOUT THE ADMISSIONS AND ORIENTATION PROCESS. BECAUSE THE COLLEGE TYPICALLY DRAWS APPROXIMATELY 26% OF ITS STUDENTS FROM IOWA, 36% FROM MN, 11% FROM WI, 8% FROM IL, 10% FROM OUTSIDE THE 4 STATE AREA AND 9% INTERNATIONALLY. WE BELIEVE THAT WE QUALIFY FOR THE PUBLICITY EXCEPTION NOTICE PROVIDED BY SECTION 4.01(2)(B) OF REV. PROC 75-50. THE COLLEGE IS ACTIVELY COMMITTED TO PROVIDING OPPORTUNITIES TO STUDENTS FROM DIVERSE BACKGROUNDS. A COORDINATED MULTICULTURAL AND INTERNATIONAL RECRUITMENT EFFORT EXISTS, COUPLED WITH A STRONG NETWORK OF ADVOCACY AND SUPPORT FOR STUDENTS FROM DIVERSE BACKGROUNDS. AS EVIDENCE OF THE COLLEGE'S COMMITMENT, NEARLY 12% OF ITS STUDENTS ARE RACIAL MINORITY STUDENTS."
202040299349301204,420680466,"SCHEDULE E, PART I, LINE 6","LUTHER COLLEGE RECEIVES AID OR ASSISTANCE FROM THE GOVERNMENT AGENCIES AND PROGRAMS AS FOLLOWS: STUDENT FINANCIAL ASSISTANCE PROGRAMS CLUSTER, FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS, FEDERAL WORK STUDY PROGRAM, FEDERAL PERKINS LOAN PROGRAM, FEDERAL PELL GRANT PROGRAM, FEDERAL DIRECT LOAN PROGRAM, ROBERT C BYRD HONORS SCHOLARSHIPS, TEACHERS EDUCATION ASSISTANCE FOR COLLEGE & HIGHER EDUCATION GRANTS, IOWA TUITION GRANT, IOWA GRANT."
202001349349302850,383071514,"SCHEDULE E, PART I, LINE 3",ADVERTISEMENTS IN LOCAL NEWSPAPERS ANNOUNCING REGISTRATION DATES AND COLLEGE PROGRAM OFFERINGS INCLUDE A SUMMARY STATEMENT OF THE NON-DISCIMINATION POLICY.
202001349349302850,383071514,"SCHEDULE E, PART I, LINE 6",CALVIN COLLEGE RECEIVES GRANTS AND FINANCIAL AID FROM VARIOUS FEDERAL AND STATE AGENCIES WHICH ARE USED IN THE DEVELOPMENT OF THE COLLEGE'S EXEMPT PURPOSE OF PROVIDING QUALITY EDUCATION.
202021339349301337,231177930,"SCHEDULE E, PART I, LINE 3","THE COLLEGE'S NON-DISCRIMINATORY POLICY IS INCLUDED IN ALL PRINTED AND BROADCAST ADVERTISING, AS WELL AS IN THE COLLEGE CATALOG. IT IS ALSO POSTED IN VARIOUS LOCATIONS ON CAMPUS."
202021339349301337,231177930,"SCHEDULE E, PART I, LINE 6",URSINUS COLLEGE RECEIVES FINANCIAL AID/ASSISTANCE FROM VARIOUS FEDERAL (U.S. DEPARTMENT OF EDUCATION) AND STATE (COMMONWEALTH OF PENNSYLVANIA) GOVERNMENTAL AGENCIES INCLUDING THE COLLEGE WORK STUDY PROGRAMS AND THE PELL GRANT PROGRAM.
202001339349302650,760196908,"SCHEDULE E, PART I, LINE 3",THE POLICY ON NON-DISCRIMINATION IS STATED IN THE CATALOG.
202001339349302650,760196908,"SCHEDULE E, PART I, LINE 6","THE COLLEGE RECEIVES FEDERAL FINANCIAL ASSISTANCE FROM THE U.S. DEPARTMENT OF EDUCATION. ALL FEDERAL FUNDS RECEIVED ARE AWARDED TO STUDENTS MEETING SPECIFIC CRITERIA AS DESIGNATED BY THE DEPARTMENT OF EDUCATION. THE UNITED STATES DEPARTMENT OF EDUCATION TEMPORARILY SUSPENDED THE COLLEGE'S ABILITY TO DRAW FUNDS ON JULY 15, 1992. THE SUSPENSION WAS DUE TO AN ERRONEOUS FEDERAL CASH MANAGEMENT FORM FILED WITH THE DEPT. THE COLLEGE RESPONDED TO THE INQUIRY ON AUGUST 3, 1992 AND WAS REMOVED FROM TEMPORARY SUSPENSION."
202030789349301008,237198104,Line 3,"SEE PART II EXPLANATION OF NONDISCRIMINATION POLICY: THE ORGANIZATION HAS PUBLISHED A NOTICE OF ITS NONDISCRIMINATION POLICY DURING THE TAX YEAR ENDED JUNE 30, 2019 ON THE THE ORGANUZATION'S WEBSITE PURSUANT TO REVENUE PROCEDURE 2019-22, WHICH ALLOWS TAX-EXEMPT SCHOOLS, COLLEGES, AND UNIVERSITIES TO PUBLISH THEIR NONDISCRIMINATION POLICY ON THEIR WEBSITE ALONE."
202030789349301008,237198104,Line 6b,"THE ORGANIZATION PARTICIPATES IN STUDENT FINANCIAL AID UNDER TITLE IV PROGRAMS ADMINISTERED BY THE U.S. DEPARTMENT OF EDUCATION PURSUANT TO THE HIGHER EDUCATION ACT OF 1965, AS AMENDED (HEA)."
202041369349301804,132676570,RACIALLY NONDISCRIMINATORY POLICY,"FORM 990, SCHEDULE E, PART I, LINE 3 BROCHURES AND CATALOGS DISTRIBUTED TO STUDENTS AND RECRUITMENT ADVERTISEMENTS IN JOURNALS AND NEWSPAPERS, AS WELL AS ON TV, INTERNET AND THE RADIO, CONTAIN STATEMENTS WITH RESPECT TO TOURO COLLEGE'S RACIALLY NONDISCRIMINATORY POLICY."
202041369349301804,132676570,EXPLANATION OF GOVERNMENTAL FINANCIAL AID,"FORM 990, SCHEDULE E, PART I, LINE 6A GOVERNMENT CONTRIBUTIONS (GRANTS) OF $4,452,275. STUDENTS ATTENDING THE COLLEGE MAY ALSO BE ELIGIBLE FOR FEDERAL FINANCIAL AID INCLUDING STUDENT LOANS. ADDITIONALLY, THE COLLEGE RECEIVED GRANTS FROM THE GOVERNMENT FOR RESEARCH AND FACILITY IMPROVEMENTS."
202041289349301719,430655867,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","The College is committed to equal opportunity and nondiscrimination and maintains and publishes a comprehensive Nondiscrimination and Equal Opportunity Policy that prohibits unlawful discrimination, harassment, and retaliation. This policy is available and published on the College's website, in the campus catalog, and is available in print from the Human Resources Office."
202041289349301719,430655867,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT",The college receives funds from the U.S. Department of Education for Title III and IV financial assistance programs. Uses of funds received through these programs include scholarships and loans for students and to provide support for first generation college students.
202030839349300408,160759798,"Schedule E, Part I, Line 3","The policy is communicated through the website, student and employment handbooks, print ads, and broadcast."
202030839349300408,160759798,"Schedule E, Part I, Line 6","The College receives state aid from New York State, including: Bundy Aid, Higher Education Opportunity Grant, TLQP Research Grant, DASNY Grant and NYS Library Grant. The College also receives aid from the US Government, including US Department of Education Title IV programs."
202040909349301109,364682140,"Schedule E, Part I, Line 3",The University currently enrolls students of racial minority groups in meaningful numbers consistent with the publicity exemption found in Rev. Proc. 75-50 section 4.03(2)(b).
202040909349301109,364682140,"Schedule E, Part I, Line 4",Currently the University has not solicited contributions nor conducted campaigns.
202040909349301109,364682140,"Schedule E, Part I, Line 6",LAPU receives Federal Supplemental Educational Opportunity Grant funding.
202020569349301472,410747165,"SCHEDULE E, PART I, LINE 3",THE USE OF THESE MEDIA FORMATS ARE PRIMARILY USED FOR EVENT RELATED ACTIVITIES. THE COLLEGE DOES NOT USE THEM TO SOLICIT STUDENTS FOR ENROLLMENT.
202020569349301472,410747165,"SCHEDULE E, PART I, LINE 6","BETHANY LUTHERAN COLLEGE PARTICIPATES IN TITLE IV FINANCIAL AID PROGRAMS, SO MANY STUDENTS RECEIVE AID THROUGH FEDERAL AND STATE AGENCIES."
202031309349300108,237225104,"SCHEDULE E, PART I, LINE 3","NEC INCLUDES ITS NONDISCRIMINATION POLICY IN BROCHURES, CATALOGUES, AND COMPARABLE MATERIALS RELATED TO STUDENT ADMISSIONS, PROGRAMS, AND SCHOLARSHIPS TO COMPLY WITH THE PUBLICITY REQUIREMENT. NEC STUDENTS COME FROM AROUND THE WORLD, AND, AS SUCH, FOLLOWS THIS NONDISCRIMINATION POLICY."
202031309349300108,237225104,"SCHEDULE E, PART I, LINE 6","US DEPARTMENT OF EDUCATION STUDENT GRANTS AND LOANS $9,313,350; COMMONWEALTH OF MASSACHUSETTS CULTURAL COUNCIL $25,000."
202011709349301801,361408475,"FORM 990, SCHEDULE E, PART I, LINE 3","RACIALLY NONDISCRIMINATORY POLICY ON MAY 20, 2019 THE UNIVERSITY PUBLISHED ITS RACIALLY NONDISCRIMINATORY POLICY IN THE CHICAGO TRIBUNE, A WIDELY READ NEWSPAPER IN THE COMMUNITY. THIS YEAR'S ADVERTISEMENT WAS TITLED 'DIVERSITY IN THOUGHT, FAITH, AND PRACTICE'."
202011709349301801,361408475,"FORM 990, SCHEDULE E, PART I, LINE 6A","FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT AGENCY A NUMBER OF FEDERAL, STATE AND LOCAL AGENCIES ISSUE GRANTS AND CONTRACTS TO THE UNIVERSITY FOR RESEARCH, TRAINING AND GENERAL EDUCATIONAL SUPPORT."
202031939349300723,231352689,"Schedule E, Part I, Line 3",The organization currently enrolls students of racial minority groups in meaningful numbers consistent with the publicity exception found in Rev. Proc. 75-50 section 4.03(2)(b).
202031939349300723,231352689,"Schedule E, Part I, Line 6",The Seminary is the recipient of U.S. Department of Education - Student Financial Aid Cluster loan program funds.
202001209349301605,521010577,"SCHEDULE E, PART I, LINE 3",MUIH INCLUDES STATEMENTS REGARDING ITS RACIALLY NONDISCRIMINATORY POLICY IN ITS ACADEMIC ADMISSION MATERIALS.
202001209349301605,521010577,"SCHEDULE E, PART I, LINE 6",MUIH RECEIVES STUDENT FINANCIAL AID AND FEDERAL DIRECT GRADUATE PLUS LOANS WHICH PROVIDE LOANS TO STUDENTS FOR TUITION AND LIVING EXPENSES.
202001089349300505,141468399,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY",The college publishes an annual notice of its non discriminatory policy in a local newspaper during the academic year. The notice complies with IRS Guidelines.
202001089349300505,141468399,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT","The college receives federal Pell, Workstudy, SEOG, NYS TAP, ETA and other state scholarship funds."
202000569349300100,431007642,"SCHEDULE E, PART I, LINE 3","THE POLICY IS PUBLICIZED THROUGH TELEVISION, RADIO, AND NEWSPAPER ADS."
202000569349300100,431007642,"SCHEDULE E, PART I, LINE 6","HANNIBAL LAGRANGE UNIVERSITY RECEIVES FINANCIAL ASSISTANCE FROM THE UNITED STATES DEPARTMENT OF EDUCATION. THIS ASSISTANCE INCLUDES PELL GRANTS, DIRECT LOANS, WORK STUDY, AND SEOG."
202041199349300124,240795445,"SCHEDULE E, PART I, LINE 3","A NON-DISCRIMINATION STATEMENT IS LOCATED ON THE GENERAL COUNSEL'S SECTION OF THE UNIVERSITY'S WEBSITE. CATALOGS, BROCHURES, NEWSPAPER ADVERTISEMENTS AND OTHER MEDIA ANNOUNCING PROGRAMS OR SOLICITING STUDENTS INCLUDE A SUMMARY STATEMENT ON THE NONDISCRIMINATORY POLICY."
202041199349300124,240795445,"SCHEDULE E, PART I, LINE 6A","LEHIGH UNIVERSITY RECEIVES FUNDS FROM VARIOUS FEDERAL AND STATE GOVERNMENTAL AGENCIES UNDER THEIR RESPECTIVE STUDENT FINANCIAL AID ASSISTANCE PROGRAMS. FEDERAL GRANT PROGRAMS INCLUDE THE PELL, SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT, AS WELL AS FEDERAL WORK STUDY FUNDING, WHICH IS USED TO PROVIDE WORK OPPORTUNITIES TO STUDENTS. THE STATE PROGRAM IS THE PA HIGHER EDUCATION ASSISTANCE AGENCY PROGRAM. GRANTS ARE ALSO RECEIVED FROM VARIOUS OTHER STATES. IN ADDITION, THE UNIVERSITY IS AWARDED RESEARCH GRANTS AND OTHER PROJECT GRANTS BY VARIOUS FEDERAL AND STATE AGENCIES."
202040539349300719,420686467,"SCHEDULE E, PART I, LINE 3","THE RACIALLY NONDISCRIMINATORY POLICY IS PROVIDED THROUGH NEWSPAPER AND BROADCAST MEDIA SOLICITATION. IN ADDITION, IT IS PROVIDED IN ALL ADMISSION PUBLICATIONS, COLLEGE WEBSITE AND THE COLLEGE HANDBOOK."
202040539349300719,420686467,"SCHEDULE E, PART I, LINE 6",COE COLLEGE RECEIVES FEDERAL AND STATE FINANCIAL AID AND GRANTS.
202010929349301206,920174205,"SCHEDULE E, PART I, LINE 3",COLLEGE REPRESENTATIVE WAS INTERVIEWED ON PUBLIC RADIO REGARDING THE COLLEGE AND ALL STUDENTS WE ACCEPT.
202010929349301206,920174205,"SCHEDULE E, PART I, LINE 6","THE ORGANIZATION RECEIVED $667,924 FROM THE U.S. DEPARTMENT OF EDUCATION FOR STUDENT FINANCIAL ASSISTANCE."
201921789349300112,446000294,"SCHEDULE E, PART I, LINE 3","THE NONDISCRIMINATORY POLICY IS INCLUDED IN ALL CORRESPONDENCE, DISPLAYED ON ADVERTISEMENTS WITHIN THE ADMINISTRATIVE OFFICE BUILDING, AND WRITTEN IN BOTH THE STUDENT AND EMPLOYEE HANDBOOK AND COURSE CATALOG."
201921789349300112,446000294,"SCHEDULE E, PART I, LINE 6A",THE ORGANIZATION RECEIVED FINANCIAL ASSISTANCE FROM GOVERNMENTAL AGENCIES TO HELP FUND THE OPERATIONS OF THE UNIVERSITY AND FUND VARIOUS ACADEMIC PROGRAMS.
201943059349300819,750959996,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized"
201943059349300819,750959996,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201943059349300819,750959996,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
202000699349300920,160743140,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","RIT'S RACIALLY NON-DISCRIMINATORY POLICY WITH RESPECT TO STUDENT SOLICITATION IS PUBLICIZED IN ALL UNIVERSITY APPLICATIONS, REGISTRATIONS AND OTHER CAMPUS-WIDE PUBLICATIONS. IN ADDITION, RIT PUBLICIZES ITS RACIALLY NON-DISCRIMINATORY EMPLOYMENT POLICIES WHEN RECRUITING FOR OPEN POSITIONS."
202000699349300920,160743140,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT","THE UNIVERSITY IS THE RECIPIENT OF APPROPRIATIONS AND ASSISTANCE FROM THE DEPARTMENT OF EDUCATION TO OPERATE THE NATIONAL TECHNICAL INSTITUTE FOR THE DEAF AND TO SUPPORT THE FEDERAL WORK STUDY AND FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT PROGRAMS. THE UNIVERSITY ALSO RECEIVES AN APPROPRIATION OF DIRECT INSTITUTIONAL SUPPORT OF ""BUNDY AID"" FROM THE NEW YORK STATE DEPARTMENT OF EDUCATION."
202001839349302160,446000294,"SCHEDULE E, PART I, LINE 3","THE NONDISCRIMINATORY POLICY IS INCLUDED IN ALL CORRESPONDENCE, DISPLAYED ON ADVERTISEMENTS WITHIN THE ADMINISTRATIVE OFFICE BUILDING, AND WRITTEN IN BOTH THE STUDENT AND EMPLOYEE HANDBOOK AND COURSE CATALOG."
202001839349302160,446000294,"SCHEDULE E, PART I, LINE 6A",THE ORGANIZATION RECEIVED FINANCIAL ASSISTANCE FROM GOVERNMENTAL AGENCIES TO HELP FUND THE OPERATIONS OF THE UNIVERSITY AND FUND VARIOUS ACADEMIC PROGRAMS.
202041159349301224,521699641,"SCHEDULE E, PART I, LINE 3",THE INSTITUTE PUBLISHES ITS NON-DISCRIMINATORY POLICY ON ITS WEBSITE AND IN ITS STUDENT CATALOG & STUDENT HANDBOOK (THE TWO ITEMS ARE COMBINED IN ONE PRINTED DOCUMENT) THE CATALOG/HANDBOOK APPEARS ON THE IWP WEBSITE IN PDF FORM AND THE FULL STATEMENT APPEARS ON THE ADMISSION PAGE OF THE WEBSITE AT HTTP://WWW.IWP.EDU/PROSPECTIVE_STUDENTS/PAGE/ADMISSIONS-POLICIES
202041159349301224,521699641,"SCHEDULE E, PART I, LINE 6","THE INSTITUTE PARTICIPATES IN A FEDERAL STUDENT LOAN PROGRAM WITH THE UNITED STATES DEPARTMENT OF EDUCATION. IN FISCAL YEAR 2019, THE INSTITUTE RECEIVED $2,135,344 IN STUDENT FINANCIAL ASSISTANCE FUNDING. THIS AMOUNT IS USED TO FUND STUDENT TUITION AND REPRESENTS A FLOW-THROUGH THAT DOES NOT IMPACT THE INSTITUTE'S INCOME STATEMENT."
202021549349301942,741613878,"SCHEDULE E, PART I, LINE 3","THE COLLEGE INCLUDES A STATEMENT OF ITS RACIALLY NONDISCRIMINATORY POLICY AS TO STUDENTS IN ALL ITS BROCHURES AND CATALOGS DEALING WITH ADMISSIONS, PROGRAMS AND SCHOLARSHIPS."
202021549349301942,741613878,"SCHEDULE E, PART I, LINE 6A","GOVERNMENT FINANCIAL AID BAYLOR COLLEGE OF MEDICINE PARTICIPATES IN THE FEDERAL STUDENT LOAN PROGRAMS, PERKINS PRIMARY CARE LOANS AND LOANS FOR DISADVANTAGED STUDENTS. THE U.S. GOVERNMENT PROVIDES THE MONEY THAT THE COLLEGE LOANS TO STUDENTS AT 5% INTEREST. THE PRINCIPAL AND INTEREST COLLECTED FROM THE STUDENTS IS USED TO RELOAN TO OTHER STUDENTS. BAYLOR COLLEGE OF MEDICINE RECEIVES AID AND ASSISTANCE FROM GOVERNMENT AGENCIES, INCLUDING MEDICAL RESEARCH GRANTS FROM NIH, NSF, DOD, USDA, NASA, DOJ, TITLE IX FUNDING, PERKINS AND FEDERAL WORK-STUDY FROM THE DEPARTMENT OF EDUCATION. STATE AGENCIES INCLUDE THE TEXAS COORDINATING BOARD, THE DSHS (DEPT OF STATE HEALTH SERVICES) AND THE DEPARTMENT OF TRANSPORTATION. LOCAL AGENCIES INCLUDE THE HARRIS COUNTY HOSPITAL DISTRICT AND THE CITY OF HOUSTON."
202021349349300332,230973290,"SCHEDULE E, PART I, LINE 3",THE NONDISCRIMINATION POLICY IS PUBLISHED IN ADVERTISING FOR THE INSTITUTION.
202021349349300332,230973290,"SCHEDULE E, PART I, LINE 6",THE UNIVERSITY PERIODICALLY RECEIVES GRANTS AND AID FROM VARIOUS GOVERNMENTAL AGENCIES FOR USE IN THE EDUCATIONAL PROCESS.
202021209349301532,141338371,"SCHEDULE E, PART I, LINE 3","POLICY IS PUBLISHED IN STUDENT HANDBOOK AND OTHER COLLEGE PUBLICATIONS, AS WELL AS THE COLLEGE'S WEBSITE."
