object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201801349349304885,390806251,Auxiliary enterprises,611710,50292000,49589474,702526
201801349349304885,390806251,Fees/contracts with governmental agencies,900099,13363951,13363951
201801349349307270,951664101,Tuition & fees,611600,87707948,87707948
201801349349307270,951664101,Fed. grants & contracts,611600,916633,916633
201801349349307270,951664101,Private contracts,900099,707918,707918
201801349349307270,951664101,Children sch. tuition,611710,655790,655790
201801349349307270,951664101,Rental & catering,531390,293172,63587,229585
201801349349303665,030179298,Tuition and Fees,611710,218395751,218395751
201801349349303665,030179298,College Store,451211,2856166,2856166
201801349349303665,030179298,Snow Bowl,713910,1210166,1210166
201801349349303665,030179298,51 Main at the Bridge,722100,455130,455130
201801349349303665,030179298,Advertising,541800,55110,55110
201801349349300925,350868188,Student tuition and fees,611310,607182190,607182190
201801349349300925,350868188,Auxiliary enterprises,611710,275045742,268773578,6272164
201801349349300925,350868188,"Research contracts (gov't and non-gov""t)",611310,24002458,23952458,50000
201801349349300925,350868188,Educational programs,900099,16747588,16747588
201801349349300925,350868188,Student services,611710,3457981,3457981
201821349349303772,516000297,Tuition and Fees,611310,575450872,575450872
201821349349303772,516000297,"Room, Board and Other Auxiliary Services",900004,129035634,123931299,5104335
201821349349303772,516000297,Research Contracts/Other Exchanges,541715,180416821,180416821
201821349349303772,516000297,Other Program Revenue Sources,900004,40367649,39533390,834259
201821349349303717,020222182,STUDENT TUITION & FEES,611710,74390460,74390460
201821349349303717,020222182,"STUDENT ROOM, BOARD & OTHER AUXILIARY",611710,27207455,27207455
201801319349303960,840402510,TUITION & FEES,611310,112965620,112965620
201801319349303960,840402510,AUXILIARY ENTERPRISES,611310,18141584,18141584
201801319349303960,840402510,HEALTH SERVICES/FEES/I,524114,1246380,1246380
201801319349303960,840402510,ATHLETIC REVENUE,611310,922936,863253,59683
201801319349303960,840402510,TICKET SALES,713990,415266,415266
201801349349301635,042452884,EDUCATIONAL & GENERAL,611710,23379395,23379395
201801349349301635,042452884,AUXILIARY ENTERPRISES,611710,3616263,3616263
201801349349310955,581825259,Tuition and Fees,900099,80754018,80754018
201801349349310955,581825259,Housing,900099,5538512,5538512
201801349349310955,581825259,Dining Hall,900099,7355057,7355057
201801349349310955,581825259,"Vending, Games, Parking, Commissions",900099,538461,538461
201801349349310955,581825259,Student Government Aid,900099,11815142,11815142
201821349349305152,231352651,EDUCATION,611300,236043572,236043572
201821349349305152,231352651,ACADEMIC RESEARCH,547712,96830181,96830181
201821349349305152,231352651,RENTAL INCOME FROM AFFILIATES,351190,4277861,4277861
201821349349305152,231352651,PROGRAM SERVICE RELATED REVENUE,611300,205161640,205161640
201801349349301525,240795965,TUITION & FEES,611710,45190702,45190702
201801349349301525,240795965,AUXILIARY ENTERPRISES,611710,13239914,13239914
201801349349309605,810420980,Fees,375528,375528
201801349349301675,160743209,SERVICES OF HOSPITALS AND CLINICS,622110,2249767914,2242720121,7047793
201801349349301675,160743209,EDUCATIONAL ACTIVITIES,611310,532824133,532824133
201801349349301675,160743209,RESEARCH & OTHER CONTRACTS,900099,76835311,76835311
201801349349301675,160743209,AUXILIARY ENTERPRISES,900099,99763829,99763829
201801349349306925,042134818,TUITION FEES,611310,15412196,15412196
201801349349305475,060731360,TUITION AND FEES,611310,191384858,191384858
201801349349305475,060731360,"ROOM, BOARD AND AUXILIARY",721310,46129710,46129710
201801349349305475,060731360,HARTT COMMUNITY DIVISION,611699,3650050,3650050
201801349349305475,060731360,ATHLETICS,900099,1653871,1653871
201801349349305475,060731360,SUMMER PLACE,721214,889965,889965
201821349349302657,042103701,UNDERGRADUATE & GRADUATE TUITION,611310,66801062,66801062
201821349349302657,042103701,RESIDENCE HALLS,611310,5113513,5113513
201821349349302657,042103701,DINING COMMONS AND BOOKSTORE,611310,4749720,4749720
201821349349302657,042103701,HEALTH SERVICES,611310,433458,433458
201821349349302657,042103701,FOLLETT COMMISSIONS,611310,101359,101359
201821349349306102,340714334,TUITION AND FEES,900099,23765456,23765456
201821349349306102,340714334,AUXILIARY SERVICES,900099,1540825,1540825
201821349349308572,430670936,TUITION AND FEES,900099,20613021,20613021
201821349349308572,430670936,RESIDENCE HALL FEES,721000,3131179,3131179
201821349349308572,430670936,FOOD SERVICE INCOME,722320,1638379,1638379
201821349349308572,430670936,OTHER PROGRAM RELATED,611710,1233319,1233319
201821349349308572,430670936,CONFERENCE AND VISITOR CENTER,721000,246863,132204,114659
201801349349306735,030179593,TUITION AND FEES,611310,8900994,8900994
201801349349306735,030179593,AUXILIARY ENTERPRISES,611710,1848510,1848510
201801349349306630,620475751,TUITION & FEES,611710,4879698,4879698
201821349349308282,756114836,Tuition & Fees,611310,2158101,2158101
201821349349308282,756114836,Misc Program Revenue,900099,15165,15165
201821349349308282,756114836,Auxiliary Services,900099,1096,1096
201821349349308462,540784341,TUITION,611310,232101,232101
201821349349308462,540784341,OTHER PROGRAM SERVICE,900099,14115,14115
201801349349309590,540505965,TUITION & FEES,611600,188197001,188197001
201801349349309590,540505965,AUXILIARY ENTERPRISES,900099,15979843,15281052,698791
201801349349309590,540505965,SUMMER CAMPS & CONFERENCES,900099,719839,719839
201801349349303705,250912618,AVIATION PROGRAM,611519,6712863,6712863
201801349349303705,250912618,SHORT TERM PROGRAMS,611519,2370788,2370788
201801349349303705,250912618,BOOKSTORE,611519,263537,263537
201801349349303705,250912618,AVIATION CONTRACT TRAI,611519,3390,3390
201821349349304642,860186050,Student Tuition & Fees,611310,14424012,14424012
201821349349304642,860186050,Auxiliary Services,611710,1891348,1891348
201821349349307477,350935587,TUITION AND FEES,611710,31067154,31067154
201821349349307477,350935587,RESIDENCE HALLS,611710,5579084,5579084
201821349349307477,350935587,OTHER PROGRAM REVENUE,611710,1847262,1847262
201811279349301041,440546278,Tuition and Fees,611600,22743285,22743285
201811279349301041,440546278,Dormitory Income,721310,1150747,1150747
201811279349301041,440546278,Food Service Revenue,722513,512930,512930
201831299349301038,941156566,TUITION AND FEES,900099,49655748,49655748
201831299349301038,941156566,AUXILIARY SERVICES,611710,13559625,13559625
201821289349300727,941156525,TUITION AND FEES,900099,65462364,65462364
201821289349300727,941156525,AUXILIARY SERVICES,611710,7096921,7096921
201821289349300727,941156525,FEES AND CHARGES,900099,116792,116792
201821289349300727,941156525,REC CENTER,713940,117719,114109,3610
201821289349300727,941156525,PARKING AND VENDING,900099,53731,53731
201821289349300807,041843040,Undergraduate,611600,159430939,159430939
201821289349300807,041843040,School for Social Work,611600,7982820,7982820
201821289349300807,041843040,Graduate,611600,4519302,4519302
201821289349300807,041843040,Executive Education & Summer Programs,611600,3675723,3511179,164544
201821289349300807,041843040,Campus School & Ctr for Early Childhood,611600,2926073,2926073
201821279349300852,132501829,Tuition,611610,66307689,66307689
201821279349300852,132501829,Auxiliary Services,900099,13926141,13926141
201821279349300852,132501829,work study reimbursements,900099,130000,130000
201831309349303953,943185612,TUITION AND FEES,611600,4855846,4855846
201801249349300805,133281910,TUITION AND FEES,611310,5233858,5233858
201831309349300108,560623936,STUDENT TUITION AND FEES,611310,40078708,40078708
201831309349300108,560623936,AUXILIARY ENTERPRISES,611310,4637556,4637556
201831309349300108,560623936,OTHER PROGRAM INCOME,611310,393822,393822
201831309349302368,250964126,TUITION AND FEES,611600,57729378,57729378
201831309349302368,250964126,RESIDENCE HALL REVENUE,611600,7365841,7365841
201831309349302368,250964126,DINING SERVICE REVENUE,611600,6388836,6388836
201831309349302368,250964126,BOOKSTORE REVENUE,611600,756901,756901
201831309349302368,250964126,OTHER AUXILIARY SERVICES,611600,90967,90967
201811289349302301,340873175,PROGRAM SERVICE REVENU,611710,994943,994943
201831289349302913,430610813,STUDENT TUITION/FEES,611310,23427147,23427147
201831289349302913,430610813,AUXILIARY ENTERPRISES,611710,5918463,5918463
201821279349300982,730579265,TUITION AND FEES,611310,79992074,79992074
201821279349300982,730579265,ROOM/BOARD REVENUES,611710,6600657,6600657
201821279349300982,730579265,ALL OTHER PROGAM SERVICE REV,900099,556030,556030
201821279349300982,730579265,CAMPS/CONFERENCES/WORKSHOPS,611710,367829,367829
201821279349300982,730579265,ELS RENTAL INCOME,611710,271407,271407
201811289349300616,240804602,STUDENT TUITION & FEES,611600,70081175,70081175
201811289349300616,240804602,AUXILIARY (ROOM/BOARD),721310,12191178,12116747,74431
201811289349300616,240804602,INTernal print revenue,611600,144293,144293
201811289349300616,240804602,Sports Team Income,711210,8218,8218
201811289349300616,240804602,Theatre Admission,711110,3686,3686
201841309349301299,540568200,TUITION AND FEES,611310,16371678,16371678
201841309349301299,540568200,RESIDENCE HALLS,611710,1303215,1303215
201841309349301299,540568200,DINING SERVICES,611710,1218169,1218169
201841309349301299,540568200,SPECIAL EVENTS,611710,107279,107279
201841309349301299,540568200,CAMPUS STORE/TEXTBOOK SALE,611710,62191,62191
201841309349303344,430694556,TUITION AND FEES,611310,28895206,28895206
201841309349303344,430694556,AUXILIARY SERVICES,611310,2660210,2660210
201841309349303329,042104329,Student tuition and fees,611310,118280265,118280265,0,0
201841309349303329,042104329,Sales/service auxiliary,611310,22980010,22980010,0,0
201841309349303329,042104329,Sales/service educational departments,611310,1060582,1060582,0,0
201841309349303329,042104329,Other program income,611310,2899908,2899908,0,0
201841309349303334,952462737,TUITION,611210,4645388
201811179349300926,416059072,TUITION AND FEES,611600,959420,959420
201811179349300926,416059072,ASSESSMENTS,611600,87360,87360
201831309349300913,133716314,SCHOOL TUITION,611600,1149707,1149707
201831309349300913,133716314,MISCELLANEOUS,611710,31350,31350
201801349349302920,250717890,TUITION AND FEES,900099,52235367,52235367
201801349349302920,250717890,AUXILIARY ENTERPRISES,900099,6142482,6142482
201841289349302389,237179567,UNDERGRADUATE EDUCATION,900099,30287316,30287316,0,0
201841289349302389,237179567,STUDENT & RESIDENT LIFE,900099,3061924,3061924,0,0
201841289349302389,237179567,GRADUATE EDUCATION,900099,10523961,10523961,0,0
201841289349301259,363085682,Tuition Income,371810,371810
201841309349301374,250965406,Inpatient Revenue,622000,48011804,48011804,0,0
201841309349301374,250965406,Outpatient Revenue,622000,52876863,52876863,0,0
201841309349301374,250965406,Nursing and Radiology Schools,611600,1123440,1123440,0,0
201841279349301639,741277664,TUITION & FEES,900099,63329301,63329301
201841279349301639,741277664,AUXILIARY OPERATIONS,900099,3827119,3827119
201841279349301639,741277664,ENDOWMENT SUPPORT,900099,3552397,3552397
201841279349301964,131628150,TUITION & FEES - MASTER'S DEGREES,611600,3156784,3156784
201841279349301964,131628150,TUITION & FEES - DOCTOR OF MINISTRY,611600,807605,807605
201841279349301964,131628150,TUITION & FEES - NON-ACCREDITED CERTIFICATES,611600,228665,228665
201801279349301670,130429660,TUITION AND FEES,611310,22323162,22323162
201801279349301670,130429660,AUXILIARY ACTIVITIES,611310,4761367,4761367
201801289349300100,381368367,Tuition and fees,611710,3658648,3658648
201801289349300100,381368367,Auxiliary income,611710,564342,564342
201811249349301816,010356077,TUITION AND FEES,611600,2805523,2805523
201841299349300034,131834089,TUITION,711120,489798,489798
201841299349300034,131834089,ADMISSIONS,711120,8759,8759
201841279349302359,352158366,Tuition and Fees,611710,24391413,24391413,0,0
201841279349302359,352158366,Auxiliary Enterprises,611710,4132019,4132019,0,0
201841279349302359,352158366,Performing arts and music center,611710,572246,572246,0,0
201841279349302359,352158366,Merry Lea Environmental Learning Center,611710,389920,389920,0,0
201841279349302359,352158366,Educational Trips and Athletics,611710,137610,137610,0,0
201801309349304130,942184330,Bank Interest,3488,3488
201801309349304130,942184330,Lease Income,5915,5915
201801309349304130,942184330,Misc. Donations,14888,14888
201801309349304130,942184330,Program Income,100236,100236
201821279349300407,237242844,TUITION & FEES,611430,11931562,11931562
201821279349300407,237242844,SALES & SERVICES,611710,256332,256332
201821279349300407,237242844,ORGANIZED ACTIVITIES/ED DEPT,611430,223989,223989
201821279349300407,237242844,MISCELLANEOUS,611710,17114,17114
201841309349300009,273792158,Tuition and Fees,611310,2168616,2168616,0,0
201841309349300009,273792158,Seattle Public Schools Work Skill Center,611310,70841,70841,0,0
201841309349300009,273792158,Summer Camp and Short Courses,611310,13773,13773,0,0
201821349349307417,590624412,Tuition & Fees,611710,94065999,94065999
201821349349307417,590624412,Auxiliary Enterprises,611710,16993133,16993133
201821349349307447,610444695,TUITION AND FEES,611710,35398329,35398329
201801349349302190,620476822,Tuition and Fees,611310,520385913,520385913
201801349349302190,620476822,Affilliated Entity Rev,611310,314615875,314615875
201801349349302190,620476822,"Room, Board & Auxiliary",611310,145583362,143286808,2296554
201801349349302190,620476822,Research & Other Contr,611310,23252061,23252061
201801349349302190,620476822,Other Auxiliary,611310,4744033,4659970,84063
201821349349309542,560532296,Tuition and Fees,611600,7552819,7552819
201821349349309542,560532296,Sales and Services of Auxiliary Enterprises,611710,1986603,1986603
201821349349309617,237227990,TUITION & FEES,611310,51528514,51528514
201821349349309617,237227990,FINANCIAL AID PROGRAMS,611310,72778,72778
201821349349309617,237227990,STUDENT LOAN INTEREST,900099,3313,3313
201821349349309767,750917417,Tuition and fees,611600,9576413,9576413
201821349349309767,750917417,Sales and services of auxiliary enterprises,611710,3709461,3709461
201801349349307265,330419461,TUITION INCOME,611710,6399651,6399651
201801349349307265,330419461,TESTING INCOME,900099,195843,195843
201801349349307625,131740448,Tuition and Fees,611710,27299824,27299824
201801349349307625,131740448,auxiliary enterprises,611710,4154712,4154712
201801349349307625,131740448,Other Instruction Revenue,611710,1761706,1761706
201801349349308040,381366958,TUITION AND FEES,611710,41171544,41171544
201801349349308040,381366958,AUXILIARY,611710,6063332,6063332
201801349349308040,381366958,CONFERENCES & CAMPS,721210,47949,47949
201801349349309845,020274509,TUITION AND STUDENT FEES,611600,650827343,650827343
201801349349309845,020274509,RESIDENCE AND DINING,611710,24721633,24721633
201801349349309845,020274509,OTHER AUXILIARY ENTERPRISES,611710,1586785,1586785
201821279349302267,990113930,TUITION & FEES,611310,82497873,82497873,0,0
201821279349302267,990113930,FEES/CONTRACTS FROM GOV'T,611310,249162,249162,0,0
201821279349302267,990113930,RESEARCH & TRAINING,541712,1699414,1699414,0,0
201821279349302267,990113930,BY-PRODUCT SALES,900099,559757,559757,0,0
201821349349304147,060646927,TUITION & FEES,900099,121649388,121649388
201821349349304147,060646927,DINING FACILITIES,722514,9092072,9092072
201821349349304147,060646927,DORMITORY FEES,721000,13538779,13538779
201821349349304147,060646927,ALUMNI/FACULTY CENTER,900099,242410,242410
201841299349301144,042005934,Instructional Services,611310,18171244,18171244,0,0
201841299349301144,042005934,Housing & Student Services,611310,6149850,6149850,0,0
201811249349300421,590722789,TUITION AND FEES,611600,81863834,81863834
201811249349300421,590722789,STUDENT HOUSING,611600,8551640,8551640
201811249349300421,590722789,CAMPS/PRODUCTIONS,611600,432149,432149
201811249349300421,590722789,FINANCE CHARGES,611710,392584,392584
201811249349300421,590722789,PROGRAM FEES & FINES,611600,130054,130054
201831299349302488,042103634,INSTRUCTION,900099,525686795,525686795
201831299349302488,042103634,CLINICAL AND OTHER EDUCATION,541900,104413350,102027095,2386255
201831299349302488,042103634,AUXILLIARY ENTERPRISES,900099,62835707,62242474,593233
201841299349301389,420703280,EDUCATION/GENERAL,611710,79195005,79195005
201841299349301389,420703280,AUXILIARY ENTERPRISES,624410,16580869,16228782,352087
201831249349301663,010211494,NET PATIENT SERVICE REVENUE,900099,376903003,376903003
201831249349301663,010211494,PHARMACY REVENUE,446110,12335319,12335319
201831249349301663,010211494,CAFETERIA REVENUE,722514,793485,793485
201831249349301663,010211494,OTHER REVENUE,900099,7195383,7195383
201831289349301313,590624416,Tuition and Fees,611710,169572562,169572562,0,0
201831289349301313,590624416,Residential Room Charges,611710,15700058,15700058,0,0
201831289349301313,590624416,Dining Services,611710,7908045,7908045,0,0
201831289349301313,590624416,Sales of Educational Services,611710,4393652,4393652,0,0
201831289349301313,590624416,Athletics,611710,754066,754066,0,0
201821299349302007,231365353,OTHER NET PATIENT REVENUE,622110,596832551,594141989,2690562
201821299349302007,231365353,MEDICARE/MEDICAID NET PATIENT REVENUE,622110,379541590,379541590
201821299349302007,231365353,RENT REVENUE FROM AFFILIATES,531190,4323965,4323965
201821299349302007,231365353,EQUITY IN EARNINGS,900099,571053,571053
201821299349302007,231365353,MISC SALES,900099,538706,538370,336
201831329349300933,953127273,NET TUITION REVENUE,611710,179739845,179739845
201831329349300933,953127273,BOOKSTORE REVENUE,451211,2030036,2030036
201831329349300933,953127273,STUDENT FEES,611710,1214817,1214817
201831329349300933,953127273,MEDICAL CLINIC REVENUE,621400,8717813,8717813
201831329349300933,953127273,STUDENT PARKING,812930,543089,543089
201821289349302317,231352632,TUITION AND FEES,900099,81509045,81509045
201821289349302317,231352632,AUXILIARY ENTERPRISES,532420,2035245,383297,1651948
201821289349302317,231352632,ROOM & BOARD,900099,14204321,14204321
201801309349303070,060646936,Tuition and Fees,611310,123074747,123074747
201801309349303070,060646936,Residence & Meals,721000,14231122,14231122
201801309349303070,060646936,Other Program Fees & Revenues,611710,1148654,1148654
201811289349300841,540506319,Tuition and Fees,611310,35010049,35010049,0,0
201811289349300841,540506319,Auxiliary Services,611310,4839966,4839966,0,0
201841299349301759,561995933,Tuition and fees,611600,931521,931521
201811289349302246,621669683,TUITION AND FEES,759934,759934
201811249349301106,520705392,TUITION AND FEES,900099,107145487,107145487
201811249349301106,520705392,STUDENT HOUSING,611710,15265634,15265634
201811249349301106,520705392,FOOD SERVICE,611710,6926096,6926096
201811249349301106,520705392,BOOKSTORE,451211,1405898,1405898
201811249349301106,520705392,VENDOR COMMISSIONS,531120,197234,181204,16030
201801249349301190,560532314,"Tuition, Fees, and Boarding",900099,10819834,10819834,0,0
201801249349301190,560532314,Student Store,900099,81101,81010,0,91
201801249349301190,560532314,Summer Programs,900099,298565,105049,193516,0
201811499349300541,330720978,TUITION & FEES,611600,1485750,1485750
201811499349300541,330720978,BOOKSTORE AND PUBLICATION,611600,217000,217000
201811499349300541,330720978,OTHER ACADEMIC FEES,611600,18027,18027
201831299349303508,920023588,TUITION & FEES,611600,7593737,7593737
201831299349303508,920023588,AUXILIARY ENTERPRISES,900099,1269700,1269700
201831299349303508,920023588,OTHER PROGRAM REVENUE,900099,821046,821046
201831309349303963,141442493,TUITION & FEES,611710,195231686,195231686
201831309349303963,141442493,ROOM & BOARD,721310,47656045,47656045
201811289349300111,526072925,EDUCATION AND TRAINING,611430,13794680,13794680
201811289349300111,526072925,EXHIBITION,611710,2560306,2560306
201811289349300111,526072925,NATIONAL PROGRAMS,711110,2291500,2291500
201811289349300521,250967480,PATIENT REVENUE,621400,56570240,56570240
201811289349300521,250967480,NURSING/ASSISTED LIVING,623000,6679170,6679170
201811289349300521,250967480,NURSING ENTRANCE FEES,611600,466515,466515
201831289349302223,221500483,TUITION & FEES,611710,55493932,55493932
201831289349302223,221500483,ROOM & BOARD,611710,6934009,6934009
201801309349301215,042103580,"STUDENT TUITION, ROOM & BOARD",900099,1385869619,1385869619
201801309349301215,042103580,NON-FEDERAL CONTRACTS,900099,113224718,113224718
201801309349301215,042103580,AUXILIARY HEALTH SERVICES,621400,65457691,65457691
201801309349301215,042103580,PUBLICATIONS,511130,35821215,35743381,77834
201801309349301215,042103580,STUDENT/EMPLOYEE SERVICES,611710,32738242,2318656,30419586
201811249349300131,420680387,TUITION AND FEES,611600,79807637,79807637
201811249349300131,420680387,AUXILIARY SERVICES,611710,17160169,17160169
201811249349300131,420680387,"FEES, SOURCES, AND FINE",611710,419032,419032
201811249349300131,420680387,ALUMNI FEES,611710,274293,274293
201811249349300131,420680387,INDIRECT COST RECOVERY,611710,49281,49281
201831289349302673,250965601,TUITION AND FEES,900099,61779411,61779411
201831289349302673,250965601,STUDENT SERVICES,900099,16592222,16592222
201831289349302673,250965601,AUXILIARY PROGRAM SERVICES,900099,1198478,1093763,104715
201801309349301645,010271210,TUITION AND FEES,611710,53296319,53296319
201801309349301645,010271210,AUXILIARY SERVICES,611710,10406695,10406695
201801309349301645,010271210,SUMMER AND SPORTS CAMPS,611710,164713,8615,156098
201811279349301476,340714629,TUITION AND FEES,616000,107569222,107569222
201811279349301476,340714629,STUDENT RESIDENCE HALLS,611710,8565788,8565788
201811279349301476,340714629,SPONSORED PROGRAMS AND RESEARCH,616000,674512,674512
201811279349301476,340714629,CONCERT AND THEATRE TICKETS,711210,99433,99433
201811279349301476,340714629,ATHLETIC TICKETS,711210,26947,26947
201811289349302451,131740285,AUXILIARY ENTERPRISES,611710,6293136,6293136
201811289349302451,131740285,GROSS TUITION & FEES,611600,41655470,41655470
201811289349302466,590704726,TUITION & FEES,611710,55033633,55033633
201811289349302466,590704726,AUXILIARY ENTERPRISES,611710,24430641,24430641
201821309349302232,042103589,TUITION AND FEES,900099,86268944,86268944
201821309349302232,042103589,AUXILIARY,900099,15126450,15126450
201801309349304255,133508093,TUITION & FEES,611710,129375032,129375032
201801309349304255,133508093,ROOM & BOARD (& OTHER STUDENT CHARGES),611710,19979132,19979132
201801309349304255,133508093,CAFETERIA,611710,1104973,1104973
201801309349304255,133508093,BOOKSTORE,611710,88013,88013
201801309349304255,133508093,VENDING COMMISSIONS,611710,58286,58286
201820819349300022,620730291,AUXILIARY ENTERPRISE,92500,92500
201820819349300022,620730291,TUITION,1013610,1013610
201821309349302632,640303093,Tuition and Fees,611600,9008867,9008867
201821309349302632,640303093,Sales and Services of Auxiliary Enterprise,611710,4222034,4222034
201811279349302106,050277222,Tuition,611310,130503915,130503915,0,0
201811279349302106,050277222,Room and Board,611310,45990854,45990854,0,0
201811279349302106,050277222,Student Fees,611310,10699396,10699396,0,0
201811279349302106,050277222,Student Club Fees,611310,1248221,1248221,0,0
201811279349302106,050277222,Other Auxilliary Income,611310,1035985,1035985,0,0
201801249349301310,510175975,TUITION,611600,10880201,10880201
201801249349301310,510175975,APPLICATION FEES,611600,47060,47060
201801279349300720,410694747,TUITION AND FEES,611710,103630553,103630553
201801279349300720,410694747,ROOM AND BOARD,611710,22463640,22463640
201801279349300720,410694747,SUMMER ACADEMIC PROG,611310,1767163,1767163
201831309349300908,430719506,Tuition and fees,611310,31941581,31941581
201831309349300908,430719506,Auxiliary enterprises,611310,7130264,7130264
201831309349300908,430719506,Conference program,611310,1198326,1198326
201811249349301166,550419865,NET TUITION AND FEES,611310,3555451,3555451
201811249349301166,550419865,SALES & SERVICES - AUX,611310,1739459,1739459
201811249349301166,550419865,SPECIAL PROGRAMS,611310,250702,250702
201821289349302607,420680460,STUDENT TUITION & FEES,611710,147266119,147266119
201821289349302607,420680460,CONTRACT MEALS - FOOD,722100,8485188,8485188
201821289349302607,420680460,CONTRACT INCOME - RES,721310,8075193,8075193
201821289349302607,420680460,SPORTS INCOME,711210,5340634,5340634
201821289349302607,420680460,PARKING FEES,812930,490332,490332
201801289349301340,580568698,TUITION AND FEES,611310,37783230,37783230
201801289349301340,580568698,ROOM AND BOARD,611310,7266743,7266743
201801289349301340,580568698,AUXILIARY AND FACILITY SERVICES,611310,1269905,1269905
201831309349302463,231352354,STUDENT TUITION AND FEES,611310,69462646,69462646
201831309349302463,231352354,Auxiliary Enterprises,611310,13328676,13328676
201811279349300026,362191252,Activities relted to Educ,207728,207728
201811279349300026,362191252,Auxilliary Enterprises,18946573,18946573
201811279349300026,362191252,Education Revenue,118386709,118386709
201811279349300546,042108376,Tuition and Fees,611710,120122108,120122108
201811279349300546,042108376,Auxilliary Sales and Services,611710,21954299,21954299
201811279349300546,042108376,Interest on Student Loan,611710,183735,183735
201811279349300546,042108376,Sponsored Research,611710,685960,685960
201801289349303060,060731360,TUITION AND FEES,900099,239546609,239546609
201801289349303060,060731360,OTHER PROGRAM SERVICE REVENUE,900099,2099635,2099635
201801289349303060,060731360,CAPITAL PROJECT FUNDING,900099,817300,817300
201801289349303060,060731360,DEFAULT CHARGES,900099,686925,686925
201821309349302852,134036055,TUITION FEES,2692477,2692477
201811299349300901,132553815,STUDENT ACTIVITY FEES,611710,2784651,2784651
201821299349300202,010850994,TUITION AND FEES,611310,1874827,1874827
201831459349300508,362515281,Tuition & Fees,611710,37816930,37816930
201831459349300508,362515281,Contracts & Sponsored Activities,611710,460076,460076
201831459349300508,362515281,Adler Community Health Services,611710,396099,396099
201811299349303311,950549600,Tuition and Fees,611600,162701914,162701914
201811299349303311,950549600,AuxiliaryService Sales,611710,27934196,27934196
201811299349303311,950549600,Public and Student fees,611600,3835718,3835718
201811299349303311,950549600,Other Program Service,611710,1375804,1375804
201821359349301947,540506457,TUITION & FEES,611310,37689063,37689063
201821359349301947,540506457,AUXILIARY REVENUE,611710,12282404,12050398,232006
201821359349301947,540506457,OTHER,900099,103903,66904,36999
201811659349300731,390806196,"TUITION, FEES AND PRIVATE LESSONS",611600,39704974,39704974
201811659349300731,390806196,AUXILIARY,900099,2294916,2294916
201811659349300731,390806196,SALES AND SERVICES,722210,122944,123033,-89
201811079349300411,330683684,Tuition,611600,1212471,1212471
201811079349300411,330683684,Student Fees,611600,107704,107704
201811299349301341,370673513,TUITION AND FEES,611310,56804995,56804995,0,0
201811299349301341,370673513,AUXILIARY ENTERPRISES-CATERING,722320,102800,0,102800,0
201811299349301341,370673513,AUXILIARY ENTERPRISES--PROGRAM,611710,10295925,10295925,0,0
201821309349301877,042103567,TUITION AND FEES,611710,98707668,98707668
201821309349301877,042103567,RESIDENCE AND DINING,721000,34748033,34748033
201821309349301877,042103567,CONFERENCE & EDUCATION SERVICES,611710,7825144,345999,7479145
201821309349301877,042103567,PROJECT EVALUATION SERVICES,900099,593056,593056
201821309349301877,042103567,ATHLETICS,900099,556295,24087,532208
201811309349303231,911559533,TUITION FEES,611600,1781426,1781426
201831069349300223,562057124,TUITION AND FEES,611710,667931,667931
201831069349300223,562057124,CLINIC REVENUE,624110,67600,67600
201831069349300223,562057124,MULTIMEDIA INCOME,511190,1950,1950
201831069349300223,562057124,PRINT MEDIA INCOME,511190,5253,5253
201831069349300223,562057124,ELECTIVE TUITION,611710,9230,9230
201821309349300642,370663567,Net Patient Revenue,622110,156823604,156823604
201821309349300642,370663567,Oncology Center,621999,674729,674729
201821309349300642,370663567,Health Programs,621999,3750,3750
201821309349300642,370663567,Rental Income-Affiliates,531120,1146788,1146788
201821359349302007,540505941,TUITION AND FEES,611310,23338518,23338518
201821359349302007,540505941,AUXILIARY SERVICES,611710,6695116,6695116
201821359349302007,540505941,OTHER,611710,751090,751090
201841279349301059,010211781,Student Tuition and Fees,611310,112314729,112314729,0,0
201841279349301059,010211781,Other Educational Programs and Events,611310,3938647,3938647,0,0
201841279349301059,010211781,Auxiliary,611710,1971658,1971658,0,0
201811289349302701,620475690,Tuition fees,611600,10108130,10108130
201811289349302701,620475690,Sales and services of auxiliary enterprises,611710,2548099,2548099
201821249349301027,510192025,PERFORMANCE BASED CONTRACTS,900099,1614330,1614330
201821249349301107,350868202,TUITION & FEES,611600,33198329,33198329
201821249349301107,350868202,FRATERNITY LEASES,531110,1259488,1259488
201821249349301107,350868202,STUDENT ROOM & BOARD,611710,3179650,3179650
201821249349301107,350868202,ATHLETIC REVENUE,713940,1235131,1235131
201821249349301107,350868202,OTHER INCOME,611710,403741,403741
201821249349301042,133036302,TUITION AND FEES,611310,3319050,3319050
201811279349301621,041958460,Tuition and fees,611310,131988120,131988120,0,0
201811279349301621,041958460,Room and board related,611310,32274050,32274050,0,0
201811279349301851,362662739,Auxiliary Services,900099,940359,940359
201811279349301851,362662739,Tuition Fees,900099,496013,496013
201811279349301851,362662739,Programming,611600,21706,21706
201811279349301781,231352222,EHR Incentive Program(MU),621500,909195,909195
201811279349301781,231352222,Patient Services,621500,1080977467,1071782430,9195037
201811279349301781,231352222,W/O - Bad Debt,621500,-42180747,-42180747
