object_id,ein,BsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
201801309349301645,010271210,NICKERSON & O' DAY INC,PO BOX 911,BANGOR,ME,044020911,CONTRACTORS,2150328
201801309349301645,010271210,LINDA RILEY MEDIA SERVICE LLC,9 HOMELAND AVE,SAUGUS,MA,019061918,MEDIA SERVICES,399967
201801309349301645,010271210,GARY B NICHOLS DBA NICHOLS CONSTRUCTION,1777 HUDSON RD,HUDSON,ME,04449,CONSTRUCTION,196090
201801309349301645,010271210,WOODARD & CURRAN,41 HUTCHINS DRIVE,PORTLAND,ME,04102,ENGINEERING,156653
201801309349301645,010271210,AUDIO-VIDEO CORPORATION,213 BROADWAY,ALBANY,NY,122042770,AUDIO/VIDEO,150809
201811279349301476,340714629,Armstrong Painting and Wallpaper,169 Kempton,BEREA,OH,44017,Painting,128713
201811279349301476,340714629,KPMG LLP,3 Chestnut Ridge Road,MONTVALE,NJ,076450435,Audit,116000
201811279349301476,340714629,E Global LLC,151 Lou Groza Blvd,BEREA,OH,44017,Concrete,425749
201811289349302451,131740285,PRYOR CASHMAN LLP,7 TIMES SQUARE,NEW YORK,NY,100366569,LEGAL,205278
201811289349302451,131740285,REDFINCH SOLUTIONS,1351 DALTONS DRIVE,FOREST,VA,24551,CONSULTING,100000
201811289349302466,590704726,SODEXO INC & AFFILIATES,POBOX 536922,ATLANTA,GA,303536922,FOOD SERVICE - STUDENT MEAL PLANS,4852517
201811289349302466,590704726,WCC SERVICES INC,1971 LEE ROAD,WINTER PARK,FL,32789,CONSTRUCTION,1654197
201811289349302466,590704726,MOORE STEPHENS LOVELACE PA,255 SOUTH ORANGE AVENUE SUITE 600,ORLANDO,FL,32801,AUDIT/TAX SERVICES,177543
201821309349302232,042103589,Bon Appetit Mgmt Co,PO Box 417632,boston,MA,02241,food services,4474461
201821309349302232,042103589,C&W Facility Services,275 Grove St Ste 3-200,Auburndale,MA,024462239,Facility Management,3346823
201821309349302232,042103589,ug2 llc,one international place,boston,MA,02110,facility Management,1911521
201821309349302232,042103589,The Learning House Inc,427 South Fourth Street,Louisville,KY,40202,Student Recr/Advising,1626168
201821309349302232,042103589,Securitas Security Svcs,PO Box 403412,Atlanta,GA,303843412,Security Services,1557280
201801309349304255,133508093,EW Howell,245 Newtown Road Suite 600,PLAINVIEW,NY,11803,CONSTRUCTION,24189217
201801309349304255,133508093,Chartwells Dining Services,91337 Collections Drive PO Box 9,CHICAGO,IL,606931337,CATERING,3740023
201801309349304255,133508093,Creative Communication Associates,2 Third Street Suite 250,TROY,NY,12180,Marketing,1008733
201801309349304255,133508093,ROYALL COMPANY,1920 EAST PARHAM ROAD,RICHMOND,VA,232282206,ENROLLMENT SERVICES,782995
201801309349304255,133508093,Gensler,12478 Collection Center Drive,CHICAGO,IL,60693,Architecture/Design,739696
201821309349302632,640303093,Thompson Hospitality,500 West County Line Road,Tougaloo,MS,39174,Food Service Provider,1408789
201821309349302632,640303093,Terry Trane Service Agency Inc,P O Box 1557,Ridgeland,MS,39158,HVAC Contractor,408661
201821309349302632,640303093,Jenzabar Inc,P O Box 55018,Boston,MA,022055018,Consulting and Training,126429
201821309349302632,640303093,Mayrant & Associates LLC,1303 Vine Street,Jackson,MS,39296,Construction Contractor,401500
201821309349302632,640303093,One Voice,1072 John R Lynch Street Suite 7,Jackson,MS,39203,Educational Consulting,121150
201811279349302106,050277222,Bon Appetit Management Company,100 Hamilton Avenue,Palo Alto,CA,94301,Dining Services/Food Costs,6103256
201811279349302106,050277222,HB Communications,60 Dodge Avenue,North Haven,CT,06473,Contractor/electrical,753964
201811279349302106,050277222,HELIN Inc,HELIN Consortium,15 Lippitt Road,Kinston,RI,02881,Library Books,577860
201811279349302106,050277222,Carousel Industries Inc,659 South County Trail,Exeter,RI,02822,Software Maintenance,567578
201811279349302106,050277222,Ryan Electric Construction,100 Minnesota Avenue,Warwick,RI,02888,Construction/Electric,547097
201801279349300720,410694747,MCGOUGH CONSTRUCTION CO,2737 FAIRVIEW AVE N,ST PAUL,MN,55113,GENERAL CONTRACTOR,9099350
201801279349300720,410694747,BON APPETIT,100 HAMILTON AVE STE 400,PALO ALTO,CA,94301,FOOD SERVICE,8763680
201801279349300720,410694747,TERRA GENERAL CONTRACTORS LLC,21025 COMMERCE BLVD,ROGERS,MN,55374,GENERAL CONTRACTOR,5106532
201801279349300720,410694747,EYP ARCHITECTURE & ENGINEERING PC,257 FULLER RD FIRST FL,ALBANY,NY,12203,GENERAL CONTRACTOR,1462825
201801279349300720,410694747,RIVER CITY BUILDERS,98 MAIN ST,NERSTRAND,MN,55053,GENERAL CONTRACTOR,1328373
201831309349300908,430719506,Brasfield & Gorrie LLC,3021 7th Avenue South,Birmingham,AL,35233,Construction,8591196
201831309349300908,430719506,Chartwells Dining Services,PO Box 417632,Boston,MA,022417632,Food Service,2653897
201831309349300908,430719506,P&C Construction Inc,2500 East 18th Street,Chattanooga,TN,37404,Construction,934465
201831309349300908,430719506,Lord-Aeck-Sargent,1175 Peachtree Street NE Suite 240,Atlanta,GA,30361,Construction,307402
201831309349300908,430719506,Anderson Landscape Management Inc,104 Leon Lane,Rising Fawn,GA,30738,Construction,196577
201821289349302607,420680460,THE WEITZ COMPANY LLC,420 WATSON POWELL JR WAY SUITE 100,DES MOINES,IA,50309,CONSTRUCTION PROJECTS,12411741
201821289349302607,420680460,SODEXO INC & AFFILIATES,4880 PAYSPHERE CIRCLE,CHICAGO,IL,606740048,FOOD SERVICE,7217961
201821289349302607,420680460,DES MOINES PUBLIC SCHOOLS,901 WALNUT STREET,DES MOINES,IA,503093506,HEAD START PROGRAM,1727325
201821289349302607,420680460,KIEFER SPECIALTY FLOORING INC,2910 FALLING WATERS BOULEVARD,LINDERHURST,IL,60046,RUNNING TRACK SURFACE,1142611
201821289349302607,420680460,JENSEN BUILDERS LTD,2097 NE 60TH AVE,DES MOINES,IA,50313,CONSTRUCTION PROJECTS,1123784
201801289349301340,580568698,ARAMARK SERVICES,4484 PEACHTREE ROAD NE,ATLANTA,GA,30319,FOOD SERVICES,2318926
201801289349301340,580568698,NATIONAL MGMT RESOURCES CORP,113 CORPORATE PARK EAST DR,LAGRANGE,GA,30241,PHYSICAL PLANT MAINT/CUSTODIAL SVC,1169080
201801289349301340,580568698,G4S SECURE SOLUTIONS,1395 UNIVERSITY BLVD,JUPITER,FL,33458,SECURITY SERVICES,414747
201801289349301340,580568698,OSAP,2001 JEFFERSON DAVIS HWY,ARLINGTON,VA,22202,STUDY ABROAD SERVICES,204700
201801289349301340,580568698,TWG SOLUTIONS LLC,4330 GAINES RANCH LOOP,AUSTIN,TX,78735,RECRUITING/MARKETING SERVICES,201379
201831309349302463,231352354,METZ CULINARY MANAGEMENT,2 woodland drive,dallas,PA,18612,FOOD SERVICES,3822124
201831309349302463,231352354,ARTHUR FUNK & SONS INC,1405 BIRCH ROAD,LEBANON,PA,17042,CONSTRUCTION SERVICES,2143255
201831309349302463,231352354,JEM GROUP LLC,509 NORTH SECOND STREET,HARRISBURG,PA,17101,CONSTRUCTION SERVICES,894826
201831309349302463,231352354,STANTEC ARCHITECTURE INC,13980 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,ARCHITECTURAL SERVICES,727636
201831309349302463,231352354,BENCHMARK CONSTRUCTION,4121 OREGON PIKE,BROWNSTOWN,PA,17508,CONSTRUCTION SERVICES,687835
201811279349300026,362191252,Sodexo,One University Avenue,Bourbonnais,IL,60914,Food Service,5174715
201811279349300026,362191252,Brightview Landscapes Llc,PO Box 740655,Atlanta,GA,30374,Commercial Landscapi,537231
201811279349300026,362191252,Michael Walters Advertising,444 N Wabash,Chicago,IL,60611,Advertising,3910358
201811279349300026,362191252,Ellucian Inc,4375 Fair Lakes Court,Fairfax,VA,22033,Information Services,1159145
201811279349300026,362191252,Assurance Agency Ltd,1750 E Golf Road,Schaumburg,IL,60173,Insurance Agency,729748
201811279349300546,042108376,SPARK451 INC,865 MERRICK AVE STE 451,WESTBURY,NY,11590,MULTI-CHANNEL ADS,448158
201811279349300546,042108376,MARKET MENTORS LLC,30 CAPITAL DRIVE SUITE C,WEST SPRINGFIELD,MA,01089,MEDIA ADVERTISING,317718
201811279349300546,042108376,TESSIER ASSOCIATES INC,1500 MAIN ST PO BOX 15169,SPRINGFIELD,MA,011155169,ARCHITECTS,688171
201811279349300546,042108376,HOULE CONSTRUCTION,5 MILLER STREET,LUDLOW,MA,01056,GENERAL CONTRACTOR,334027
201811279349300546,042108376,COLLINS ELECTRIC,53 SECOND AVE,CHICOPEE,MA,01020,ELECTRICAL CNTRCTR,340613
201831299349302993,463006107,KESSENICK GAMMA & FREE LLP,44 MONTGOMERY ST STE 3380,SAN FRANCISCO,CA,94104,LEGAL
201831299349302993,463006107,KELLER SLOAN ROMAN & HOLLAND LLP,555 MONTGOMERY STREET,SAN FRANCISCO,CA,94111,LEGAL
201801289349303060,060731360,ARAMARK SERVICES INCORPORATED,1101 MARKET STREET,PHILADELPHIA,PA,19107,FOOD & FACILITY SVCS,14003145
201801289349303060,060731360,CUTTING EDGE PRODUCTIONS dba 160 Ov,One South Broad Street 10th Floor,PHILADELPHIA,PA,19107,BRANDING CONSULTANTS,865809
201801289349303060,060731360,ELLUCIAN COMPANY LP,4 Country View Road,MALVERN,PA,19355,DIGITAL CONSULTANTS,3345223
201801289349303060,060731360,FUSS O'NEILL MANUFACTURING SOLUTI,146 Hartford Road,MANCHESTER,CT,06040,CVL & ENVIRON CONSUL,1542342
201801289349303060,060731360,ROYALL COMPANY,10001 PATTERSON AVENUE,RICHMOND,VA,23233,STUDENT ENROLL MGMT,768344
201831459349300508,362515281,SmithAmundsen LLC,150 N Michigan Ave Suite 300,CHICAGO,IL,60601,Legal Services,115146
201831459349300508,362515281,Hotchalk Inc,1999 S Bascom Avenue,CAMPBELL,CA,95008,online ed.management,2279511
201831459349300508,362515281,Keypath Education,1933 N Meacham Road Suite 400,SCHAUMBURG,IL,60173,online ed.management
201831459349300508,362515281,Conference Technologies Inc,1501 Ardmore Ave,ITASCA,IL,60143,A.V. Consulting,363777
201831459349300508,362515281,Validated Insights Inc,310 S Federal Street,CHICAGO,IL,60604,Digital Marketing,256713
201811299349303311,950549600,CW Driver,468 N Rosemead Blvd,Pasadena,CA,911073010,General Contractor,14836579
201811299349303311,950549600,Bon Appetit,14730 Beach Blvd Suite 107,La Mirada,CA,90638,Food Management,6913436
201811299349303311,950549600,Smith and Severson Builders LLC,21072 Bake Pkwy Ste 106,Lake Forest,CA,926302180,General Contractor,3255767
201811299349303311,950549600,Gensler and Associates,500 S Figueroa Street,Los Angeles,CA,900711705,Architects,562112
201811299349303311,950549600,Juan Figeroua Electric Inc,12533 Lambert Road,Whittier,CA,906062711,GENERAL CONTRACTOR,447701
201821359349301947,540506457,PAUL R SHIVELY INC,PO BOX 699,FLOYD,VA,24091,CONSTRUCTION SERVICES,289596
201821359349301947,540506457,ELLUCIAN INC,62814 COLLECTIONS CENTER DR,CHICAGO,IL,60693,INFO TECH SERVICES,246076
201821359349301947,540506457,MOORES ELECTRICAL MECHANICAL CONSTRUCTIO,PO BOX 119,ALTAVISTA,VA,24517,CONSTRUCTION SERVICES,234168
201821359349301947,540506457,SHENTEL,PO BOX 37014,BALTIMORE,MD,21297,INFO TECH SERVICES,213279
201821359349301947,540506457,HOLIDAY TOURS INC,10367 RANDLEMAN ROAD,RANDLEMAN,NC,27317,TRAVEL SERVICES,182547
201811659349300731,390806196,FOOD SERVICES INC,1801 W GLENDALE AVE,MILWAUKEE,WI,53209,FOOD SERVICE PROVIDER,1067489
201811659349300731,390806196,TOTAL CLEANING SYSTEMS INC,11745 W BRADLEY RD,MILWAUKEE,WI,53224,CLEANING SERVICES,467229
201811659349300731,390806196,STREAM CREATIVE LLC,12690 W NORTH AVE,BROOKFIELD,WI,53005,MARKETING & ADVERTISING,348531
201811659349300731,390806196,ACCESS ONE,820 W JACKSON BLVD 6TH FLOOR,CHICAGO,IL,60607,PHONE SERVICES,212352
201811659349300731,390806196,WISCONSIN COACH LINES,1520 ARCADIAN AVE,WAUKESHA,WI,53186,BUS SERVICES,161187
201811299349301341,370673513,BON APPETIT,2400 YORKMONT ROAD,CHARLOTTE,NC,28217,DINING MANAGEMENT,3132359
201811299349301341,370673513,PJ HOERR INC,107 COMMERCE PLACE,PEORIA,IL,616045285,CONSTRUCTION,3081023
201811299349301341,370673513,LA MAIR-MURDOCK-CONDON COMPANY,SUITE 200,4200 UNIVERSITY AVE,WEST DESMOINES,IA,502665945,INSURANCE,636577
201811299349301341,370673513,ASSOCIATED COLLEGES OF THE MIDWEST,CHRISTOPHER WELNA PRESIDENT,SUITE 800,11 EAST ADAMS STREET,CHICAGO,IL,606036324,OFF CAMPUS PROGRAMS AND MEMBERSHIP,370862
201811299349301341,370673513,HOLABIRD AND ROOT LLC,140 SOUTH DEARBORN STREET,5TH FLOOR,CHICAGO,IL,60603,ARCHITECTS AND ENGINEERING,328177
201821309349301877,042103567,EDGEPRO FLOORING,248 SOUTH MAIN STREET,MIDDLETON,MA,01949,FLOORING,324057
201821309349301877,042103567,INTERNATIONAL STUDIES ABROAD,1112 WEST BEN WHITE BLVD,AUSTIN,TX,78704,PROGRAM MANAGEMENT,314900
201821309349301877,042103567,KPMG LLP,60 SOUTH STREET,BOSTON,MA,02111,ACCOUNTING,160550
201821309349301877,042103567,FAMILY MEDICINE ASSOCIATES LLC,100 CUMMINGS CENTER STE 339G,BEVERLY,MA,01915,MEDICAL CARE,110546
201821309349301847,951664100,New Providence Asset Management LP,570 Lexington Avenue- 5th Floor,New York,NY,10022,Investment Management Services,692178
201821309349301847,951664100,ObjectiveSubject LLC,30 East 20th Street Suite 7R,New York,NY,10003,Website Design & Development,451604
201821309349301847,951664100,Sidepath Inc,22892 Mill Creek Drive,Laguna Hills,CA,92653,Telecommunications,263387
201821309349301847,951664100,Klein Buendel Inc,1667 Cole Blvd STE 225,Golden,CO,80401,Translation,260290
201821309349301847,951664100,Institute of Art - New York LLC,570 Lexington Ave,New York,NY,10022,Administrative Services,240295
201821359349302007,540505941,ARAMARK,2500 RIVERMONT AVE,LYNCHBURG,VA,24503,DINING & CATERING,1631883
201821359349302007,540505941,JB MOORE ELECTRICAL CONTRACTOR,PO BOX 4306,LYNCHBURG,VA,24502,CONSTRUCTION,983870
201821359349302007,540505941,VALLEY BOILER & MECHANICAL,1129 SHENANDOAH AVE,ROANOKE,VA,24011,MECHANICAL & HEATING,631584
201821359349302007,540505941,JAMERSON-LEWIS CONSTRUCTION,PO BOX 10728,LYNCHBURG,VA,24506,CONSTRUCTION,587496
201821359349302007,540505941,MOORES ELEC & MECH CONST,PO BOX 119,ALTAVISTA,VA,24517,MECHANICAL & HEATING,209144
201841279349301059,010211781,Consigli Construction,84 Middle Street,Portland,ME,04101,Construction,16936441
201841279349301059,010211781,Langford and Low Inc,PO Box 662,Portland,ME,04104,Construction,2058386
201841279349301059,010211781,Hall Capital Partners LLC,One Maritime Plaza,Suite 500,San Francisco,CA,94111,Investment Management,624305
201841279349301059,010211781,Propeller Group LLC,2535 Townsgate Road Suite 100,Westlake Village,CA,91361,Media Consulting,553015
201841279349301059,010211781,Ann Beha Architects Inc,33 Kingston Street,Boston,MA,02111,Architecture,433816
201811289349302701,620475690,Ellucian Support Inc,62578 Collections Center Drive,Chicago,IL,60693,Information Technology,138943
201811289349302701,620475690,ABL Management Inc,P O Box 613128,Memphis,TN,381013128,Food Service Provider,722712
201811289349302701,620475690,Top Notch Security Inc,P O Box 306207,Nashville,TN,372306207,Campus Security Services,182297
201811289349302701,620475690,Empire Chemical Supply Co Inc,1384 Jackson Avenue,Memphis,TN,38107,Cleaning Housekeeping Services,294000
201811289349302701,620475690,Pro Tech Systems Group Inc,3350 Players Club Parkway Ste 120,Memphis,TN,38125,Information Technology,116028
201821249349301107,350868202,SODEXO AFFILIATES,4880 PAYSPHERE CIRCLE,CHICAGO,IL,60674,CAMPUS SERVICES,4430707
201821249349301107,350868202,HAGERMAN INC,PO BOX 11848-1848,FORT WAYNE,IN,46861,CONSTRUCTION,1007783
201821249349301107,350868202,COMPASS GROUP USA INC,301 W WABASH AVE,CRAWFORDSVILLE,IN,47933,FOOD SERVICE,2511594
201821249349301107,350868202,FA WILHELM CONSTRUCTIONS CO INC,3914 PROSPECT ST,INDIANAPOLIS,IN,46206,CONSTRUCTION,3653673
201821249349301107,350868202,THE SULLIVAN CORPORATION,PO BOX 612,GREENSBURG,IN,47240,CONSTRUCTION,1221984
201821249349301042,133036302,US ORT OPERATIONS INC,69-30 AUSTIN ST,FOREST HILLS,NY,11375,MANAGEMENT,278158
201811279349301621,041958460,Consigli Construction Company,72 Summer Street,Milford,MA,01757,Construction contractor,16538571
201811279349301621,041958460,Chartwells Dining Services,2 International Drive,Rye Brook,NY,10573,Dining services & catering,4951626
201811279349301621,041958460,UG2 LLC,1 International Pl Ste 1402,Boston,MA,02110,Custodial services,2437497
201811279349301621,041958460,Perkins Will Inc,PO Box 71181,Chicago,IL,60694,Architectural services,1979215
201811279349301621,041958460,Performance Air Conditioning,52 Brook Road,Needham,MA,02494,HVAC Contractor,1936066
201811279349301851,362662739,Eurest Services (Kimco Corporation),13028 Collection Center Drive,Chicago,IL,60693,Custodial Services,206893
201811329349300341,231653718,Computer Aid Inc,PO Box 785526,Philadelphia,PA,19178,IT services,1202554
201811329349300341,231653718,Oblates of St Francis DeSales,2200 Kentmere Parkway,Wilmington,DE,19806,Management and instructional services,1084884
201811329349300341,231653718,SWB&R Advertising,3865 Adler Place,Bethlehem,PA,18017,Advertising,866083
201811329349300341,231653718,Godshall Landscaping,1470 Mack Boulevard,Allentown,PA,18103,Landscaping Services,619350
201811329349300341,231653718,Morgan Stanley,515 Hamilton Street,Allentown,PA,18101,Investment Services,447353
201841249349300734,042103544,CONNELLY PARTNERS LLC,46 WALTHAM STREET,BOSTON,MA,02118,ADVERTISING,2613447
201841249349300734,042103544,FIFTY EGGS INC,231 FOREST STREET-WOODLAND HILL BLD,BABSON PARK,MA,02457,MEDIA FILM,1461337
201841249349300734,042103544,ADVANCE SIGNING LLC,4 INDUSTRIAL PARK ROAD,MEDWAY,MA,02053,SIGN DESIGN,369392
201841249349300734,042103544,CSL CONSULTING LLC,30 NORTH AVENUE,BURLINGTON,MA,01803,CONSULTING,286714
201841249349300734,042103544,PRICEWATERHOUSE COOPERS LLP,101 SEAPORT BOULEVARD,BOSTON,MA,02210,AUDIT & TAX SERVICE,280325
201801309349302165,311778403,BASCH SUBSCRIPTIONS INC,10 FERRY STREET SUITE 429,CONCORD,NH,03301,SUBSCRIPTION MGMT,141687
201801309349302165,311778403,OVID TECHNOLOGIES INC,100 RIVER RIDGE DRIVE,NORWOOD,MA,02062,SUBSCRIPTION MGMT,122587
201841289349301129,930391563,HotChalk,1999 S Bascom Ave Suite 1020,Campbell,CA,95008,Recruitment Services,30010590
201841289349301129,930391563,Kaiser Foundation Health Plan,PO Box 34178,Seattle,WA,981241178,Health and Dental Plan Provider,3875228
201841289349301129,930391563,Concordia Plan Services,PO Box 14955,St Louis,MO,631504955,Retirement and Disability Contribution Plan,2315123
201841289349301129,930391563,Greenwood & Hall,6230 Wilshire Blvd,Ste 136,Los Angeles,CA,90048,Education technology supplier,2532446
201841289349301129,930391563,Orbis Education,11595 N Meridian St,Ste 400,Carmel,IN,46032,Healthcare Education Services Provider,1826209
201841289349301344,362167725,Securitas Security Services USA Inc,4330 Park Terrace Drive,Westlake Village,CA,91361,Security Services,5908177
201841289349301344,362167725,MA Mortenson Company,25 NW Point Blvd,Ste 100,Elk Grove Village,IL,60007,Construction Services,5343391
201841289349301344,362167725,Able Engineering Services Inc,868 Folsom Street,San Francisco,CA,94107,Engineering Services,3842265
201841289349301344,362167725,Turner Construction Company,375 Hudson Street,New York,NY,10014,Construction Services,2530583
201841289349301344,362167725,Food For Thought,7001 Ridgeway Ave,Lincolnwood,IL,60712,Catering Services,2093985
201841289349301584,430652675,Paric Corporation,PO Box 790100,St Louis,MO,63179,General Contractor,35077275
201841289349301584,430652675,Pedestal Foods,15480 Clayton Rd Ste 301,Ballwin,MO,63011,Food Services,868045
201841289349301584,430652675,Forum Studio,2199 Innerbelt Business Center Dr,St Louis,MO,63114,Architecture/Design,664163
201841289349301584,430652675,AlliedBarton Security Services,PO Box 828854,Philadelphia,PA,19182,Security Services,376886
201841289349301584,430652675,Burns & Associates Mgmt LLC,906 Olive St STE 1220,St Louis,MO,63101,Marketing,360517
201841309349302164,450273403,Roers West LLC,200 45th St S,Fargo,ND,58103,Construction Services,8587000
201841309349302164,450273403,Compass Group USA Inc,5375 Creekside Place,LaCrosse,WI,54601,Dining Services,2859648
201841309349302164,450273403,Dynamic Campus Solutions Inc,2806 Flintrock Trace Suite 205,Austin,TX,787381746,IT Services,1761250
201841309349302164,450273403,The Pelican Group,44050 Ashburn Plaza Ste 195-723,Ashburn,VA,20147,Consulting Services,1280603
201841309349302164,450273403,CHI St Alexius Medical Center,PO Box 55510,Bismarck,ND,585065510,Intern Fees,442648
201821249349301242,131967322,Holt Construction Co,875 Avenue of the Americas 11th Fl,NEW YORK,NY,10001,Construction,3101367
201821249349301242,131967322,Chartwells Dining Services,16100 W 127th Street,LEMONT,IL,60439,Culinary,2393875
201821249349301242,131967322,Summit Security Services INC,390 Reckson Plaza West Tower,UNIONDALE,NY,11556,CONTRACT SECURITY,529059
201821249349301242,131967322,Gateway Building Services INC,505 PARK AVENUE 6TH FLOOR,NEW YORK,NY,10022,CLEANING,478159
201821249349301242,131967322,SUNRISE LANDSCAPING SERVICE,PO BOX 58,ORANGEBURG,NY,10962,LANDSCAPING,265833
201811309349303356,050312747,MARILYN RIZA,12 TATTAN FARM ROAD,WORCESTER,MA,01605,CONSULTING,102451
201811309349302511,520595110,WHITING TURNER CONTRACTING COMPANY,300 EAST JOPPA RD,BALTIMORE,MD,21286,CONSTRUCTION SERVICES,23436164
201811309349302511,520595110,BROADWAY SERVICES,3709 E MONUMENT ST,BALTIMORE,MD,21205,"SECURITY, PARKING, SHUTTLE, FACILITY MAN",19179673
201811309349302511,520595110,BON APPETIT MANAGEMENT COOMPANY,100 HAMILTON AVE SUITE 400,PALO ALTO,CA,94301,FOOD SERVICE,14179428
201811309349302511,520595110,RANDSTAD USA,PO BOX 7247-6655,PHILADELPHIA,PA,19170,TEMPORARY LABOR,9581820
201811309349302511,520595110,DELTAK EDU LLC,1415 W 22ND STREET 400,OAKBROOK,IL,60523,ONLINE EDUCATION SERVICES,8585648
201801799349300845,660561027,NORTH JANITORIAL,PO BOX 362617,SAN JUAN,PR,00936,MAINTENANCE,1412000
201801799349300845,660561027,BRIDGE SECURITY SERVICE INC,L-15 MAGNOLIA AVE,BAYAMON,PR,00956,SECURITY,807749
201801799349300845,660561027,ASA CATERING INC,1653 FERNANDEZ JUNCOS,SAN JUAN,PR,00909,CATERING,580519
201801799349300845,660561027,AMERICAN RED CROSS,CALLE JOSE CELSO BARBOSA,RIO PIEDRAS,PR,00935,HEALTH SERVICES,567643
201801799349300845,660561027,NUGEN GROUP INC,URB ROOSEVELT 464 CALLE INGENIERO,JOSE CANALS,HATO REY,PR,00918,INFORMATICS MED,487744
201821359349300147,310537514,SODEXO INC AND AFFILIATES,1870 QUAKER WAY PYLE 1272,WILMINGTON,OH,45177,FOOD SERVICE,1532636
201821359349300147,310537514,TURNBULL-WAHLERT CONSTRUCTION,5533 FAIR LANE,CINCINNATI,OH,45227,CONSTRUCTION,1456168
201821359349300147,310537514,ALPHA OMEGA BUILDING SERVICE,2843 CULVER AVE,KETTERING,OH,45429,CUSTODIAL SERVICES,674233
201821359349300147,310537514,JENZABAR INC,PO BOX 55018,BOSTON,MA,02205,SOFTWARE MAINTENANCE,473450
201821359349300147,310537514,ROYALL COMPANY,1920 EAST PARHAM ROAD,RICHMOND,VA,23228,STUDENT RECRUITMENT,455083
201801309349303640,660350945,CAPITOL SECURITY POLICE,PO BOX 11157 FERNANDEZ JUNCOS STATI,SAN JUAN,PR,00908,SECURITY SERVIC,137317
201831559349300318,720408946,Sodexo,6363 St Charles Ave,Box 243,New Orleans,LA,70118,Food Service,7631425
201831559349300318,720408946,Witt Fiala Flannery and Associates,PO Box 958204,St Louis,MO,63195,Janitorial,1960212
201831559349300318,720408946,Wiley Global Education,1415 West 22nd Street,Suite 800,Oakbrook,IL,60523,Educational Services,1385020
201831559349300318,720408946,Ruffalocody Holdings LLC,PO Box 718,Des Moines,IA,50303,Educational Consulting Services,1132983
201831559349300318,720408946,A-1 Elevator Service,1500 Mehle Avenue,Arabi,LA,70032,Evelvator Contractor,528501
201811299349302846,620483210,Metz Culinary Management,2 Woodland Dr,Dalla,PA,18612,Cafeteria Service,860458
201811299349302846,620483210,National Management Resources Corp,PO Box 1224,LaGrange,GA,30241,Campus Facilities Management,807130
201811299349302846,620483210,Blue Cross Blue Shield of Tennessee,PO Box 6539,Carol Stream,IL,60197,Healthcare Coverage,758941
201811299349302846,620483210,TitleEscrow Lawrence Co,PO Box 278,Lawrenceburg,TN,38464,Title Services,463796
201811299349302846,620483210,HealthSmart Benefit Solutions,Dept 4 PO Box 841653,Dallas,TX,752841653,Healthcare Management Services,454356
201821249349301602,231352236,SAGE DINING SERVICES INC,1402 YORK ROAD SUITE 100,LUTHERVILLE,MD,21093,FOOD SERVICE,1129817
201821249349301602,231352236,McGINN SECURITY INC,PENN TREATY PARK PLACE,1341 DELAWARE AVENUE SUITE 102,Philadelphia,PA,19125,SECURITY,419571
201821249349301602,231352236,C ERICKSON & SONS,2200 ARCH STREET,SUITE 200,PHILADELPHIA,PA,19103,MECHANICAL,340138
201821249349301602,231352236,LAREDO MECHANICAL LLC,PO BOX 250,PLYMOUTH MEETING,PA,19462,MECHANICAL,252127
201821249349301602,231352236,CSI INTERNATIONAL INC,6700 NORTH ANDREWS AVE SUITE 400,FORT LAUDERDALE,FL,33309,HOUSEKEEPING,244438
201801459349300505,310604719,United Healthcare,9200 Worthington Rd,Westerville,OH,43082,Heathcare Services,458600
201801459349300505,310604719,Anthem Blue Cross Blue Shield,PO Box 105673,Atlanta,GA,303485673,Healthcare Sevices,399944
201801459349300505,310604719,Bank Direct Capital Finance,61 S Sendusky Street,Delaware,OH,43015,Financiing,377037
201801459349300505,310604719,The Providence-Dayton,3419 Clover Ridge Ct,Fairborn,OH,45324,Student Occupancy,355040
201801459349300505,310604719,ID Facility Resource Group,474 Windsor Park Dr,Dayton,OH,45459,Faculity Mgt,327891
201821259349300602,741109641,Bon Appetit,91337 Collections Drive,Chicago,IL,60693,Food Services,3922559
201821259349300602,741109641,Bartlett Cocke General Contractors,8706 Lockway,San Antonio,TX,78217,Construction Contractor,3684650
201821259349300602,741109641,Brandt Mechanical Services Inc,PO Box 227351,Dallas,TX,75222,MEP Services Contractor,1761430
201821259349300602,741109641,Sasaki Associates Inc,64 Pleasant St,Watertown,MA,02472,Space Architects,1389857
201821259349300602,741109641,Burton Baldridge Architects Inc,1010 West Lynn St,Unit B,Austin,TX,78703,Architects,1232847
201811629349300281,411978247,GORDON CONSTRUCTION INC,2222 270TH AVE,MAHNOMEN,MN,56557,CONSTRUCTION CONTRACTOR,1720263
201841289349300619,020222120,Sodexo Services,PO Box 81049,Woburn,MA,018131049,Facilities/Dining Management,2960355
201841289349300619,020222120,North Branch Construction,76 Old Turnpike Road,Concord,NH,03301,Construction,989516
201841289349300619,020222120,The SLAM Collaborative Inc,80 Glastonbury Blvd,Glastonbury,CT,06033,Engineering/Construction,365157
