object_id,ein,GrntTxt,RcpntCnt,CshGrntAmt
201511349349303456,050259080,SCHOLARSHIPS/GRANTS,1699,25929959,FMV,SCHOLARSHIP SERVING TO REDUCE TUITION CHARGED TO STUDENTS
201511349349303456,050259080,FEDERAL SCHOLARSHIPS/GRANTS/AID,732,1039550,FMV,SCHOLARSHIP SERVING TO REDUCE TUITION CHARGED TO STUDENTS
201521329349302757,250965212,ALLEGHENY AID,1278,9633533,0,N/A,N/A
201521329349302757,250965212,ENDOWED AID,969,4286645,0,N/A,N/A
201521329349302757,250965212,FEDERAL GRANTS,266,625389,0,N/A,N/A
201521329349302757,250965212,MERIT SCHOLARSHIPS,1847,24286783,0,N/A,N/A
201521329349302757,250965212,PELL GRANTS,572,2310101,0,N/A,N/A
201521329349303792,383589120,SCHOLARSHIPS,192,788371
201531319349301203,050312747,SCHOLARSHIPS FOR STUDENTS,451,2889329
201511349349301701,590722789,SCHOLARSHIPS AND TUITION ASSISTANCE,2215,14469221,0,CASH VALUE
201511339349301376,590624416,"Scholarships are for talent, academic merit, athletic participation, and financial need.",3215,61922860,0,FMV
201511339349304456,141340095,Scholarships - Undergraduate,4853,108624,101657152,Tuition Discount
201511339349304456,141340095,Pell Awards Undergraduate,924,3758925,Pass-through
201511339349304456,141340095,Housing/Laptop Grants - Undergrad,308,1179082,Discounts
201511339349304456,141340095,Scholarship - Graduate,164,2182166,Tuition Discount
201511339349304456,141340095,Fellowship - Graduate,139,1746785,3071497,Tuition Assistance
201511339349304456,141340095,Teaching & Research Asst - Graduate,783,35871081,Tuition Assistance
201511339349304456,141340095,Awards and Prizes,282704
201511339349304456,141340095,Research Grants,515356
201521289349301237,362182171,SCHOLARSHIPS,1996,26558964
201511319349302036,050258932,STUDENT SCHLORSHIPS & FINANCIAL AID,2900,57531995
201511319349302036,050258932,ATHLETIC SCHOLARSHIPS,212,7607453
201511319349302036,050258932,FEDERAL SUPPLEMENTAL EDUCATION OPPORTUNITY GRANT,241,948342
201511329349300641,030179298,Financial Aid - Scholarships- Reported as non-cash assistance. The assistance is a tuition offset.,2771,0,51821482
201511329349300911,620544854,ACADEMIC SCHOLARSHIPS,415,4770592
201511329349300911,620544854,COMMUNITY EDUCATION SCHOLARSHIPS,62,24540
201511329349300911,620544854,OTHER GRANTS/SCHOLARSHIPS (NEED BASED SCHOLARSHIPS),62,174242
201521319349301902,570314380,GRANTS AND SCHOLARSHIPS TO ATTEND CONVERSE COLLEGE,634,14639189
201521319349301442,231413680,Scholarship,484,1239180
201511339349301711,431633187,financial aid SCHOLARSHIPS,14,32874,0,CASH,N/A
201511339349301736,370661219,Institutional Financial Aid,1492,20854432,0
201511339349301316,810420650,SCHOLARSHIPS,996,139404
201511339349301326,350869045,SCHOLARSHIPS AND FINANCIAL AID,2144,49754602,0,N/A,N/A
201511339349304241,410693970,Institutional Student Aid,8514,86571968
201511339349304241,410693970,Institutional Tuition and Fee Exemptions,2278,5283195
201511339349304241,410693970,Externally Funded Student Aid,1992,4682894
201511339349304241,410693970,ELS Tuition Assistance,3,14310
201511339349304241,410693970,Student Stipends,486,262703
201511339349304241,410693970,Student Prizes & Awards,350,26025
201521339349302152,330413730,RECRUIT MATCH SCHOLARSHIPS,335,274719
201521339349302152,330413730,FAMILY DISCOUNTS,203,150469
201521339349302152,330413730,GRADUATE ASSISTANCE,10,56151
201521339349302152,330413730,HONORS SCHOLARSHIPS,58,40072
201521339349302152,330413730,INTERNATIONAL SDA SCHOLARSHIPS,54,150175
201521339349302152,330413730,LEADERSHIP SCHOLARSHIP,595,796071
201521339349302152,330413730,NAD SCHOLARSHIP,2,4147
201521339349302152,330413730,NATIONAL MERIT SCHOLARSHIP,7,151580
201521339349302152,330413730,ORIENTATION SCHOLARSHIP,217,40649
201521339349302152,330413730,PRESIDENT'S SCHOLAR AWARD,5,104142
201521339349302152,330413730,PACIFIC UNION TEACHERS SCHOLARSHIP,151,540191
201521339349302152,330413730,PERFORMING ARTS AWARD,114,169948
201521339349302152,330413730,SDA MEMBERSHIP AWARD,1559,1436016
201521339349302152,330413730,YELLOW RIBBON MATCHING SCHOLARSHIP,31,94297
201521339349302152,330413730,YEAR/QUARTER-IN-ADVANCE DISCOUNT,494,281015
201521339349302152,330413730,VARIOUS SMALL GRANTS AND SCHOLARSHIPS,402,705531
201521339349302152,330413730,RESIDENT ASSISTANT ROOM WAIVER SCHOLARSHIP,23,79235
201521339349302152,330413730,CRIMINAL JUSTICE TUITION ASSISTANCE,314,730958
201521339349302152,330413730,VARIOUS ENDOWMENT SCHOLARSHIPS,29,25372
201521339349302152,330413730,UNIVERSITY GRANTS,39,91307
201521339349302152,330413730,CONTINGENCY,763,1701424
201521339349302152,330413730,SPORTS SCHOLARSHIPS,88,153377
201521339349302152,330413730,LA SIERRA FINANCIAL NEED GRANT,1258,1995999
201521339349302152,330413730,LA SIERRA 4-YEAR RENEWABLE,2026,6150184
201521339349302152,330413730,MERIT AWARD,49,196665
201521339349302152,330413730,SFS CONTINGENCY,767,490731
201521339349302152,330413730,LA SIERRA LOAN,5,23137
201521349349302442,237225104,Scholarship and other financial aid,1069,13166914
201521349349307707,841383926,SCHOLARSHIPS AND TUITION WAIVERS,10945,12223194
201521319349300612,314379532,SCHOLARSHIPS AND GRANTS FOR TUITION,2259,31055736,0,N/A,N/A
201531319349301513,941156266,DONOR SPONSORED FINANCIAL AID,213,3537218,0,N/A,N/A
201531319349301513,941156266,UNIVERSITY SPONSORED FINANCIAL AID,3567,59367948,0,N/A,N/A
201521349349302022,042103580,GRADUATE STUDENT STIPEND GRANTS,5118,76016995
201521349349302022,042103580,GRADUATE STUDENT TUITION AND FEES GRANTS,8662,198149794
201521349349302022,042103580,GRANTS AND AWARDS TO NON-HARVARD STUDENTS,766,7648216
201521349349302022,042103580,"OTHER UNDERGRADUATE GRANTS, PRIZES AND AWARDS",1147,3860790
201521349349302022,042103580,STUDENT PRIZES AND AWARDS,3741,10574216
201521349349302022,042103580,STIPENDS FOR POST-DOCTORAL STUDENTS AND FELLOWS,1122,28125285
201521349349302022,042103580,TRAINING GRANTS,16,133430
201521349349302022,042103580,"UNDERGRADUATE TUITION, FEES, AND STIPEND GRANTS",3996,170950059
201521349349302022,042103580,STUDENT LOAN REPAYMENT PROGRAMS AND FORGIVEN LOANS,552,5904330
201531339349304463,042321292,PINE MANOR'S PORTION OF INTERNAL AID,277,3035321,FMV,STUDENT AID
201531339349304463,042321292,NSF GRANT SCHOLARSHIPS,13,175000,FMV,STUDENT AID
201531319349301413,240795965,INSTITUTIONAL GRANTS/SCHOLARSHIPS,1279,23757569,CASH,N/A
201531319349301413,240795965,SEOG GRANTS,148,153510,CASH,N/A
201531339349300133,480556716,SCHOLARSHPS,1209,13620998,NONE,NONE
201531339349304028,951644593,PRIVATE SCHOLARSHIPS,159,277800
201521349349309077,630315935,Privately Funded Student Scholarships,542,4826620
201521349349309087,860186050,Scholarships and tuition assistance,488,5046019
201521349349309107,132673756,SCHOLARSHIPS & FELLOWSHIPS,433,6024699
201521349349309207,060646927,GRANTS AND SCHOLARSHIPS FOR STUDENTS,971,34351513
201531329349304083,112157078,COLLEGE FUNDED AID-ACHIEV,1473,11099665
201531329349304083,112157078,COLLEGE FUNDED AID-NEED,646,5152069
201531329349304083,112157078,COLLEGE FUNDED AID- ATHL,167,2264322
201531329349304083,112157078,EXTERNALLY FUNDED AID-STA,93,244833
201521339349305547,042103547,STUDENT FINANCIAL AID,15364,334545390,COST,TUITION OFFSET
201521339349305572,951664123,Student Financial Aid,614,15734679
201531339349301523,580568698,ACADEMIC SCHOLARSHIPS,900,17469910
201531329349304393,131740451,STUDENT SCHOLARSHIPS,12341,148018193,N/A,N/A
201531329349304468,951644026,Scholarships / Grants for Students,2945,45195425
201531339349301728,042103731,Student Scholarships,2605,38221133
201521349349303882,930391547,SCHOLARSHIPS AND TUITION DISCOUNTS,187,1578560
201521349349303422,516000297,University of Delaware Scholarships for Students,7709,46726153,Fair Value,Scholarships
201521349349303422,516000297,Delaware Need Based Grants,731,5255882,Fair Value,Financial Aid
201521349349303422,516000297,Athletic Scholarships,1295,10218944,Fair Value,Scholarships
201521349349303422,516000297,University Endowment Scholarships,1603,3839698,Fair Value,Scholarships
201521349349303422,516000297,Delaware Merit Scholarships,416,1975069,Fair Value,Merit Scholarships
201521349349303422,516000297,Graduate Student Scholarships,7921,59674025,Fair Value,Scholarships
201521349349303422,516000297,Graduate Student Fellowships,266,2734807,Fair Value,Fellowships
201521349349303422,516000297,University Gift Scholarships,241,2903332,Fair Value,Scholarships
201521349349303422,516000297,Other Scholarships and Grants,1215,2100111,Fair Value,Financial Aid
201521349349303007,390806261,MEDICAL STUDENT SCHOLARSHIPS - FUNDED EXTERNAL,170,990909,BOOK,SCHOLARSHIPS
201521349349303007,390806261,MEDICAL STUDENT SCHOLARSHIPS - FUNDED INTERNAL,97,1545214,BOOK,SCHOLARSHIPS
201521349349303007,390806261,GRADUATE SCHOOL SCHOLARSHIPS,191,4887130,BOOK,SCHOLARSHIPS
201521349349303007,390806261,STUDENT AWARDS,94,59222
201521349349303007,390806261,RESEARCH TRAINEE STIPENDS,301,644862
201521349349303112,340733165,Scholarships to students,720,14504159
201541339349304914,362191242,Student scholarships and fellowships,1477,16528109,0
201541349349302174,260812968,Scholarships,168,1072806
201521349349302797,237227990,SCHOLARSHIPS,1058,25591771,FMV
201521349349302797,237227990,FELLOWSHIPS,219,584803,FMV
201521349349302797,237227990,LOAN FORGIVENESS,62,327766,FMV
201521349349302797,237227990,PRIZES AND AWARDS,106,34300,605,FMV,"PLAQUES, MEDALS AND LETTER OPENERS"
201521349349302797,237227990,FWS MATCH - OUTSIDE MATCH,430,188312,FMV
201531329349300228,150533561,ACADEMIC MERIT SCHOLARSHIPS,423,5941271
201531329349300228,150533561,HARTWICK COLLEGE GRANT IN AID,1799,25291178
201531329349300228,150533561,MATCH OF SEOG GRANTS,208,49691
201521349349306107,330419461,SCHOLARSHIP AND FINANCIAL AID,27,42832,COST
201531339349302833,951664101,Financial Aid,703,21137923
201521349349301767,060647016,INSTITUTIONAL AID,149,387541,CASH VALUE,TUITION DISCOUNTS APPLIED DIRECTLY AS A CREDIT TO THE STUDENTS' ACCOUNTS.
201521349349305032,131967321,SCHOLARSHIPS,4879,21719930,0,COST,INSTITUTIONAL AID
201521349349305032,131967321,DISCOUNTS AND EXEMPTIONS,1803,7957801,0,COST,INSTITUTIONAL AID
201531339349304748,430652617,UNDERGRADUATE SCHOLARSHIP AWARDS,1054,13039423
201531319349302403,135645885,SCHOLARSHIP AND GRANTS,792,8736182,FMV
201531319349302573,310537177,INSTITUTIONAL SCHOLARSHIPS & AWARDS,1847,35151897
201531319349302573,310537177,ENDOWED & OTHER SHOLARSHIPS,635,3517887
201531339349305548,530196584,"UNIV-AWARDED GRANTS, SCHOLARSHIPS, AND ALLOCATIONS",11000,228973000
201531339349305548,530196584,"STIPENDS, PRIZES, AND AWARDS",2000,17243000
201531339349305548,530196584,SUBAWARDS,2,201000
201541349349302029,410684657,GRANTS TO STUDENTS,465,1151427,0,N/A,N/A
201541329349301599,941279803,Scholarships,982,7780018
201541339349301924,560532138,Departmental Scholarships,1538,1852471
201541339349301924,560532138,Grants for Student Travel,205,185261
201541339349301924,560532138,General Tuition Scholarships,3291,71756257,Univ. charges,Tuition discounts
201541339349301924,560532138,Tuition Concessions,163,5034451,Univ. charges,Direct tuition payments
201541339349301924,560532138,Athletic Tuition Awards,286,10369754,Univ. charges,Tuition discounts
201541339349301924,560532138,ROTC Scholarships,31,143905
201541339349301924,560532138,Athletic Room & Board,197,2659913
201541339349301924,560532138,Study Abroad Scholarships,301,1050475,1690593,Univ. charges,Direct tuition payments
201541339349301924,560532138,Third Party Scholarships,610,31606,4401980,Univ. charges,Direct tuition payments
201521349349308352,237172306,VARIOUS SCHOLARSHIPS TO NU STUDENTS,2746,2235532
201541329349301524,362191252,Insitutional Student Aid,4247,44869363
201541329349301524,362191252,Funded Institutional Aid,23,27820
201541329349301524,362191252,SEOG,495,205776
201541329349301524,362191252,CWS,413,265048
201541329349301524,362191252,Departmental Aid,169,925360
201541339349301459,150543659,Summer Awards,9,67176
201541339349301459,150543659,Clarkson Honoraries,104,1734829
201541339349301459,150543659,Clarkson Veteran Scholarship,2,20990
201541339349301459,150543659,Endowed/Sponsored/Government,1067,1791300
201541339349301459,150543659,Fellowship - Tuition,18,511796
201541339349301459,150543659,Foreign Exchange Students,80,1641429
201541339349301459,150543659,Graduate Assistant,2,31776
201541339349301459,150543659,Grant in Aid,45,1938280
201541339349301459,150543659,Graduate Scholarships,189,1976152
201541339349301459,150543659,Partial Tuition,71,392116
201541339349301459,150543659,Research Assistant - Tuition Remission,178,2424189
201541339349301459,150543659,Resident Advisors - Allowance,75,514415
201541339349301459,150543659,"Room, Board and Maintenance",60,135578
201541339349301459,150543659,Supplemental Financial Aid Summer,5,27804
201541339349301459,150543659,Supplementary Trustee Scholarship,61,2214746
201541339349301459,150543659,Teaching Assistant Scholarship,135,2837332
201541339349301459,150543659,Trustee Scholarship,2955,64967773
201531339349305983,910567740,INSTITUTIONAL FINANCIAL AID,1231,22361849
201521349349301267,350868175,STUDENT SCHOLARSHIPS AND FINANCIAL AID,1317,18288057
201521349349304877,160743996,College Funded Scholarships,1169,26099680
201531339349303228,042105777,VARIOUS INSTITUTIONAL SCHOLARSHIPS,933,10975847,FMV
201531319349300538,520643528,NEED AND MERIT BASED SCHO,1107,8838060,UNFUNDED SCHOLA
201531319349300538,520643528,LARSHIP INCLUDING TUITION,RSHIPS FOR ME-
201531319349300538,520643528,"DISCOUNTS, PELL, SEOG",RIT BASED PROG.
201531319349300538,520643528,"MARYLAND, ENDOWED AND",PARTICIPATION
201531319349300538,520643528,UNFUNDED.,"IE MUSIC,"
201531319349300538,520643528,FMV,ATHLETICS.
201521349349308802,132981115,STUDENT SCHOLARSHIPS,942,11538450
201521349349308877,951246140,Scholarship Awards,438,7559812
201521349349308877,951246140,Federal Workstudy Grants,263,455317,0
201521349349308877,951246140,Faculty Research Grants,19,145830,0
201521349349308877,951246140,Professorships,4,37800,0
201531349349308538,951667177,PRIZES AND AWARDS,72,32916
201531349349308538,951667177,STIPENDS,432,695981
201531349349308538,951667177,STUDY GRANTS,247,457716
201531349349308538,951667177,SCHOLARSHIPS,1400,39085686
201531339349302918,231352685,Financial Aid to Undergraduate Students,6562,249889000,n/a,n/a
201531339349302918,231352685,financial aid to graduate/professional students,7820,125031000,n/a,n/a
201531339349303028,730579265,STUDENT AID/SCHOLARSHIPS,2403,32108086
201531899349300843,760196908,SCHOLARSHIPS,65,290223
201501889349301005,231352642,SCHOLARSHIPS,88,141094,CASH
201501899349300125,111630820,SCHOLARSHIPS,3456,26498000
201541329349301924,231177930,Financial Aid- Summer Programs,111,82500,FMV,Housing
201541329349301924,231177930,Scholarships and Financial Aid,1518,36357547,FMV,"Tuition, Fees, Room"
201541329349301924,231177930,Stipends,82,215000
201541329349302349,042108346,INSTITUTIONAL FINANCIAL AID,1914,17414164
201541349349300004,030214106,Educational Institutional Aid,459,3956082,FMV
201541319349302549,941156646,SCHOLARSHIPS AND GRANTS TO STUDENTS,846,9903313
201531349349305268,240804602,COLLEGE ENDOWED SCHOLARSHIPS,1897,23720060
201531349349305268,240804602,MCGOWAN HISPANIC OUTREACH,12,315153
201531349349305268,240804602,EPAT GRANT; SCHOLARSHIP,13,213000
201531349349305268,240804602,HOLY CROSS MISSION DEVELOPMENT SCHOLARSHIP,11,21961
201531349349305268,240804602,SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT,440,205688
201531349349305268,240804602,RESIDENT ASSISTANT SCHOLARSHIPS,29,352877
201541339349303674,362167725,Student Scholarships and Stipends,3292,35391752,N/A,N/A
201541339349303674,362167725,Faculty Enrichment Grants,51,78900,N/A,N/A
201531349349302393,840404231,FINANCIAL AID - FEDERAL SEOG PROGRAM,236,353998
201531349349302393,840404231,FINANCIAL AID - STATE PROGRAMS,606,908694
201531349349302393,840404231,FINANCIAL AID - ENDOWED AND GIFT FUNDED,2028,9770893
201531349349302393,840404231,FINANCIAL AID - GTA WAIVERS,118,863072
201531349349302393,840404231,FINANCIAL AID - INSTITUTIONAL EDUCATION GRANTS,7769,114932847
201531349349302393,840404231,EDUCATIONAL AWARDS AND ASSISTANCE,774,2376323
201531349349305603,942434925,SCHOLARSHIPS AND GRANTS,24,55758
201541289349301949,580566243,STUDENT FINANCIAL AID,1668,16146567,N/A,N/A
201531349349302798,250965591,INSTITUTIONAL AID TO STUDENTS,15680,168589821
201531349349302798,250965591,TUITION REMISSION,2139,20983285
201531349349302798,250965591,TUITION REMISSION- STUDENTS ATTENDING OTHER UNIVERSITIES,501,8139951
201531349349302838,363377698,"Student scholarship, awards, and grants",257,1601904
201531349349302838,363377698,Student need-based scholarships,100,275000
201541329349302559,580619030,Scholarships and financial assistance,544,3462993
201541319349303004,042103567,ENDICOTT YELLOW RIBBON,9,40030
201541319349303004,042103567,ENDICOTT NEED-BASED SCHOLARSHIPS,1443,12510492
201541319349303004,042103567,ENDICOTT MERIT/ACADEMIC SCHOLARSHIPS,1326,9095160
201541319349303004,042103567,MEXICO TRANSFERS SCHOLARSHIP,14,190297
201541319349303004,042103567,FEDERAL SEOG GRANT,105,105109
201541319349303004,042103567,SPECIAL/PRESIDENT'S DISCRETIONARY SCHOLARSHIP,36,339345
201541319349303004,042103567,MA GILBERT GRANT,114,142900
201541319349303004,042103567,ENDOWED AND DONOR-RESTRICTED SCHOLARSHIPS,337,245170
201541319349303004,042103567,ENDICOTT ROTC GRANT,11,58500
201541319349303034,362177139,UNDERGRADUATE STUDENT AID,3210,101360223
201541319349303034,362177139,GRADUATE STUDENT AID,6264,221503225
201541339349300819,580531392,Scholarships and financial assistance,726,3724384,FMV
201541339349303749,231365966,FINANCIAL ASSISTANCE & SCHOLARSHIPS,636,8218252,CASH,N/A
201541339349303804,131624238,"GRANTS, SCHOLARSHIPS AND FELLOWSHIPS FOR TUITION",172,3185602
201531349349307123,250717890,EDUCATIONAL GRANTS AND SCHOLARSHIPS,721,8847666,N/A,N/A
201531349349307503,650683159,Scholarships to attend the University,12,62722,Cash
201531349349307703,951911219,Student Financial Aid,614,14589191
201541289349300034,010263385,SCHOLARSHIPS AND AID,705,8181470,CASH,SCHOLARSHIPS
201541349349308699,131624225,SCHOLARSHIPS & FELLOWSHIPS,4391,99327028
201541349349306629,042104736,SCHOLARSHIPS,1275,12615958,0,N/A,N/A
201541329349300104,060646959,SEOG,239,739000
201541329349300104,060646959,CT STATE GRANTS,44,221527
201541329349300104,060646959,FREEMAN SCHOLARSHIP,39,1225476
201541329349300104,060646959,TUITION REMISSION,161,4702000
201541329349300104,060646959,UNIVERSITY SCHOLARSHIP,1126,43420103
201541329349300104,060646959,Fin Aid Funded by Restricted Gifts,71000
201541329349304089,042103576,SCHOLARSHIPS FOR STUDENTS,603,2068426
201541349349306859,042103578,"Financial aid and fellowships for US citizens for tuition, room and board expenses",1301,35160376,0
201541329349304059,381366958,SCHOLARSHIP - TUITION/BOOKS,2152,15904416,N/A,N/A
201531349349304343,581357177,STUDENT SCHOLARSHIPS,10923,87281319
201541349349308929,430654872,Scholarships,10552,142743494
201541319349301004,470394397,"Scholarships funded by endowments,donations and institutional funds",243,1305441,Not applicable,Not applicable
201541349349304974,952113260,STUDENT FINANCIAL AID,744,11239055,CASH
201541349349308279,203823825,NURSING EDUCATION SCHOLARHIPS,170,365703
201541319349301189,231352635,PRIZES & AWARDS,221,159100,COST,NON-CASH PRIZES
201541319349301189,231352635,STUDENT RESEARCH AND TRAVEL GRANTS,184,370712,COST,"SUPPLIES, TRAVEL EXP"
201541319349301189,231352635,STUDENT SCHOLARSHIPS,998,31909722,COST,TUITION RDCT
201541349349305054,131740448,SCHOLARSHIPS,644,8260936
201541349349308439,952544535,USD SCHOLARSHIPS,3407,63745502
201541349349308439,952544535,STUDENT AID - RESIDENCE AND BOARD,88,946070
201541349349308439,952544535,STUDENT AID - PRIVATE,247,1876788
201541349349308439,952544535,STUDENT AID - GRADUATE AND LAW,987,15893673
201541349349308439,952544535,STUDENT AID - ATHLETICS AND RECREATION,199,7313221
201541349349308439,952544535,FEDERAL SCHOLARSHIPS AND GRANTS,553,5947202
201541349349308439,952544535,ENDOWED SCHOLARSHIPS,117,2157898
201541339349303944,237126805,TECHNOLOGY BUSINESS PLAN AWARD,3,50000
201541339349303944,237126805,WASHINGTON CAMPUS AWARDS,3,6892
201541339349303944,237126805,ENTREPRENUERIAL CHALLENGE AWARD,3,15000
201541339349303944,237126805,SMALL BUSINESS INSTITUTE- ANDERSON SCHOOL,21,4200
201541339349303944,237126805,BETA ALPHA PSI- ACCOUNTING AND FINANCE STUDENT ORG,4,1600
201541339349303944,237126805,SCHOLARSHIP FROM DEAN'S OFFICE,1,1042
201541319349302814,566007078,Scholarships,28,189155
201531349349303993,550356985,STUDENT SCHOLARSHIPS AND AWARDS,673,9834721,STUDENT SCHOLARSHIP AND AWARDS
201541349349307199,550357039,SCHOLARSHIPS,1142,13019250
201541349349307234,133297197,THE NEW SCHOOL INSTITUTIONAL SCHOLARSHIP PROGRAM,8357,86136863
201541349349307234,133297197,FEDERAL STUDENT AID GRANTS,1720,8216557
201541329349303689,480547702,ACADEMIC SCHOLARSHIPS,693,3224062
201541329349303689,480547702,ATHLETIC SCHOLARSHIPS,420,1741273
201541329349303689,480547702,INSTITUTIONAL ENDOWED SCHOLARSHIPS,116,196073
201541329349303689,480547702,INSTITUTIONAL FINE ARTS SCHOLARSHIPS,279,793525
201541329349303689,480547702,INSTITUTIONAL GRANTS,288,577192
201541329349303689,480547702,INSTITUTIONAL RESTRICTED SCHOLARSHIPS,48,50331
201541329349303689,480547702,OTHER INSTITUTIONAL SCHOLARSHIPS/WAIVERS,99,1219273
201541329349303689,480547702,INSTITUTIONAL SCHOLARSHIP,392,980621
201541349349303494,042103634,SCHOLARSHIPS,6148,115030716
201541349349303494,042103634,FELLOWSHIPS,479,5095335
201541349349303494,042103634,STUDENT PRIZES,534,605814
201541349349303494,042103634,STUDENT STIPENDS,351,430994
201541349349306829,720423889,"Financial Aid, Scholarships, or Fellowships",8161,12877000,144614000,Cost,Institutional Scholarships and Fellowships
201531919349300633,950948050,ALUMNI SCHOLARSHIPS,41,28750
201531919349300633,950948050,INTERNATIONAL SCHOLARSHIPS,37,64016
201531919349300633,950948050,ALUMNI OR DUAL PROGRAM AOM STUDENT 5% DISCOUNTS,76,11346
201531919349300633,950948050,TUITION REMISSIONS AND DISCOUNTS,37,54065
201531919349300633,950948050,ENDOWMENT SCHOLARSHIPS,67,48250
201531919349300633,950948050,MERIT SCHOLARSHIPS,34,47949
201531919349300633,950948050,LEGACY SCHOLARSHIPS,40,18795
201531919349300633,950948050,OTHER SCHOLARSHIPS & GRANTS,38,42411
201531919349300633,950948050,NEW STUDENT SCHOLARSHIPS,35,23000
201531919349300633,950948050,VA BENEFITS,8,19275
201501969349301800,510163080,Scholarships for teachers and social services students in the Boston area seeking to advance their careers through education.,21,52325,0
201501969349301800,510163080,"Scholarships for women making life changes through education, per the donor directions.",32,40968,0
201501969349301800,510163080,"Scholarships for students working towards civil rights and social justice in their personal lives or education, per the donor directions.",3,5800,0
201501969349301800,510163080,General scholarships based on financial need.,143,240102,0
201531969349300518,362371220,Scholarships,1798,10974565
201511949349301011,420681067,FEDERAL PERKINS,83,14411
201511949349301011,420681067,GENERAL SCHOLARSHIPS & GRANTS,1109,607632
201531919349300013,135562308,STUDENT FINANCIAL AID,13416,404154764
201511919349300326,043403049,SCHOLARHIPS AND INSTITUTIONAL AID,980,365842
201521919349300027,273339369,SCHOLARSHIP,6548,4602152,VALUE OF CREDIT HOURS
201501959349300980,381988915,HONORS SCHOLARSHIPS,1342,18223458
201501959349300980,381988915,YELLOW RIBBON MATCH,15,10500
201501959349300980,381988915,OTHER SCHOLARSHIP FUNDS,67,5100,79606
201511969349301726,952111210,Scholarships & tuition assistance,64,114470
201500779349300435,640902475,TUITION ASSISTANCE,1,2268
201500779349300435,640902475,OTHER AWARDS TO FACULTY AND STUDENTS OUTSTANDING IN RESEARCH,7,15500
201521919349301207,251094922,SCHOLARSHIP AID FOR HIGHER ED FOR UNDERGRADUATE AND GRADUATE STUDENTS,3546,26616969,N/A,N/A
201521919349301207,251094922,HOUSING ASSISTANCE TO STUDENT RESIDENT ADVISORS,32,361780,N/A,N/A
201521919349301207,251094922,SCHOLARSHIP FOR SCHOOL AGE CHILDREN TO ATTEND SUMMER DANCE PROGRAM,145,108283,N/A,N/A
201521959349301502,131624202,Tuition assistance,1054,22298796
201530629349300038,270115197,DR SUSAN NASH EDUC CON,1,31900
201530629349300038,270115197,PROF PETER STEARNS,1,12000
201530629349300038,270115197,PROF FRED WILL EDUC CON,1,38150
201530629349300038,270115197,PROF ILHAN BASGOZ,1,3000
201530629349300038,270115197,PROF PAUL DAVIS,1,550
201530629349300038,270115197,PROF PAUL CLARK,1,11000
201530629349300038,270115197,YALCIN BAYKAN,1,22029
201530629349300038,270115197,MARVIN MARCUS,1,10000
201530629349300038,270115197,STURAT BLACKBURN,1,14150
201521359349304237,580566116,STUDENT SCHOLARSHIPS,194,2165523,TUITION SCHOLARSHIPS
201521359349304237,580566116,REGULAR GRANTS,843,16095907,TUITION GRANTS
201521359349304237,580566116,RTC AND SEOG GRANTS,11,21706,STUDY ABROAD GRANTS
201521359349304237,580566116,WORK STUDY,310,433165,WORK STUDY GRANTS
201521359349307382,840402510,Financial aid to students,965,32407584
201521409349300032,590704726,"SCHOLARSHIPS FOR ACADEMIC, ATHLETIC AND FINANCIAL NEED",4036,16020063
201531359349301278,221487164,SCHOLARSHIP & FINANCIAL AID,1821,33240781
201531359349301278,221487164,ENDOWED SCHOLARSHIPS,179,3181673
201531359349301828,540505990,GRANTS AND CONTRACTS,1042,1093440,BOOK
201531359349304048,210634501,UNDERGRADUATE STUDENTS-SCHOLARSHIPS FOR TUITION,4436,119817593
201531359349304048,210634501,UNDERGRADUATE STUDENTS-SCHOLARSHIPS NON-TUITION,987,4962096
201531359349304048,210634501,GRADUATE STUDENTS-FELLOWSHIPS FOR TUITION,2503,92235709
201531359349304048,210634501,GRADUATE STUDENTS-FELLOWSHIPS FOR NON-TUITION,1278,49280720
201531359349305888,231352630,SCHOLARSHIPS,13605,188113562
201531359349305888,231352630,AWARDS,139,113253
201541359349303314,580566133,Tuition Waivers,99,1214452,0
201541359349303314,580566133,Institutional Grants,2101,31072495,0
201541359349304334,042103589,SCHOLARSHIPS,1625,19308253,FMV,SCHOLARSHIPS ARE GIVEN OUT AS BURSAR CREDITS TO THE STUDENT'S ACCOUNT.
201541359349304534,951644035,Student Scholarships/Awards,1615,20408838
201501359349300725,390806251,Undergraduate competitive scholarships,7470,78723569
201501359349300725,390806251,Undergraduate noncompetitive scholarshps,547,6802004
201501359349300725,390806251,Financial aid for room and board,2990,17655592
201501359349300725,390806251,Graduate scholarships,1412,11143305
201501359349302765,383071514,INSTITUTIONAL ACADEMIC AND NEED BASED,3854,39367447,0,FINANCIAL AID MADE AVAILABLE TO STUDENTS AS ASSISTANCE TO PURSUE ACADEMIC STUDIES
201501359349302875,042104847,FINANCIAL AID - SCHOLARSHIPS TO STUDENTS,1077,46219716
201501359349303475,720408915,SCHOLARSHIPS & AWARDS,572,9508381
201501359349305340,620475697,SCHOLARSHIPS - STUDENTS ENROLLED AT THE UNIVERSITY OF THE SOUTH,1300,23708861
201501359349305375,540505941,SCHOLARSHIPS TO STUDENTS,652,12446948,FMV
201501359349306050,530196603,UNIVERSITY-SPONSORED SCHOLARSHIPS,6095,118271176,N/A,N/A
