202011429349301951,810231777,FULLERTON SURGICAL CENTER LP,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,470927394,AMBULATORY SURG,CA,N/A
202011429349301951,810231777,GREATER VALLEY MEDICAL BUILDING LP,501 S BUENA VISTA ST,BURBANK,CA,91505,954570858,REAL ESTATE - MOB,CA,N/A
202011429349301951,810231777,HCSA PROPERTIES LLC,1600 M STREET NW,AUBURN,WA,98001,460620892,REAL ESTATE RENT,WA,N/A
202011429349301951,810231777,HERITAGE INVESTMENT GROUP I LLC,500 S MAIN STREET STE 1000,ORANGE,CA,92868,271000061,INVESTMENTS,CA,N/A
202011429349301951,810231777,HOAG ORTHOPEDIC INSTITUTE,ONE HOAG DRIVE PO BOX 6100,NEWPORT BEACH,CA,926586100,611588294,HEALTHCARE,CA,N/A
202011429349301951,810231777,HOAG OUTPATIENT CENTERS LLC,27271 LAS RAMBLAS 350,MISSION VIEJO,CA,92691,453587572,HEALTHCARE,CA,N/A
202011429349301951,810231777,INLAND IMAGING LLC,801 S STEVENS ST,SPOKANE,WA,99204,911855796,MEDICAL IMAGING,WA,N/A
202011429349301951,810231777,LSC REAL PROPERTY LLC,2301 QUAKER AVENUE,LUBBOCK,TX,79410,474646059,REAL ESTATE,TX,N/A
202011429349301951,810231777,METHODIST DIAGNOSTIC IMAGING,4005 24TH STREET,LUBBOCK,TX,79410,752343261,HEALTHCARE,TX,N/A
202011429349301951,810231777,NEWPORT BAY SURGERY CENTER LLC,3333 W PACIFIC COAST HWY STE 100,NEW PORT BEACH,CA,92663,562518360,HEALTHCARE,CA,N/A
202011429349301951,810231777,NEWPORT BEACH ENDOSCOPY CENTER LLC,27271 LAS RAMBLAS 350,MISSION VIEJO,CA,92691,770368744,HEALTHCARE,CA,N/A
202011429349301951,810231777,NEWPORT IMAGING CENTER,360 SAN MIGUEL,NEWPORT BEACH,CA,92660,330191776,HEALTHCARE,CA,N/A
202011429349301951,810231777,NEWPORT SURGICAL PARTNERS LLC,27271 LAS RAMBLAS 350,MISSION VIEJO,CA,92691,392060266,HEALTHCARE,CA,N/A
202011429349301951,810231777,NORTH BAY ENDOSCOPY CENTER,1383 N MCDOWELL BLVD STE 110,PETALUMA,CA,94954,611559876,HEALTHCARE,CA,N/A
202011429349301951,810231777,OREGON ADVANCED IMAGING LLC,881 OHARE PARKWAY,MEDFORD,OR,97504,450471748,MEDICAL IMAGING,OR,N/A
202011429349301951,810231777,OREGON OUTPATIENT SURGERY CENTER,7300 SW CHILDS RD,TIGARD,OR,97224,223883387,AMBULATORY SURG,OR,N/A
202011429349301951,810231777,PETCT IMAGING AT SWEDISH CANCER INSTITUTE LLC,1221 MADISON STREET,SEATTLE,WA,98104,203132044,MEDICAL IMAGING,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRANSITION PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472279711,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST 2015 PRIVATE ASSETS PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,473393740,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST 2016 PRIVATE ASSETS PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,811532735,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST 2016 PRIVATE RE PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,812960145,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST BANK LOANS PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472357735,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST COMMODITIES PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472269004,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST HEDGE FUND PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472293255,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST LDI PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472392060,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST LONG TREASURIES PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472385238,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST MLP PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472367538,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST PUBLIC DEBT PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472353569,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST PUBLIC EQUITY PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472283974,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST RELATIVE VALUE PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472314743,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST RISK PARITY PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472336377,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST SHORT TERM INVESTMENT PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,812701056,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST TACTICAL TRADING PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472327491,INVESTMENTS,WA,N/A
202011429349301951,810231777,PHS INVESTMENT TRUST TIPS PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,472402609,INVESTMENTS,WA,N/A
202011429349301951,810231777,PORTLAND MEDICAL IMAGING LLC,4400 NE HALSEY 495,PORTLAND,OR,97213,201054971,IMAGING DIAGNOSTICS,OR,N/A
202011429349301951,810231777,PROV RADIATION ONCOLOGY DEVELOP ASSN,4400 NE HALSEY 495,PORTLAND,OR,97213,260682491,REAL ESTATE - MOB,OR,N/A
202011429349301951,810231777,PROVIDENCE CHILDREN'S NEONATAL SERVICES,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,470918549,NEONATAL CARE,WA,N/A
202011429349301951,810231777,PROVIDENCE IMAGING CENTER JOINT VENTURE,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,920118807,MEDICAL IMAGING,AK,N/A
202011429349301951,810231777,PROVIDENCE PARTNERS FOR HEALTH LLC,501 S BUENA VISTA ST,BURBANK,CA,91505,454041798,CLIN QUALITY/INT,CA,N/A
202011429349301951,810231777,PROVIDENCE ST JOSEPH HEALTH LONG TERM PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,823190634,INVESTMENTS,WA,N/A
202011429349301951,810231777,PROVIDENCE SURGERY CENTER LLC,902 N ORANGE ST,MISSOULA,MT,59802,841401625,AMBULATORY SURG,MT,N/A
202011429349301951,810231777,PROVIDENCESILVERTON REHAB LLC,4400 NE HALSEY 425,PORTLAND,OR,97213,481287267,REHAB SERVICES,OR,N/A
202011429349301951,810231777,PROVIDENCEUSP SANTA CLARITA GP LLC,11550 INDIAN HILLS ROAD 160,MISSION HILLS,CA,91345,202829660,AMBULATORY SURG,CA,N/A
202011429349301951,810231777,PROVIDENCEUSP SURGERY CENTERS LLC,11550 INDIAN HILLS ROAD 160,MISSION HILLS,CA,91345,200905938,AMBULATORY SURG,CA,N/A
202011429349301951,810231777,SHA LLC,12940 NORTH HIGHWAY 183,AUSTIN,TX,78750,752569094,HEALTHCARE,TX,N/A
202011429349301951,810231777,SJO ASC HOLDINGS LLC,1140 W LA VETA AVE,ORANGE,CA,92868,821655501,HEALTHCARE,CA,N/A
202011429349301951,810231777,ST JOSEPH PHYSICIAN VENTURES I LLC,1100 WEST STEWART DRIVE,ORANGE,CA,92868,454521884,REAL ESTATE,CA,N/A
202011429349301951,810231777,ST JOSEPHSATELLITE DIALYSIS CENTERS LLC,300 SANTANA ROW STE 300,SAN JOSE,CA,95128,814657391,HEALTHCARE,CA,N/A
202011429349301951,810231777,ST JUDE SURGICAL CENTERS LLC,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,980579016,823352570,AMBULATORY SURG,CA,N/A
202011429349301951,810231777,SURGERY CENTER AT TANASBOURNE LLC,11221 ROE AVE STE 300,LEAWOOD,KS,66211,208187971,AMBULATORY SURG,KS,N/A
202011429349301951,810231777,TARZANA PEDIATRIC VENTURES LLC,18321 CLARK ST,TARZANA,CA,91356,821308306,HEALTHCARE,CA,N/A
202011429349301951,810231777,THE MADISON SPOKANE INN LLC,15 WEST ROCKWOOD BLVD,SPOKANE,WA,99204,841606484,HOTEL SERVICES,WA,N/A
202100539349300910,420680404,BVU FUND LP,C/O CAMBRIDGE ASSOCIATES LLC 125 HI,BOSTON,MA,02110,462921999,INVESTMENTS,DE,BVU,EXCLUDED FROM TAX,6003369,138165333,false,-149571,false,0.99999
202131369349302408,260812968,KEYSTONE ACCOUNTABLE CARE ORG LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,455484165,ACO,PA,N/A,false,false
202131369349302408,260812968,GEISINGER ENCOMPASS HEALTH LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,721398803,PHY THERAP,PA,N/A,false,false
202131369349302408,260812968,EVANGELICAL-GEISINGER HEALTH LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,460567687,HEALTHCARE,PA,N/A,false,false
202131369349302408,260812968,GEISINGER-SCA HOLDINGS LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,461615328,MANAGEMENT,DE,N/A,false,false
202131369349302408,260812968,CAMP HILL AMBULATORY CENTERS,569 BROOKWOOD VILLAGE SUITE 901,BIRMINGHAM,AL,35209,521597478,HEALTHCARE,PA,N/A,false,false
202131369349302408,260812968,GRANDVIEW SURGERY CENTER LTD,569 BROOKWOOD VILLAGE SUITE 901,BIRMINGHAM,AL,35209,521597483,HEALTHCARE,PA,N/A,false,false
202131369349302408,260812968,LACKAWANNA PHYS AMB SURG CTRLLC,569 BROOKWOOD VILLAGE SUITE 901,BIRMINGHAM,AL,35209,233024998,HEALTHCARE,PA,N/A,false,false
202131369349302408,260812968,ATLANTICARE SURGERY CENTER LLC,2500 ENGLISH CREEK AVENUE,EGG HARBOR TOWNSHIP,NJ,08234,223491867,HEALTHCARE,NJ,N/A,false,false
202131369349302408,260812968,COOPERATIVE HEALTH SRVS OF S JERSEY,1301 ATLANTIC AVENUE,ATLANTIC CITY,NJ,08401,223619231,PURCHASING,NJ,N/A,false,false
202131369349302408,260812968,GEISINGER-HM JOINT VENTURE LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,831871064,HEALTHCARE,PA,N/A,false,false
202131369349302408,260812968,KEYSTONE HEALTHCARE PARTNERSHIPLLC,901 HUGH WALLIS ROAD,LAFAYETTE,LA,70508,833134941,HOME HLTH,PA,N/A,false,false
202131369349302408,260812968,SOUTHERN JERSEY MEDICAL PROPERTIES,2500 ENGLISH CREEK AVENUE,EGG HARBOR TOWNSHIP,NJ,08234,383830843,REAL ESTAT,NJ,N/A,false,false
202021979349305067,540505965,PROP HOLDINGS LLC,901 EAST BYRD ST SUITE 150,RICHMOND,VA,23219,541738291,REAL ESTATE I,VA,UR,EXCLUDED,445932,11041226,true,false,0.99000
202021979349305067,540505965,PROP HLDNGS III LLC,901 EAST BYRD ST SUITE 150,RICHMOND,VA,23219,651229396,REAL ESTATE I,VA,UR,EXCLUDED,2067826,3246046,true,false,0.65220
202021979349305067,540505965,PROP HLDNGS VII LLC,901 EAST BYRD ST SUITE 150,RICHMOND,VA,23219,461449900,REAL ESTATE I,VA,UR,EXCLUDED,0,0,true,false,0.00000
202021979349305067,540505965,ROR PARTNERSHIP,201 MARYLAND HALL,RICHMOND,VA,23173,261761403,INVEST MGMT,VA,UR,EXCLUDED,185838925,2707021258,false,true,0.53130
202021979349305067,540505965,RICHMOND FUND LP,6802 PARAGON PLACE,RICHMOND,VA,23230,261501561,INVEST MGMT,VA,RFMC,EXCLUDED,15586402,0,true,-313328,true,0.00000
202021979349305067,540505965,SPIDER BUYOUT HOLDINGS LP,6802 PARAGON PLACE,RICHMOND,VA,23230,364892048,INVEST MGMT,DE,SPIDER BUYOUT H,EXCLUDED,true,true
202101309349303120,420680387,RED ROCK VENTURES III LP,PO BOX 1017,LOS ALTOS,CA,94023,770549159,VENTURE CAPITAL,DE,TRUSTEES OF GRINNELL COLLEGE,INVESTMENT,388,204803,0,0,0.59100
202111329349302356,231352202,EASTERN PA ENDOSCOPY CENTER LLC,1501 N CEDAR CREST BLVD STE 100,ALLENTOWN,PA,181042309,842257961,ENDOSCOPY SERVICES,PA,N/A
202111329349302356,231352202,FAIRGROUNDS MEDICAL CENTER,400 N 17TH STREET STE 102,ALLENTOWN,PA,181045052,232530427,REAL ESTATE RENTALS,PA,N/A
202111329349302356,231352202,HAZLETON SURGERY CENTER LLC,17480 DALLAS PARKWAY STE 210,DALLAS,TX,752877304,201232531,SURGICAL SERVICES,PA,N/A
202111329349302356,231352202,HEALTH NETWORK LABORATORIES LLC,794 ROBLE ROAD,ALLENTOWN,PA,181099110,232932802,LABORATORY SERVICES,PA,N/A
202111329349302356,231352202,HEALTH NETWORK LABORATORIES LP,794 ROBLE ROAD,ALLENTOWN,PA,181099110,232948774,LABORATORY SERVICES,PA,N/A
202111329349302356,231352202,LEHIGH VALLEY IMAGING LLC,1230 S CEDAR CREST BLVD,ALLENTOWN,PA,181036202,464551937,IMAGING SERVICES,PA,N/A
202111329349302356,231352202,LVHN RECIPROCAL RISK RETENTION GROUP,151 MEETING STREET STE 301,CHARLESTON,SC,294012238,200037118,INSURANCE SERVICES,PA,LEHIGH VALLEY HEALTH NETWORK,RELATED,7871468,0,0,0.10000
202111329349302356,231352202,NAZARETH ENDOSCOPY CENTER LLC,1501 N CEDAR CREST BLVD STE 110,ALLENTOWN,PA,181042309,824072967,ENDOSCOPY SERVICES,PA,N/A
202111329349302356,231352202,POCONO AMBULATORY SURGERY CENTER LTD,1 STORM STREET,STROUDSBURG,PA,183602406,232611442,SURGICAL SERVICES,PA,N/A
202111329349302356,231352202,POCONO HEALTH SYSTEM INVESTMENT COLLABORATIVE LP,206 E BROWN STREET,EAST STROUDSBURG,PA,183013006,472125419,INVESTMENTS,PA,N/A
202111329349302356,231352202,SCHUYLKILL HEALTH SYSTEM MEDICAL MALL LP,700 SCHUYLKILL MANOR ROAD,POTTSVILLE,PA,179013849,232514813,REAL ESTATE RENTALS,PA,SCHUYLKILL HEALTH SYSTEM DEVELOPMENT CORPORATION,INVESTMENT,99427,418890,0,0,0.30910
202033189349307503,810994377,ADVANCED IMAGING CENTER LLC,615 VALLEY VIEW DRIVE,MOLINE,IL,61265,364356301,DIAGNOSTIC RADIOLOGY CENTER,IA,N/A
202033189349307503,810994377,ALLEN MEMORIAL HOSPITAL ORTHOPEDIC CO-MANAGEMENT CO LLC,1825 LOGAN AVE,WATERLOO,IA,50703,453237125,ORTHOPEDIC MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
202033189349307503,810994377,ANKENY MEDICAL PARK SURGERY CENTER LC,3625 NORTH ANKENY BLVD STE J,ANKENY,IA,50021,831281114,AMBULATORY SURGERY CENTER,IA,N/A
202033189349307503,810994377,CENTRAL IOWA CARDIOVASCULAR CO-MANAGEMENT CO LLC,1200 PLEASANT ST,DES MOINES,IA,50309,273625869,CARDIOVASCULAR MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
202033189349307503,810994377,CENTRAL IOWA ONCOLOGY CO-MANAGEMENT COMPANY,1200 PLEASANT STREET,DES MOINES,IA,50309,453017991,ONCOLOGY MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
202033189349307503,810994377,CENTRAL IOWA PHYSIO LLC,4714 GETTYSBURG ROAD,MECHANICSBURG,PA,17055,364799633,PHYSICAL THERAPY SERVICES,IA,N/A
202033189349307503,810994377,CENTRAL IOWA SURGICAL SERVICES CO-MANAGEMENT CO LLC,1200 PLEASANT ST,DES MOINES,IA,50309,471608704,SURGICAL MANAGEMENT & ADMINISTRATIVE SERVICES,IA,N/A
202033189349307503,810994377,HEALTH CARE AFFILIATES OF THE TRI-STATES LLC,350 N GRANDVIEW AVE,DUBUQUE,IA,52001,421428503,PROVIDE ACCESS TO LICENSED SOFTWARE,IA,N/A
202033189349307503,810994377,IOWA DIAGNOSTIC IMAGING AND PROCEDURE CENTER LC,1200 PLEASANT STREET,DES MOINES,IA,50309,030482623,OUTPATIENT DIAGNOSTIC IMAGING,IA,N/A
202033189349307503,810994377,IOWA HEALTH SYSTEM CONTRACTING SERVICES LC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,421511142,GROUP PURCHASING,IA,N/A
202033189349307503,810994377,LAKEVIEW SURGERY CENTER LC,1200 PLEASANT STREET,DES MOINES,IA,50309,421516120,SURGERY CENTER,IA,N/A
202033189349307503,810994377,MERITER UW PHYSICIANS CONTRACTING COMPANY LLC,202 SOUTH PARK STREET,MADISON,WI,53715,391998819,HEALTH SERVICES,WI,N/A
202033189349307503,810994377,MIDWEST ORTHOPAEDIC HOSPITAL AT UNITYPOINT HEALTH-PROCTOR LLC,5409 N KNOXVILLE AVE,PEORIA,IL,61614,843733879,OUTPATIENT ORTHOPEDIC SERVICE LINE MANAGEMENT,IL,N/A
202033189349307503,810994377,MISSISSIPPI VALLEY SLEEP DISORDER CENTER LC,3400 DEXTER COURT,DAVENPORT,IA,52807,421489697,MEDICAL LABORATORY SERVICES,IA,N/A
202033189349307503,810994377,MMCI ORTHOPEDIC CO-MANAGEMENT COMPANY LLC,221 NE GLEN OAK AVE,PEORIA,IL,61636,461219459,ORTHOPEDIC MANAGEMENT & ADMINISTRATIVE SERVICES,IL,N/A
202033189349307503,810994377,MR ASSOCIATES LLP,1956 1ST AVENUE NE,CEDAR RAPIDS,IA,52402,421260463,OWN AND OPERATE MR UNIT,IA,N/A
202033189349307503,810994377,ORTHOPAEDIC OUTPATIENT SURGERY CENTER LC,1200 PLEASANT STREET,DES MOINES,IA,50309,421508092,AMBULATORY SURGERY CENTER,IA,N/A
202033189349307503,810994377,REHABILITATION THERAPY SERVICES LLC,416 ST MARKS CT 110,PEORIA,IL,61603,810584193,REHABILATION THERAPY,IL,N/A
202033189349307503,810994377,THE OUTPATIENT SURGERY CENTER OF CEDAR RAPIDS LLC,1075 FIRST AVENUE SE,CEDAR RAPIDS,IA,52403,721550812,AMBULATORY SURGERY CENTER.,IA,N/A
202033189349307503,810994377,UPHT-SCA HOLDINGS LLC,569 BROOKWOOD VILLAGE SUITE 901,BIRMINGHAM,AL,35209,473564984,AMBULATORY SURGERY CENTER INVESTMENT,DE,N/A
202033189349307503,810994377,WEST HOSPITAL ORTHOPEDIC CO-MANAGEMENT COMPANY LLC,1660 60TH STREET,WEST DES MOINES,IA,50266,271414600,ORTHOPEDIC SERVICE LINES MANAGEMENT,IA,N/A
202033189349307503,810994377,WEST LAKES SLEEP CENTER LLC,5950 UNIVERSITY AVENUE SUITE 2,WEST DES MOINES,IA,50266,263193923,SLEEP DISORDER DIAGNOSTIC TESTING FACILITY,IA,N/A
202140969349301124,160743989,301 CONNECTICUT LLC,320 PORTER AVENUE,BUFFALO,NY,14201,842677509,CONSTRUCT AND OPERATE HUB,NY,N/A,N/A,0,1
202131339349302208,311778403,AMERICAN MERCY HOME CARE LLC,1700 EDISON DR,MILFORD,OH,45150,830486150,HOME HEALTH,OH,N/A
202131339349302208,311778403,ARIZONA CARE NETWORK - NEXT LLC,350 W THOMAS RD,PHOENIX,AZ,85018,474696671,CARE NETWORK,AZ,N/A
202131339349302208,311778403,ARIZONA CARE NETWORK LLC (ACN LLC),350 W THOMAS RD,PHOENIX,AZ,85013,454494682,CARE NETWORK,AZ,N/A
202131339349302208,311778403,AUDUBON LAND COMPANY LLC,630 SOUTHPOINTE COURT 200,COLORADO SPRINGS,CO,80906,841513085,REAL ESTATE,CO,N/A
202131339349302208,311778403,AVON EMERGENCY AND URGENT CARE CENTER LLC,9100 E MINERAL CIRCLE,CENTENNIAL,CO,80112,811727282,HEALTHCARE SRVC,CO,N/A
202131339349302208,311778403,BAYLOR CHI ST LUKES HEALTH SERVICES LLC,6624 FANNIN ST STE 1100,HOUSTON,TX,77030,472079184,HEALTHCARE SRVC,TX,N/A
202131339349302208,311778403,BERGAN MERCY SURGERY CENTER LLC,7710 MERCY RD STE 200,OMAHA,NE,68124,208671994,AMBUL SURG CTR,NE,N/A
202131339349302208,311778403,BERYWOOD OFFICE PROPERTIES LLC,2501 CITICO AVE,CHATTANOGA,TN,37404,621875199,PHYS OFFICE,TN,N/A
202131339349302208,311778403,BIOLIFE DIGNITY HEALTH INTERNATIONAL LTD,709 WING ON PLAZA 62 MODY ROAD TS,HONG KONG,HK,HEALTH SERVICES,HK,N/A
202131339349302208,311778403,BLUEGRASS REGIONAL IMAGING CENTER,1218 SOUTH BROADWAY STE 310,LEXINGTON,KY,40504,611386736,DIAGNOSTIC IMAGING,KY,N/A
202131339349302208,311778403,CBCC OUTSMARTING CANCER LLC,6501 TRUXTUN AVENUE,BAKERSFIELD,CA,93309,461602286,RADIATION / ONCOLOGY,CA,N/A
202131339349302208,311778403,CENTRAL NEBRASKA REHABILITATION SERVICES LLC,3004 W FAIDLEY AVENUE,GRAND ISLAND,NE,68803,810653461,PHYSICAL THERAPY,NE,N/A
202131339349302208,311778403,CENTURA-SCA HOLDINGS LLC,569 BROOK VILLAGE STE 901,BIRMINGHAM,AL,35209,474823023,OP SURGERY CENTER,AL,N/A
202131339349302208,311778403,CHI OPERATING INVESTMENT PROGRAM LP,198 INVERNESS DRIVE WEST,ENGLEWOOD,CO,80112,470727942,INVESTMENTS,CO,N/A
202131339349302208,311778403,CHICAMSURG SURGERY CENTERS LLC,1A BURTON HILLS BLVD,NASHVILLE,TN,37215,465683027,SURGERY CENTER,CO,N/A
202131339349302208,311778403,COLORADO SPRINGS CK LEASING LLC,630 SOUTHPOINTE COURT 200,COLORADO SPRINGS,CO,80906,262982714,REAL ESTATE,CO,N/A
202131339349302208,311778403,COMMUNITY MERCY HOME CARE SERVICES OF SPRINGFIELD LLC,1700 EDISON DR,MILFORD,OH,45150,311746556,HOME HEALTH,OH,N/A
202131339349302208,311778403,DE JV LLC,8686 NEW TRAILS DRIVE,THE WOODLANDS,TX,77381,320496548,EMERGENCY CARE,NV,N/A
202131339349302208,311778403,DHHP SURGERY CENTERS LLC,1513 S GRAND AVENUE STE 350,LOS ANGELES,CA,90015,831847466,SURGERY,CA,N/A
202131339349302208,311778403,DHRT HOLDINGS LLC,185 BERRY STREET SUITE 300,SAN FRANCISCO,CA,94107,352484591,HOLDING COMPANY,DE,N/A
202131339349302208,311778403,DIGNITY- GOHEALTHURGENT CARE MANAGEMENT LLC,5555 GLENRIDGE CONNECTOR SUITE 700,ATLANTA,GA,30342,352548698,MANAGEMENT SERVICES,DE,N/A
202131339349302208,311778403,DIGNITY HEALTH AT HOME LLC,1700 EDISON DR,MILFORD,OH,45150,824674115,HEALTHCARE SRVC,DE,N/A
202131339349302208,311778403,DIGNITY HEALTH SPECIALTY PHARMACY LLC,185 BERRY STREET SUITE 300,SAN FRANCISCO,CA,94107,325894620,SPECIALTY PHARMACY SERVICES,DE,N/A
202131339349302208,311778403,DIGNITY HOME RECOVERY CARE LLC,49 MUSIC SQUARE WEST SUITE 401,NASHVILLE,TN,37203,832832522,HOME RECOVERY PROGRAM,DE,N/A
202131339349302208,311778403,DIGNITYUSP LAS VEGAS SURGERY CENTERS LLC,15305 DALLAS PARKWAY SUITE 1600 LB,ADDISON,TX,75001,202999237,SURGERY,TX,N/A
202131339349302208,311778403,DIGNITYUSP NORCAL SURGERY CENTERS LLC,15305 DALLAS PARKWAY SUITE 1600 LB,ADDISON,TX,75001,202468509,SURGERY,TX,N/A
202131339349302208,311778403,DIGNITYUSP PHOENIX SURGERY CENTERS LLC,15305 DALLAS PARKWAY SUITE 1600 LB,ADDISON,TX,75001,134248908,SURGERY,TX,N/A
202131339349302208,311778403,DIGNITYUSPJOHN MUIR EAST BAY SURG CTRS LLC,15305 DALLAS PARKWAY SUITE 1600 LB,ADDISON,TX,75001,352584991,SURGERY,TX,N/A
202131339349302208,311778403,DIGNITY-ABRAZO HEALTH NETWORK LLC,3030 N CENTRAL AVENUE SUITE 1402,PHOENIX,AZ,85012,465477985,MANAGEMENT SERVICES,AZ,N/A
202131339349302208,311778403,DOMINICAN MAGNETIC RESONANCE IMAGING CENTER,1545 SOQUEL DRIVE,SANTA CRUZ,CA,94065,770095477,IMAGING CENTER,CA,N/A
202131339349302208,311778403,ECCS ACQUISITION COMPANY LLC,2940 NORTH CIRCLE DRIVE,COLORADO SPRINGS,CO,80909,352656413,AMBUL SURG CTR,CO,N/A
202131339349302208,311778403,FOLSOM SIERRA ENDOSCOPY CENTER LP,1650 CREEKSIDE DRIVE 1600,FOLSOM,CA,95630,680482416,ENDOSCOPY,CA,N/A
202131339349302208,311778403,FRANCISCAN MEDICAL PAVILION BONNEY LAKE LLC,6622 WOLLOCHET DR NW,GIG HARBOR,WA,98335,463494108,REAL ESTATE,WA,N/A
202131339349302208,311778403,FRANCISCAN SPECIALTY CARE LLC,680 SOUTH FOURTH STREET,LOUISVILLE,KY,40202,813725123,HEALTHCARE SRVC,WA,N/A
202131339349302208,311778403,GOOD SAMARITAN HOME CARE SERVICES OF VINCENNE IN LLC,1700 EDISON DR,MILFORD,OH,45150,201792869,HOME HEALTH,OH,N/A
202131339349302208,311778403,HC SL VINTAGE I LLC,18000 W SARAH LANE STE 250,BROOKFIELD,WI,53045,270453767,PROPERTY HOLDING,WI,N/A
202131339349302208,311778403,HEALTHCARE SUPPORT SERVICES LLC,PO BOX 9804,GRAND ISLAND,NE,68802,721546196,LAUNDRY,NE,N/A
202131339349302208,311778403,HEARTLAND ONCOLOGY LLC,2337 E CRAWFORD ST,SALINA,KS,67401,464265403,ONCOLOGY,KS,N/A
202131339349302208,311778403,LAKESIDE AMBULATORY SURGICAL CENTER LLC,17031 LAKESIDE HILLS DR,OMAHA,NE,68130,204267902,AMBUL SURG CTR,NE,N/A
202131339349302208,311778403,LAKESIDE ENDOSCOPY CENTER LLC,17001 LAKESIDE HILLS PLZ STE 201,OMAHA,NE,68130,205544496,ENDOSCOPY SRVC,NE,N/A
202131339349302208,311778403,LINCOLN CK LEASING LLC,555 SOUTH 70TH ST,LINCOLN,NE,68510,262496856,REAL ESTATE,NE,N/A
202131339349302208,311778403,MEMORIAL MEDICAL PLAZA,3838 SAN DIMAS SUITE B 201,BAKERSFIELD,CA,93301,364510880,REAL ESTATE,CA,N/A
202131339349302208,311778403,MERCY DAVIS CANCER CENTER MANAGEMENT CO LLC,2740 M STREET,MERCED,CA,95340,943358445,MANAGEMENT OF CANCER CENTER,CA,N/A
202131339349302208,311778403,MERCY REHABILITATION HOSPITAL LLC,680 SOUTH FOURTH STREET,LOUISVILLE,KY,40202,814437201,HEALTHCARE SRVC,TX,N/A
202131339349302208,311778403,MILITARY ROAD PROPERTIES LLC,181 S 333RD STREET STE 250,FEDERAL WAY,WA,98003,912067879,REAL ESTATE,WA,N/A
