object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclSttCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_PblcChrtySttsTxt,DrctCntrllngEnttyNm_BsnssNmLn1Txt,IdRltdTxExmptOrg_CntrlldOrgnztnInd
201631379349302553,311308555,MERCY LIFE OF ALABAMA,PO BOX 1090,DAPHNE,AL,36526,273163002,PACE PROGRAM,AL,501(C)(3),LINE 3,MERCY MEDICAL CORPORATION,1
201631379349302553,311308555,MERCY LIFE INC,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,453086711,PACE PROGRAM,MA,501(C)(3),LINE 3,SISTERS OF PROVIDENCE CARE CENTERS INC,1
201631379349302553,311308555,MERCY MANAGEMENT OF SOUTHEASTERN PENNSYLVANIA,ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,232627944,HEALTHCARE SERVICES,PA,501(C)(3),LINE 3,MERCY PHYSICIAN NETWORK,1
201631379349302553,311308555,MERCY MEDICAL CENTER - CLINTON INC,1410 NORTH 4TH ST,CLINTON,IA,52732,421336618,HEALTHCARE AND HOSPITAL SERVICES,DE,501(C)(3),LINE 3,MERCY HEALTH SERVICES-IOWA CORP,1
201631379349302553,311308555,MERCY MEDICAL CENTER - SIOUX CITY FOUNDATION,801 5TH STREET,SIOUX CITY,IA,51102,141880022,FOUNDATION,IA,501(C)(3),LINE 7,MERCY HEALTH SERVICES-IOWA CORP,1
201631379349302553,311308555,MERCY MEDICAL CENTER FOUNDATION - NORTH IOWA,1000 4TH STREET SW,MASON CITY,IA,50401,421229151,FOUNDATION,IA,501(C)(3),LINE 7,N/A,0
201631379349302553,311308555,MERCY MEDICAL CORPORATION,PO BOX 1090,DAPHNE,AL,36526,636002215,HOSPICE & HOME HEALTH SERVICES,AL,501(C)(3),LINE 9,TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,MERCY MEDICAL GROUP,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,454884805,HEALTHCARE SERVICES,MA,501(C)(3),LINE 3,SISTERS OF PROVIDENCE HEALTH SYSTEM INC,1
201631379349302553,311308555,MERCY NORTH HOMECARE AND HOSPICE,7985 MACKINAW TRAIL,CADILLAC,MI,49601,383313897,HOSPICE & HOME HEALTH SERVICES,MI,501(C)(3),LINE 9,TRINITY HOME HEALTH SERVICES INC,1
201631379349302553,311308555,MERCY PHYSICIAN NETWORK,C/O ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,461187365,MANAGEMENT SERVICES FOR PHYSICIAN SERVICE ORGANIZATIONS,PA,501(C)(3),"LINE 11B, II",MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201631379349302553,311308555,MERCY SENIOR CARE INC,424 DECATUR STREET,ATLANTA,GA,30312,581366508,COMMUNITY OUTREACH,GA,501(C)(3),LINE 7,SAINT JOSEPH'S HEALTH SYSTEM INC,1
201631379349302553,311308555,MERCY SERVICES CORPORATION,2021 ALBANY AVENUE,WEST HARTFORD,CT,06117,061453323,HEALTHCARE SYSTEM SUPPORT (INACTIVE),CT,501(C)(3),LINE 3,MERCY COMMUNITY HEALTH INC,1
201631379349302553,311308555,MERCY SERVICES DOWNTOWN INC,424 DECATUR STREET,ATLANTA,GA,30312,272046353,TITLE HOLDING COMPANY,GA,501(C)(3),"LINE 11B, II",SAINT JOSEPH'S HEALTH SYSTEM INC,1
201631379349302553,311308555,MERCY SERVICES FOR AGING NON-PROFIT HOUSING CORPORATION,PO BOX 9184,FARMINGTON HILLS,MI,48333,382719605,LONG TERM CARE,MI,501(C)(3),"LINE 11B, II",TRINITY CONTINUING CARE SERVICES,1
201631379349302553,311308555,MERCY SPECIALIST PHYSICIANS INC,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,264033168,HEALTHCARE SERVICES,MA,501(C)(3),LINE 3,SISTERS OF PROVIDENCE HEALTH SYSTEM INC,1
201631379349302553,311308555,MERCY SUBURBAN HOSPITAL,ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,231396763,HEALTHCARE AND HOSPITAL SERVICES,PA,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201631379349302553,311308555,MERCY UIHLEIN HEALTH CORPORATION,185 OLD MILITARY ROAD,LAKE PLACID,NY,12946,161535133,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT (INACTIVE),NY,501(C)(3),"LINE 11B, II",TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,MERCYKNOLL INC,2021 ALBANY AVENUE,WEST HARTFORD,CT,06117,060757380,LONG TERM CARE,CT,501(C)(3),LINE 3,MERCY COMMUNITY HEALTH INC,1
201631379349302553,311308555,MISSION HEALTH CORPORATION,37595 SEVEN MILE ROAD,LIVONIA,MI,48152,383181557,BUILDING MANAGEMENT SERVICES,DE,501(C)(3),"LINE 11A, I",N/A,0
201631379349302553,311308555,MOUNT CARMEL COLLEGE OF NURSING,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311308555,COLLEGE OF NURSING,OH,501(C)(3),LINE 2,MOUNT CARMEL HEALTH SYSTEM,0
201631379349302553,311308555,MOUNT CARMEL HEALTH INSURANCE COMPANY,6150 EAST BROAD STREET,COLUMBUS,OH,43213,251912781,HEALTH INSURANCE,OH,501(C)(4),N/A,MOUNT CARMEL HEALTH SYSTEM,1
201631379349302553,311308555,MOUNT CARMEL HEALTH PLAN INC,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311471229,MEDICARE HMO,OH,501(C)(4),N/A,MOUNT CARMEL HEALTH SYSTEM,1
201631379349302553,311308555,MOUNT CARMEL HEALTH SYSTEM,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311439334,HEALTHCARE AND HOSPITAL SERVICES,OH,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,MOUNT CARMEL HEALTH SYSTEM FOUNDATION,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311113966,FOUNDATION,OH,501(C)(3),"LINE 11A, I",MOUNT CARMEL HEALTH SYSTEM,1
201631379349302553,311308555,MOUNT CARMEL HOME CARE LLC,501 WEST SCHROCK ROAD,WESTERVILLE,OH,43081,262729300,HOME HEALTH SERVICES,OH,501(C)(3),LINE 9,TRINITY HOME HEALTH SERVICES INC,1
201631379349302553,311308555,MRI MOBILE SERVICES OF WEST MICHIGAN,1820 - 44TH STREET,KENTWOOD,MI,49508,383073745,HEALTHCARE SERVICES (INACTIVE),MI,501(C)(3),LINE 9,TRINITY HEALTH-MICHIGAN,1
201631379349302553,311308555,MUSKEGON COMMUNITY HEALTH PROJECT,565 W WESTERN AVENUE,MUSKEGON,MI,49440,911932918,COMMUNITY OUTREACH,MI,501(C)(3),LINE 7,MERCY HEALTH PARTNERS,1
201631379349302553,311308555,NAZARETH HEALTH CARE FOUNDATION,2701 HOLME AVENUE,PHILADELPHIA,PA,19152,232300951,FOUNDATION,PA,501(C)(3),"LINE 11B, II",NAZARETH HOSPITAL,1
201631379349302553,311308555,NAZARETH HOSPITAL,2601 HOLME AVENUE,PHILADELPHIA,PA,19152,232794121,HEALTHCARE AND HOSPITAL SERVICES,PA,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201631379349302553,311308555,NAZARETH PHYSICIAN SERVICES INC,ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,203261266,HEALTHCARE SERVICES,PA,501(C)(3),LINE 3,MERCY PHYSICIAN NETWORK,1
201631379349302553,311308555,NE PHYSICIAN SERVICES,ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,232497355,HEALTHCARE SERVICES (INACTIVE),PA,501(C)(3),LINE 9,MERCY PHYSICIAN NETWORK,1
201631379349302553,311308555,NORTHEAST HEALTH INC,2212 BURDETT AVE,TROY,NY,12180,042450756,HEALTHCARE SYSTEM SUPPORT,NY,501(C)(3),"LINE 11B, II",ST PETER'S HEALTH PARTNERS,1
201631379349302553,311308555,OAKLAND MERCY HOSPITAL,601 EAST 2ND STREET,OAKLAND,NE,68045,208072234,HEALTHCARE AND HOSPITAL SERVICES,NE,501(C)(3),LINE 3,MERCY HEALTH SERVICES-IOWA CORP,1
201631379349302553,311308555,OAKLAND MERCY HOSPITAL FOUNDATION,601 E 2ND STREET,OAKLAND,NE,68045,311678345,FOUNDATION,NE,501(C)(3),"LINE 11C, III-FI",N/A,0
201631379349302553,311308555,OSUMOUNT CARMEL HEALTH ALLIANCE,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311654603,COOPERATIVE HEALTHCARE DELIVERY SYSTEM,OH,501(C)(3),"LINE 11A, I",N/A,0
201631379349302553,311308555,OUR LADY OF LOURDES HEALTH CARE SERVICES INC,1600 HADDON AVENUE,CAMDEN,NJ,08103,222568528,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,NJ,501(C)(3),"LINE 11B, II",MAXIS HEALTH SYSTEM,1
201631379349302553,311308555,OUR LADY OF LOURDES HEALTH FOUNDATION INC,1600 HADDON AVENUE,CAMDEN,NJ,08103,222351960,FOUNDATION,NJ,501(C)(3),LINE 7,OUR LADY OF LOURDES HEALTH CARE SERVICES,1
201631379349302553,311308555,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,08103,210635001,HEALTHCARE AND HOSPITAL SERVICES,NJ,501(C)(3),LINE 3,OUR LADY OF LOURDES HEALTH CARE SERVICES,1
201631379349302553,311308555,OUR LADY OF MERCY LIFE CENTER,2 MERCYCARE LANE,GUILDERLAND,NY,12084,141743506,LONG TERM CARE,NY,501(C)(3),LINE 3,ST PETER'S HEALTH CARE SERVICES,1
201631379349302553,311308555,PIONEER VALLEY CARDIOLOGY ASSOCIATES INC,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,454208896,HEALTHCARE SERVICES,MA,501(C)(3),LINE 3,SISTERS OF PROVIDENCE HEALTH SYSTEM INC,1
201631379349302553,311308555,PITTSBURGH MERCY HEALTH SYSTEM,3333 5TH AVENUE,PITTSBURGH,PA,15213,251464211,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,PA,501(C)(3),"LINE 11B, II",TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,PORT HURON MERCY FAMILY CARE INC,2601 ELECTRIC AVE,PORT HURON,MI,48060,201855647,HEALTHCARE SERVICES,MI,501(C)(3),"LINE 11A, I",TRINITY HEALTH-MICHIGAN,1
201631379349302553,311308555,PROBILITY THERAPY SERVICES,2058 S STATE STREET,ANN ARBOR,MI,48104,202020239,HEALTHCARE SERVICES,MI,501(C)(3),LINE 9,TRINITY HEALTH-MICHIGAN,1
201631379349302553,311308555,PROFESSIONAL MED TEAM,965 FORK STREET,MUSKEGON,MI,49442,382638284,HEALTHCARE SERVICES,MI,501(C)(3),LINE 9,MERCY HEALTH PARTNERS,1
201631379349302553,311308555,PROFESSIONAL OFFICE CORPORATION,1303 EAST HERNDON AVE,FRESNO,CA,93720,942839324,BUILDING MANAGEMENT SERVICES,CA,501(C)(3),"LINE 11A, I",SAINT AGNES MEDICAL CENTER,1
201631379349302553,311308555,SAINT AGNES MEDICAL CENTER,1303 EAST HERNDON AVE,FRESNO,CA,93720,941437713,HEALTHCARE AND HOSPITAL SERVICES,CA,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,SAINT ALPHONSUS BUILDING COMPANY INC,1055 NORTH CURTIS RD,BOISE,ID,83706,820401011,BUILDING MANAGEMENT SERVICES,ID,501(C)(3),LINE 9,SAINT ALPHONSUS REGIONAL MEDICAL CENTER INC,1
201631379349302553,311308555,SAINT ALPHONSUS DIVERSIFIED CARE INC,1055 NORTH CURTIS RD,BOISE,ID,83706,943028978,HEALTHCARE SYSTEM SUPPORT,ID,501(C)(3),"LINE 11A, I",SAINT ALPHONSUS REGIONAL MEDICAL CENTER INC,1
201631379349302553,311308555,SAINT ALPHONSUS FOUNDATION-BAKER CITY INC,3325 POCAHONTAS ROAD,BAKER CITY,OR,97814,943164869,FOUNDATION,OR,501(C)(3),LINE 7,SAINT ALPHONSUS MEDICAL CENTER - BAKER CITY,1
201631379349302553,311308555,SAINT ALPHONSUS FOUNDATION-ONTARIO INC,351 SW 9TH STREET,ONTARIO,OR,97914,202683560,FOUNDATION,OR,501(C)(3),LINE 7,SAINT ALPHONSUS MEDICAL CENTER-ONTARIO,1
201631379349302553,311308555,SAINT ALPHONSUS HEALTH SYSTEM INC,1055 N CURTIS ROAD,BOISE,ID,83706,271929502,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,ID,501(C)(3),"LINE 11B, II",TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,SAINT ALPHONSUS MEDICAL CENTER-BAKER CITY INC,3325 POCAHONTAS ROAD,BAKER CITY,OR,97814,271790052,HEALTHCARE AND HOSPITAL SERVICES,OR,501(C)(3),LINE 3,SAINT ALPHONSUS HEALTH SYSTEM INC,1
201631379349302553,311308555,SAINT ALPHONSUS MEDICAL CENTER-NAMPA HEALTH FOUNDATION INC,1512 12TH AVENUE ROAD,NAMPA,ID,83686,261737256,FOUNDATION,ID,501(C)(3),LINE 7,SAINT ALPHONSUS MEDICAL CENTER-NAMPA,1
201631379349302553,311308555,SAINT ALPHONSUS MEDICAL CENTER-NAMPA INC,1512 12TH AVENUE ROAD,NAMPA,ID,83686,820200896,HEALTHCARE AND HOSPITAL SERVICES,ID,501(C)(3),LINE 3,SAINT ALPHONSUS HEALTH SYSTEM INC,1
201631379349302553,311308555,SAINT ALPHONSUS MEDICAL CENTER-ONTARIO INC,351 SW 9TH STREET,ONTARIO,OR,97914,271789847,HEALTHCARE AND HOSPITAL SERVICES,OR,501(C)(3),LINE 3,SAINT ALPHONSUS HEALTH SYSTEM INC,1
201631379349302553,311308555,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS RD,BOISE,ID,83706,820200895,HEALTHCARE AND HOSPITAL SERVICES,ID,501(C)(3),LINE 3,SAINT ALPHONSUS HEALTH SYSTEM INC,1
201631379349302553,311308555,SAINT JAMES CARE INC,111 CENTRAL AVENUE,NEWARK,NJ,07102,262616230,INACTIVE ENTITY,NJ,501(C)(3),LINE 9,SAINT MICHAEL'S MEDICAL CENTER,1
201631379349302553,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH CAMPUS INC,PO BOX 670,PLYMOUTH,IN,46563,351142669,HEALTHCARE AND HOSPITAL SERVICES,IN,501(C)(3),LINE 3,SAINT JOSEPH REGIONAL MEDICAL CENTER INC,1
201631379349302553,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER - SOUTH BEND CAMPUS INC,5215 HOLY CROSS PARKWAY,MISHAWAKA,IN,46545,350868157,HEALTHCARE AND HOSPITAL SERVICES,IN,501(C)(3),LINE 3,SAINT JOSEPH REGIONAL MEDICAL CENTER INC,1
201631379349302553,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER MISHAWAKA AUXILIARY INC,5215 HOLY CROSS PARKWAY,MISHAWAKA,IN,46545,356033285,VOLUNTEER SERVICE AUXILIARY,IN,501(C)(4),N/A,SAINT JOSEPH REGIONAL MEDICAL CENTER-S BEND,1
201631379349302553,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER PLYMOUTH AUXILIARY INC,1915 LAKE AVENUE,PLYMOUTH,IN,46563,356043563,VOLUNTEER SERVICE AUXILIARY,IN,501(C)(3),"LINE 11B, II",SAINT JOSEPH REGIONAL MEDICAL CENTER-PLYMOUTH,1
201631379349302553,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER INC,5215 HOLY CROSS PARKWAY,MISHAWAKA,IN,46545,351568821,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,IN,501(C)(3),"LINE 11A, I",TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,SAINT JOSEPH'S HEALTH SYSTEM INC,424 DECATUR STREET,ATLANTA,GA,30312,581744848,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,GA,501(C)(3),"LINE 11C, III-FI",TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,SAINT JOSEPH'S MERCY CARE SERVICES INC,424 DECATUR STREET,ATLANTA,GA,30312,581752700,HEALTHCARE SERVICES,GA,501(C)(3),LINE 7,SAINT JOSEPH'S HEALTH SYSTEM INC,1
201631379349302553,311308555,SAINT JOSEPH'S TOWER INC,PO BOX 9184,FARMINGTON HILLS,MI,48333,311040468,SENIOR LIVING COMMUNITY,IN,501(C)(3),LINE 9,TRINITY CONTINUING CARE SERVICES-INDIANA,1
201631379349302553,311308555,SAINT MARY HOME II INC,2021 ALBANY AVENUE,WEST HARTFORD,CT,06117,061164104,LONG TERM CARE,CT,501(C)(3),LINE 3,MERCY COMMUNITY HEALTH INC,1
201631379349302553,311308555,SAINT MARY'S AMICARE HOME HEALTHCARE,1430 MONROE NW,GRAND RAPIDS,MI,49505,383320700,HOME HEALTH SERVICES,MI,501(C)(3),LINE 9,TRINITY HOME HEALTH SERVICES INC,1
201631379349302553,311308555,SAINT MARY'S FOUNDATION,200 JEFFERSON ST SE,GRAND RAPIDS,MI,49503,381779602,FOUNDATION,MI,501(C)(3),LINE 7,TRINITY HEALTH-MICHIGAN,1
201631379349302553,311308555,SAINT MICHAEL'S MEDICAL CENTER,111 CENTRAL AVENUE,NEWARK,NJ,07102,262616046,HEALTHCARE AND HOSPITAL SERVICES,NJ,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,SAMARITAN CHILD CARE CENTER INC,2213 BURDETT AVE,TROY,NY,12180,141710225,CHILD CARE,NY,501(C)(3),LINE 9,NORTHEAST HEALTH INC,1
201631379349302553,311308555,SAMARITAN HOSPITAL OF TROY NEW YORK,2215 BURDETT AVE,TROY,NY,12180,141338544,HEALTHCARE AND HOSPITAL SERVICES,NY,501(C)(3),LINE 3,NORTHEAST HEALTH INC,1
201631379349302553,311308555,SENIOR CARE CONNECTION INC,504 STATE ST,SCHENECTADY,NY,12305,141708754,PACE PROGRAM,NY,501(C)(3),LINE 9,LTC (EDDY) INC,1
201631379349302553,311308555,SETON AUXILIARY INC,1300 MASSACHUSETTS AVENUE,TROY,NY,12180,141505031,VOLUNTEER SERVICE AUXILIARY,NY,501(C)(3),LINE 9,SETON HEALTH SYSTEM INC,1
201631379349302553,311308555,SETON HEALTH AT SCHUYLER RIDGE RESIDENTIAL HEALTHCARE,1 ABELE BLVD,CLIFTON PARK,NY,12065,141756230,LONG TERM CARE,NY,501(C)(3),LINE 9,SETON HEALTH SYSTEM INC,1
201631379349302553,311308555,SETON HEALTH FOUNDATION INC,1300 MASSACHUSETTS AVENUE,TROY,NY,12180,222345416,FOUNDATION,NY,501(C)(3),"LINE 11A, I",SETON HEALTH SYSTEM INC,1
201631379349302553,311308555,SETON HEALTH SYSTEM INC,1300 MASSACHUSETTS AVENUE,TROY,NY,12180,141776186,HEALTHCARE AND HOSPITAL SERVICES,NY,501(C)(3),LINE 3,ST PETER'S HEALTH PARTNERS,1
201631379349302553,311308555,SISTERS OF PROVIDENCE CARE CENTERS INC,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,222541103,LONG TERM CARE,MA,501(C)(3),LINE 3,SISTERS OF PROVIDENCE HEALTH SYSTEM INC,1
201631379349302553,311308555,SISTERS OF PROVIDENCE HEALTH SYSTEM INC,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,043398374,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,MA,501(C)(3),"LINE 11B, II",TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,SJHSJOC HOLDINGS INC,424 DECATUR STREET,ATLANTA,GA,30312,472299757,HEALTHCARE SYSTEM SUPPORT,GA,501(C)(3),"LINE 11B, II",SAINT JOSEPH'S HEALTH SYSTEM INC,1
201631379349302553,311308555,ST AGNES CONTINUING CARE CENTER,ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,232840137,PACE PROGRAM,PA,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201631379349302553,311308555,ST AGNES CONTINUING CARE CENTER FOUNDATION,ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,232415137,FOUNDATION,PA,501(C)(3),"LINE 11B, II",ST AGNES CONTINUING CARE CENTER,1
201631379349302553,311308555,ST FRANCIS FOUNDATION,PO BOX 2500,WILMINGTON,DE,19805,510374158,FOUNDATION,DE,501(C)(3),"LINE 11A, I",ST FRANCIS HOSPITAL,1
201631379349302553,311308555,ST FRANCIS HOSPITAL,PO BOX 2500,WILMINGTON,DE,19805,510064326,HEALTHCARE AND HOSPITAL SERVICES,DE,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,ST FRANCIS MEDICAL CENTER FOUNDATION INC,601 HAMILTON AVENUE,TRENTON,NJ,08629,521025476,FOUNDATION,NJ,501(C)(3),"LINE 11A, I",ST FRANCIS MEDICAL CENTER TRENTON NJ,1
201631379349302553,311308555,ST FRANCIS MEDICAL CENTER TRENTON NJ,601 HAMILTON AVENUE,TRENTON,NJ,08629,223431049,HEALTHCARE AND HOSPITAL SERVICES,NJ,501(C)(3),LINE 3,MAXIS HEALTH SYSTEM,1
201631379349302553,311308555,ST JAMES MERCY FOUNDATION INC,411 CANISTEO STREET,HORNELL,NY,14843,161486437,FOUNDATION,NY,501(C)(3),LINE 7,ST JAMES MERCY HEALTH SYSTEM INC,1
201631379349302553,311308555,ST JAMES MERCY HEALTH SYSTEM INC,411 CANISTEO STREET,HORNELL,NY,14843,223127184,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,NY,501(C)(3),"LINE 11B, II",TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,ST JAMES MERCY HOSPITAL,411 CANISTEO STREET,HORNELL,NY,14843,160743310,HEALTHCARE AND HOSPITAL SERVICES,NY,501(C)(3),LINE 3,ST JAMES MERCY HEALTH SYSTEM INC,1
201631379349302553,311308555,ST JOSEPH MERCY OAKLAND FOUNDATION,44405 WOODWARD AVE,PONTIAC,MI,48341,352356789,FOUNDATION,MI,501(C)(3),"LINE 11A, I",TRINITY HEALTH-MICHIGAN,1
201631379349302553,311308555,ST JOSEPH OF THE PINES INC,100 GOSSMAN DRIVE,SOUTHERN PINES,NC,28387,560694200,LONG TERM CARE,NC,501(C)(3),LINE 3,TRINITY CONTINUING CARE SERVICES,1
201631379349302553,311308555,ST MARY BUILDING AND DEVELOPMENT COMPANY,1201 LANGHORNE-NEWTOWN ROAD,LANGHORNE,PA,19047,461827502,TITLE HOLDING COMPANY,PA,501(C)(2),N/A,ST MARY MEDICAL CENTER,1
201631379349302553,311308555,ST MARY EMERGENCY MEDICAL SERVICES,1201 LANGHORNE-NEWTOWN ROAD,LANGHORNE,PA,19047,465354512,HEALTHCARE SERVICES,PA,501(C)(3),LINE 9,ST MARY MEDICAL CENTER,1
201631379349302553,311308555,ST MARY HOME INCORPORATED,2021 ALBANY AVENUE,WEST HARTFORD,CT,06117,060646843,LONG TERM CARE,CT,501(C)(3),LINE 3,MERCY COMMUNITY HEALTH INC,1
201631379349302553,311308555,ST MARY MEDICAL CENTER,1201 LANGHORNE-NEWTOWN ROAD,LANGHORNE,PA,19047,231913910,HEALTHCARE AND HOSPITAL SERVICES,PA,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,ST MARY MEDICAL CENTER FOUNDATION INC,1201 LANGHORNE-NEWTOWN ROAD,LANGHORNE,PA,19047,232567468,FOUNDATION,PA,501(C)(3),LINE 7,ST MARY MEDICAL CENTER,1
201631379349302553,311308555,ST MARY'S FOUNDATION INC,1230 BAXTER STREET,ATHENS,GA,30606,582544232,FOUNDATION,GA,501(C)(3),"LINE 11A, I",ST MARY'S HEALTH CARE SYSTEM INC,1
201631379349302553,311308555,ST MARY'S HEALTH CARE SYSTEM INC,1230 BAXTER STREET,ATHENS,GA,30606,580566223,HEALTHCARE AND HOSPITAL SERVICES,GA,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,ST MARY'S HIGHLAND HILLS INC,1230 BAXTER STREET,ATHENS,GA,30606,020576648,SENIOR LIVING COMMUNITY,GA,501(C)(3),LINE 3,ST MARY'S HEALTH CARE SYSTEM INC,1
201631379349302553,311308555,ST MARY'S MEDICAL GROUP INC,1230 BAXTER STREET,ATHENS,GA,30606,261858563,HEALTHCARE SERVICES,GA,501(C)(3),LINE 3,ST MARY'S HEALTH CARE SYSTEM INC,1
201631379349302553,311308555,ST MARY'S SACRED HEART HOSPITAL INC,367 CLEAR CREEK PARKWAY,LAVONIA,GA,30553,473752176,HEALTHCARE AND HOSPITAL SERVICES,GA,501(C)(3),LINE 3,ST MARY'S HEALTH CARE SYSTEM INC,1
201631379349302553,311308555,ST MICHAEL'S FOUNDATION INC,111 CENTRAL AVENUE,NEWARK,NJ,07102,223311976,FOUNDATION,NJ,501(C)(3),"LINE 11A, I",SAINT MICHAEL'S MEDICAL CENTER,1
201631379349302553,311308555,ST PETER'S AUXILIARY,315 SOUTH MANNING BLVD,ALBANY,NY,12208,222843206,VOLUNTEER SERVICE AUXILIARY,NY,501(C)(3),"LINE 11A, I",ST PETER'S HEALTH CARE SERVICES,1
201631379349302553,311308555,ST PETER'S HEALTH CARE SERVICES,315 SOUTH MANNING BLVD,ALBANY,NY,12208,222702507,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,NY,501(C)(3),LINE 9,ST PETER'S HEALTH PARTNERS,1
201631379349302553,311308555,ST PETER'S HEALTH PARTNERS,315 SOUTH MANNING BLVD,ALBANY,NY,12208,453570715,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,NY,501(C)(3),"LINE 11A, I",TRINITY HEALTH CORPORATION,1
201631379349302553,311308555,ST PETER'S HEALTH PARTNERS MEDICAL ASSOCIATES PC,315 SOUTH MANNING BLVD,ALBANY,NY,12208,461177336,HEALTHCARE SERVICES,NY,501(C)(3),LINE 3,ST PETER'S HEALTH PARTNERS,1
201631379349302553,311308555,ST PETER'S HOSPITAL,315 SOUTH MANNING BLVD,ALBANY,NY,12208,141348692,HEALTHCARE AND HOSPITAL SERVICES,NY,501(C)(3),LINE 3,ST PETER'S HEALTH CARE SERVICES,1
201631379349302553,311308555,ST PETER'S HOSPITAL FOUNDATION INC,319 SOUTH MANNING BLVD,ALBANY,NY,12208,222262982,FOUNDATION,NY,501(C)(3),LINE 7,ST PETER'S HEALTH CARE SERVICES,1
201631379349302553,311308555,SUNNYVIEW HOSPITAL & REHABILITATION CENTER,1270 BELMONT AVE,SCHENECTADY,NY,12308,141338386,HEALTHCARE AND HOSPITAL SERVICES,NY,501(C)(3),LINE 3,NORTHEAST HEALTH INC,1
201631379349302553,311308555,SUNNYVIEW HOSPITAL & REHABILITATION CENTER FOUNDATION,1270 BELMONT AVE,SCHENECTADY,NY,12308,222505127,FOUNDATION,NY,501(C)(3),"LINE 11A, I",SUNNYVIEW HOSPITAL & REHABILITATION CENTER,1
201631379349302553,311308555,THE COMMUNITY HOSPICE FOUNDATION INC,295 VALLEY VIEW BLVD,RENSSELAER,NY,12144,222692940,FOUNDATION,NY,501(C)(3),LINE 7,THE COMMUNITY HOSPICE INC,1
