object_id,ein,Dsc,BkVlAmt
202131339349301138,230973290,CONTRIBUTION RECEIVABLE,1329997
202042969349300529,462298596,Deferred Outflows - Pension Sources,95416
202110209349300611,462980755,SECURITY DEPOSIT,50107
202110209349300611,462980755,"CERTIFICATE OF DEPOSIT, LONG-TERM",2048585
202110469349300321,381393841,ARTWORK,1516363
202110469349300321,381393841,ART HELD FOR RESALE,323900
202110469349300321,381393841,CHARITABLE REMAINDER UNITRUST INTEREST,329736
202110709349300321,611124267,Beneficial Interest in Foundation Assets,44064271
202110709349300321,611124267,Accounts Receivable- Foundation LOC
202110709349300321,611124267,Interest Receivable
202110709349300321,611124267,Other Assets,9911
202011169349300201,650683159,CSV-life insurance,291253
202011169349300201,650683159,other,6446
202111049349302101,430662529,INTERFUND RECEIVABLE,25698161
202120259349300412,231608264,BENEFICIAL INTEREST IN PERPETUAL TRUST,1025028
202120259349300412,231608264,CASH SURRENDER VALUE OF LIFE INSURANCE POLICY,51230
202120909349300502,580607083,Investment in artwork,252113
202121269349302507,150532082,RIGHT OF USE ASSETS-OP LEASES,464620338
202121269349302507,150532082,RIGHT OF USE ASSETS-FIN LEASES,114035782
202121269349302507,150532082,FUNDS HELD IN TRUST BY OTHERS,194566995
202121379349302262,541911091,Charitable Remainder Unitrust,551003
202130999349300418,720408915,FUNDS HELD IN TRUST BY OTHERS,28290672
202130999349300418,720408915,OTHER ASSETS,419480
202141239349300014,593086453,DUE FROM UCF,17794537
202141309349301004,150533561,SPLIT INTEREST AGREEMENTS,17105592
202141049349301704,480547702,CASH VALUE OF LIFE INSURANCE,130492
202141049349301704,480547702,ART,750
202141049349301704,480547702,OTHER ASSETS,139505
202141049349301704,480547702,INTEREST IN PERPETUAL TRUST,6558183
202141049349301704,480547702,MINERAL INTERESTS,243203
202020789349301212,710239383,CONTRIBUTIONS RECEIVABLE FROM REMAINDER TRUST,6614793
202020789349301212,710239383,INTEREST IN PERPETUAL TRUSTS,20936977
202020789349301212,710239383,OTHER ASSETS,1249739
202011019349301706,261221063,DEFERRED OUTFLOWS OF RESOURCES,7450948
202101349349305250,250965576,BENEFICIAL INTEREST IN ASSETS HELD IN TRUST,7334821
202141379349305429,520805606,OTHER ASSETS,10658
202141379349305429,520805606,DUE FROM CTU FOUNDATION,4091432
202110569349302206,420686467,ACCRUED INTEREST RECEIVABLE,767101
202110569349302206,420686467,ARTWORK,14660483
202110569349302206,420686467,CASH VALUE OF LIFE INSURANCE,1162934
202110569349302206,420686467,"REAL EST, LAND & MNRL RIGHTS",1675002
202110569349302206,420686467,TRUST AGREEMENTS,9143357
202003219349322960,263664845,INTANGIBLE ASSET,121388
202022899349301562,410696906,Funds held by third-party trustees,9040145
202022899349301562,410696906,Cash value of life insurance policies,774485
202022899349301562,410696906,Bond issuance costs,280976
202021139349300832,043663198,Due from related entities,902201
202121329349302047,264232788,DEPOSITS,797253
202001049349300870,730579298,DEPOSITS WITH BOND TRUSTEE,16168749
202001049349300870,730579298,FUNDS HELD IN TRUST BY OTHERS,573896573
202013189349300421,341726619,Interest in net assets of Foundation,1976907
202013189349300421,341726619,right-of-use asset,1649721
202141379349306009,231352630,OTHER,201735258
202141379349306009,231352630,GROUND LEASE AMORTIZATION,3811104
202141379349306009,231352630,CSV LIFE INSURANCE,235669
202141379349306009,231352630,LOANS RECEIVABLE,6783250
202141379349306009,231352630,LOAN TO USBCDE INVEST FUND 91,2205125
202141379349306009,231352630,LOAN TO PIDC-RDC INVEST FUND IX,4826000
202100889349300775,751081109,DEPOSITS,16997
202100889349300775,751081109,CASH VALUE OF LIFE INSURANCE,6900
202100889349300775,751081109,MINERAL RIGHTS,200
202100889349300775,751081109,INVESTMENTS HELD IN TRUSTS,983172
202100889349300775,751081109,INTEREST IN AWS FDN ASSETS,1718229
202100889349300775,751081109,INTEREST IN LETU FDN ASSETS,21855637
202131049349300713,630288841,INTERESTS IN PERPETUAL TRUSTS,25685230
202131049349300713,630288841,STUDENT LOANS RECEIVABLE,430443
202041059349301119,370661211,ACCRUED INTEREST RECEIVABLE,23418
202041059349301119,370661211,BENEFICIAL INTEREST NONPERPETUAL TRUST,862299
202041059349301119,370661211,DEFERRED UNDERWRITING CHARGES,129091
202041059349301119,370661211,REAL ESTATE,18255162
202041059349301119,370661211,OTHER ASSETS,116828
202041059349301519,952556403,Deposits,15060
202010839349300521,953890724,Library Books,249002
202010839349300521,953890724,Security Deposits,16515
202003239349300920,204499806,OPERATING LEASE RIGHT TO USE ASSET,419614
202001979349301765,010356077,INTEREST IN RELATED PARTY,7108764
202013219349304006,541743079,CONTRIBUTIONS RECEIVABLE,2222446
202013219349304006,541743079,CONSTRUCTION IN PROGRESS,44252
202002939349300600,562195966,ART COLLECTION,116275
202002939349300600,562195966,ENDOWMENT FUND,31462
202131259349301648,560543261,DUE FROM FOUNDATION,2430247
202013189349300541,161554414,CONT. REC. FROM SPLIT-INTEREST,365080
202121319349302812,381367080,CASH VALUE OF LIFE INSURANCE,22402
202121319349302812,381367080,STUDENT LOANS RECEIVABLE,78870
202121319349302812,381367080,BENEFICIAL INTEREST IN TRUSTS,9974458
202041049349300869,630288811,ASSETS HELD FOR SALE,7725554
202041049349300869,630288811,BENEFICIAL INTEREST IN TRUSTS,1858386
202041049349300869,630288811,BEQUESTS RECEIVABLE,832638
202041049349300869,630288811,OTHER ASSETS,2776712
202041339349301404,133036302,DUE FROM FJC,549487
202041339349301404,133036302,INTEREST RECEIVABLE,2210
202041339349301404,133036302,DUE FORM CHICAGO ORT,49545
202041339349301404,133036302,DUE FROM LA ORT,23890
202041339349301404,133036302,DUE FROM US ORT OPERATIONS,5249
202130649349300228,830340684,DEPOSITS,269793
202130849349301653,350868096,CASH SURRENDER VALUE OF LIFE INSURANCE,173814
202130849349301653,350868096,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,10672543
202130849349301653,350868096,BENEFICIAL INTEREST IN REMAINDER TRUST,1057190
202130849349301653,350868096,RESTRICTED CASH/BOND ISSUE,6148912
202100839349300330,205400381,EQUITY INTEREST IN SUBSIDIARY,519691
202021979349300347,750800691,BENEFICIAL INTEREST IN TRUSTS,10548157
202021979349300347,750800691,RESTRICTED CASH,2761636
202030609349300108,231352698,FUNDS HELD IN TRUST BY OTHERS,8388218
202030609349300108,231352698,BENEFICIAL INTEREST IN FDN,21797540
202002949349301400,464645902,SECURITY DESPOSIT,1750
