object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201640609349300004,270989006,TEACHER TRAINING PROGR,611710,1741198,1741198
201640609349300004,270989006,SUMMER PROGRAM,611710,214223,214223
201640579349300419,160743942,TUITION & FEES,611710,111751142,111425441,325701
201640579349300419,160743942,RESIDENCE HALL-RM & BO,611710,15584705,15584705
201640579349300419,160743942,FOOD SVC/RATHSKELLER,611710,1224859,1224859
201640579349300419,160743942,INTERCOLLEGIATE ATHLET,611710,824717,824717
201640579349300419,160743942,BOOKSTORE/PRINTING,611710,132149,132149
201620479349302302,060646936,TUITION AND FEES,611310,114313292,114313292
201620479349302302,060646936,RESIDENCE & MEALS,721000,13216640,13216640
201620479349302302,060646936,OTHER PROGRAM FEES & REVENUES,611710,778321,778321
201610709349301201,586055244,"TUITION, ROOM & BOARD",611600,4408780,4408780
201640439349300939,480543728,TUITION AND FEES,13209567,13209567
201640439349300939,480543728,ROOM AND BOARD,4245958,4245958
201640439349300939,480543728,MISC. EDUCATION INCOME,287165,287165
201600479349302515,410789397,TUITION AND FEES,611600,206925,206925
201600479349302515,410789397,RADIO STATION,515100,131271,131271
201600479349301605,951744370,TUITION AND FEES,2418906,2418906
201600479349301605,951744370,DORMITORY RENTAL,119316,119316
201600469349300815,520591694,TUITION & FEES - UNDERGRADUATE,611600,62654016,62654016
201600469349300815,520591694,SALES/SERVICES OF AUXILIARY ENTER,721310,14117108,13367778,749330
201600469349300815,520591694,TUITION & FEES - GRADUATE,611600,7674460,7674460
201600479349301495,660379122,LABORATORY,611600,813001,813001
201610469349301486,231352626,TUITION,611600,41877198,41877198
201610469349301486,231352626,ROOM AND BOARD,611600,4915684,4915684
201610469349301486,231352626,AUXILIARY FEES,611600,1449446,1449446
201631069349301108,953127273,NET TUITION REVENUE,611710,171440506,171440506
201631069349301108,953127273,BOOKSTORE REVENUE,451211,1488708,1488708
201631069349301108,953127273,STUDENT FEES,611710,1221381,1221381
201631069349301108,953127273,MEDICAL CLINIC REVENUE,621400,6146337,6146337
201631069349301108,953127273,STUDENT PARKING,812930,649040,649040
201600439349302830,630288878,TUITION & FEES,611710,63414340,63414340
201600439349302830,630288878,ROOM & BOARD,611710,12605863,12605863
201600439349302830,630288878,CAMPUS ACTIVITIES,611710,2875768,2875768
201600439349302830,630288878,RENTAL INCOME,531110,2527712,2527712
201600439349302830,630288878,KELLOGG CONFERENCE CENTER,721110,2002828,2002828
201631099349300518,741109661,TUITION AND FEES,611710,190780198,190780198
201631099349300518,741109661,HOUSING,611710,8037157,8037157
201631099349300518,741109661,FOOD SERVICE,611710,4803886,4803886
201631099349300518,741109661,ATHLETICS REVENUE,611710,1330183,1330183
201631099349300518,741109661,OPTOMETRY CLINIC REVENUE,611710,983693,983693
201611119349300931,951643389,TUITION & FEES,611600,181055085,181055085
201611119349300931,951643389,AUXILIARY PROGRAMS,611600,2601364,2601044,320
201611119349300931,951643389,ASSOCIATED STUDENT,611600,1158252,1158252
201611119349300931,951643389,CONFERENCES,611600,640866,640866
201611119349300931,951643389,STUDENT LOAN INTEREST,611600,110443,110443
201631069349300518,750800689,TUITION AND FEES,611710,429679215,429679215
201631069349300518,750800689,AUXILIARY ACTIVITIES,611710,58385020,45607236,12777784
201631069349300518,750800689,SPONSORED RESEARCH,611710,30277584,30277584
201631069349300518,750800689,OTHER STUDENT FEES,611710,12241169,12241169
201631069349300518,750800689,ORGANIZED ACTIVITIES,611710,8434105,8434105
201631069349300908,953075415,PROGRAM FEES,611600,45675084,45675084
201631069349300908,953075415,FIELD PROGRAM,611710,4056736,4056736
201631069349300908,953075415,CAMPUS STORE,451211,389333,389333
201631069349300908,953075415,BOOKS AND VIDEOS,451211,21575,21575
201620439349300602,251114320,STUDENT TUITION & FEES,611710,30745083,30745083
201620439349300602,251114320,AUXILIARY ENTERPRISES,611710,5177001,5177001
201600759349301200,941021164,Student Tuition and Fe,900099,60795242,60795242
201600759349301200,941021164,Auxiliary Services,900099,5095712,5095712
201600759349301200,941021164,Other Program Service,900099,592320,592320
201630649349300243,362170136,Tuition and Fees,900000,244892981,244892981
201630649349300243,362170136,Sales/Services of Auxilliary Enterprises,900000,15282281,15155325,126956
201630649349300243,362170136,Student Services,900000,21470108,21470108
201630649349300243,362170136,Equity Interest on IITRI,900000,506000,506000
201641029349301259,710239383,ROOM & BOARD,611600,8845960,8845960
201641029349301259,710239383,TUITION & FEES,611600,32949350,32949350
201621099349301017,570314406,Tuition and fees,900099,35076963,35076963
201621099349301017,570314406,Auxiliary revenue,900099,15359308,15359308
201621099349301017,570314406,Other income,900099,555850,555850
201640439349302269,480543736,TUITION & FEES,611710,14067899,14067899
201640439349302269,480543736,AUXILIARY ENTERPRISE,611710,3437138,3437138
201640439349301729,131624158,Housing,532000,19721471,19721471
201640439349301729,131624158,Press operations,511120,9441362,9441362
201640439349301729,131624158,Food Service,722210,3052583,3052583
201630429349301138,390477970,TUITION/FEES,900099,91917914,91917914
201630429349301138,390477970,AUX. ENTERPRISES,812930,12683406,12261945,421461
201630429349301138,390477970,TECHNOLOGY CENTER,900099,2154824,2154824
201630429349301138,390477970,GOVERNMENT CONTRACTS,900099,1608429,1608429
201640369349301219,208939971,CONTRACT INSTRUCTION,611600,550062,550062
201640369349301219,208939971,RETREAT,611600,43589,43589
201630439349301588,591113963,TUITION & FEES,611310,6812007,6812007
201630439349301588,591113963,ROOM & BOARD,611310,2116594,2116594
201630439349301588,591113963,"CAMPS, CONFERENCES, AN",721210,22795,22795
201630439349301588,591113963,FED STUDENT FIN AID AD,611310,2748,2748
201630439349301588,591113963,ALUMNI DUES,900099,15,15
201601169349300425,390806154,STUDENT TUITION,611600,24018879,24018879
201601169349300425,390806154,AUXILIARY ENTERPRISES,722320,1491692,1491692
201601169349300425,390806154,INTEREST ON TUITION RECEIVABLES,611600,35294,35294
201601169349300425,390806154,MMC COMMUNITY RENTAL,611600,19923,19923
201640469349301979,351148835,Tuition and Fees,611310,12112359,12112359,0,0
201640469349301979,351148835,Student Housing,611310,2453350,2453350,0,0
201640469349301979,351148835,Athletics Revenue,611310,165474,165474,0,0
201640469349301979,351148835,Michiana Gerontology Institute,611310,63435,63435,0,0
201640469349301979,351148835,Miscellaneous Income,611310,77799,77799,0,0
201601049349300320,042300472,TUITION & FEES,611710,186072203,186072203
201601049349300320,042300472,ROOM & BOARD,721310,24671034,24671034
201601049349300320,042300472,BERKLEE ONLINE,611710,16112720,16112720
201601049349300320,042300472,BOSTON CONSERVATORY DINING HALL,611710,1107796,58349,1049447
201601049349300320,042300472,PERFORMANCE CENTER,611710,914393,914393
201631089349300103,730555460,AUXILIARY,611710,10703644,10703644
201631089349300103,730555460,EDUCATIONAL EVENTS,611710,191067,191067
201631089349300103,730555460,SPORTS CAMPS,611710,433249,433249
201631089349300103,730555460,STUDENT ACTIVITIES,611710,559510,559510
201631089349300103,730555460,TUITION AND FEES,611710,43068482,43068482
201640419349301304,222586208,Tuition and fees,611310,26448988,26448988,0,0
201640419349301304,222586208,Room,611310,3172592,3172592,0,0
201640419349301304,222586208,Board,611310,2663101,2663101,0,0
201640679349300114,590722789,TUITION AND FEES,611600,59331012,59331012
201640679349300114,590722789,STUDENT HOUSING,611600,7015426,7015426
201640679349300114,590722789,CAMPS/PRODUCTIONS,611600,347622,347622
201640679349300114,590722789,FINANCE CHARGES,611710,323859,323859
201640679349300114,590722789,PROGRAM FEES & FINES,611600,189289,189289
201601379349303055,030179593,TUITION AND FEES,611310,9056981,9056981
201601379349303055,030179593,AUXILIARY ENTERPRISES,611710,1774568,1774568
201611379349306121,381368367,TUITION AND FEES,611710,4669389,4669389
201611379349306121,381368367,FOOD SERVICE/DORM FEES,611710,755283,755283
201620409349300007,540505945,Tuition and Student Fees,611310,73854960,73854960,0,0
201620409349300007,540505945,Dining Services,722212,9892590,9892590,0,0
201620409349300007,540505945,Residence Halls,721310,9091630,9091630,0,0
201620409349300007,540505945,College Bookstore,451211,1253157,1253157,0,0
201611099349301166,930386972,TUITION AND FEES,611310,110242151,110242151
201611099349301166,930386972,ROOM AND BOARD FEES,721310,15006125,15006125
201611099349301166,930386972,AUXILIARY INCOME,611710,2033151,2033151
201640439349302429,570314408,"TUITION, ROOM, AND BOARD",611310,56575427,56575427
201640439349302429,570314408,OTHER REVENUE,611310,3866787,3866787
201640439349302429,570314408,ATHLETIC REVENUE,611310,2151445,2026263,125182
201640439349302429,570314408,SUMMER CONFERENCES,532000,144403,144403
201640629349300429,750957351,Tuition and fees,611310,2231714
201640629349300429,750957351,Endowment income,611310,174653
201640629349300429,750957351,Other Revenue,611310,105199
201640629349300429,750957351,Cafeteria sales,611310,4472
201640629349300429,750957351,Endowment FMV market change,611310,-226139
201640539349300719,231352683,TUITION & FEES,611310,68121000,68121000
201640539349300719,231352683,ROOM & BOARD,611310,17500000,17500000
201640369349300524,382410852,Tuition Undergraduate,611310,39130510,39130510,0,0
201640369349300524,382410852,Tuition & Fees Graduate,611310,5128355,5128355,0,0
201640369349300524,382410852,Research,611310,1397463,1397463,0,0
201640369349300524,382410852,Continuing Education,611310,523501,523501,0,0
201640369349300524,382410852,Auxiliary Services,611310,4029929,0,0,4029929
201640759349300149,314379560,Tuition and Fees,611310,42005419,42005419
201640759349300149,314379560,Auxiliary Enterprises-Room and Board,611310,6004105,6004105
201611379349302336,620475697,Tuition and Fees,611310,67566027,67566027,0,0
201611379349302336,620475697,Auxiliary Sales and Services,611310,25315802,25315802,0,0
201611379349302336,620475697,Education Sales and Services,611310,2135249,2135249,0,0
201601379349301055,314379585,TUITION AND FEES,900099,70671324,70671324
201601379349301055,314379585,AUXILIARY SERVICES,900099,16397917,16397917
201601379349301055,314379585,BOOKSTORE,900099,58167,58167
201601379349305540,041843040,Undergraduate,611600,152146094,152146094
201601379349305540,041843040,School for Social Work,611600,7719263,7719263
201601379349305540,041843040,Graduate,611600,3785498,3785498
201601379349305540,041843040,Executive Education & Summer Programs,611600,4505112,4018065,487047
201601379349305540,041843040,Campus School & Ctr for Early Childhood,611600,4671570,4671570
201630619349300618,200258004,TUITION,900099,6372985,6372985
201630619349300618,200258004,CONTINUING EDUCATION,900099,2200,2200
201630609349300643,450306841,TUITION,611710,2978251,2978251
201630609349300643,450306841,STUDENT RESIDENCE,611710,850388,850388
201630609349300643,450306841,OTHER PROGRAM SERVICES,611710,168179,168179
201630419349301118,131628149,Tuition and Fees,900099,112899800,112899800,0,0
201630419349301118,131628149,Auxiliary enterprises,900099,34015037,34015037,0,0
201630419349301118,131628149,Toddler Center,900099,305687,305687,0,0
201600619349300800,010263385,TUITION AND FEES,611600,24247636,24247636
201600619349300800,010263385,SUMMER PROGRAMS,611600,244889,244889
201611099349301136,362722198,TUITION & FEES,611710,113304614,113304614
201611099349301136,362722198,AUXILIARY ENTERPRISES,611710,4728226,4728226
201611099349301136,362722198,OTHER ED. ACTIVITIES,611710,1268755,1248159,20596
201640559349300424,350868074,AUXILIARY SUPPORT SVCS,16476690,16476690
201640559349300424,350868074,TUITION AND FEES,72842639,72842639
201601339349305675,951644593,TUITION AND FEES,611600,15417783,15417783
201601339349305675,951644593,EYE CARE CENTERS,621300,4100188,4100188
201601339349305675,951644593,CONTINUING EDUCATION,611430,324101,324101
201611379349305386,580814544,Tuition and fees,611600,4116434,4116434
201611379349305386,580814544,Affiliation fees,611600,750000,750000
201611379349305386,580814544,Prog.serv.revenue,611600,310812,310812
201630689349300913,952789388,Other income,824917,824917
201630689349300913,952789388,Tuition and fees,23404803,23404803
201610539349300036,841029228,TUITION & FEES,611710,24935921,24935921
201610539349300036,841029228,AUXILIARY-PRESCHOOL,611710,581571,581571
201610539349300036,841029228,AUXILIARY-HOUSING,611710,565712,565712
201610539349300036,841029228,OTHER PROGRAM REVENUE,611710,534355,534355
201601339349305075,042105769,TUITION AND FEES,611710,65593156,65593156
201601339349305075,042105769,AUXILIARY OPERATIONS,611710,16993373,16993373
201601339349305075,042105769,SUMMER PROGRAMS,611710,1115737,1115737
201601339349305075,042105769,OTHER FEES,611710,176871,176871
201601339349305075,042105769,STUDENT ACTIVITY FEES,611710,97385,97385
201601329349303815,942382546,TUITION AND FEES,900099,15960045,15960045
201601329349303815,942382546,EDUCATION CLINIC,900099,655155,655155
201601329349303815,942382546,OTHER INCOME,900099,388689,388689
201601329349303815,942382546,CONTINUING EDUCATION,900099,352452,352452
201621379349302462,760057699,TUITION AND FEES,611600,1351427,1351427
201630679349300413,160759798,Tuition and Fees,611310,57791917,57791917,0,0
201630679349300413,160759798,Sales and Svc of Auxilary Ent,611710,8769044,8769044,0,0
201620429349300727,470378777,Tuition and Fees,900099,37100983,37100983,0,0
201620429349300727,470378777,Auxiliary Services,900099,6517820,6517820,0,0
201620429349300727,470378777,Other Income,900099,1202420,1138020,64400,0
201620429349300727,470378777,Collaborative Arrangement Revenue,900099,2163222,2163222,0,0
201600499349300215,750827409,TUITION AND FEES,45524357,45524357
201600499349300215,750827409,AUXILIARY INCOME,11140808,11140808
201601309349301480,620476822,Health Care Services,622110,2827803899,2825277837,2526062
201601309349301480,620476822,Tuition and Fees,611310,489018248,489018248
201601309349301480,620476822,Research & Other Contr,611310,195930796,195930796
201601309349301480,620476822,"Room, Board & Auxiliar",611310,141848311,139682021,2166290
201601309349301480,620476822,Other,611310,48153635,48153635
201601339349305300,041081650,TUITION AND FEES,900099,210976000,210976000
201601339349305300,041081650,AUXILIARY,900099,51600390,50332316,1268074
201601339349305300,041081650,CONFERENCE SERVICES,721000,605056,605056
201601339349305300,041081650,SWIMMING POOL USE,713990,108554,108554
201601339349305300,041081650,STUDENT ACTIVITY FEES,900099,700000,700000
201611339349304586,630312914,Tuition Fees,900099,132344520,132344520
201611339349304586,630312914,Dormitory Utilities Fees,721310,12675527,12675527
201611339349304586,630312914,Food Services Vending,722210,8266818,8266818
201611339349304586,630312914,Bookstore Sales,451211,2534155,2534155
201611339349304586,630312914,Educational Workshops/Programs,611710,1973385,1973385
201621349349307152,990113930,TUITION & FEES,611710,95079033,95079033,0,0
201621349349307152,990113930,FEES/CONTRACTS FROM GOV'T,611710,208150,208150,0,0
201621349349307152,990113930,RESEARCH & TRAINING,541700,1960626,1960626,0,0
201621349349307152,990113930,BY-PRODUCT SALES,900099,101118,101118,0,0
201640419349301579,135596846,PATIENT SERVICES,541900,238787460,238787460
201640419349301579,135596846,TUITION AND FEES,611710,171494922,171494922
201640419349301579,135596846,AUXILIARY ACTIVITIES,611710,17722388,17720909,1479
201621349349304412,314379532,Tuition and Fees,900099,74604955,74604955
201621349349304412,314379532,Residence Halls,721310,6262136,6262136
201621349349304412,314379532,Dining Services,722210,4546485,4546485
201621349349304412,314379532,Organized Activities,611710,133093,133093
201621349349304412,314379532,other auxiliary services,611710,676124,676124
201611379349309806,990240539,TUITION FEES,611600,5318711,5318711
201611379349309806,990240539,OUTREACH FEES,4666299,4666299
201611379349309806,990240539,HOUSING FEES,911050,911050
201611379349309806,990240539,OUTREACH FEES,435515,435515
201611379349309806,990240539,STUDENT CHILD/SPOUSE FEES,254750,254750
201621379349304297,251775321,STUDENT TUITION AND FEES,7197994,7197994
201621379349304297,251775321,BOOKS AND SUPPLIES,46411,46411
201611349349303941,362169157,TUITION (INCLUDING FINANCIAL AID),812900,90032157,90032157
201611349349303941,362169157,COMMUNITY EDUCATION,812900,804055,723637,80418
201611349349303941,362169157,STUDENT HOUSING/AUXILIARY ENTERPRISES,912900,15174046,15174046
201611349349303941,362169157,STUDENT FEES,900099,582194,582194
201611349349303941,362169157,"OTHER ATHLETIC, ACADEMIC, AND ADMIN",900099,244635,244635
201621379349300747,010211497,Tuition and fees,611310,90309000,90309000,0,0
201621379349300747,010211497,Auxiliary,611710,24876000,24876000,0,0
201621379349300747,010211497,Summer Programs,900099,288000,0,288000,0
201621379349300747,010211497,Physical Fitness Facility,713940,3000,0,3000,0
201600509349300600,462977239,TUITION,611600,15844,15844
201611379349303136,231365966,STUDENT TUITION AND FEES,611710,18232927,18232927
201611379349303136,231365966,ROOM AND BOARD-STUDENTS,721310,4320891,4320891
201641379349306219,383589120,TUITION & FEES,900099,1640173,1640173
201631329349302558,350868149,Tuition and Fees,611710,93145835,93145835
201631329349302558,350868149,Auxiliary Enterprises,611710,16424282,16424282
201631329349302558,350868149,Other Sources,611710,2457436,2457436
201631329349302558,350868149,Advertising Revenue,541800,5680,5680
201621349349304467,941156525,TUITION AND FEES,900099,64265863,64265863
201621349349304467,941156525,AUXILIARY SERVICES,611710,6348461,6348461
201621349349304467,941156525,FEES AND CHARGES,900099,158208,158208
201621349349304467,941156525,REC CENTER,713940,102347,93956,8391
201621349349304467,941156525,PARKING AND VENDING,900099,55131,55131
201631349349307828,550665758,SPONSORED RESEARCH,900099,26427992,20393681,6034311
201641379349305424,240795453,TUITION & FEES,611600,75565726,75565726
201641379349305424,240795453,SALES & SVCS-AUX ENTER,721310,7308187,407932,6900255
201641379349305424,240795453,EDUCATION RELATED SVCS,611710,215253,215253
201641379349305424,240795453,SALES & SVCS-EDUCATIONAL,611710,139858,139858
201641329349303469,240795965,TUITION & FEES,611710,44628040,44628040
201641329349303469,240795965,AUXILIARY ENTERPRISES,611710,12664837,12664837
201621339349305877,231352689,Tuition and fees,611600,5034331,5034331
201621339349305877,231352689,WTS Bookstore,451211,3625357,3625357
201621339349305877,231352689,Student Housing,900099,56299,56299
201621339349305877,231352689,UTT Income,900099,30629,30629
201641339349303114,951664123,"Tuition, Room & Board",611600,59094201,59094201
201641339349303114,951664123,Co-Curricular Op.,611600,296175,296175
201641339349303114,951664123,Summer Programs,611600,264447,264447
201641339349303114,951664123,Fed Grants & Contracts,611600,102380,102380
201621379349307557,450273403,Student Tuition & Fees,611600,43042173,43042173
201621379349307557,450273403,Auxiliary Enterprises,611600,5582582,5582582
201621379349307557,450273403,Other,611600,1969203,1968110,1093
201631389349300133,391097032,TUITION AND FEES,900099,10738560,10738560
201631389349300133,391097032,ROOM AND BOARD,721310,3081349,3081349
201631389349300133,391097032,DAYCARE/PRESCHOOL,624410,615803,615803
201631389349300133,391097032,ATHLETIC CAMPS,713990,118805,118805
201631389349300133,391097032,PIANO STRING PREPARATORY,711190,57965,57965
201601379349300505,362887286,SEMINARY MEM FEES,999999,42000,42000
201601379349300505,362887286,TUITION APPLIC FEES,999999,179557,179557
201601379349300505,362887286,PROGRAM SUPPORT,999999,3151,3151
201631549349300768,222041389,TUITION & DORMITORY FE,611600,840668,840668
201601349349305540,042134818,TUITION FEES,611310,12936346,12936346
201631349349301573,440562048,Tuition and Fees,611600,71612710,71612710
201631349349301573,440562048,Auxiliary Enterprises,611710,2585596,2585596
201611349349300541,020222182,STUDENT TUITION & FEES,611710,70745736,70745736
201611349349300541,020222182,"STUDENT ROOM, BOARD & OTHER AUXILIARY",611710,25684235,25684235
201621379349311037,620814498,TUITION AND FEES,611310,4341807,4341807
201621349349302572,341695897,Tuition & fees,611600,40378658
201621349349302572,341695897,Bookstore/housing,611710,7761655
201621379349301002,210634501,TUITION AND FEES,900099,336826000,336826000
201621379349301002,210634501,SALES AND SERVICES OF AUXILLARY ACTIVITIES,900099,80768268,80768268
201621379349301002,210634501,CONFERENCE/EVENT SERVICES,812900,559083,559083
201621379349301002,210634501,ADVERTISING,511120,497310,497310
201621379349301002,210634501,FOOD SERVICES,722320,-7289,-7289
201641379349300649,750859668,Tuition and Fees,611600,46926118,46926118
201641379349300649,750859668,Net Auxiliary Enterprises,611710,3735409,3735409
201641379349300649,750859668,Other Income,611710,1695568,1695568
201641349349307809,430654872,Net Patient Service Revenue,900099,288076841,288076841
201641349349307809,430654872,Tuition and Fees,900099,385202110,385202110
201641349349307809,430654872,Other Revenue,900099,49146260,49146260
201641349349307809,430654872,Parking,812930,476862,476862
201641349349307809,430654872,Water Tower Inn,721110,234584,234584
201611349349307961,954625327,Gross Tuition and Fees,611710,10008096,10008096
201611349349307961,954625327,Team Masters Project,611710,1006250,1006250
201611349349307961,954625327,Fed Grants & Contracts,611710,851846,851846
201611349349307961,954625327,Private Contracts,611710,245719,245719
201611349349305001,951667177,TUITION AND FEES,900099,99566399,99566399
201611349349305001,951667177,ROOM AND BOARD,900099,21714533,21714533
201611349349305001,951667177,CONFERENCES AND EVENTS,900099,1883697,1114057,769640
201611349349305001,951667177,BOOKSTORE,900099,1208662,1208662
201611349349305001,951667177,FOOD SERVICE,900099,264284,264284
201641339349302039,580619030,Tuition and Fees,611710,6325676,6325676
201641339349302039,580619030,Auxiliary Enterprises,611710,2238528,2238528
201641339349302039,580619030,Other income,611710,29097,29097
201601379349305440,231352651,Education,611300,320736246,320736246
201601379349305440,231352651,Research,547712,91304533,91304533
201601379349300725,156019050,TUITION AND FEES,600099,2920300,2920300
201601379349300725,156019050,FOOD SERVICE,722210,459216,459216
201601379349300725,156019050,STUDENT HOUSING,531110,438943,438943
201601379349300725,156019050,COLLEGE BOOKSTORE,451211,94133,94133
201611379349303131,330413730,STUDENT TUITION AND FEE,611600,63950659,63950659
201611379349303131,330413730,SALES AND SERVICES,611600,9398006,9398006
201641379349310924,741613878,Educational Programs,621110,367190920,367182335,8585,0
201641379349310924,741613878,ST. LUKE'S BCM MEDICAL CENTER JV INCOME,900099,20461424,20461424,0,0
201641379349310924,741613878,TUITION AND FEES,611600,16079131,16079131,0,0
201641379349310924,741613878,Other Program Services,621110,7065061,7065061,0,0
201641379349310924,741613878,Interest: Student Loan,525990,329810,329810,0,0
201631379349305533,131624067,TUITION & FEES,611600,37331961,37331961
201631379349305533,131624067,RESIDENCE HALL,611710,5616240,5156358,459882
201631379349305533,131624067,"USER FEES, EDUCATION PROGRAM",611710,667440,667440
201631379349305533,131624067,STUDENT LOAN INCOME,900099,536,536
201631379349305533,131624067,INTERNATIONAL PROGRAM DEVELOPMENT,900099,161556,161556
201631379349303783,540505965,Tuition & fees,611600,175280423,175280423
201631379349303783,540505965,Auxiliary enterprises,900099,20998353,19719682,1278671
201631379349303783,540505965,Summer camps & conferences,900099,666705,666705
201631379349303783,540505965,NON-CREDIT PROGRAMMING,611600,3253378,3253378
201641339349305834,260664313,CHARGES FOR SERVICES,611710,1091774,1091774
201641339349305834,260664313,STUDENT ACTIVITIES,611710,263557,263557
201641339349305834,260664313,TAX CREDIT CONTRIBUTIONS,611710,135279,135279
201631339349301958,560543261,TUITION AND FEES,611110,13735833,13735833
201631339349301958,560543261,AUXILIARY SERVICES,611110,1454872,1454872
201631339349301958,560543261,ROOM RENTAL,611110,1201946,1201946
201641339349305709,956002998,STUDENT TUITION AND FEES,611710,51466729,51466729
201641339349305709,956002998,AUXILIARY ENTERPRISES,611710,8573275,8573275
201641339349305709,956002998,SUPPORT SERVICES - OTHER,611710,1025917,1025917
201631329349304553,953156658,Auxiliary Services,611710,2532777,2532777
201631329349304553,953156658,Tuition & Fees,611710,212212,212212
201631659349300973,446000294,TUITION & FEES,611600,12165564,12165564
201631659349300973,446000294,CLINIC REVENUE,621400,830350,830350
201631659349300973,446000294,STUDENT LOAN INTEREST,611600,5708,5708
201631629349300043,362515281,Tuition & Fees,900099,33581783,33581783
201631629349300043,362515281,Contracts and Sponsored Activities,541900,275570,275570
201631629349300043,362515281,Adler Community Health Services,541900,271533,271533
201631379349301288,042002060,TUITION AND FEES,611710,28622395,28622395
201631379349301288,042002060,ROOM AND BOARD,611710,5237035,5237035
201631379349301288,042002060,LOAN INTEREST INCOME,611710,1648,1648
201611379349309776,951904355,TUITION AND FEES,611600,3769971,3769971
201611379349309776,951904355,TEACHING REVENUE FROM CLU,611600,1184422,1184422
201611379349309776,951904355,STUDENT HOUSING,532000,1025922,1025922
201621349349305502,310536640,Tuition,900099,59881203,59881203
201621349349305502,310536640,Contracts,900099,398808,398808
201621349349305502,310536640,Srvcs of Auxillary Enterprises,900099,727,727
201641349349307589,237409172,TUITION AND FEES,22434224,22434224
201641349349301689,520705392,TUITION AND FEES,900099,99200633,99200633
201641349349301689,520705392,STUDENT HOUSING,611710,15152877,15152877
201641349349301689,520705392,FOOD SERVICE,611710,6346970,6346970
201641349349301689,520705392,BOOK STORE,451211,1820072,1820072
201641349349301689,520705392,VENDOR COMMISSIONS,531120,224491,204276,20215
201631339349302048,042103731,TUITION AND FEES,611710,107597051,107597051
201631339349302048,042103731,ROOM AND BOARD,721000,26937880,26937880
201611349349305551,231386178,TUITION/ FEES,611600,175172725,175172725
201611349349305551,231386178,AUXILIARY ENTERPRISES,721310,19890484,19890484
201611349349305551,231386178,"FEES, PARKING, ETC",900099,1101088,1101088
201611349349305551,231386178,INTEREST FEES ON LOANS,900099,272528,272528
201611349349305551,231386178,FEES/CONTRACTS GOVERNMENT AGENCIE,900099,148676,148676
201601379349303935,610673582,TUITION & FEES,900099,4038582,4038582
201631379349302018,042104230,RESEARCH,541700,4356952,4356952
201631379349302018,042104230,DENTAL SERVICES,541700,606280,606280
201641339349301409,250965591,GRANTS/CONTRACTS,541700,763964235,763964235
201641339349301409,250965591,TUITION,611710,751766370,751766370
201641339349301409,250965591,SALES-EDUCATIONAL,711300,204093316,203224864,868452
201641339349301409,250965591,SALES-AUXILIARY,900004,132597587,131554111,1043476
201641339349301409,250965591,UNIVERSITY PRESS,511130,798460,798460
201621549349300207,410684657,TUITION AND FEES,611600,22645713,22645713
201621549349300207,410684657,CLINICAL LAB FEES,621300,2392578,2392578
201621549349300207,410684657,BOOKSTORE AUXILIARY,451211,1925427,1925427
201630939349300613,770478893,Books,310,310
201630939349300613,770478893,Tuitions,110435,110435
201631279349301128,231352632,TUITION AND FEES,900099,76648426,76648426
201631279349301128,231352632,AUXILIARY ENTERPRISES,532420,2071514,197580,439032,1434902
201631279349301128,231352632,ROOM & BOARD,900099,13973474,13973474
201641339349302479,951664112,Tuition and Fees,611710,75766235,75766235
201641339349302479,951664112,Room and Board,611710,22095881,22095881
201641339349302479,951664112,Auxilary & Educational Support,611710,805431,805431
201641359349300104,930634049,Tuition,611310,16899011,16899011,0,0
201601679349300435,620548913,INSTRUCTIONAL,611310,64772971,64772971
201601679349300435,620548913,STUDENT AND AUXILIARY SERVICES,611310,6975580,6975580
201601679349300435,620548913,BOOKSTORE INCOME,611310,1603502,1603502
201611379349301851,630366652,TUITION & FEES,611600,29149225,29149225
201611379349301851,630366652,AUXILIARY ENTERPRISES,611600,9267757,9267757
201611379349301851,630366652,EDUCATIONAL ACTIVITIES,611600,241780,241780
201611379349301851,630366652,INDEPENDENT OPERATIONS,611600,12467,12467
201611379349308936,530196603,Instruction,611310,713809373,713809373
201611379349308936,530196603,Auxiliary Services,721310,120905949,107592262,3888600,9425087
201611379349308936,530196603,Academic Support,611710,62982959,62982959
201611379349308936,530196603,Research,541700,3045217,3045217
201611379349308936,530196603,Other,611310,24207441,24207441
201601379349308720,941186179,TUITION AND FEES,611710,2336634,2336634
201601379349308720,941186179,AUXILIARY ENTERPRISES,611710,1639283,1639283
201641679349301049,591571122,ADULT EDUCATION,900099,173377,173377
201641679349301049,591571122,HOUSING,900099,402148,402148
201641679349301049,591571122,TUITION & FEES,900099,1156192,1156192
201621349349301257,231177930,ACADEMIC INSTRUCTION - TUITION AND FEES,75426032,75426032
201621349349301257,231177930,ACADEMIC INSTRUCTION - AUXILIARY ENTERPRISES,1549,1549
201621349349301257,231177930,STUDENT SERVICES - ROOM AND BOARD,18340565,18340565
201621349349301257,231177930,STUDENT SERVICES - AUXILIARY ENTERPRISES,62101,62101
201631349349303358,135598093,TUITION & FEES,611600,1285956661,1285956661
201631349349303358,135598093,OTHER EDUCATION & RESEARCH,541700,160976254,160976254
201631349349303358,135598093,PATIENT CARE REVENUE,621110,1009281698,1009281698
201631349349303358,135598093,AUXILIARY ENTERPRISES,900099,157434286,153277607,4156679
