object_id,ein,CntrctrNm_PrsnNm,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
201611309349300901,240795445,TORCON INC,328 Newman Springs Road,RED BANK,NJ,07701,CONSTRUCTION MGMT,9662168
201611309349300901,240795445,ABM JANITORIAL,PO Box 198352,ATLANTA,GA,303848352,JANITORIAL SERVICES,8157231
201611309349300901,240795445,BRICKMAN GROUP,PO BOX 71358,CHICAGO,IL,606941358,GROUNDS MAINTENANCE,2440234
201611309349300901,240795445,ALLIED BUILDING CORPORATION,3773 Corporate Parkway Suite 390,CENTER VALLEY,PA,18034,CONSTRUCTION MGMT,2397252
201611339349303091,250965438,MASSARO CORPORATION,120 DELTA DRIVE,PITTSBURGH,PA,15238,CONSTRUCTION,12169251
201611339349303091,250965438,VOLPLATT CONTRUCTION,100 CASTLE VIEW ROAD,PITTSBURGH,PA,15213,CONSTRUCTION,3065648
201611339349303091,250965438,ALADDIN FOOD MANAGEMENT SERVICES,16567 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,FOOD,1978096
201611339349303091,250965438,MACLACHLAN CORNELIUS & FILONI,307 FOURTH AVENUE 200 THE BANK TOW,PITTSBURGH,PA,15222,ARCHITECT,678991
201611339349303091,250965438,ELLUCIAN INC,62814 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,TECHNOLOGY,408561
201601339349302960,440546278,BNIM ARCHITECTS,ARCHITECTS,114000
201601339349302960,440546278,MERRILL COMPANIES LLC,PROPERTY MANAGEMENT,172876
201601339349302960,440546278,GREAT WESTERN DINING SERVICE,DINING SERVICES,623595
201601339349302960,440546278,UNITED HEATING COOLING,HEATING & COOLING,225313
201601339349302960,440546278,JENZABAR,COMPUTER SOFTWARE,142551
201630479349300233,590949880,Hotchalk,Hotchalk,1999 S Bascom Ave Suite 600,Campbell,CA,95008,Online learning platform,3814777
201630479349300233,590949880,G4s Secure Solutions Inc,G4s Secure Solutions Inc,PO Box 277469,Atlanta,GA,30384,Security,609253
201630479349300233,590949880,All Go Construction Systems In,All Go Construction Systems In,4970 SW 72 Ave Ste 109,Miami,FL,33155,Construction,547071
201630479349300233,590949880,Bar Bri,Bar Bri,226 West Pensacola Street Suite 108,Tallahassee,FL,32301,Bar exam preparation,240140
201630479349300233,590949880,Aramark Campus Dining Services,1101 Market Street,Philadelphia,PA,19107,Food services,1451420
201611349349305306,630288878,RABREN GENERAL CONTRACTORS,139 LEE ROAD 15,AUBURN,AL,36830,GENERAL CONTRACTOR,5800532
201611349349305306,630288878,THOMPSON FACILITY SERVICES LLC,1741 BUSINESS CENTER DRIVE,RESTON,VA,20190,EDUCATIONAL SERVICES,4078408
201611349349305306,630288878,THOMPSON HOSPITALITY SERVICES,TOMPKINS HALL,TUSKEGEE,AL,36088,EDUCATIONAL SERVICES,3509756
201611349349305306,630288878,THOMPSON FACILITY SERVICES,505 HUNTMAR PARK DRIVE,HERNDON,VA,20170,EDUCATIONAL SERVICES,991748
201611349349305306,630288878,KENNON & ASSOCIATES,3205 MARTIN LUTHER KING JR,PHENIX CITY,AL,36869,GENERAL CONTRACTOR,768167
201621189349300642,231639911,PARKHURST DINING SERVICES,PO BOX 644091,PITTSBURGH,PA,152644091,FOOD SERVICES,2815458
201621189349300642,231639911,ALLIEDBARTON SECURITY SERVICES,PO BOX 828854,PHILADELPHIA,PA,191828854,SECURITY SERVICES,1747318
201621189349300642,231639911,LIMA COMPANY,9050 STATE ROAD,PHILADELPHIA,PA,19136,MECHANICAL SERVICES,569480
201621189349300642,231639911,OTIS ELEVATOR COMPANY,PO BOX 905454,CHARLOTTE,NC,282905454,MAINTENANCE,485799
201621189349300642,231639911,160OVER90 INC,ONE SOUTH BROAD STREET 10TH FL,PHILADELPHIA,PA,19107,MARKETING,455060
201601269349301530,952501387,Nastec Strategic Security Solutions,23945 Calabasas Rd Suite 208,CALABASAS,CA,91302,Security,961505
201601269349301530,952501387,Cambridge Associates,2730 Sand Hill Road Suite 200,MENLO PARK,CA,94025,Investment Mgmt.,541619
201601269349301530,952501387,Peerless Building Maintenance,21020 Superior St,CHATSWORTH,CA,91311,Building Janitorial,582360
201601269349301530,952501387,Addis,2612-A 8th Street,BERKELEY,CA,94710,Branding Consultant,247571
201601269349301530,952501387,Integrity Automated Solutions,2500 E Imperial Hwy 201-313,BREA,CA,928216122,Building Maintenance,233469
201611339349300836,042103637,KIERAN TIMBERLAKE ASSOCIATES LLP,841 N AMERICAN ST,PHILADELPHIA,PA,19123,ARCHITECT SVCS.,2163393
201611339349300836,042103637,BENNINGTON DESIGN MANAGEMENT,131 OXBOW ROAD,NEEDHAM,MA,02492,DESIGN SVCS.,520774
201611339349300836,042103637,ROBERT OLSON ASSOCIATES LLC,374 CONGRESS ST 300,BOSTON,MA,02210,ARCHITECTS,481155
201611339349300836,042103637,ROPES GRAY,ONE INTERNATIONAL PLACE,BOSTON,MA,02110,LEGAL FEES,646230
201611339349300836,042103637,ASTON CONTRACTING LLC,39 PROSPECT ST,SHERBORM,MA,01770,CONSTRUCTION,462899
201611339349305056,941156566,BON APPETIT (COMPASS GROUP),PO BOX 59184,BOULDER,CO,80322,FOOD SERVICE PROVIDER,3255603
201611339349305056,941156566,MAI INDUSTRIES INC,50 BONAVENTURA DRIVE,SAN JOSE,CA,95134,CONSTRUCTION,565869
201611339349305056,941156566,ABM JANITORIAL SERVICES,420 TAYLOR ST 2ND FLOOR,SAN FRANCISCO,CA,94102,JANITORIAL SERVICES,375587
201611339349305056,941156566,ELLUCIAN COMPANY LP,PO BOX 7777-W6825,PHILADEPHIA,PA,191756825,HIGHER ED SOFTWARE & SERVICES,340841
201611339349305056,941156566,GMG JANITORIAL INC,2237 PALOU STREET,SAN FRANCISCO,CA,94124,JANITORIAL SERVICE,339836
201610469349302011,420680335,MA MORTENSON COMPANY,700 MEADOW LANE NORTH,MINNEAPOLIS,MN,55422,GENERAL CONTRACTOR - DORM PROJECT,4634770
201610469349302011,420680335,BON APPETIT,100 HAMILTON AVENUE SUITE 400,PALO ALTO,CA,94301,CAMPUS FOOD SERVICE,3373934
201610469349302011,420680335,SODEXO,10 EARHART DRIVE,BUFFALO,NY,14240,CAMPUS CLEANING SERVICE,990433
201610469349302011,420680335,T & K ROOFING,101 T K DRIVE BOX 279,ELY,IA,52227,DORM ROOF CONSTRUCTION,481033
201610469349302011,420680335,OPN ARCHITECTS INC,200 5TH AVE SE STE 201,CEDAR RAPIDS,IA,52401,ARCHITECTS,351112
201601319349300200,231352683,CVM CONSTRUCTION MANAGERS INC,1002 W 9th AVENUE,KING OF PRUSSIA,PA,19409,CONSTRUCTION SRVCS,4705373
201601319349300200,231352683,WS CUMBY SON INC,938 LINCOLN AVENUE,SPRINGFIELD,PA,19064,CONSTRUCTION SRVCS,3830225
201601319349300200,231352683,CTC CONSTRUCTION MANAGEMENT INC,PO BOX 256,MECHANICSVILLE,PA,18934,CONSTRUCTION SRVCS,2330773
201601319349300200,231352683,HARRISON ELECTRICAL INC,829 LINCOLN AVENUE,WEST CHESTER,PA,19080,ELECTRICAL SRVCS,1378021
201601319349300200,231352683,BALLINGER COMPANY,833 CHESTNUT STREET,PHILADELPHIA,PA,19107,CONSTRUCTION SRVCS,1062706
201631169349300413,620483210,SODEXO,PO BOX 536922,ATLANTA,GA,303536922,CAFETERIA SERVICE,839372
201631169349300413,620483210,JP MORGAN CHASE,PO BOX 94016,PALATINE,IL,600944016,CREDIT CARD PURCHASES-TRAVEL,612988
201631169349300413,620483210,TIAA-CREF,PO BOX 724509,ATLANTA,GA,311391508,CONTRIBUTION PLAN,553078
201631169349300413,620483210,BLUECROSS BLUESHIELD OF TN,PO BOX 6539,CAROL STREAM,IL,60197,HEALTHCARE COVERAGE MEDICAL,480708
201631169349300413,620483210,PULASKI ELECTRIC,PO BOX 368,PULASKI,TN,38478,"ELECTRIC, WATER, AND GAS",480480
201611319349300331,251024358,PARKHURST DINING SERVICES,PO BOX 644091,PITTSBURGH,PA,152644091,FOOD & FOOD SVC MANAGEMENT,2366903
201611319349300331,251024358,FRANCISCAN FRIARS,PO BOX 600,LORETTO,PA,15940,PAYROLL SERVICES,628086
201611319349300331,251024358,ALL CAMPUS LLC,211 W WACKER DR STE 990,CHICAGO,IL,60606,CONSULTING,534839
201611319349300331,251024358,SHAW CONTRACT FLOORING SRV INC,185 SOUTH INDUSTRIAL BLVD,CALHOUN,GA,30701,CONSTRUCTION,378855
201611319349300331,251024358,TP CONTRACTING,402 BECK ROAD,LORETTO,PA,15940,CONSTRUCTION,378845
201610469349302231,930433696,ALA CARTE,1850 ONYX STREET,EUGENE,OR,974031451,FOOD SERVICES,462774
201610469349302231,930433696,SAVANT LEARNING SYSTEMS,311 S LINDELL ST,MARTIN,TN,38237,ACADEMIC INSTRUCTION,449779
201610469349302231,930433696,AHM BRAND,860 WEST PARK ST,EUGENE,OR,97401,RECRUITING,185812
201610469349302231,930433696,RUFFALO NOEL LEVITZ,PO BOX 718,DES MOINES,IA,503030718,RECRUITING,170411
201610469349302231,930433696,SECURITAS,1055 WILSHIRE BLVD 1600,LOS ANGELES,CA,90017,SECURITY,134376
201611349349303091,203823825,NONE
201601379349304390,111630822,Windsor Construction Enterprises,5 LYONS MALL SUITE 317,BASKING RIDGE,NJ,07920,Construction,4746877
201601379349304390,111630822,CULINART INC,175 SUNNYSIDE BOULEVARD,PLAINVIEW,NY,11803,FOOD SERVICES,4565327
201601379349304390,111630822,LEGACY BUILDERS DEVELOPERS,519 8TH AVENUE SEVENTH FLOOR,NEW YORK,NY,10018,CONSTRUCTION,1964240
201601379349304390,111630822,SAFE ENVIRONMENT BUSINESS SOLUTIONS,8 REVOLUTIONARY ROAD,OSSINING,NY,10018,SECURITY SERVICE,1817473
201601379349304390,111630822,ZE Contracting Inc,3144 97TH STREET,EAST ELMHURST,NY,11369,Construction,1276725
201610449349300631,362662739,Eurest Services (Kimco Corporation),13028 Collection Center Drive,Chicago,IL,60693,Custodial Services,146244
201610459349300216,620544854,MEMPHIS LIGHT GAS & WATER,PO BOX 388,MEMPHIS,TN,381450388,UTILITIES,443020
201610459349300216,620544854,ARAMARK FACILITY SERVICES,650 EAST PARKWAY BOX 348,MEMPHIS,TN,38104,JANITORIAL SERVICES,196907
201610459349300216,620544854,COMBUSTION LLC,630 SOUTH COOPER STREET,MEMPHIS,TN,38104,DESIGN/ADVERTISING,168403
201610459349300216,620544854,PAULSEN PRINTING,4753 S MENDENHALL ROAD,MEMPHIS,TN,38141,DIRECT MAILING/PRINTING,167406
201610459349300216,620544854,APPLE FINANCIAL SERVICES,PO BOX 74238,CLEVELAND,OH,44194,FINANCIAL,130478
201621209349301302,251125048,SAGE DINING SERVICES INC,1402 YORK ROAD 100,LUTHERSVILLE,MD,21093,FOOD AND DINING,2071842
201621209349301302,251125048,MASSARO CORPORATIONRESTORATION,120 DELTA DRIVE,PITTSBURGH,PA,15238,CONSTRUCTION & RESTORATION,1602653
201621209349301302,251125048,EBSCO,PO BOX 830625,BIRMINGHAM,AL,35283,LIBRARY PERIODICAL/RESEARCH,201389
201621209349301302,251125048,JENZABAR,PO BOX 55018,BOSTON,MA,02205,ADMINISTRATIVE SYSTEM SUPPORT,170636
201621209349301302,251125048,LAMAR COMPANIES,PO BOX 96030,BATON ROUGE,LA,70896,ADVERTISING,146837
201601319349301135,590624416,Chartwells,PO Box 91337,Chicago,IL,606931337,Food Service,4923320
201601319349301135,590624416,Bace Construction Inc,1623 Alligator Road,DeLand,FL,32724,Construction,2183321
201601319349301135,590624416,Ebsco Subscription Services,PO Box 204661,Dallas,TX,75320,Library Periodical Services,549330
201601319349301135,590624416,Tech Strategies International LLC,1553 Stargazer Terrace,Sanford,FL,32771,Consultants/Training,461617
201601319349301135,590624416,Hopton Roofing Inc,1309 Duroc Drive,Lake Helen,FL,32744,Construction,404290
201601099349301250,590624440,Company Partners LLC,968 Lake Baldwin Lane,Orlando,FL,32814,Construction,3518703
201601099349301250,590624440,Brasfield & Gorrie LLC,200 Colonial Ctr Pkwy Ste 200,Lake Mary,FL,32751,Construction,1032486
201601099349301250,590624440,Royall & Company,1920 E Parham Rd,Richmond,VA,232282206,Presidential search,522813
201601099349301250,590624440,Presidio Networked Solutions,P O Box 822169,Philadelphia,PA,191822169,Maintenance,400927
201601099349301250,590624440,Prime Buccholz & Associates Inc,P O Box 16011,Lewiston,ME,042439588,Investment Consultin,278210
201641069349300214,042103545,SHAWMUT DESIGN CONSTRUCTION,560 HARRISON AVENUE,BOSTON,MA,02118,CONSTRUCTION,38747984
201641069349300214,042103545,BOND BROTHERS INC,145 SPRING STREET,EVERETT,MA,02149,CONSTRUCTION,10237928
201641069349300214,042103545,ELAINE CONSTRUCTION COMPANY INC,1037 CHESTNUT HILL,NEWTON UPPER FALLS,MA,02464,CONSTRUCTION,5099480
201641069349300214,042103545,HARRISON GLOBAL LLC,BOSTON COACH 69 NORMAN STREET,EVERETT,MA,02149,TRANSPORTATION SVCS.,2861814
201641069349300214,042103545,DIMELLA SHAFFER ASSOC INC,286 CONGRESS STREET,BOSTON,MA,02210,ARCHITECTURAL SVCS.,2356885
201601099349301210,390808497,BON APPETIT,PO BOX 91337,CHICAGO,IL,60693,FOOD SERVICE,3349438
201601099349301210,390808497,STUDIO GANG ARCHITECTS LTD,1520 W DIVISION ST,CHICAGO,IL,60642,CONSTRUCTION,603650
201601099349301210,390808497,ASSOCIATED COLLEGES OF THE MIDWEST,11 EAST ADAMS SUITE 800,CHICAGO,IL,60603,EDUCATION SERVICES,343207
201601099349301210,390808497,FURMAN BROS LANDSCAPING,13447 E LAKE SHORE RD,CLINTON,WI,53525,MAINTENANCE,290417
201601099349301210,390808497,CORPORATE CONTRACTORS,3800 GATEWAY BLVD NO 200,BELOIT,WI,53511,CONSTRUCTION,277375
201631209349300303,231352688,WEST CHESTER MECHANICAL,201 FULTON STREET,CHESTER,PA,19013,CONTRACTOR,3500304
201631209349300303,231352688,MID-ATLANTIC SPORTS CONSTRUCTION L,1000 CONSHOHOCKEN ROAD,CONSHOHOCKEN,PA,19428,CONTRACTOR,2355032
201631209349300303,231352688,VOITH MACTAVISH ARCHITECTS LLC,2401 WALNUT ST,PHILADELPHIA,PA,19103,CONTRACTOR,2030162
201631209349300303,231352688,A T CONSTRUCTION INC,2271 GARRETT RD,DREXEL HILL,PA,19026,CONTRACTOR,1687683
201631209349300303,231352688,MEDIA WORKS LTD,1425 CLARKVIEW RD,BALTIMORE,MD,21209,ADVERTISING,1408992
201631339349302873,231352648,KINSLEY CONSTRUCTION INC,POBOX 2886,YORK,PA,17405,CONSTURCTION MGMT,2981753
201631339349302873,231352648,Independence Blue Cross,1901 Market St 28th floor,PHILADELPHIA,PA,19103,Health Insurance,2765069
201631339349302873,231352648,ARAMARK CORPORATION,POBOX 198532,ATLANTA,GA,30384,Campus Serv/Fac Mgmt,2358955
201631339349302873,231352648,ELLUCIAN COMPANY,2300 MAITLAND CENTER PKWY,MAITLAND,FL,32751,CONSULTANT,2241176
201631339349302873,231352648,Sisters of IHM - VMHS,1140 King Rd,IMMACULATA,PA,19345,Student Teaching,849592
201630409349300008,540506314,MERIWETHER GODSEY INC,4944 OLD BOONSBORO ROAD,LYNCHBURG,VA,24503,FOOD SERVICES,1830518
201630409349300008,540506314,RUFFALO CODY AND ASSOCIATES INC,PO BOX 718,DES MOINES,IA,50303,ENROLLMENT MANAGEMENT SERVICES,249193
201630409349300008,540506314,CARILION HEALTHCARE CORP,PO BOX 40032,ROANOKE,VA,24022,HEALTH CARE SERVICES,346653
201630409349300008,540506314,G & H CONTRACTING INC,1320 SOUTHSIDE DRIVE,SALEM,VA,24153,CONSTRUCTION,1079693
201630409349300008,540506314,ROYALL AND COMPANY,1920 EAST PARHAM ROAD,RICHMOND,VA,23228,ENROLLMENT MANAGEMENT SERVICES,232322
201601349349307810,010215213,Warren Construction Group LLC,PO Box 362,South Freeport,ME,04078,Const. Services,1474267
201601349349307810,010215213,Consigli Construction Co Inc,15 Franklin Street,Portland,ME,04101,Const. Services,1407535
201601349349307810,010215213,EBSCO Information Services,PO Box 204661,Dallas,TX,75320,Library Services,1071478
201601349349307810,010215213,Wright-Ryan Construction Inc,10 Danforth Street,Portland,ME,04101,Const. Services,942148
201601349349307810,010215213,Anthem Blue Cross Blue Shield,3350 Peachtree Road,Atlanta,GA,30326,Admin. Services,499976
201610439349303206,560529982,LANDMARK BUILDERS OF THE TRIAD,3520 TRIAD COURT,WINSTONSALEM,NC,27107,CONSTRUCTION CONTRACTOR,1333223
201610439349303206,560529982,HOFFMAN & HOFFMAN INC,3816 PATTERSON STREET,GREENSBORO,NC,27407,CONSTRUCTION CONTRACTOR,327803
201610439349303206,560529982,SPECTRUM DESIGN PC INC,PLAZA SUITE 1 10 CHURCH AVENUE SE,ROANOKE,VA,24011,CONSTRUCTION CONTRACTOR,118431
201621189349300132,256068246,Community Resources for Independence,3410 West 12th Street,Erie,PA,16505,Aging Services,417040
201621189349300132,256068246,CaregiversHomemakers of Western PA,PO Box 1264,Buffalo,NY,14240,Aging Services,284706
201621189349300132,256068246,Root Sptiznas & Smiley Inc,5473 Village Common Drive Suite 205,Erie,PA,16506,Accounting/Auditing,157488
201621189349300132,256068246,Helpmates Inc,250 West Main Street,Ridgeway,PA,15853,Aging Services,146215
201621189349300132,256068246,Erie Metropolitan Transit Authority,127 East 14th Street,Erie,PA,16503,Aging Services,111688
201600759349300960,231352621,Hunter Roberts Construction Grp LLC,1717 Arch St Ste 3410,Philadelphia,PA,19103,Building Contractors,2761586
201600759349300960,231352621,The Sullivan Company,2 LaGrange Ave POB 69,Essington,PA,190290069,Building Contractors,2536190
201600759349300960,231352621,Cambridge Associates LLC,100 Summer Street,Boston,MA,021102112,Investment Consultants,1520422
201600759349300960,231352621,Atkin Olshin Schade Architects,125 S 9th Street,Suite 900,Philadelphia,PA,19107,Architects,660853
201600759349300960,231352621,Charles Friel Inc,216 Forrest Avenue,PO Box 284,Narberth,PA,19072,Landscape and grounds maintenance,612923
201600829349300635,166031585,Hallmark Management Services,521 Harmon Avenue,Columbus,OH,43223,Food Service,672643
201600829349300635,166031585,Bieler Janitorial Services,3592 N Buffalo Road,Orchard Park,NY,14127,janitorial,138487
201601329349301495,520591685,PARKWAY ANESTHESIOLOGISTS,201 E UNIVERSITY PARKWAY,BALTIMORE,MD,21218,PHYSICIAN Services,12465000
201601329349301495,520591685,GREATER CHESAPEAKE ORTHOPAEDIC,201 E UNIVERSITY PARKWAY,BALTIMORE,MD,21218,Medical Services,9812147
201601329349301495,520591685,MORRISON MANAGEMENT SPECIALIST,4721 MORRISON DRIVE,MOBILE,AL,36609,FOOD SERVICES,3333000
201601329349301495,520591685,CROTHALL SVCS GROUP,13028 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,Medical Services,2234999
201601329349301495,520591685,UNIVERSITY OF MARYLAND,PROFESSIONAL SVCS,3945829
201631319349301328,231352256,APOLLO SECURITY,2150 BOSTON-PROVIDENCE HWY,WALPOLE,MA,02081,SECURITY SERVICES,701315
201631319349301328,231352256,CLEAN TECH SERVICES,114 CHESTNUT STREET 5TH FLR,PHILADELPHIA,PA,19106,CLEANING/HOUSEKEEPING SERVICES,318139
201631279349301158,150532276,LECHASE CONSTRUCTION SERVICES LLC,205 INDIGO CREEK DRIVE,ROCHESTER,NY,14626,CONSTRUCTION,2053278
201631279349301158,150532276,INNS OF AURORA LLC,PO BOX 272,AURORA,NY,13026,FOOD SERVICE,1646717
201601349349304030,042103580,TURNER CONSTRUCTION CO,TWO SEAPORT LN,BOSTON,MA,02210,CONTRACTOR,50869490
201601349349304030,042103580,LEE KENNEDY CO INC,122 QUINCY SHORE DR,QUINCY,MA,02171,CONTRACTOR,41717679
201601349349304030,042103580,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS ST,BOSTON,MA,02115,RESEARCH SUBCONTRACTOR,40736602
201601349349304030,042103580,DIMEO CONSTRUCTION CO,7 DRYDOCK AVE,BOSTON,MA,02210,CONTRACTOR,40246286
201601349349304030,042103580,DTZ INC,101 FEDERAL ST,SUITE 700,BOSTON,MA,02110,CLEANING SERVICES,37663242
201641329349303954,232810852,HSC BUILDERS CONSTRUCTION MANAGERS,304 NEW MILL LANE,EXTON,PA,19341,CONSTRUCTION SRVCS,4924364
201641329349303954,232810852,ONCALL STAFFING,4 BROWNS LANE,VILLANOVA,PA,19085,STAFFING SRVCS,1547481
201641329349303954,232810852,ALLIED BARTON SECURITY SERVICE,161 WASHINGTON ST STE 600,CONSHOHOCKEN,PA,19438,SECURITY SRVCS,1524416
201641329349303954,232810852,DVA HEALTHCARE OF PA INC,PO BOX 8500-1607,PHILADELPHIA,PA,19178,MEDICAL SRVCS,970306
201641329349303954,232810852,SUPPLEMENTAL HEALTH CARE,1640 W REDSTONE CENTER DRIVE,PARK CITY,UT,84098,MEDICAL SRVCS,862329
201601349349304960,141338457,MEDICUS HOSPITALISTS LLC,22 ROULSTON ROAD,WINHAM,NH,03087,MEDICAL SERVICES,1495699
201601349349304960,141338457,ALL ABOUT STAFFING INC,1000 SAWGRASS CORP PARKWAY,SUNRISE,FL,33323,PATIENT SERVICES,630768
201601349349304960,141338457,ACCELECARE WOUND CENTERS INC,10900 NE 4TH STREET,BELLEVUE,WA,98004,MANAGEMENT SERVICES,604363
201601349349304960,141338457,ROBISON & SMITH,335 N MAIN STREET,GLOVERSVILLE,NY,12078,LAUNDRY SERVICES,358475
201601349349304960,141338457,NCO FINANCIAL SYSTEMS INC,24886 NETWORK PLACE,CHICAGO,IL,60673,COLLECTION SERVICES,276175
201600439349301405,231484178,PR BUILDERS INC,100 FRONT ST,LITITZ,PA,17543,CONSTRUCTION DESIGN AND BUILD,3011284
201600439349301405,231484178,HORST CONSTRUCTION,PO BOX 3310,LANCASTER,PA,17604,CONSTRUCTION DESIGN AND BUILD,2166652
201600439349301405,231484178,ALADDIN FOOD MANAGEMENT SERVICES LLC,21 ARMORY DR,WHEELING,WV,26003,CAMPUS DINING SERVICES,1094223
201600439349301405,231484178,HALLER ENTERPRISES,212 BUCKY DRIVE PO BOX 375,LITITZ,PA,17543,ELECTRICAL/MECHANICAL,645519
201600439349301405,231484178,LOGOS BIBLE SOFTWARE,1313 COMMERCIAL ST,BELLINGHAM,WA,98225,SOFTWARE DEVELOPMENT AND DISTRIBUTION,372673
201640409349300824,370711798,CHARTWELLS DINING SERVICES,PO BOX 91337,CHICAGO,IL,60693,DINING SERVICES,793036
201640409349300824,370711798,ELAN CORPORATE,PO BOX 790428,ST LOUIS,MO,63179,CREDIT CARD SERVICES,383419
201640409349300824,370711798,EASTERN LLC,8965 EASTERN,LAS VEGAS,NV,89123,PROPERTY LEASE,145992
201640409349300824,370711798,AKADEMOS INC,200 CONNECTICUT AVE,NORWALK,CT,06854,BOOK SERVICES,107249
201600749349300900,660201206,Quality Construction Services SE,Ave Ponce de Leon 1605,Cond San Martin Oficina 601,Santurce,PR,RQ,00909,Construction,6939968
201600749349300900,660201206,CJ Caribe Inc,114 Calle Amazonas Apt 1,Urbanizacion El Paraiso,San Juan,PR,RQ,00926,Construction,4082551
201600749349300900,660201206,National Building Maintenance,855 Hostos Avenue,Ponce,PR,RQ,00716,Maintenance,3028562
201600749349300900,660201206,St James Securities Services Inc,PO Box 365051,San Juan,PR,RQ,00936,Security,2720193
201600749349300900,660201206,AIREKO Construction,PO Box 2128,San Juan,PR,RQ,00922-2128,Construction,2576563
201611179349300206,541911091,Fuzati LLC,17515 Spring Cypress Rd Suite C153,Cypress,TX,77429,Advertising,164658
201611339349306356,990272261,ARAMARK SERVICES INC,27310 NETWORK PLACE,CHICAGO,IL,606731273,FOOD SERVICES,1284800
201611339349306356,990272261,ROBERT M KAYA BUILDERS INC,525 KOKEA STREET BUILDING B-3,HONOLULU,HI,96817,CONSTRUCTION/RENOVATION,670336
201611339349306356,990272261,SECURITAS SECURITY SERVICES,USA INC FILE 57220,LOS ANGELES,CA,900747220,SECURITY,499246
201611339349306356,990272261,CAROLINE COLLEGE PASTORAL INSTITUTE,NEPWUKOS WENO,CHUUK,FM,96942,EDUCATION,438603
201611339349306356,990272261,NCS PEARSON INC,13036 COLLECTION CENTER DR,CHICAGO,IL,60693,ONLINE EDUCATION,432380
201611339349304446,042452884,SODEXO OPERATIONS LLC,PO BOX 360170,PITTSBURG,PA,15251,DINING SERVICES,1642631
201611339349304446,042452884,ARAMARK CORPORATION,525 MONROE STREET,CHICAGO,IL,60661,FACILITY MANAGEMENT,1477819
201611339349304446,042452884,B AND B LODGING HOUSES LLC,48 NORTH BEACON STREET,ALLSTON,MA,02134,STUDENT HOUSING,1078981
201611339349304446,042452884,LONGWOOD SECURITY SERVICES,429 NEWBURY STREET,BOSTON,MA,02115,SECURITY,826780
201611339349304446,042452884,FIREBIRD BUILDERS LLC,27 STANDISH STREET,DUXBURY,MA,02332,CONSTRUCTION,334442
201601349349304985,020274509,Mediassociates Inc,75 Glen Road,SANDY HOOK,CT,06882,ADVERTISING,32564035
201601349349304985,020274509,PLATTFORM ADVERTISING,15500 W 113th Street Ste 200,LENEXA,KS,66219,ADVERTISING,5376210
201601349349304985,020274509,HARVEY CONSTRUCTION CORPORATION,10 HARVEY ROAD,BEDFORD,NH,02110,CONSTRUCTION,9736285
201601349349304985,020274509,SODEXO OPERATIONS LLC,2521 NORTH RIVER ROAD,HOOKSETT,NH,03106,FOOD SERVICE,6119065
201601349349304985,020274509,MBS DIRECT LLC,PO BOX 617,COLUMBIA,MO,65205,ONLINE BOOKSTORE SVC,4187327
201621379349303347,060646973,DIMEO CONSTRUCTION COMPANY,75 CHAPMAN STREET,PROVIDENCE,RI,02905,CONSTRUCTION & RELATED SERVICES,54100724
201621379349303347,060646973,THE WHITING-TURNER CONTRACTING COMPANY,300 EAST JOPPA ROAD,BALTIMORE,MD,21286,CONSTRUCTION & RELATED SERVICES,28277851
201621379349303347,060646973,HILLHOUSE CAPITAL ADVISORS LTD,190 ELGIN AVENUE,GEORGE TOWN,CJ,INVESTMENT MANAGEMENT,24668102
201621379349303347,060646973,FRANK LILL AND SON INC,785 OLD DUTCH ROAD,VICTOR,NY,14564,CONSTRUCTION & RELATED SERVICES,18537848
201621379349303347,060646973,STANDARD BUILDERS INC,52 HOLMES ROAD,NEWINGTON,CT,06111,CONSTRUCTION & RELATED SERVICES,15460196
201620749349300022,340714681,ARAMARK,1101 MARKET STREET,PHILADELPHIA,PA,19107,FOOD SERVICE,5523341
201620749349300022,340714681,THE KRILL COMPANY,1275 MAINE AVE,CLEVELAND,OH,44113,CONSTRUCTION,4260089
201620749349300022,340714681,GCA SERVICES GROUP,PO BOX 643823,PITTSBURGH,PA,152643823,JANITORIAL SERV,1266703
201620749349300022,340714681,SOUTHWEST CONTRACT,17 PROFESSIONAL DRIVE,TEMPLE,TX,76504,FURNITURE,803964
201620749349300022,340714681,JESUIT COMMUNITY AT JOHN CARROLL UNI,2520 MIRAMAR,UNIVERSITY HEIGHTS,OH,44118,EDUCATION SVCS,702583
201601309349302905,841123408,DAYNIGHT CLEANING SERVICES INC,6675 FENTON STREET,ARVADA,CO,80003,CUSTODIAL SERVICES,164214
201601309349302905,841123408,SPEAR SECURITY COMPANY,2180 EAST 68TH AVENUE,DENVER,CO,80229,SECURITY SERVICES,142096
201640429349301544,131632522,BSREP UA Heritage LLC,PO Box 3102,HICKSVILLE,NY,11802,Student Housing Rent,1193913
201640429349301544,131632522,US Security Associates Inc,po Box 931703,ATLANTA,GA,31193,security,424655
