object_id,ein,Dsc
201941339349305274,620476822,State and Local Taxes Payable,245584
201901349349309920,042103589,OBLIGATION TO EMPLOYEES FOR RETIREMENT,1431726
201921929349300807,541744931,Pension Liability,48074685
201921929349300807,541744931,Due to Affiliates,41926213
201921929349300807,541744931,HPL/GL Liability,11890461
201921929349300807,541744931,Patient Credit Balance,1492247
201921929349300807,541744931,Deferred Rent,1886204
201921929349300807,541744931,Medicare/Medicaid Settlements,1658850
201921929349300807,541744931,Rental Tenant Improv. Allow.,462664
201921929349300807,541744931,Other Misc Liabilities,57799
201921929349300807,541744931,Stafford Loan Fund,32665
201942179349300099,060646813,INTERCOMPANY ACCOUNTS PAYABLE,32812394
201942179349300099,060646813,ASSET RETIREMENT OBILIGATION,6775724
201942179349300099,060646813,DEFERRED COMPENSATION LIABILITY,1320150
201942179349300099,060646813,OTHER CURRENT LIABILITIES,14424362
201942179349300099,060646813,INTERCOMPANY NOTES PAYABLE,252819598
201942179349300099,060646813,OTHER LONG TERM LIABILITIES,3107564
201941339349305979,150532254,DEFERRED COMPENSATION LIABILITY,3044191
201941339349305979,150532254,I/C ACCOUNTS PAYABLE,28557897
201941339349305979,150532254,I/C NOTES PAYABLE,257299849
201941339349305979,150532254,I/C OTHER LIABILITIES,10734058
201941339349305979,150532254,OTHER CURRENT LIABILITIES,246618
201941339349306459,540525605,Beneficial Trusts,279658
201941339349306659,231365966,REFUNDABLE ADVANCES,189906
201941339349306659,231365966,LEASE PAYABLE,94147
201942209349301124,760339603,Due to ABC Chapter,76961
201911409349300641,620202000,ADV. FROM FED GOVT. FOR PERKIN,176211
201911409349300641,620202000,DEPOSITS,59600
201911409349300641,620202000,CAPITAL LEASE OBLIGATIONS,142731
201910779349300011,410747165,ANNUITIES PAYABLE,927975
201910779349300011,410747165,DEPOSITS HELD IN CUSTODY FOR OTHERS,123963
201910779349300011,410747165,DEPOSIT ACCOUNTS,139842
201910779349300011,410747165,GOVERNMENT GRANTS REFUNDABLE,308193
201941929349301159,135562308,ACCRUED BENEFIT OBLIGATION,67983000
201941929349301159,135562308,ACCRUED POST RETIREMENT OBLIGATION,606791462
201941929349301159,135562308,ASSET RETIREMENT OBLIGATION,213816000
201941929349301159,135562308,DUE TO AFFILIATES,35667
201941929349301159,135562308,FUNDS HELD FOR OTHERS,295244000
201910779349300756,420698196,Student Deposits,471199
201910779349300756,420698196,Advance Payments,414571
201910779349300756,420698196,Miscellaneous Liabilities,493750
201910779349300756,420698196,Annuity Payable,881561
201901209349300635,470378777,Funds Held in Custody,74700
201901209349300635,470378777,Line of Credit,3742030
201901209349300635,470378777,Deposits Payable,264100
201901209349300635,470378777,Asset Retirement Obligation,420827
201901209349300635,470378777,Refundable Advances Federal Perkins,835808
201901209349300635,470378777,Due to Foundation,1401478
201813239349300406,112673595,INSURANCE CLAIMS LIABILITY,356676
201813239349300406,112673595,ROYALTY PAYABLE,28344
201813239349300211,112868878,PAYABLE TO THIRD PARTY PAYERS,31695658
201813239349300211,112868878,MALPRACTICE LIABILITIES,118783580
201813239349300211,112868878,INSURANCE CLAIMS LIABILITY,68525594
201813239349300211,112868878,DUE TO RELATED PARTIES,16649495
201813239349300211,112868878,OTHER LIABILITIES,36266827
201813239349300211,112868878,ASSET RETIREMENT BENEFITS,2466924
201813239349300211,112868878,2017 TAXABLE BOND,54903813
201813239349300211,112868878,BOND FINANCING,-418981
201813259349300326,631191637,PAYROLL LIABILITY,7464
201901349349300800,272990527,"Licensing Fee and others owed to AIE - AUS, Ltd.",64435
201901349349300800,272990527,Credit card charges paid for by AIE - WA,7511
201901349349300800,272990527,Corporate recharges owed to AIE - WA,7500
201911229349301196,050259080,STUDENT DEPOSITS,4188314
201911229349301196,050259080,REFUNDABLE ADVANCES - GOVERNMENT,1913436
201911229349301196,050259080,LIABILITY FOR FUNDS HELD IN TRUST,557876
201911219349301486,470376583,Refundable Student Loans,29073577
201911219349301486,470376583,Interest Rate Swaps,18225174
201911219349301486,470376583,Other Liabilities,25124573
201911219349301486,470376583,Reserves,3208329
201813309349300911,480543728,OPERATING LOC,4215000
201813309349300911,480543728,US GOVT LOAN FUNDS REFUNDABLE,773449
201813309349300911,480543728,OTHER LONG TERM PAYABLES,491675
201813309349300911,480543728,SPLIT-INTEREST AGREEMENTS,122737
201813309349300911,480543728,STUDENT DEPOSITS,20867
201833549349300738,910473310,STUDENT DEPOSITS,2811097
201833549349300738,910473310,ASSET RETIREMENT OBLIGATION,1004763
201833549349300738,910473310,INTEREST RATE EXCHANGE LIABILITY,945790
201901349349301490,042103731,REFUNDABLE ADV. U.S GOV'T GRANTS,1318090
201911029349300326,410693962,INTEREST RATE SWAP AGREEMENT,204789
201911029349300326,410693962,LIAB UNDER PLANNED GIVING AGMTS,8857341
201911029349300326,410693962,UNAMORTIZED BOND PREMIUM,5273058
201911029349300426,520591623,SWAP LIABILITY,1872412
201911029349300426,520591623,ASSET RETIREMENT OBLIGATION,2884576
201911029349300426,520591623,PERKINS LOAN FUND,2597385
201911029349300426,520591623,ANNUITY LIABILITY,385516
201911029349300426,520591623,POOLED INCOME LIABILITY,6175
201911029349300426,520591623,OTHER LIABILITIES,738158
201823169349303242,131624135,DEFINED BENEFIT PENSION PLAN,143860994
201823169349303242,131624135,INSURANCE CLAIM LIABILITY,77047768
201823169349303242,131624135,DUE TO THIRD PARTY PAYORS,30149057
201823169349303242,131624135,LEASEHOLD INCENTIVE,10605070
201823169349303242,131624135,457B DEFERRED COMP PLAN LIABIL,11189319
201823169349303242,131624135,DEFERRED RENT,9973171
201823169349303242,131624135,ACCRUED POST-RETIREMENT HEALTH,6269834
201823169349303242,131624135,OTHER ACCRUED LIABILITIES,18874069
201833389349300433,480548361,ANNUITIES PAYABLE,24133
201833389349300433,480548361,U.S. GOVERNMENT GRANTS REFUNDABLE,727856
201823139349301627,363160536,DUE TO AFFILIATES,1570610
201803379349300080,590624459,Private Loan Funds Payable,1645568
201803379349300080,590624459,Obligations Under Capital Leases,3551731
201803379349300080,590624459,Governmental Loan Funds Payable,1357338
201911029349301101,160743150,STUDENT AND OTHER DEPOSITS,252428
201911029349301101,160743150,POST EMPLOYMENT BENEFIT OBLIGATION,290849
201911029349301101,160743150,US GOVT GRANTS REFUNDABLE,2238369
201911029349301101,160743150,ASSET RETIREMENT OBLIGATION,4301618
201911029349301101,160743150,UNAMORTIZED BOND PREMIUM,1054798
201911029349301101,160743150,UNAMORTIZED DEBT ISSUANCE COSTS,-628017
201900639349300955,350868074,ASSET RETIREMENT OBLIGATION,609850
201900639349300955,350868074,CAPITAL LEASE OBLIGATIONS,1569760
201900639349300955,350868074,FOREIGN EXCHANGE,89650
201900639349300955,350868074,INTEREST RATE SWAP,3854704
201900639349300955,350868074,PAYABLE TO FOREIGN SUBSIDIARY,3765886
201900639349300955,350868074,POST RETIRE MEDICAL LIAB,8766616
201900639349300955,350868074,US GOV'T SHARE OF STUDENT LOANS,4207959
201901349349302865,231352689,Annuities Payable,654999
201901349349302865,231352689,Post Employement Benefits,194747
201910809349301201,160743032,"Pension Liability, Net",9534198
201910809349301201,160743032,Deferred Compensation Liability,4904801
201813179349302231,954003255,PAYROLL TAXES PAYABLE,3802
201910459349300831,640303086,GOVERNMENT ADVANCES-STUDENT LOANS,1132956
201910459349300831,640303086,OTHER LIABILITIES,311415
201910459349300831,640303086,ACCRUED PENSION OBLIGATION,20251345
201910459349300831,640303086,GIFT ANNUITIES PAYABLE,143409
201910459349300831,640303086,ENVIRONMENTAL REMEDIATION LIAB.,2450000
201911059349301021,370663573,DUE TO AFFILIATE,1352935
201843199349300444,131740127,CAPITALIZED LEASE OBLIGATION,740352
201843199349300444,131740127,DUE TO THIRD PARTY PAYORS - NET,14869324
201843199349300444,131740127,EST. PROFESS. LIAB. SELF-INSURANCE,17976844
201843199349300444,131740127,ACCRUED ASSET RETIREMENT OBLIGATION,539329
201843199349300444,131740127,PENSION WITHDRAWAL LIABILITY,19546468
201901029349300410,610482955,ANNUITY OBLIGATIONS,1908257
201901029349300410,610482955,U.S. ADVANCES FOR STUDENT LOANS,589821
201901029349300410,610482955,LONG TERM CAPITAL LEASE OBLIGATIONS,2438083
201901029349301005,231352613,FEDERAL GOVERNMENT INVESTMENT - LOAN PROGRAM,1861000
201803499349300210,580593438,ACCRUED SALARIES AND BENEFITS,813268
201803499349300210,580593438,U.S. GOVERNMENT LOAN FUNDS,445963
201803499349300210,580593438,ACCRUED INTEREST,104757
201803499349300210,580593438,AMOUNTS HELD ON BEHALF OF OTHERS,90533
201803499349300210,580593438,ANNUITIES PAYABLE,73832
201901349349304795,363377698,OTHER CURRENT LIABILITIES,4485239
201901349349304795,363377698,SELF-INSURANCE LIABILITIES,9458181
201901349349304795,363377698,REFUNDABLE FEDERAL STUDENT LOAN,24492276
201901349349304795,363377698,PROFESS LIAB TAIL COVER,132189
201901349349304795,363377698,RETIREE BENEFITS,10337407
201901349349304795,363377698,DEFERRED COMPENSATION,219438
201823309349300207,476025325,PREPAID TUITION,2052
201823309349300207,476025325,REFUNDABLE DEPOSITS,45
201911069349300106,910916534,Due to Dept of Education,787487
201911069349300106,910916534,Rental deposits,327900
201911069349300106,910916534,Earnest money,3250000
201911069349300106,910916534,Lease liability - operating,7844019
201911069349300106,910916534,Lease liability - financing,7335728
201911069349300106,910916534,Fair value interest rate swap agreement,219337
201803489349300230,231352001,DUE TO BENEFICIARIES- CURRENT PORTION,3283
201803489349300230,231352001,DUE TO BENEFICIARIES- LONG TERM PORTION,25605
201803489349300230,231352001,CAPITAL LEASE OBLIGATION-LT,29693
201803489349300230,231352001,CAPITAL LEASE OBLIGATION-CURRENT,13780
201901309349302245,251125048,STUDENT DEPOSITS,248261
201901309349302245,251125048,U.S. GOVERNMENT GRANTS REFUNDABLE,437149
201823179349304297,131740126,DUE TO AFFILIATE-CAPTIVE INSUR,544762
201823179349304297,131740126,DUE TO THIRD PARTY PAYORS,396092
201823179349304297,131740126,ACCRUED POSTRETIREMENT BENEFIT,90952686
201823179349304297,131740126,OTHER LT LIAB-DEF ASBESTOS,15036448
201823179349304297,131740126,MALPRACTICE LIABILITY,5501594
201843199349312519,470385129,LTD MALPRACTICE RESERVE,1000000
201843199349312519,470385129,DUE TO 3RD PARTY PAYORS,910759
201921219349301802,480556716,FEDERAL STUDENT LOAN FUNDS,224183
201921219349301802,480556716,ANNUITIES PAYABLE,760
201921219349301802,480556716,ASSET RETIREMENT OBLIGATIONS,159816
201833539349300923,410695509,SPLIT INTEREST AGREEMENTS,126139
201833539349300923,410695509,FUNDS HELD FOR OTHERS,493774
201921339349300532,231365954,ANNUITIES PAYABLE,2589712
201921339349300532,231365954,U.S. GOVERNMENT ADVANCES REFUNDABLE,2483023
201921339349300532,231365954,OBLIGATIONS UNDER CAPITAL LEASES,947564
201921339349300832,310820394,DORM SECURITY DEPOSITS,113250
201921339349300832,310820394,FEDERAL STUDENT LOAN FUNDS,1442757
201921339349300832,310820394,CAPITAL LEASE OBLIGATION,880300
201921339349300832,310820394,CUSTODIAL FUNDS,540986
201921079349300012,560530003,DEPOSITS & DEFERRED REVENUE,3281911
201921079349300012,560530003,CAPITAL LEASE OBLIGATIONS,499576
201921079349300012,560530003,LINES OF CREDIT,7231772
201843199349315984,160960470,SELF INSURED PROFESSIONAL LIABILITY,17019607
201843199349315984,160960470,ACCRUED PENSION LIABILITY,100230370
201843199349315984,160960470,POST RETIREMENT OBLIGATIONS,9889906
201843199349315984,160960470,ASSET RETIREMENT OBLIGATIONS,2707914
201843199349315984,160960470,FUNDS HELD IN TRUST,281548
201843199349315984,160960470,LIABILITIES TO THIRD PARTY PAYERS,17075916
201843199349315984,160960470,DEFERRED RENT AND REBATE,41944
201823189349301077,020223955,Refundable Advances,1260008
201921339349301587,250979377,ESTIMATED SELF-INSURANCE COSTS,172267
201921339349301587,250979377,DEFERRED COMPENSATION,152590
201921339349301877,042104329,ACCOUNTS HELD FOR OTHERS,308081
201921339349301877,042104329,ASSET RETIREMENT OBLIGATIONS,1767930
201921339349301877,042104329,CAPITAL LEASE OBLIGATIONS,552493
201921339349301877,042104329,TAXABLE BONDS,2646278
201921299349301307,382410852,Gift Annuities,377617
201921299349301307,382410852,Accrued Expenses,1244277
201921299349301307,382410852,Asset Retirement Obligation,1323933
201921299349301657,350868107,Student Deposits,1299583
201921299349301657,350868107,Annuities and Trusts Obligations,2198091
201921299349301657,350868107,Interest rate swap agreements,4739392
201843199349314649,650216638,INTEREST RATE SWAP,174401
201843199349307524,930433696,CAPITAL LEASE OBLIGATION,168431
201843199349307524,930433696,ANNUITIES PAYABLE,231586
201911429349301006,208825983,DEFERRED RENT,120344
201911429349301006,208825983,PAYROLL TAX LIABILITY,346299
201911429349301006,208825983,STUDENT CREDIT BALANCES,36159
201813179349308301,942992642,FEDERAL STUDENT LOAN FUNDS,7163158
201813179349308301,942992642,OTHER LIABILITIES,374946
201921089349300742,250964126,ANNUITIES PAYABLE,1065926
201921089349300742,250964126,STUDENT DEPOSITS,708633
201921089349300742,250964126,"NOTE PAYABLE, RELATED PARTY",1500000
201921279349301387,221494428,ACCRUED RETIREMENT BENEFIT OBLIGATION,600302
201921279349301387,221494428,CONDITIONAL ASSET RETIREMENT OBLIGATION,243541
201921279349301387,221494428,CAPITAL LEASE OBLIGATIONS,76392
201901299349300540,530196584,REFUNDABLE ADVANCES,29621545
201901299349300540,530196584,INSURANCE RESERVES,6318497
201901299349300440,042103634,Interest Rate Agreements,54724434
201901299349300440,042103634,Government Advances,23162976
201813189349301591,340714585,ACCRUED PENSION,663252660
201813189349301591,340714585,OTHER LIABILITIES,32628296
201813189349301591,340714585,ACCRUED BENEFITS,174923334
201813189349301591,340714585,FUTURE GIFT ANNUITY PAYMENTS,9350932
201813189349301591,340714585,DEFERRED ANNUITY TRUST,1103688
201813189349301591,340714585,INTEREST RATE SWAPS,123989188
201813189349301591,340714585,DUE TO AFFILIATES,512956317
201920719349300952,730739626,Obligations under split-interest agreements,1281927
201920719349300952,730739626,Perkins Loan Liability,20323637
201843199349304644,230973290,ANNUITIES PAYABLE,1045957
201843199349304644,230973290,ACCRUED PENSION PLAN,615916
201921339349303912,251801532,ACCRUED PENSIONS AND OTHER LONG TERM LIABILITIES,2743420
201921339349303912,251801532,WORKERS COMP RESERVE LONG TERM,11429546
201921339349303912,251801532,OTHER,153932
201813179349306581,330804576,Credit card payable
201813179349306581,330804576,Payroll tax payable
201813179349306581,330804576,Refund payable to employee
201921229349301717,952261113,Government advances for student loans,1042391
201921229349301717,952261113,Annuities payable,55514
201921229349301717,952261113,Early retirement liability,6263092
201921229349301717,952261113,Asset retirement obligation,760861
201921139349301122,860561847,CAPITAL LEASE,21535
201921139349301122,860561847,INTEREST PAYABLE,15363
201901309349304800,951644593,FEDERAL ADVANCES FOR STUDENT LOANS,8033131
201901309349304800,951644593,ANNUITIES PAYABLE,963550
201901309349304870,570314380,POST-RETIREMENT BENEFITS,60850
201901309349304870,570314380,OBLIGATIONS FROM SPLIT INTEREST AGREEMENTS,134962
201901309349304870,570314380,REVOLVING PERKINS LOAN LIABILITY,1092827
201901309349304870,570314380,ASSET RETIREMENT OBLIGATION,212032
201920879349301012,060646520,LOAN FUNDS REFUNDABLE,754747
201921289349300112,541911091,Deferred Rent,62924
201910359349300011,231543518,LOAN PAYABLE RELATED PARTY,2566274
201910359349300011,231543518,SALES TAX PAYABLE,5
201911359349312171,060731360,STUDENT DEPOSITS,1651268
201911359349312171,060731360,ACCRUED POST RETIREMENT BENEFI,12102228
201911359349312171,060731360,FED GOVT STDENT LOAN ADVANCES,4865683
201911359349312171,060731360,ASSET RETIREMENT OBLIGATIONS,5391045
201901069349300210,236297362,DEFERRED RENT,7288
201911359349312126,132676570,REFUNDABLE GOVT LOAN PROGRAM,1118379
201911359349312126,132676570,OTHER LIABILITIES,645255
201911359349312126,132676570,TUITION ESCROW,246535
201911359349312126,132676570,DEFERRED RENT OBLIGATION 65TH ST,1412971
201911359349312126,132676570,STUDENT DEPOSITS,1061627
201911359349309861,720635884,FEDERAL STUDENT LOAN FUNDS,5184195
201921029349300642,610466713,DEPOSITS & AGENCY FUNDS,109119
201921029349300642,610466713,ANNUITIES PAYABLE,198750
201921029349300642,610466713,ASSET RETIREMENT OBLIGATION,308978
201921029349300642,610466713,REFUNDABLE U.S. GOV LOAN FUNDS,547275
201921029349300642,610466713,POSTRETIREMENT BENEFIT LIABILITIES,274499
201921029349300727,730555460,ADVANCES REFUNDABLE TO GOVT,2247347
201921029349300727,730555460,ANNUITIES PAYABLE,484948
201921029349300727,730555460,DEPOSITS,1380624
201921029349300727,730555460,FUNDS HELD FOR OTHERS,1574786
201921029349300727,730555460,INTEREST RATE SWAP AGREE. AT FAIR VALUE,3546067
201921029349300727,730555460,NOTES PAYABLE CURRENT PORTION,1404814
201911059349300741,060653264,OTHER ACCRUED LIABILITIES,11172866
201911059349300741,060653264,CURRENT VALUE OF DERIVATIVE,3977278
201911059349300811,590737882,STUDENT PREPAYMENTS AND DEPOSITS,167082
201911059349300806,410708577,GIFT ANNUITY CONTRACTS,2284941
201911059349300806,410708577,PENSION LIABILITY,33523646
201911059349300806,410708577,LIABILITY FOR SELF-INSURANCE,367800
201911059349300806,410708577,OTHER LIABILITIES,401222
201901059349300010,231352654,OTHER LIABILITIES,8278821
201901059349300010,231352654,ADVANCES FROM FEDERAL GOVERNMENT AND STUDENT LOANS,5495093
201901059349300230,310725957,Liability under unitrust agreements,18036
201901059349300230,310725957,Advances from government for federal loans,1447758
201901059349300230,310725957,Accrued postretirement benefits,504988
201911059349301311,741196134,REFUNDABLE FEDERAL STUDENT LOANS,188799
201901059349300720,231352615,EARLY RETIREMENT,286642
201901059349300720,231352615,POST RETIREMENT HEALTHCARE BENEFITS,102002
201901059349300720,231352615,CHARITABLE GIFT ANNUITY CONTRACT LIAB,1129964
201901059349300720,231352615,STUDENT DEPOSITS AND ADVANCE PAYMENTS,2302902
201901059349300720,231352615,DEPOSITS HELD FOR OTHERS,480095
201901059349300720,231352615,PA ALTERNATIVE/CLEAN ENERGY PROGRAM,64685
201941059349300044,231930438,DUE TO AFFILIATE,1098683
201941059349300044,231930438,OBLIGATIONS UNDER CAPITAL LEASE,8414
201941059349300809,620481463,STUDENT DEPOSITS AND AGENCY FUNDS,148783
201921269349300402,030179403,OTHER LIABILITIES,6010884
201921269349300402,030179403,AMTS HELD ON BEHALF OF OTHERS,1255734
201921269349300402,030179403,REFUNDABLE ADVANCES,4388319
201921269349300402,030179403,ANNUITY OBLIGATION,81099
201921269349300402,030179403,CAPITAL LEASE OBLIGATIONS,86838
201941089349300339,430655867,ANNUITIES,897162
201921289349302062,941156566,ANNUITY AND LIFE INCOME PAYABLE,1259430
201921289349302062,941156566,LINE OF CREDIT,8000000
201921289349302062,941156566,GOV'T ADVANCES FOR STUDENT LOANS,412885
201931349349305658,010215213,LIABILITY: POST-RETIREMENT BEN,16749000
201931349349305658,010215213,ASSET RETIREMENT OBLIGATION,1455000
201931349349305658,010215213,LIABILITY FOR PV OF LIFE INCOM,15517000
201931349349305658,010215213,FAIR VALUE OF INTEREST RATE SW,5052000
201931349349305658,010215213,TAXABLE BOND LIABILITIES,191180000
201911429349300316,750859668,DEPOSITS,74465
201911429349300316,750859668,DUE TO FEDERAL GOVERNMENT,1112816
201911429349300316,750859668,RESERVE FOR SPLIT INTEREST,179162
201931369349300883,030214106,Student deposits and deferred revenue,169523
201921339349300002,951644035,Fair value of swap agreement liability,4408055
201921339349300002,951644035,Payable to related exempt organization,3889089
201941059349301259,370661491,SPLIT INTEREST AGREEMENTS,246353
201941059349301259,370661491,PERKINS LOAN PROGRAM,65433
201941059349301259,370661491,CAPITAL LEASES PAYABLE,88548
201941059349301259,370661491,DEPOSITS HELD IN CUSTODY FOR OTHERS,116725
201901239349300320,240804602,AGENCY FUNDS PAYABLE,746912
201901239349300320,240804602,REFUNDABLE ADVANCES - GRANTS,1869574
201901239349300320,240804602,FAIR VALUE - INTEREST RATE SWAP,672118
201901349349304320,730630359,RAC AND MEDICAID PAYABLE,300000
201901349349304320,730630359,DEFERRED COMP PAYABLE,80000
201911039349300611,420680351,STUDENT DEPOSITS,840942
201911039349300611,420680351,ANNUITIES PAYABLE,2193067
201911039349300611,420680351,DEPOSITS HELD IN CUSTODY,255604
201911039349300611,420680351,ASSET RETIREMENT OBLIGATION,369000
201921059349300247,370661211,"ADVANCES FROM US GOVERNMENT, PERKINS LOAN PROGRAM",1524771
201921339349307392,941156646,ADVANCES FROM FEDERAL GOVT FOR STUDENT LOANS,452751
201921339349302257,150543659,Federal & Other Loan Programs,8220746
201921339349302257,150543659,Conditional Asset Retirement Obligation,5323074
201921339349302257,150543659,Post Retirement Benefit,27705797
201921339349302257,150543659,Present Value of Annuity Payments,6478762
201921339349302257,150543659,Loan Pledge Liability,43757
201921339349302257,150543659,Miscellaneous,1583024
201921269349300957,640303084,Liability for Financial Instrument,1485451
201921269349300957,640303084,Advance Under Government Loans,1466655
201921269349300957,640303084,LIABILITY FOR ASSET RETIREMENT,288358
201921269349300957,640303084,DUE TO ARAMARK,479133
201920929349300742,160759798,"Accrued Salaries, Wages and Pension",2013853
201920929349300742,160759798,Accrued Interest,93301
201920929349300742,160759798,US Government Advances,801486
201920929349300742,160759798,Derivtive Liability,4293649
201931299349301613,042103580,ACCRUED RETIREMENT OBLIGATIONS,983552000
201931299349301613,042103580,SECURITIES LENDING/ OTHER INVESTMENT LIABILITIES,884501000
201931299349301613,042103580,LIABILITIES UNDER SPLIT INTEREST AGREEMENTS,862413000
201931299349301613,042103580,DEPOSITS AND OTHER LIABILITIES,449366000
201931299349301613,042103580,GOVERNMENT LOAN ADVANCES,65409000
201931299349301613,042103580,DUE TO CONSOLIDATED ORGANIZATIONS,56695000
201931149349301203,540506306,Trust and annuity obligations,4129423
201931149349301203,540506306,U.s. Government grants refundable,1632599
201901209349301200,951684064,LIABILITY UNDER GIFT ANNUITIES,33723
201901209349301200,951684064,DUE TO UNIVERSITY OF JUDAISM FOUNDATION,100000
201921299349302567,930386892,FACULTY CONTRACTS PAYABLE,2985743
201921299349302567,930386892,REFUNDABLE DEPOSITS,1394611
201921299349302567,930386892,POSTRETIREMENT BENEFITS PAYABLE,427104
201921299349302567,930386892,ASSET RETIREMENT OBLIGATION,844365
201921299349302567,930386892,CAPITAL LEASES PAYABLE,106939
201921299349302567,930386892,US GOVERNMENT GRANTS REFUNDABLE,7272014
201921059349300322,550370901,Deposits and annuity obligations,66165
201901229349300125,362581098,DEFERRED RENT,120561
201901199349301600,951921340,ANNUITY OBLIGATIONS,150497
201901349349308675,132673756,DONOR RELATED LIABILITIES,969346
201901349349308675,132673756,DUE TO YESHIVA UNIVERSITY,1772914
201901349349308675,132673756,ASSET RETIREMENT OBLIGATION,1008463
201941309349302084,580566116,Accrued Post Retirement Benefit,12083762
201941309349302049,010212542,Advances from Federal Government,1250763
201921199349300412,362167855,Financial Instruments,5345634
201921199349300412,362167855,Deferred Compensation,1404151
201921199349300412,362167855,Lease Obligation,59951
201921199349300707,042104230,DEFERRED RENT,4634392
201931349349308168,951230865,LIABILITY UNDER TRUST AGREEMENTS,3544915
201931349349308168,951230865,LIABILITY FOR AMOUNTS HELD FOR OTHERS,1016037
201941359349301474,042133255,REFUNDABLE US GOVERNMENT GRANT,5388082
201941359349301474,042133255,TAXABLE BOND,4744216
201921209349301237,660350945,UNEARNED REVENUES,140124
201921219349300712,720467515,ANNUITIES PAYABLE,6970
201921219349300712,720467515,DEPOSITS HELD FOR OTHERS,67012
201921219349300712,720467515,REFUNDABLE STUDENT DEPOSITS,48725
201921219349300712,720467515,ACCRUED INTEREST PAYABLE,69142
201921219349300712,720467515,POSTRETIREMENT BENEFIT OBLIGATION,6222412
201921219349300712,720467515,U.S. GOVERNMENT LOAN FUNDS REFUNDABLE,78688
201921339349300342,381368367,Obligations under split-interest agreements,70393
201941309349303499,251900793,TUITION DEPOSITS,2311818
201921339349301672,150532200,Annuity Payable,16624000
201921339349301672,150532200,Liability Under Securities Lending Transactions,2194000
201921339349301672,150532200,Deposits and Advances,2590000
201921339349301672,150532200,Postretirement Benefit Obligations,2530000
201921339349301672,150532200,Funds Held in Trust for Others,452000
201921339349301672,150532200,Asset Retirement Obligations,1804000
201921339349301672,150532200,Refundable Government Student Loans,921000
201931029349301163,560530251,REFUNDABLE GOVERNMENT LOAN FUNDS,2467176
201931029349301163,560530251,ANNUITIES PAYABLE,401677
201931029349301163,560530251,LIABILITY UNDER TRUST AGREEMENTS,1471165
201931029349301163,560530251,ASSET RETIREMENT OBLIGATION,1196045
201931029349301163,560530251,CAPITAL LEASE OBLIGATIONS,133602
201931029349301218,951643334,US GOVERNMENT GRANTS REFUNDABL,9357197
201931029349301218,951643334,ANNUITY LIABILITIES AND ASSETS,908511
201931029349301218,951643334,LOAN FUNDS RETURNABLE TO DONOR,1169687
201931029349301218,951643334,TAXABLE BONDS,32961113
201911059349300041,410706151,DEPOSITS,118062
201911059349300041,410706151,ASSET RETIREMENT OBLIGATION,165724
201911059349300041,410706151,ANNUITIES PAYABLE,89523
201911059349300041,410706151,POST RETIREMENT BENEFIT OBLIGATION,668921
201931029349301303,440567385,ASSET RETIREMENT OBLIGATION,23140
201931029349301303,440567385,ANNUITY & TRUST OBLIGATIONS,571283
201931029349301303,440567385,FUNDS HELD FOR OTHERS,659520
201931029349301213,381359569,REFUNDABLE STUDENT AND OTHER DEPOSITS,762119
201931029349301213,381359569,ANNUITIES PAYABLE,726099
201931029349301213,381359569,REFUNDABLE GOVERNMENT LOAN ADVANCES,2113684
201931029349301213,381359569,ACCRUED POSTRETIREMENT BENEFITS,4400907
201921029349301317,911122839,LINE OF CREDIT,125000
201912199349300406,010211534,Amounts due to Related Org,5887239
201912199349300406,010211534,Deferred Compensation,4056897
201912199349300406,010211534,Deferred Landmark Amort on MOB,249538
201912199349300406,010211534,Deferred Oper Lease Costs,1576059
201912199349300406,010211534,Liability Under Cap Lease Obligation,309031
201912199349300406,010211534,LT Charitable Gift Annuity,6915
201912199349300406,010211534,Reserve for Asset Disposal Costs,487331
201912199349300406,010211534,Reserve for Self-Insurance Program,1073303
201912199349300406,010211534,Transition Cost Reserve - Mission Manage,39457
201912199349300406,010211534,Unfavorable Val of Oper Lease,2758501
201900859349300115,237410494,SWAP,-22732
201901349349310300,160743209,THIRD PARTY SETTLEMENTS,137331836
201901349349310300,160743209,RETIREMENT & POST-EMPLOYMENT,441597347
201901349349310300,160743209,ASSET RETIREMENT OBLIGATION,34421538
201901349349310300,160743209,FOR STUDENT LOANS,14630954
201901349349310300,160743209,SPONSORED RESEARCH,9569669
201911029349300536,362167770,Annuities,718187
201911029349300536,362167770,Post-Retirement Post Employment Benefits,1878152
201911029349300506,741143128,PERKINS LOAN PROGRAM ADVANCEMENT,5474539
201911029349300421,750827465,FUNDS HELD IN TRUST,12547609
201911029349300421,750827465,GOVERNMENT LOANS,6586998
201911029349300421,750827465,POST RETIREMENT BENEFITS,49907682
201911029349300421,750827465,INTEREST RATE SWAP LIABILITY,25389567
201911029349300336,420680332,ANNUITY OBLIGATIONS,188629
201911029349300336,420680332,STUDENT DEPOSITS,76570
201901039349300705,750808791,DEPOSITS AND OTHER LIABILITIES,7127583
201901039349300705,750808791,RESERVE FOR SPLIT INTEREST,574079
201921559349300602,570314402,REFUNDABLE ADVANCES,62322
201921559349300602,570314402,CAPITAL LEASES PAYABLE,17553
201921559349300602,570314402,DEFERRED ANNUITY PAYABLE,187753
201920669349300102,010263385,DUE TO FEDERAL GOV'T PERKINS LOANS,628551
201920669349300102,010263385,STUDENT DEPOSITS,125050
201920669349300102,010263385,ASSET RETIREMENT OBLIGATION,409043
