object_id,ein,RltdOrgnztnNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdOrgTxblCrpTr_EIN,IdRltdOrgTxblCrpTr_PrmryActvtsTxt,IdRltdOrgTxblCrpTr_LglDmclSttCd,IdRltdOrgTxblCrpTr_DrctCntrllngNACd,IdRltdOrgTxblCrpTr_EnttyTxt,IdRltdOrgTxblCrpTr_CntrlldOrgnztnInd
201433179349303933,420504780,BROADBAND INC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,273819741,INFORMATION TECHNOLOGY MGMT.,IA,N/A,C,0
201433179349303933,420504780,DELHI POINT CONDO ASSOCIATION,350 N GRANDVIEW,DUBUQUE,IA,52001,421467002,REAL ESTATE MANAGEMENT,IA,N/A,C,0
201433179349303933,420504780,HEALTH PLUS INC,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371295532,MANAGED CARE ADMINISTRATION,IL,N/A,C,0
201433179349303933,420504780,HNC SERVICES,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,270987243,FIBER OPTIC NETWORK SERVICES,IA,N/A,C,0
201433179349303933,420504780,MEDIMORE INC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,421414390,MANAGED CARE,IA,N/A,C,0
201433179349303933,420504780,METHODIST HEALTH VENTURES INC,PO BOX 87,PEORIA,IL,61650,371140939,PHARMACY/OFFICE STAFFING,IL,N/A,C,0
201433179349303933,420504780,METHODIST PHYSICIAN SERVICES INC,PO BOX 87,PEORIA,IL,61650,363858550,MEDICAL SERVICES,IL,N/A,C,0
201433179349303933,420504780,PRECEDENCE INC,4622 PROGRESS DRIVE STE A,DAVENPORT,IA,52807,371288604,MANAGED MENTAL CARE,IA,N/A,C,0
201433179349303933,420504780,PROVIDER RESOURCE MANAGEMENT INC,PO BOX 87,PEORIA,IL,61650,371223550,RESOURCE MANAGEMENT,IL,N/A,C,0
201433179349303933,420504780,RURAL IOWA SPECIALTY PHYSICIAN CONSORTIUM INC,700 E UNIVERSITY AVE,DES MOINES,IA,50316,261271143,SPECIALTY PHYSICIANS MEDICAL CARE,IA,N/A,C,0
201433179349303933,420504780,STL HEALTH RESOURCES CO,1026 A AVE NE,CEDAR RAPIDS,IA,52402,421193499,PHYSICIAN OFFICE RENTAL,IA,ST LUKE'S METHODIST HOSPITAL,C,619119,5755870,1.00000,1
201433179349303933,420504780,TRINITY HEALTH ENTERPRISES INC,2701 17TH ST,ROCK ISLAND,IL,61201,363320141,RETAIL DURABLE MEDICAL EQUIPMENT & PHARMACY,IL,N/A,C,0
201433179349303933,420504780,TRINITY PHYSICIAN HOSPITAL ORGANIZATION LTD,4622 PROGRESS DRIVE STE A,DAVENPORT,IA,52807,363924720,MANAGED HEALTH CARE,IA,N/A,C,0
201433179349305423,391620530,BEL-REGIONAL HOME MEDICAL INC,617 S ROOSEVELT,GREEN BAY,WI,54301,391504766,"DURABLE MEDICAL EQUIPMENT, RETAIL PHARMACY, FITNESS",WI,N/A,C,0
201433179349305423,391620530,BELLIN INVESTMENTS INC,PO BOX 23400,GREEN BAY,WI,54305,391564939,OTHER,WI,N/A,C,0
201433179349301288,131624135,MIAC,535 EAST 70TH STREET,NEW YORK,NY,10021,981050215,SELF-INDEMNITY,CJ,NA,C CORP,true
201433179349301288,131624135,HSS VENTURES,535 EAST 70TH STREET,NEW YORK,NY,10021,061624300,HEALTH CARE,NY,NA,C CORP,true
201433179349301288,131624135,CHARITABLE TRUST,INVESTMENT,OH,NA,TRUST,false
201433179349301333,160743905,Ivy Street Development Corporation,Accounting Department,600 Ivy Street,Elmira,NY,14905,161009245,Real Estate,NY,N/A,C,1
201433179349304308,370661223,ASSOCIATED CHIROPRACTIC PROVIDERS INC,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371304745,CHIROPRACTIC SERVICES,IL,N/A,C,0
201433179349304308,370661223,BELCREST SERVICES LTD,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371196307,MEDICAL SERVICES,IL,N/A,C,0
201433179349304308,370661223,BROADBAND INC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,273819741,INFORMATION TECHNOLOGY MGMT.,IA,N/A,C,0
201433179349304308,370661223,DELHI POINT CONDO ASSOCIATION,350 N GRANDVIEW,DUBUQUE,IA,52001,421467002,REAL ESTATE MANAGEMENT,IA,N/A,C,0
201433179349304308,370661223,HEALTH PLUS INC,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371295532,MANAGED CARE ADMINISTRATION,IL,N/A,C,0
201433179349304308,370661223,HNC SERVICES,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,270987243,FIBER OPTIC NETWORK SERVICES,IA,N/A,C,0
201433179349304308,370661223,MEDIMORE INC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,421414390,MANAGED CARE,IA,N/A,C,0
201433179349304308,370661223,METHODIST HEALTH VENTURES INC,PO BOX 87,PEORIA,IL,61650,371140939,PHARMACY/OFFICE STAFFING,IL,N/A,C,0
201433179349304308,370661223,METHODIST PHYSICIAN SERVICES INC,PO BOX 87,PEORIA,IL,61650,363858550,MEDICAL SERVICES,IL,N/A,C,0
201433179349304308,370661223,PRECEDENCE INC,4622 PROGRESS DRIVE STE A,DAVENPORT,IA,52807,371288604,MANAGED MENTAL CARE,IA,N/A,C,0
201433179349304308,370661223,PROVIDER RESOURCE MANAGEMENT INC,PO BOX 87,PEORIA,IL,61650,371223550,RESOURCE MANAGEMENT,IL,N/A,C,0
201433179349304308,370661223,RURAL IOWA SPECIALTY PHYSICIAN CONSORTIUM INC,700 E UNIVERSITY AVE,DES MOINES,IA,50316,261271143,SPECIALTY PHYSICIANS MEDICAL CARE,IA,N/A,C,0
201433179349304308,370661223,STL HEALTH RESOURCES CO,1026 A AVE NE,CEDAR RAPIDS,IA,52402,421193499,PHYSICIAN OFFICE RENTAL,IA,N/A,C,0
201433179349304308,370661223,TRINITY HEALTH ENTERPRISES INC,2701 17TH ST,ROCK ISLAND,IL,61201,363320141,RETAIL DURABLE MEDICAL EQUIPMENT & PHARMACY,IL,N/A,C,0
201433179349304308,370661223,TRINITY PHYSICIAN HOSPITAL ORGANIZATION LTD,4622 PROGRESS DRIVE STE A,DAVENPORT,IA,52807,363924720,MANAGED HEALTH CARE,IA,N/A,C,0
201443149349302769,341726619,CHP INSURANCE LTD,615 ELSINORE PLACE,CINCINNATI,OH,45202,980621978,INSURANCE,CJ,NA,C CORPORATION
201443149349302769,341726619,SISTERS OF MERCY WORKERS COMPENSATION SELF-INSURANCE TRUST,615 ELSINORE PLACE,CINCINNATI,OH,45202,310990309,WORKERS COMPENSATION TRUST,MA,NA,TRUST
201443149349302769,341726619,MHSWO HEALTH VENTURES INC,1 S LIMESTONE ST,SPRINGFIELD,OH,45502,311072139,PHYSICIAN PRACTICES,OH,NA,C CORPORATION
201443149349302769,341726619,NORTHPARKE MEDICAL COMMONS CONDO ASSN,333 N LIMESTONE ST,SPRINGFIELD,OH,45503,311391230,REAL PROPERTY MGMNT,OH,NA,C CORPORATION
201443149349302769,341726619,MERCY HEALTH AFFILIATES INC,2200 JEFFERSON AVENUE,TOLEDO,OH,43604,341372633,PHYSICIAN SERVICES,OH,NA,C CORPORATION
201443149349302769,341726619,PHYSICIAN'S HEALTH COLLABORATIVE,2200 JEFFERSON AVENUE,TOLEDO,OH,43604,203986844,MEDICAL & HOSPITAL SERVICES,OH,NA,C CORPORATION
201443149349302769,341726619,NORTHSIDE CORPORATION,2200 JEFFERSON AVENUE,TOLEDO,OH,43604,341318438,RESIDENT RENTALS,OH,NA,C CORPORATION
201443149349302769,341726619,MERCY WORK SOLUTIONS,2200 JEFFERSON AVENUE,TOLEDO,OH,43604,300066340,WORKERS COMPENSATION,OH,NA,C CORPORATION
201443149349302769,341726619,MERCY HEALTH SYSTEM PHO,2200 JEFFERSON AVENUE,TOLEDO,OH,43604,341778321,MEDICAL SERVICES,OH,NA,C CORPORATION
201443149349302769,341726619,PHYSICIAN MANAGED CARE INC,2200 JEFFERSON AVENUE,TOLEDO,OH,43604,341565320,HEALTH SERVICES,OH,NA,C CORPORATION
201443149349302769,341726619,MCAULEY MANAGEMENT SERVICES INC,730 W MARKET STREET,LIMA,OH,45801,341379037,PROPERTY RENTAL,OH,NA,C CORPORATION
201443149349302769,341726619,LIMA MEDICAL SUPPLIES INC,730 W MARKET STREET,LIMA,OH,45801,340944477,MEDICAL EQUIPMENT,OH,NA,C CORPORATION
201443149349302769,341726619,COMMUNITY HEALTH PARTNERS ENTERPRISES INC,3700 KOLBE ROAD,LORAIN,OH,44053,341455525,HOLDING COMPANY,OH,NA,C CORPORATION
201443149349302769,341726619,COMMUNITY HEALTH PARTNERS PHYSICIANS INC,3700 KOLBE ROAD,LORAIN,OH,44053,341803352,PHYSICIAN PRACTICES,OH,NA,C CORPORATION
201443149349302769,341726619,AMC PHYSICIANS INC,200 W LORAIN STREET,OBERLIN,OH,44074,371439554,PHYSICIAN SERVICES,OH,NA,C CORPORATION
201443149349302769,341726619,MERCY HEALTH VENTURES INC,4600 MCAULEY PLACE,CINCINNATI,OH,45242,311185477,DIVERSIFIED ACTIVITIES,OH,NA,C CORPORATION
201443149349302769,341726619,MERCY FRANCISCAN MEDICAL MANAGEMENT SERVICES,4600 MCAULEY PLACE,CINCINNATI,OH,45242,311640789,DIVERSIFIED ACTIVITIES,OH,NA,C CORPORATION
201443149349302769,341726619,MERCY FRANCISCAN AT WINTON WOODS I INC,10290 MILL ROAD,CINCINNATI,OH,45231,311658668,LOW-INCOME HOUSING,OH,NA,C CORPORATION
201443149349302769,341726619,MERCY HEALTH MANAGEMENT INC,1530 LONE OAK ROAD,PADUCAH,KY,42003,611086762,MEDICAL OFFICES,KY,NA,C CORPORATION
201443149349302769,341726619,HEALTH DYNAMICS INC,900 E OAK HILL AVENUE,KNOXVILLE,TN,37917,621247729,MEDICAL EQUIPMENT SALES,TN,NA,C CORPORATION
201443149349302769,341726619,HEALTH VENTURES INC & SUBSIDIARIES,P O BOX 1788,KNOXVILLE,TN,37901,621175587,MEDICAL SERVICES,TN,NA,C CORPORATION
201443149349302769,341726619,ANNE KILCAWLEY CHRISTMAN FOUNDATION,100 FEDERAL PLAZA EAST,YOUNGSTOWN,OH,44503,356735706,BENEFICIAL TRUST,OH,NA,TRUST
201443149349302769,341726619,RALPH EWE TRUST,270 PARK AVENUE,NEW YORK,NY,10017,346866422,BENEFICIAL TRUST,NY,NA,TRUST
201443149349302769,341726619,ELIZABETH HINES CATES TRUST,PNC 1900 E 9TH ST,CLEVELAND,OH,44114,346515678,BENEFICIAL TRUST,OH,NA,TRUST
201443149349302769,341726619,WILLIS PARK TRUST,PNC 1900 E 9TH ST,CLEVELAND,OH,44114,346519904,BENEFICIAL TRUST,OH,NA,TRUST
201443149349302769,341726619,ERMA GIBSON BALDWIN TRUST,PNC 1900 E 9TH ST,CLEVELAND,OH,44114,346515566,BENEFICIAL TRUST,OH,NA,TRUST
201443149349302769,341726619,HEALTHSPAN INC,225 PICTORIA DR,CINCINNATI,OH,45246,311431434,INSURANCE,OH,NA,C CORPORATION
201433169349304513,381357020,FAIRLANE HEALTH SERVICES,30100 TELEGRAPH,BINGHAM FARMS,MI,48025,382565235,HEALTHCARE MANAGEMENT,MI,HENRY FORD HEALTH SYSTEM,C,12768,1.00000,1
201433169349304513,381357020,SHA REALTY INC,ONE FORD PLACE,DETROIT,MI,48202,381378121,REAL ESTATE HOLDING,MI,HENRY FORD HEALTH SYSTEM,C,554758,4174950,1.00000,1
201433169349304513,381357020,ALLIANCE HEALTH AND LIFE INSURANCE,2850 W GRAND BLVD,DETROIT,MI,48202,383291563,HEALTH INSURANCE PROVIDER,MI,HEALTH ALLIANCE PLAN,C,1
201433169349304513,381357020,HAP PREFERRED INC,2850 W GRAND BLVD,DETROIT,MI,48202,382513504,PROVIDER NETWORK LEASING,MI,HEALTH ALLIANCE PLAN,C,1
201433169349304513,381357020,HORIZON PROPERTIES INC,ONE FORD PLACE,DETROIT,MI,48202,382679527,REAL ESTATE - LESSOR BUILDINGS,MI,HENRY FORD MACOMB HOSPITAL,C,1
201433169349304513,381357020,ONIKA INSURANCE LTD,FIRST CARRIBEAN HOUSE,GRAND CAYMAN,CJ,CAPTIVE INSURANCE,CJ,HENRY FORD HEALTH SYSTEM,C,752836,80219489,1.00000,1
201433169349304513,381357020,HENRY FORD PHYSICIAN NETWORK,ONE FORD PLACE,DETROIT,MI,48202,320306774,PHYSICIAN NETWORK,MI,HENRY FORD HEALTH SYSTEM,C,2125441,1882715,1.00000,1
201433169349304513,381357020,HAP COMMUNITY ALLIANCE,2850 W GRAND BLVD,DETROIT,MI,48202,270449055,HEALTH MAINTENANCE ORGANIZAION,MI,HEALTH ALLIANCE PLAN,C,1
201433169349304513,381357020,ADMINISTRATION SYSTEMS RESEARCH CORPORATION,2850 W GRAND BLVD,DETROIT,MI,48202,382651185,THIRD PARTY INSURANCE ADMINISTRATOR,MI,HEALTH ALLIANCE PLAN,C,1
201433169349304513,381357020,MIDWEST HEALTH PLAN,4700 SHAEFER ROAD SUITE 340,DEARBORN,MI,48126,383123777,HEALTH INSURANCE PROVIDER,MI,HEALTH ALLIANCE PLAN,C,1
201433179349303443,363196629,Advocate Home Care Products,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,363315416,Health Services,IL,NA,C Corp
201433179349303443,363196629,Advocate Health Centers Inc,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,364217291,Medical Services,IL,NA,C Corp
201433179349303443,363196629,Evangelical Services Corporation,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,363208101,Mgmt Services,IL,NA,C Corp
201433179349303443,363196629,High Technology Inc,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,363368224,Medical Services,IL,NA,C Corp
201433179349303443,363196629,Dreyer Clinic Inc,1877 W Downer Place,Aurora,IL,60506,362690329,Medical Services,IL,NA,C Corp
201433179349303443,363196629,BroMenn Physician Management Corporation,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,371313150,Medical Services,IL,NA,C Corp
201433179349303443,363196629,Parkside Center Condo Association,1775 West Dempster Street,Park Ridge,IL,60068,363452486,Property Mgmt,IL,NA,C Corp
201433179349303443,363196629,Center for Endoscopy LLC,22285 Pepper Road,Lake Barrington,IL,60010,262387298,Health Services,IL,NA,C Corp
201433179349303443,363196629,Advocate Insurance SPC,878 Wt Bay Rd PO Box 1159,Grand Cayman,CJ,KY1-1102,980422925,Insurance,CJ,NA,C Corp
201433179349303443,363196629,Midwest Heart Specialists Ltd,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,362841923,Medical Services,IL,NA,C Corp
201433179349303443,363196629,Sherman Health Insurance Company Ltd,878 W Bay Rd PO Box 1159,Grand Cayman,CJ,KY1-1102,980703036,Insurance,CJ,NA,C Corp
201433179349303443,363196629,Health Visions Inc,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,363780082,Medical Services,IL,NA,C Corp
201433179349303443,363196629,Sherman Group Practice Inc,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,262891035,Medical Services,IL,NA,C Corp
201433179349303443,363196629,Sherman Physician Group Inc,3075 Highland Parkway Suite 600,Downers Grove,IL,60515,264800497,Medical Services,IL,NA,C Corp
201433179349303443,363196629,ShermanChoice Inc,1425 N Randall Road,Elgin,IL,60123,364058392,Phys-Hospital Org,IL,NA,C Corp
201433179349303443,363196629,The Delphi Group IV Inc,1425 N Randall Road,Elgin,IL,60123,364017279,Health Cost Mgt,IL,NA,C Corp
201433179349303443,363196629,Sherman Ventures Inc,934 Center Street,Elgin,IL,60120,364292309,Holding Company,IL,NA,C Corp
201413169349300106,570828733,CareAlliance Medical Services Organization,225 Doughty Street,Charleston,SC,29403,571012837,Inactive,SC,N/A,C,0
201402809349300800,560530251,CHARITABLE REMAINDER TRUST (4),INVESTMENT,NC,N/A,T,0
201433169349302318,131740127,ST JOSEPHS VENTURE INC,127 SOUTH BROADWAY,YONKERS,NY,10701,133497550,INACTIVE,NY,N/A,C,0
201423029349300442,340714585,ANGIOQUEST INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,320217945,MEDICAL TECHNOLOGY,DE,THE CLEVELAND CLINIC FOUNDATION,C,865,1.00000,1
201423029349300442,340714585,CCF BOLTON INC,6801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44131,204596571,BUSINESS SERVICES,OH,CLINIC MEDICAL SOLUTIONS INC,C,1
201423029349300442,340714585,CC WEB SOLUTIONS INC,6801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44131,263222020,BUSINESS SERVICES,OH,CLINIC MEDICAL SOLUTIONS INC,C,1.00000,1
201423029349300442,340714585,CCHS INDEMNITY CO LTD,23 LIME TREE BAY BOX 1051,GRAND CAYMAN,CJ,KY1-1102,980207086,INSURANCE COMPANY,CJ,THE CLEVELAND CLINIC FOUNDATION,C,55781048,143601727,1.00000,1
201423029349300442,340714585,CLEVELAND CLINIC CANADA-TORONTO INC,181 BAY STREET BOX818,TORONTO,CA,M5J 2T3,HEALTH CARE SERVICES,CA,THE CLEVELAND CLINIC FOUNDATION,C,7076726,2680877,1.00000,1
201423029349300442,340714585,CLEVELAND CLINIC EMR INC,6801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44131,204856025,MEDICAL SERVICES,OH,CLINIC MEDICAL SOLUTIONS INC,C,996925,684819,1
201423029349300442,340714585,CLEVELAND CLINIC FLORIDA HEALTH PLAN INC,6801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44131,650338016,BUSINESS SERVICES,FL,CLINIC MEDICAL SOLUTIONS INC,C,1.00000,1
201423029349300442,340714585,CLEVELAND CLINIC HEALTH SYSTEM PHYSICIAN ORGANIZATION,6801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44131,341877409,MEDICAL SERVICES,OH,CLINIC MEDICAL SOLUTIONS INC,C,4545364,11764886,1
201423029349300442,340714585,CLEVELAND HEALTH NETWORK,6000 WEST CREEK ROAD STE 20,INDEPENDENCE,OH,44131,341770780,MEDICAL SERVICES,OH,N/A,C,646,1378659,1
201423029349300442,340714585,CLEVELAND HEALTH NETWORK MANAGED CARE ORGANIZATION,6000 WEST CREEK ROAD STE 20,INDEPENDENCE,OH,44131,341808138,HEALTHCARE SERVICES,OH,CLEVELAND HEALTH NETWORK INC,C,5751313,3394791,1
201423029349300442,340714585,CLINIC MEDICAL SOLUTIONS INC,18101 LORAIN AVENUE,CLEVELAND,OH,44111,341695388,HEALTH CARE SERVICES,OH,THE CLEVELAND CLINIC FOUNDATION,C,17418510,5276445,1
201423029349300442,340714585,CMCD INC,1000 E WASHINGTON STREET,MEDINA,OH,44256,341256599,REAL ESTATE,OH,MEDINA HOSPITAL,C,311040,1.00000,1
201423029349300442,340714585,CONGRUENT MEDICAL TECHNOLOGIES INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,263156393,SCIENTIFIC RESEARCH,DE,THE CLEVELAND CLINIC FOUNDATION,C,1.00000,1
201423029349300442,340714585,CUSTOM ARTHOPLASTY SOLUTIONS INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,274838743,MEDICAL TECHNOLOGY,DE,THE CLEVELAND CLINIC FOUNDATION,C,1.00000,1
201423029349300442,340714585,CUSTOM ORTHOPAEDIC SOLUTIONS INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,274838981,MEDICAL TECHNOLOGY,DE,THE CLEVELAND CLINIC FOUNDATION,C,255905,96203,1.00000,1
201423029349300442,340714585,I-COMET TECHNOLOGIES INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,452063841,MEDICAL TECHNOLOGY,DE,THE CLEVELAND CLINIC FOUNDATION,C,120154,288648,1.00000,1
201423029349300442,340714585,I-LYTE INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,263880447,SCIENTIFIC RESEARCH,DE,THE CLEVELAND CLINIC FOUNDATION,C,1.00000,1
201423029349300442,340714585,IMAGEIQ INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,274427530,MEDICAL TECHNOLOGY,DE,THE CLEVELAND CLINIC FOUNDATION,C,2013510,1220340,0.92530,1
201423029349300442,340714585,INFUSEON THERAPEUTICS INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,461776182,INACTIVE,DE,THE CLEVELAND CLINIC FOUNDATION,C,488740,1.00000,1
201423029349300442,340714585,INTELLIS EPM INC,6801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44131,270645368,MEDICAL TECHNOLOGY,DE,THE CLEVELAND CLINIC FOUNDATION,C,1.00000,1
201423029349300442,340714585,ION-VAC INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,461560044,INACTIVE,DE,THE CLEVELAND CLINIC FOUNDATION,C,322608,1.00000,1
201423029349300442,340714585,IPPC INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,454657767,INACTIVE,OH,THE CLEVELAND CLINIC FOUNDATION,C,1
201423029349300442,340714585,IVHR INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,454657632,MEDICAL TECHNOLOGY,DE,THE CLEVELAND CLINIC FOUNDATION,C,65337,1.00000,1
201423029349300442,340714585,LAKEWOOD HEALTHCARE FOUNDATION,14519 DETROIT AVENUE,LAKEWOOD,OH,44107,341574608,HEALTHCARE SERVICES,OH,N/A,C,1
201423029349300442,340714585,MCZ INC,1000 E WASHINGTON STREET,MEDINA,OH,44256,341256598,LEASING,OH,MEDINA HOSPITAL,C,13873,500,1.00000,1
201423029349300442,340714585,MEDINVEST INC,6801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44131,203978297,HOLDING COMPANY,OH,CLINIC MEDICAL SOLUTIONS INC,C,1.00000,1
201423029349300442,340714585,MERIDIA HEALTH VENTURES INC,6801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44131,341533871,HEALTH CARE SERVICES,OH,CLEVELAND CLINIC HOME CARE INC,C,1.00000,1
201423029349300442,340714585,MERLOT ORTHOPEDIX INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,113779414,MEDICAL DEVICE MANUFACTURING,DE,THE CLEVELAND CLINIC FOUNDATION,C,111169,0.55000,0
201423029349300442,340714585,NEOMEDICS INC,6801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44131,020656818,BUSINESS SERVICES,OH,CLINIC MEDICAL SOLUTIONS INC,C,86,1.00000,1
201423029349300442,340714585,OPTOQUEST CORPORATION,10000 CEDAR AVENUE,CLEVELAND,OH,44106,263589643,SCIENTIFIC RESEARCH,DE,THE CLEVELAND CLINIC FOUNDATION,C,1.00000,1
201423029349300442,340714585,PINE FALLS CONDOMINIUM ASSOCIATES INC,6100 WEST CREEK SUITE 25,INDEPENDENCE,OH,44131,341617589,CONDO RENTALS,OH,THE CLEVELAND CLINIC FOUNDATION,C,0.75000,0
201423029349300442,340714585,SIVAN INC,10000 CEDAR AVENUE,CLEVELAND,OH,44106,562505807,INACTIVE,DE,THE CLEVELAND CLINIC FOUNDATION,C,0
201423029349300442,340714585,CHARITABLE REMAINDER TRUSTS (20),C/O 6801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44131,CHARITABLE TRUST,OH,THE CLEVELAND CLINIC FOUNDATION,T,0
201423029349300442,340714585,CHARITABLE LEAD TRUST (1),C/O 6801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44132,CHARITABLE TRUST,PA,THE CLEVELAND CLINIC FOUNDATION,T,0
201423029349300442,340714585,SHIELD BIOTECH INC,1000 CEDAR AVENUE,CLEVELAND,OH,44106,462880975,MEDICAL TECHNOLOGY,DE,THE CLEVELAND CLINIC FOUNDATION,C,2159974,0.72000,1
201423029349300442,340714585,CCF TENNESSEE MEDICAL SERVICES PC,C/O 6801 BRECKSVILLE ROAD,INDEPENDENCE,OH,44131,271442158,HEALTH CARE SERVICES,TN,THE CLEVELAND CLINIC FOUNDATION,C,1027421,377434,1.00000,1
201413049349301166,362167847,ROCKFORD HEALTH INSURANCE LTD,BUTTERFIELD BANK BUILDING 6TH FLOOR,HAMILTON,HAMILTON,BD,12,INSURANCE,BD,NA,C CORPORATION,22923,579451,1
201403429349300615,460283336,CHARITABLE REMAINDER TRUSTS (1),CRT,SD,N/A,T,1
201413449349300111,530196583,CHARITABLE REMAINDER TRUSTS (1),SPLIT INTEREST AGREEMENT,NY,NA,TRUST
201413449349300111,530196583,CHARITABLE REMAINDER TRUST (1),SPLIT INTEREST AGREEMENT,DC,NA,TRUST
201413449349300111,530196583,CHARITABLE REMAINDER TRUST (1),SPLIT INTEREST AGREEMENT,VA,NA,TRUST
201413449349300111,530196583,CHARITABLE REMAINDER TRUSTS (2),SPLIT INTEREST AGREEMENT,MD,THE CATHOLIC UNIVERSITY OF AMERICA,TRUST
201413449349300111,530196583,CHARITABLE REMAINDER TRUSTS (3),SPLIT INTEREST AGREEMENT,DC,THE CATHOLIC UNIVERSITY OF AMERICA,TRUST
201413449349300111,530196583,CHARITABLE PERPETUAL TRUST (1),SPLIT INTEREST AGREEMENT,MD,NA,TRUST
201413449349300111,530196583,CHARITABLE PERPETUAL TRUSTS (2),SPLIT INTEREST AGREEMENT,OH,NA,TRUST
201413449349300111,530196583,CHARITABLE PERPETUAL TRUST (1),SPLIT INTEREST AGREEMENT,SC,NA,TRUST
201413189349308121,364195126,L GILBRAITH INSURANCE SPC LTD,68 W BAY ROAD PO BOX 1109,GRAND CAYMAN,CJ,INSURANCE,CJ,PRHCC,FOREIGN CORP,0,0,false
201413189349308121,364195126,PROVENA HEALTH ASSURANCE SPC,23 LIME TREE BAY AVE PO BOX 1051,GRAND CAYMAN,CJ,980420054,INSURANCE,CJ,PPRVH,FOREIGN CORP,0,0,false
201413189349308121,364195126,PRESENCE PROPERTIES,9223 W ST FRANCIS ROAD,FRANKFORT,IL,60423,363520630,medical,IL,PPRVH,c corp,0,0,false
201413189349308121,364195126,PRESENCE SERVICE CORPORATION,9223 W ST FRANCIS ROAD,FRANKFORT,IL,60423,364314354,MEDICAL,IL,PHPRV,c corp,0,0,1.00000,true
201413189349308121,364195126,PRESENCE VENTURES INC,9223 W ST FRANCIS ROAD,FRANKFORT,IL,60423,371168085,MEDICAL,IL,PPRVH,c corp,0,0,false
201413189349308121,364195126,RESURRECTION MEDICAL CENTER AUXILIARY,745 WEST TALCOTT AVENUE,CHICAGO,IL,60631,366109825,FUNDRAISING,IL,PR MED CTR,C Corp,0,0,false
201413189349308121,364195126,RESURRECTION MINISTRIES OF NEW YORK,90 NORTH MAIN STREET,CASTLETON,NY,12033,141720818,PARENT CORP,NY,PRHCC,c corp,0,0,false
201413189349308121,364195126,PRESENCE HEALTH CARE PREFERRED,100 NORTH RIVER ROAD,DES PLAINES,IL,60016,363974620,MGD CARE CONTRACT,IL,PRHCC,C CORP,0,0,false
201443189349302934,362169147,ADVOCATE HEALTH CENTERS INC,3075 HIGHLAND PARKWAY STE 600,DOWNERS GROVE,IL,60515,364217291,MEDICAL SERVICES,IL,NA,C Corp
201443189349302934,362169147,EVANGELICAL SERVICES CORPORATION,3075 HIGHLAND PARKWAY STE 600,DOWNERS GROVE,IL,60515,363208101,MANAGEMENT SVCS,IL,NA,C Corp
201443189349302934,362169147,ADVOCATE INSURANCE SPC,878 West Bay Road PO Box 1159,GRAND CAYMAN,CJ,KY1-1102,980422925,INSURANCE,CJ,NA,C Corp,20386618,268064471,1.00000
201443189349302934,362169147,ADVOCATE HOME CARE PRODUCTS INC,3075 HIGHLAND PARKWAY STE 600,DOWNERS GROVE,IL,60515,363315416,HEALTH SERVICES,IL,NA,C Corp
