object_id,ein,RltdOrgnztnNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdOrgTxblPrtnrshp_EIN,IdRltdOrgTxblPrtnrshp_PrmryActvtsTxt,IdRltdOrgTxblPrtnrshp_LglDmclSttCd,IdRltdOrgTxblPrtnrshp_DrctCntrllngNACd
201531359349306243,060646973,KLINGLE LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,204592461,INVESTMENT,NV,FIFTH CENTURY LP,EXCLUDED FROM TAX,2926909,4499299,0,135,0,0.79840
201531359349306243,060646973,ECP II HOLDINGS LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,260151337,INVESTMENT,NV,FIFTH CENTURY LP,EXCLUDED FROM TAX,257875,4375158,0,0,0.99600
201531359349306243,060646973,TILDEN III LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,462024260,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,56,3956036,0,0,0.79840
201531359349306243,060646973,OM HOLDINGS LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,205073267,INVESTMENT,NV,FIFTH CENTURY LP,EXCLUDED FROM TAX,-3115418,3848171,0,0,0.99600
201531359349306243,060646973,MACOMB VIII LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,205681131,INVESTMENT,NV,FIFTH CENTURY LP,EXCLUDED FROM TAX,1494963,3836674,0,-391455,0,0.79840
201531359349306243,060646973,NEWINGTON LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,200763113,INVESTMENT,NV,FIFTH CENTURY LP,EXCLUDED FROM TAX,1551583,3820935,0,0,0.79840
201531359349306243,060646973,LORTON-A LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,454239136,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,60099,3008509,0,0,0.79840
201531359349306243,060646973,WHITEHAVEN XI LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,371738599,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,8,2976788,0,0,0.79840
201531359349306243,060646973,TILDEN LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,208558781,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,1485973,2220120,0,0,0.79840
201531359349306243,060646973,ODE IV LLC,C/O YALE UNIVERSITY PO BOX 208240,NEW HAVEN,CT,065208239,611724296,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,2191745,0,0,0.79840
201531359349306243,060646973,SF-NEW PARTNERS LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,920179258,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,297461,2100484,0,0,0.95820
201531359349306243,060646973,GREENFIELD LAND PARALLEL PARTNERS I LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,204411467,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,-7440989,2070211,0,-1142565,0,0.98800
201531359349306243,060646973,WELBORN LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,201212127,INVESTMENT,NV,FIFTH CENTURY LP,EXCLUDED FROM TAX,672008,1863261,0,0,0.79840
201531359349306243,060646973,BARTON LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,352497887,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,1596800,0,0,0.79840
201531359349306243,060646973,BARTON-A LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,611732894,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,1596800,0,0,0.79840
201531359349306243,060646973,CHANDLER LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,320438514,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,958080,0,0,0.79840
201531359349306243,060646973,CAUTHEN IX LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,465376519,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,843396,0,0,0.79840
201531359349306243,060646973,100 HOWE STREET ASSOCIATES LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,061386762,INVESTMENT,CT,YALE UNIVERSITY,EXCLUDED FROM TAX,184654,495592,1,0,0.97080
201531359349306243,060646973,NEWBURN LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,200365032,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,10714076,430450,0,0,0.79840
201531359349306243,060646973,FARALLON DEPOT INVESTORS LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,943309848,INVESTMENT,DE,YALE UNIVERSITY,UNRELATED,-147190,327316,0,-234810,0,0.70000
201531359349306243,060646973,4620 ASSOCIATES LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,134036667,INVESTMENT,DE,YALE UNIVERSITY,EXCLUDED FROM TAX,98353,324271,0,0,0.83990
201531359349306243,060646973,HARBOR HILLS UTILITIES LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,161453800,INVESTMENT,DE,HARBOR HILLS HOLDINGS LP,UNRELATED,-14138,222603,0,-14138,0,0.54450
201531359349306243,060646973,SANGAMORE LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,200357077,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,7572251,217729,0,-26956,0,0.79840
201531359349306243,060646973,94 HOWE STREET ASSOCIATES LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,061428914,INVESTMENT,CT,YALE UNIVERSITY,EXCLUDED FROM TAX,40194,149148,1,0,0.91930
201531359349306243,060646973,LUNXUS WIND ENERGY LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,331200159,INVESTMENT,DE,FOURTH CENTURY LLC,UNRELATED,230282,142685,0,230711,0,0.79840
201531359349306243,060646973,HIGHLAND WIND HOLDINGS LLC,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,331200162,INVESTMENT,DE,LUNXUS WIND ENERGY LLC,UNRELATED,263452,110186,0,263948,0,0.71860
201531359349306243,060646973,STARFAR I PARTNERS LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,943205101,INVESTMENT,DE,YALE UNIVERSITY,UNRELATED,-11068,69547,0,-11068,0,0.60830
201531359349306243,060646973,MORRIS ISLAND PARTNERS LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,464538290,INVESTMENT,DE,FOURTH CENTURY LLC,EXCLUDED FROM TAX,0,0,0.93350
201531359349306243,060646973,SPOP II CP HOLDINGS LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,208685452,INVESTMENT,NV,FIFTH CENTURY LP,EXCLUDED FROM TAX,1809723,0,0,0.99600
201531359349306243,060646973,HARBOR HILLS COUNTRY CLUB LP,C/O YALE UNIVERSITY PO BOX 208239,NEW HAVEN,CT,065208239,161453797,INVESTMENT,DE,HARBOR HILLS HOLDINGS LP,UNRELATED,-219139,-3285368,0,-219139,0,0.54450
201511359349305031,141338544,ST PETER'S AMBULATORY SURGERY CENTER LLC,1375 WASHINGTON AVENUE STE 201,ALBANY,NY,12206,460463892,OUTPATIENT SURGERY,NY,N/A
201511359349305031,141338544,EAST NORRITON MEDICAL ASSOCIATES,ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,232319531,MEDICAL OFFICE BUILDING,PA,N/A
201511359349305031,141338544,GATEWAY HEALTH PLAN,300 GRANT STREET,PITTSBURGH,PA,15219,251691945,MEDICAID & MEDICARE/SPECIAL NEEDS MANAGED CARE ORGANIZATION,PA,N/A
201511359349305031,141338544,MERCYMANOR PARTNERSHIP,PO BOX 10086,TOLEDO,OH,436990086,521931012,NURSING HOME,PA,N/A
201511359349305031,141338544,ST AGNES LONG-TERM INTENSIVE CARE LLP,C/O MERCY HEALTH SYSTEM ONE WEST EL,CONSHOHOCKEN,PA,19428,200984882,LONG-TERM INTENSIVE CARE,PA,N/A
201511359349305031,141338544,ST AGNES LONG-TERM INTENSIVE CARE LLP,C/O MERCY HEALTH SYSTEM ONE WEST EL,CONSHOHOCKEN,PA,19428,200984882,LONG-TERM INTENSIVE CARE,PA,N/A
201511359349305031,141338544,NAZARETH MEDICAL OFFICE BUILDING ASSOCIATES LP,C/O NAZARETH HOSPITAL 2601 HOLME AV,PHILADELPHIA,PA,19152,232388040,MEDICAL OFFICE BUILDING,PA,N/A
201511359349305031,141338544,NAZARETH MEDICAL OFFICE BUILDING ASSOCIATES LP,C/O NAZARETH HOSPITAL 2601 HOLME AV,PHILADELPHIA,PA,19152,232388040,MEDICAL OFFICE BUILDING,PA,N/A
201511359349305031,141338544,ADVENT REHABILITATION LLC,607 Dewey Avenue Suite 300,GRAND RAPIDS,MI,49504,383306673,REHABILITATION THERAPY SERVICES,MI,N/A
201511359349305031,141338544,BIG RUN MEDICAL OFFICE BUILDING LIMITED PARTNERSHIP,793 W STATE STREET,COLUMBUS,OH,43222,311608125,MEDICAL OFFICE BUILDING RENTAL,OH,N/A
201511359349305031,141338544,Catherine Horan Building Limited Partnership,1221 Main Street Room 108,Holyoke,MA,01040,042723429,Property Management,MA,N/A
201511359349305031,141338544,Centennial Surgunit LLC,502 Centennial Blvd Suite 1,Voorhees,NJ,08043,223580847,Healthcare Services,NJ,N/A
201511359349305031,141338544,Center for Digestive Care LLC,5300 Elliott Drive,Ypsilanti,MI,48197,030447062,Provide Gastrointestinal Services,MI,N/A
201511359349305031,141338544,Central New Jersey Heart Services LLC,PO Box 148,Bayonne,NJ,07002,208525458,Cardiac Program,NJ,N/A
201511359349305031,141338544,CENTRAL OHIO SLEEP MEDICINE LTD,6150 East Broad Street,COLUMBUS,OH,43213,311701029,SLEEP MEDICINE SERVICES,OH,N/A
201511359349305031,141338544,CLINTON IMAGING SERVICES LLC,615 Valley View Dr Ste 202,Moline,IL,61265,412044739,MRI DIAGNOSTIC SERVICES,IA,N/A
201511359349305031,141338544,FOREST PARK IMAGING LLC,1000 4TH STREET SW,MASON CITY,IA,50401,134365966,X-RAY AND MAMMOGRAPHY SERVICES,IA,N/A
201511359349305031,141338544,FRANCES WARDE MEDICAL LABORATORY,300 WEST TEXTILE ROAD,ANN ARBOR,MI,48104,382648446,LABORATORY,MI,N/A
201511359349305031,141338544,FRESNO IMAGING CENTER,1303 E HERNDON AVE,FRESNO,CA,93720,770363563,DIAGNOSTIC IMAGING,CA,N/A
201511359349305031,141338544,HAWARDEN Regional Health CLINICS LLC,1122 AVENUE L,HAWARDEN,IA,51023,201444339,MEDICAL CLINIC,IA,N/A
201511359349305031,141338544,Idaho ASC Holdings LLC,4400 E Flamingo Ave,Nampa,ID,83687,364729605,Holding company for ambulatory surgery,ID,N/A
201511359349305031,141338544,Loyola Ambulatory Surgery Center at Oakbrook LP,3000 Riverchase Galleria ste 500,Birmingham,AL,35244,364119522,Surgical Services,IL,N/A
201511359349305031,141338544,MAGNETIC RESONANCE SERVICES PARTNERSHIP,1416 SIXTH STREET SW,MASON CITY,IA,50401,421328388,MRI SERVICES,IA,N/A
201511359349305031,141338544,MASON CITY AMBULATORY SURGERY CENTER LLC,990 4TH STREET SW,MASON CITY,IA,50401,201960348,SURGERY-SAME DAY,IA,N/A
201511359349305031,141338544,MCE MOB IV LIMITED PARTNERSHIP,793 W STATE STREET,COLUMBUS,OH,43222,421544707,MEDICAL OFFICE BUILDING RENTAL,OH,N/A
201511359349305031,141338544,MCMC POB III LIMITED PARTNERSHIP,793 W STATE STREET,COLUMBUS,OH,43222,311392994,MEDICAL OFFICE BUILDING RENTAL,OH,N/A
201511359349305031,141338544,MEDILUCENT MOB I,793 W STATE STREET,COLUMBUS,OH,43222,204911370,MEDICAL OFFICE BUILDING RENTAL,OH,N/A
201511359349305031,141338544,Mercy Advanced MRI LLC,2525 SOUTH MICHIGAN AVE,CHICAGO,IL,60616,262116721,Sublease MRI Equipment,IL,N/A
201511359349305031,141338544,MERCY HEART CTR OP SERVICES LLC,1000 4TH STREET SW,MASON CITY,IA,50401,134237594,CARDIOVASCULAR SERVICES,IA,N/A
201511359349305031,141338544,MOUNT CARMEL EAST POB III LIMITED PARTNERSHIP,793 W STATE STREET,COLUMBUS,OH,43222,311369473,MEDICAL OFFICE BUILDING RENTAL,OH,N/A
201511359349305031,141338544,NEWCO AMBULATORY SURGERY CTR LLP,4190 24TH AVENUE,FORT GRATIOT,MI,48059,300136708,OUTPATIENT SURGERY CENTER,MI,N/A
201511359349305031,141338544,Physicians Outpatient Surgery Center LLC,1000 NE 56th Street,Oakland Park,FL,33334,352325646,Ambulatory Surgery Center,FL,N/A
201511359349305031,141338544,SARMED OUTPATIENT PHARMACY LLC,999 N CURTIS RD STE 102,BOISE,ID,83706,510483218,PHARMACY,ID,N/A
201511359349305031,141338544,SIXTY FOURTH STREET LLC,2373 64TH ST STE 2200,BYRON CENTER,MI,49315,202443646,PROVIDE OUTPATIENT SURGICAL CARE,MI,N/A
201511359349305031,141338544,SJV Management LLC,200 Century Pkwy Ste 200E,Mount Laurel,NJ,08054,202273476,Radiology,NJ,N/A
201511359349305031,141338544,SMMC MOB II LP,1201 Langhorne-Newtown Road,Langhorne,PA,19047,364559869,Investment and operation of a medical building,PA,N/A
201511359349305031,141338544,ST ALPHONSUS CALDWELL CANCER CTR LLC,3123 MEDICAL DR,CALDWELL,ID,83605,820526861,RADIATION ONCOLOGY,ID,N/A
201511359349305031,141338544,ST ANN'S MEDICAL OFFICE BLDG II LIMITED PARTNERSHIP,793 W STATE STREET,COLUMBUS,OH,43222,311603660,MEDICAL OFFICE BUILDING RENTAL,OH,N/A
201511359349305031,141338544,St Mary Rehabilitation Hospital LLP,113 Seaboard Lane Suite B201,Franklin,TN,37067,273938747,Medical Services,DE,N/A
201511359349305031,141338544,TAMARACK MEDICAL CLINIC LLC,402 Old State Hwy,Cascade,ID,83611,201637921,OUTPATIENT MEDICAL SERVICES,ID,N/A
201511359349305031,141338544,The Ambulatory Surgery Center at St Mary LLC,1203 Langhorne-Newtown Road,Langhorne,PA,19047,232871206,Outpatient Surgery,PA,N/A
201511359349305031,141338544,WESTAR MEDICAL OFFICE BUILDING LIMITED PARTNERSHIP,793 W STATE STREET,COLUMBUS,OH,43222,311784409,MEDICAL OFFICE BUILDING RENTAL,OH,N/A
201511359349305031,141338544,WOODLAND IMAGING CENTER LLC,5301 E HURON RIVER DR,ANN ARBOR,MI,48106,760820959,RADIOLOGY/IMAGING,MI,N/A
201501359349302695,741613878,BCM VENTURES MGMT,2 GREENWAY PLAZA 910,HOUSTON,TX,77030,205541357,INVESTMENT,TX,BCM TECHNO,EXCLUDED,-321,122450,false,false,0.31980
201501359349302695,741613878,COMMUNITY PATHOLOGY PLLC,1 BAYLOR PLZ,HOUSTON,TX,77030,320167640,PATHOLOGY SVCS,TX,BCM,N/A,false,false,1.00000
201501359349302695,741613878,BCM TECH I LP,2 GREENWAY PLZ 910,HOUSTON,TX,77030,205541490,INVESTMENT,TX,BCM,excluded,46568,581136,false,false,0.30910
201501359349303360,231352202,SCHUYLKILL HEALTH SYSTEM MEDICAL MALL LP,EAST NORWEGIAN TREMONT STREETS,POTTSVILLE,PA,17901,232514813,RENTAL,PA,N/A
201521359349302422,582032904,Cobb Hospital Parking Company LLC,805 Sandy Plains Road,Marietta,GA,300666340,752999669,Parking,GA,NA,N/A
201521359349302422,582032904,Kennestone East Parking Deck LLC,805 Sandy Plains Road,Marietta,GA,300666340,200537100,Parking,GA,NA,N/A
201501359349305760,231352193,EinsteinUSP Surgery Centers LLC,600 W Germantown Pike,East Norriton,PA,19401,800790232,Medical Service,PA,AEHN,Related,-951250,192467,false,false,0.80000
201541359349302824,231352651,1100 Walnut Associates,1020 Walnut St,Philadelphia,PA,19107,Medical offic,PA,NA,N/A
201541359349302824,231352651,RIVERVIEW SURGERY CENTER LP,THREE CRESCENT DRIVE NAVY YARD,PHILADELPHIA,PA,19112,HEALTHCARE,PA,NA,N/A
201541359349302824,231352651,RIVERVIEW SURGERY CENTER LLC,THREE CRESCENT DRIVE NAVY YARD,PHILADELPHIA,PA,19112,HEALTHCARE,PA,NA,N/A
201541359349302824,231352651,JEFFERSON RADIOLOGY ASSOCIATES,840 CRESCENT CENTRE DR SUITE 200,FRANKLIN,TN,37067,412043518,HEALTHCARE,PA,NA,N/A
201541359349302824,231352651,JEFFERSON COMP CONCUSSION CTR,4050 S 26TH STREET,PHILADELPHIA,PA,19145,464254983,HEALTHCARE,PA,NA,N/A
201521359349305177,430743910,MEHG LLC,549 WEST COATES,MOBERLY,MO,65270,264241247,HEALTH INSURANCE CONSORTIUM,MO,NA,922,17328,false,false,0.09090
201511359349306856,390847631,Twin Med LLP,PO Box 8005,Menasha,WI,54952,391180341,Rental Property,WI,N/A
201511839349300831,362170866,INGALLS SAME DAY SURGERY CENTER LTD,6701 W 159TH STREET,TINLEY PARK,IL,60477,363368549,SURGERY CENTER,IL,NA,N/A
201501359349308975,590624364,6484 Indian Creek Drive LTD,11300 NE 2nd Avenue,Miami Shores,FL,33161,650669854,Real Estate,FL,Barry University,Excluded,33521,401429,0,1,0.61640
201531359349305308,721173156,Heart Hospital of Acadiana,1105 Kaliste Saloom Road,Lafayette,LA,70508,300442368,Healthcare,LA,LOURDES,N/A
201531359349305308,721173156,Lourdes Imaging Development LLC,4801 AMBASSADOR CAFFERY PKWY,Lafayette,LA,70508,720423635,Real Estate,LA,lourdes,N/A
201531359349305308,721173156,Perkins Plaza Medical Arts Development,5000 Hennessy Boulevard,Baton Rouge,LA,70808,450516574,Real Estate,LA,OLOL,N/A
201531359349305308,721173156,Perkins Plaza Imaging Development,5000 Hennessy Boulevard,Baton Rouge,LA,70808,203894521,Real Estate,LA,OLOL,N/A
201531359349305308,721173156,Nuclear Imaging LLC,5000 Hennessy Boulevard,Baton Rouge,LA,70808,721470061,Healthcare,LA,OLOL,N/A
201531359349305308,721173156,P&S Surgery Center LLC,312 Grammont Street,Monroe,LA,71201,721387870,Healthcare,LA,st francis,N/A
201531359349305308,721173156,PARK PLACE SURGICAL HOSPITAL,901 WILSON STREET,LAFAYETTE,LA,70503,721404092,HEALTHCARE,LA,LOURDES,N/A
201531359349305308,721173156,BRPT LAKE REHABILITATION CENTER,530 SHADOWS LANE,BATON ROUGE,LA,70806,721506100,HEALTHCARE,LA,OLOL,N/A
201531359349305308,721173156,CONVENIENT CARE LLC,7777 HENNESSY BOULEVARD SUITE 1004,BATON ROUGE,LA,70808,721439481,HEALTHCARE,LA,OLOL,N/A
201531359349305308,721173156,PERKINS PLAZA AMBULATORY SURGERY CENTER,54 THE LEGENDS PARKWAY SUITE 159,EUREKA,MO,63025,481264699,HEALTHCARE,LA,OLOL,N/A
201531359349305308,721173156,SURGICAL SPECIALTY CENTER OF BATON ROUGE,8080 BLUEBONNET BOULEVARD,BATON ROUGE,LA,70810,233160962,HEALTHCARE,LA,OLOL,N/A
201531359349305308,721173156,ST ELIZABETH-MARY BIRD PERKINS,4950 ESSEN LANE,BATON ROUGE,LA,70809,260628752,Healthcare,LA,STEH,N/A
201531359349305308,721173156,REGIONAL EYE SURGERY CENTER LLC,7777 HENNESSY BLVD SUITE 400,BATON ROUGE,LA,70808,721484653,Healthcare,LA,OLOL,N/A
201531359349305308,721173156,ST MARY'S IMAGING CENTER II,4801 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,70508,HEALTHCARE,LA,lourdes imaging,N/A
201531359349305308,721173156,NORTHEAST LA CANCER INSTITUTE,141 DESIARD STREET SUITE 704,MONROE,LA,71201,721329499,HEALTHCARE,LA,ST FRANCIS,N/A
201531359349305308,721173156,LHCG-XIII LLC,420 WEST PINHOOK ROAD SUITE A,LAFAYETTE,LA,70503,208068308,HEALTHCARE,LA,LOURDES,N/A
201531359349305308,721173156,LOURDES AFTER HOURS LLC,2130 KALISTE SALOOM ROAD,LAFAYETTE,LA,70508,201367299,HEALTHCARE,LA,LOURDES,N/A
201531359349305308,721173156,ST ELIZABETH IMAGING CENTER,1125 Highway 30,Gonzales,LA,70739,721470744,HEALTH CARE,LA,STEH,N/A
201531359349305308,721173156,CAPITAL AREA SHARED SERVICES ORGANIZATIO,5000 HENNESSY BLVD,BATON ROUGE,LA,70808,275173212,HEALTHCARE,LA,STEP,N/A
201531359349305308,721173156,CAPITAL AREA SHARED SERVICES ORGANIZATIO,5000 HENNESSY BLVD,BATON ROUGE,LA,70808,275173212,HEALTHCARE,LA,OLOLPG,N/A
201531359349305308,721173156,LAKE URGENT CARE ASCENSION LLC,10319 JEFFERSON HWY,PRAIRIEVILLE,LA,70809,352463092,HEALTHCARE,LA,STEH,N/A
201531359349305308,721173156,OLOL PONTCHARTRAIN SURGERY CENTER,15305 DALLAS PKWY STE 1600 LB 28,ADDISON,TX,75001,461379031,HEALTHCARE,LA,OLOLUSP,N/A
201531359349305308,721173156,OLOLUSP SURGERY CENTER LLC,15305 DALLAS PKWY STE 1600 LB 28,ADDISON,TX,75001,352457810,HEALTHCARE,TX,OLOL,N/A
201531359349305308,721173156,LAKE URGENT CARE ASCENSION LLC,10319 JEFFERSON HWY,BATON ROUGE,LA,70809,352463092,HEALTHCARE,LA,OLOL,N/A
201541359349301334,250979377,CHATWOOD COMMONS CONDO ASSOCIATION,740 E STATE ST,SHARON,PA,16146,251678608,REAL ESTATE,PA,SRHS,EXCLUDED,-6337,6777,false,0,false,0.77650
201522199349301462,160743905,Fitch Street Associaties,600 Ivy Street,Elmira,NY,14905,161397356,Real Estate Rental,NY,Ivy Street Development Corporation,Related,0,0
201541359349308694,510192025,PICO GRAMERCY LLC,3833 EL MORENO ST,LA CRESCENTIA,CA,91214,954672289,REAL ESTATE,CA,N/A
201541359349308694,510192025,GRANDVIEW 9 LLC,2320 WEST OLYMPIC BLVD STE 202,LOS ANGELES,CA,90006,954596802,REAL ESTATE,CA,INVESTMENT,-7,15425,0,1,0.50000
201502249349301105,010211534,Beacon Health LLC,43 Whiting Hill Road,Brewer,ME,04412,452967056,Accountable care organization,ME,EMHS,false,false
201512249349302376,042767880,HALLMARK HEALTH INVESTMENTS LLC,170 GOVERNORS AVE,MEDFORD,MA,02155,020657666,INVESTMENT,MA,N/A,false,false,0.84860
201512249349302376,042767880,MONTVALE PETCT LLC,100 BAYVIEW CIRCLE SUITE 400,NEWPORT BEACH,CA,92660,270325022,CAT SCAN,CA,HHS,HALLMARK HEALTH SYSTEM INC,RELATED,121019,74772,false,false,0.50000
201502259349300635,060646715,Omni Home Health Services E CT LLC,12 Case Street 317,Norwich,CT,06360,061458837,Home Health Care,CT,N/A
201502259349300635,060646715,New Britain MRI Limited Partnership,100 Grand Street,New Britain,CT,06050,061271349,Magnetic Resonance Imaging,CT,N/A
201502259349300635,060646715,Hartford HealthCare Endowment LLC,80 Seymour Street,Hartford,CT,06102,454181103,Endowment Management,CT,N/A,Investment,2615467,42123273,0,0,0.05100
201502259349300635,060646715,Ambulance Service of Manchester LLC,PO Box 300,Manchester,CT,06450,061557358,Ambulatory Services,CT,N/A
201502259349300635,060646715,Connecticut Imaging Partners LLC,111 Founders Plaza,East Hartford,CT,06108,134298940,Imaging Services,CT,N/A
201502259349300635,060646715,Glastonbury Endoscopy Center LLC,300 Western Blvd Suite B,Glastonbury,CT,06033,261721234,Endoscopy Services,CT,N/A
201502259349300635,060646715,Glastonbury Surgery Center LLC,195 Eastern Boulevard,Glastonbury,CT,06033,262600828,Surgery Services,CT,N/A
201502259349300635,060646715,Hartford - Middlesex Clinical System LLC,80 Seymour Street,Hartford,CT,06110,061543605,Affilate Support Services,CT,N/A
201502259349300635,060646715,Med-East Assoc LLC,1703 West Main Street,Willimantic,CT,06226,061469575,Outpatient Care Clinic,CT,N/A
201502259349300635,060646715,HHC Southington Surgery Center LLC,81 Meriden Avenue,Southington,CT,06489,465500829,Surgery Services,CT,N/A,Related,300000,0,0,0.25000
201532239349300113,222472997,BROCKTON RADIATION ONCOLOGY LLC,680 CENTRE STREET,BROCKTON,MA,02302,222472997,RADIATION ONCOLOGY SERVICES,MA,N/A,RELATED,1085720,880800,0,0,0.40000
201532259349302863,060646768,New Britain MRI Limited Partnership,100 Grand St,New Britain,CT,06050,061271349,Magnetic Resonance Imaging,CT,CenConn Services Inc,Related,750807,2473610,0,0,0.43430
201532259349302863,060646768,Hartford HealthCare Endowment LLC,80 Seymour St,Hartford,CT,06102,454181103,Endowment Management,CT,Hartford Hospital,Investment,9302334,147219166,0,0,0.17830
201532259349302863,060646768,Ambulance Service of Manchester LLC,PO Box 300,Manchester,CT,06450,061557358,Ambulatory Services,CT,N/A
201532259349302863,060646768,Connecticut Imaging Partners LLC,111 Founders Plaza,East Hartford,CT,06108,134298940,Imaging Services,CT,N/A
201532259349302863,060646768,Glastonbury Endoscopy Center LLC,300 Western Blvd Suite B,Glastonbury,CT,06033,261721234,Endoscopy Services,CT,N/A
201532259349302863,060646768,Glastonbury Surgery Center LLC,195 Eastern Blvd,Glastonbury,CT,06033,262600828,Surgery Services,CT,N/A
201532259349302863,060646768,Hartford-Middlesex Clinical System LLC,80 Seymour Street,Hartford,CT,06102,061543605,Affiliate Support Services,CT,N/A
201532259349302863,060646768,Med East Assoc LLC,1703 West Main Street,Willimantic,CT,06226,061469575,Outpatient Care Clinic,CT,N/A
201532259349302863,060646768,Omni Home Health Services E CT LLC,12 Case Street 317,Norwich,CT,06360,061458837,Home Care Services,CT,N/A
201532259349302863,060646768,HHC Southington Surgery Center LLC,81 Meriden Avenue,Southington,CT,06489,465500829,Surgery Services,CT,HOCC,Related,322000,0,0,0.26000
201522269349300317,440577118,PCRMC-COXHEALTH ALLIANCE LLC,1423 N JEFFERSON,SPRINGFIELD,MO,65807,300649009,HEALTHCARE,MO,COXHEALTH ALLI,RELATED,0,0,false,false,0.60000
201512269349303201,390884478,BELLIN ORTHOPEDIC SURGERY CENTER LLC,2223 LIME KILN RD,GREEN BAY,WI,54311,264677834,AMBULATORY ORTHOPEDIC SURGERY,WI,BELLIN MEMORIAL HOSPITAL INC,RELATED,2057919,854362,0,0,0.55000
201512269349303201,390884478,D1 SPORTS TRAINING OF GREEN BAY LLC,SOUTH SPRINGS DRIVE,FRANKLIN,TN,37067,454848172,SPORTS TRAINING,TN,N/A
201532259349300103,060646813,TOTAL LAUNDRY COLLABORATIVE,114 WOODLAND STREET,HARTFORD,CT,06105,208335788,LAUNDRY SERVICES,CT,SAINT FRANCIS HOSPITAL & MEDICAL CENTER,RELATED,-95679,-213179,0,0,0.86000
201532259349300103,060646813,MEDWORKS LLC,375 EAST CEDAR STREET,NEWINGTON,CT,06111,061490483,REHABILITATION SERVICES,CT,SAINT FRANCIS HOSPITAL & MEDICAL CENTER,RELATED,-33522,-46325,0,0,0.50000
201542519349300609,150532254,SJLS LLC,301 PROSPECT AVE,SYRACUSE,NY,13203,201796650,DIALYSIS TREATMENTS,NY,SJ MANAGEMENT INC,RELATED,3770158,759667,0,1,0.60000
