object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201521349349302797,237227990,SPECIAL ALUMNI PROGRAMS,900099,97380,97380
201521349349302797,237227990,JOURNAL / PUBLICATION / COURSE MA,900099,85530,85530
201521349349302797,237227990,SETTLEMENTS/OTHER REFUNDS,900099,63600,63600
201531329349300228,150533561,COACHES CLUB,1677,1677
201531329349300228,150533561,EXTERNAL VENDORS,194087,194087
201531329349300228,150533561,MISCELLANEOUS,21592,21592
201531339349302833,951664101,Miscellaneous income,900099,873200,873200
201531339349302833,951664101,"Vending, store & laundry",453000,69830,69830
201521349349301767,060647016,MISCELLANEOUS INCOME,611600,24410,24410
201531339349304748,430652617,AUXILIARY SERVICES,900099,4518495,4518495
201531339349304748,430652617,OTHER INCOME,900099,644511,644511
201531319349302403,135645885,MISCELLANEOUS,900099,583809,583809
201531339349305548,530196584,UNRELATED PARTNERSHIP INCOME,525990,-1607431,-1607431
201531339349305548,530196584,INDEPENDENT OPERATIONS,721110,17683816,17683816
201541349349302029,410684657,MISCELLANEOUS REVENUE,900099,354663,354663
201521349349304027,570705675,REIMBURSE FOR FACULTY,611710,9546167,9546167
201541339349301924,560532138,Athletic Advertising,541800,33592,33592
201541339349301924,560532138,Tennis Club,713940,177222,177222
201541339349301924,560532138,Winston-Salem Tennis Cup,711210,432330,432330
201521349349308352,237172306,OTHER REVENUE,900099,916123,916123
201521349349308352,237172306,K-1 PASS-THORUGH,900099,-634051,-634051
201541329349301524,362191252,Athletics,266651,266651
201541329349301524,362191252,Bears Training Camp,407897,407897
201541329349301524,362191252,Misc,727064,727064
201541339349301459,150543659,Program Registration Fees,611310,615260,615260,0,0
201541339349301459,150543659,Athletic Revenue,711210,442940,0,0,442940
201541339349301459,150543659,Space Rental,532000,190036,190036,0,0
201541319349301354,237075717,OTHER OPERATING REVENUE,611710,347824,347824
201541319349301354,237075717,NET APPRECIATION OF OTHER INVESTM,611710,289022,289022
201541319349301354,237075717,NET APPRECIATION OF ENDOWMENT INV,611710,63205,63205
201521889349300527,204781979,OTHER INCOME,900099,2446,2446
201531339349305983,910567740,OTHER,900099,1401107,1401107
201531339349305983,910567740,0
201531339349305983,910567740,0
201521349349301267,350868175,CYCLOPLEX,711210,81460,81460
201521349349301267,350868175,CYCLING CENTER,711210,32522,32522
201521349349304877,160743996,Other Sources,900099,692668,692668
201521349349304877,160743996,External Catering,722320,36748,36748
201521349349304877,160743996,Cheerleader Camp,611620,18870,18870
201531339349303228,042105777,MISCELLANEOUS REVENUE,900099,2137529,2137529
201540409349300739,630846743,OTHER REIMBURSEMENTS & FEES,3849,3849
201521349349308802,132981115,OTHER INCOME,900099,208984,208984
201521349349308877,951246140,Student Convenience (i.e. Parking),812930,564273,0,0,564273
201521349349308877,951246140,Conference Revenue,611710,180004,180004,0,0
201521349349308877,951246140,Journal of Legal Education Subsidy,611310,22500,0,0,22500
201521909349301027,112705352,OTHER REVENUE,611710,24320,24320
201531339349303028,730579265,INSURANCE PROCEEDS,900099,1023516,1023516
201531339349303028,730579265,ALL OTHER MISC REVENUES,900099,970288,970288
201531339349303028,730579265,ALL OTHER MISC REVENUES,900099,209575,209575
201531899349300843,760196908,MISCELLANEOUS REVENUE,611710,37658,37658
201531899349300843,760196908,CONSULTING REVENUE,611710,8333,8333
201501889349301005,231352642,MISCELLANEOUS,900099,192668,192668
201501899349300125,111630820,REIMBURSEMENT/DEPOSIT,900099,910000,910000
201541329349301924,231177930,MISCELLANEOUS REVENUE,735956,655936,80020
201531349349303388,273645560,OTHER REVENUE,900099,1272800,1272800
201531349349303388,273645560,CLINICAL SERVICES SETTLEMENT,900099,1088250,1088250
201531349349305268,240804602,FINES (LIBRARY & PRKG),812930,705,705
201541339349303674,362167725,Other Invest. Inc (Loss),900099,3634469,3634469
201531349349302393,840404231,MISC SERVICE REV,611710,1636758,1636758
201531349349302393,840404231,ACTUARIAL ADJUSTMENTS,900099,-102236,-102236
201531349349305603,942434925,MISCELLANEOUS INCOME,611710,30217,30217
201541289349301949,580566243,OTHER MISCELLANEOUS,900099,964918,964918
201531349349302798,250965591,PARTNERSHIP GAIN(LOSS),523000,-6046712,-6046712
201531349349302838,363377698,GAIN ON INTEREST RATE PROTECTION AGREEMENT,900099,3626000,3626000
201531349349302838,363377698,CO-FUNDED FACULTY,900099,1042586,1042586
201531349349302838,363377698,STUDENT LOAN INTEREST,561499,349140,349140
201531349349305743,351098204,Insurance Dividends,611710,6718,6718
201531349349305743,351098204,Miscellaeous,611710,9497,9497
201531349349305743,351098204,Printing and Copying,611710,13595,13595
201541329349302559,580619030,Debt forgiveness income,900099,2305910,2305910
201541329349302559,580619030,Recovery of Bad Debt,611710,65121,65121
201541319349303004,042103567,BOOKSTORE COMMISSION,900099,68545,68545
201541319349303004,042103567,VENDING COMMISSION,900099,72565,72565
201541319349303004,042103567,OTHER MISCELLANEOUS,900099,668179,668179
201541319349303034,362177139,CONFERENCES & CATERING,722320,6694236,6694236
201541319349303034,362177139,ACTUARIAL ADJUSTMENT,900099,2487476,2487476
201541319349303034,362177139,ADVERTISING,541800,90050,90050
201541339349303749,231365966,COLLECTIONS,900099,80648,80648
201541339349303749,231365966,JAPANESE STUDENTS PROJECT,900099,66100,66100
201541339349303749,231365966,"BOOKSTORE, LAUNDRY & VENDING COMM",722210,22569,22569
201541339349303804,131624238,EVP FINANCE/ADMIN FEES,900099,35464,35464
201541339349303804,131624238,USQR INCOME - SUBSCRIPTION,900099,15969,15969
201541339349303804,131624238,UNION DAYS INCOME,900099,14035,14035
201531349349307503,650683159,Miscellaneous Income,900099,27651,27651
201541289349300034,010263385,OTHER FEES AND CHARGES,611600,156822,156822
201541289349300034,010263385,YEARBOOK,511190,16075,16075
201541289349300034,010263385,BOOKSTORE,451211,10153,10153
201541349349308699,131624225,REVENUE FOR CAPITAL RENOVATION,900099,1361495,1361495
201541329349300104,060646959,OTHER REVENUE,531390,6381431,6381431
201541349349306859,042103578,Educational Conferences,721000,1054042,885803,168239,0
201541349349306859,042103578,Public Safety Collaborative,611310,2474762,2474762,0,0
201541329349304059,381366958,MISCELLANEOUS,900099,169225,169225
201531349349304343,581357177,TRUSTEES THEATER,711110,733263,733263
201531349349304343,581357177,EX LIBRIS: TEXTBOOK SALES,451211,315614,34249,281365
201531349349304343,581357177,EQUESTRIAN SERVICES,713990,88858,88858
201541349349308929,430654872,FICA Refund,900099,190000,190000
201541349349308929,430654872,Partnership Revenue,531390,363036,363036
201541349349308929,430654872,Other Revenue,900099,9591905,9591905
201531349349307923,510581154,OTHER INCOME,900099,2130,2130
201541349349304974,952113260,KING'S COMMISSION,900099,90319,90319
201541349349304974,952113260,OTHER INCOME,900099,74232,74232
201541349349304974,952113260,IMPAIRMENT OF CIP,900099,-4021814,-4021814
201541349349308279,203823825,MISCELLANEOUS,900099,2302,2302
201541319349301189,231352635,RESEARCH,900099,605550,605550
201541319349301189,231352635,PROJECT REIMBURSEMENTS,900099,92191,92191
201541319349301189,231352635,MISCELLANEOUS,900099,248940,248940
201541349349305054,131740448,OTHER INCOME,900099,309851,309851
201541349349308439,952544535,BOOKSTORE,451211,6568683,6551799,16884
201541349349308439,952544535,ATHLETICS & RECREATION,611710,1845714,1845714
201541349349308439,952544535,OTHER RESTRICTED REVEN,900099,1336650,1296650,40000
201541339349303944,237126805,MISCELLANEOUS,900099,8183,8183
201541319349302814,566007078,Forgiveness of Debt,156125,156125
201541319349302814,566007078,Other Revenue,900099,32491,32491
201531349349303993,550356985,MISCELLANEOUS REVENUE,900099,263255,263255
201531349349303993,550356985,0
201531349349303993,550356985,0
201541349349307199,550357039,OTHER INCOME,1078180,1078180
201541349349307199,550357039,ATHLETICS,83554,83554
201541349349307199,550357039,CHANGE IN VALUE OF SPLIT INTE,8532,8532
201541349349307234,133297197,INDIRECT COST RECOVERY,611310,765936,765936
201541349349307234,133297197,JOURNAL/CONFERENCE FEES,611310,115941,115941
201541349349307234,133297197,COMMISSIONS,611310,96178,96178
201541329349303689,480547702,MISCELLANEOUS REVENUE,900099,98028,98028
201541329349303689,480547702,CHANNEL LEASE REVENUE,900099,32000,32000
201541329349303689,480547702,VENDING REVENUE,900099,24789,24789
201541349349303494,042103634,0
201541349349303494,042103634,0
201541349349303494,042103634,0
201541349349306829,720423889,Child Care,624410,227000,0,227000,0
201541349349306829,720423889,Alumni Life Insurance,812199,65000,0,65000,0
201531919349300633,950948050,MISCELLANEOUS REVENUE,900099,96096,96096
201521949349301262,850474926,SANTA FE BUILDING RENTAL,531120,2400,2400
201541969349301369,900790361,INTERCOMPANY TRANSACTIONS,900099,79254733,79254733
201541969349301369,900790361,CAFETERIA INCOME,900099,2813710,2813710
201541969349301369,900790361,OTHER,900099,-4610458,-4610458
201501969349301800,510163080,Other Income,611310,167902,167902,0,0
201531969349300518,362371220,Conference Revenue,900099,330774,330774
201511949349301011,420681067,INVESTMENT UNREALIZED GAINS/LOSSE,611710,1105969,1105969
201531919349300013,135562308,FEDERAL DISASTER REC.,900099,374574380,374574380
201531919349300013,135562308,NON-OPERATING OTHER,900099,26517093,26517093
201531919349300013,135562308,OTHER AUX. ENTERPRISES,713940,23375409,5893330,17482079
201521919349300027,273339369,NOTE FORGIVENESS,611310,43956073,43956073
201501959349300980,381988915,MISCELLANEOUS,900099,108962,108962
201501959349300980,381988915,CONFERENCE CENTER,721000,24585,24585
201501959349300980,381988915,COPY MACHINE REVENUE,900099,12068,12068
201531969349300128,581989996,OTHER INCOME,1415,1415
201531959349301233,141499946,REIMBURSEMENTS,900099,46498,46498
201531959349301233,141499946,LAUNDRY INCOME,900099,7191,7191
201531959349301233,141499946,VENDING COMMISSION & F,900099,6170,6170
201500779349300435,640902475,OTHER,900099,6820,6820
201521959349301502,131624202,Management Agreement,900099,100000,100000
201511069349300116,830454800,REFUNDS & REIMBUREMENTS,900099,659,659
201510639349300426,620730291,MISCELLANEOUS,900099,1155,1155
201532049349300443,320237828,Other income,900099,20822,20822
201532019349300838,954469618,BOARD OF DIRECTORS DONATION,900099,115000,115000
201521359349304237,580566116,AUXILIARY ENTERPRISES,611710,8597915,8236608,361307
201521359349304237,580566116,RESEARCH GRANTS/COLLEG,611710,327772,327772
201521359349304237,580566116,VENDING & PARKING,611710,4465,4465
201521359349307382,840402510,CHILDCARE CENTER REVENUE,611710,809638,258072,551566
201521359349307382,840402510,WESTERN COLLEGIATE HOCKEY ASSOC INCOME,711210,122506,122506
201521359349307382,840402510,ALL OTHER REVENUE,900099,1493604,1435343,58261
201521409349300032,590704726,ROOM DEPOSIT FORFEIT,900099,473725,473725
201521409349300032,590704726,OTHER INCOME,900099,390709,390709
201521409349300032,590704726,RECOVERED BAD DEBT,900099,20928,20928
201531359349301278,221487164,VEHICLE REGISTRATION FEES,900099,171766,171766
201531359349301278,221487164,SHAKESPEARE INCOME,900099,116020,116020
201531359349301278,221487164,METHODIST REVENUE,900099,179608,179608
201531359349304048,210634501,OTHER REVENUE,211110,14908427,17055,14891372
201531359349305888,231352630,MISCELLANEOUS REVENUE,900099,8569675,6454556,2115119
201531359349305888,231352630,APPLICATION SVC PROG,541519,3385455,3385455
201531359349305888,231352630,STUDENT FEES & FINES,900099,534809,534809
201541359349303314,580566133,Vending and Copy Machines,611310,16380,0,0,16380
201541359349303314,580566133,Other Investment Income,611310,113984,0,0,113984
201541359349304334,042103589,OTHER INCOME,900099,777123,777123
201541359349304334,042103589,PARKING LOT,812930,96686,96686
201541359349304334,042103589,ART GALLERY,453220,5729,5729
201501359349300725,390806251,Student services,900099,13903432,13903432
201501359349300725,390806251,Educational programs,900099,2798658,2798658
201501359349300725,390806251,Commission revenue,900099,615687,615687
201501359349302875,042104847,Miscellaneous Revenue,713940,80055,80055
201501359349303475,720408915,MISCELLANEOUS INCOME,900099,619555,619555
201501359349303475,720408915,OIL & GAS INCOME,900099,26262,26262
201501359349306050,530196603,MISCELLANEOUS REVENUE,611600,13683464,13666336,17128
201501359349306050,530196603,SPONSORSHIP REVENUE,541800,104757,104757
201501359349306050,530196603,SERVICE CONTRACT REVENUE,541700,336953,336953
201511359349301276,236002304,Quaker library,611310,16290,16290,0,0
201511359349301276,236002304,Miscellaneous,900099,2685,2685,0,0
201511359349305646,540534105,FLORENCE ELSTON INN,721000,399544,399544
201511359349305646,540534105,ALUMNAE ASSOCIATION,611710,119769,119769
201511359349305646,540534105,FARM AND CELL TOWER,611710,47675,47675
201511359349306141,580566205,AUXILIARY SERVICES,900099,18703711,18703711
201511359349306141,580566205,OTHER INCOME,900099,4301482,4301482
201511359349306611,131740468,Principal Payment on Note previously written off,900099,900000,0,0,900000
201511359349306611,131740468,Parking Permits,900099,255743,0,0,255743
201511359349306611,131740468,NCAA Distribution,900099,202087,0,0,202087
201521359349301327,610444695,AUXILIARY ENTERPRISES REVENUE,611710,4490067,4490067
201521359349301327,610444695,ATHLETICS,713940,282451,282451
201521359349301327,610444695,OTHER REVENUE,900099,206076,206076
201521359349301762,042105769,STAFF & STUDENT PARKING,900099,330988,330988
201521359349301762,042105769,VENDING COMMISSIONS,900099,60954,60954
201521359349301762,042105769,FEES FOR ALUMNI EVENTS,900099,49827,49827
201521819349300807,042103639,Misc fees,611310,590122,590122,0,0
201521819349300807,042103639,Perkins loan cancelled,611310,2687,2687,0,0
201531359349303053,710246213,MISCELLANEOUS,900099,412598,412598
201531359349306243,060646973,EDUCATIONAL SUPPORT,611710,34626004,34626004
201531359349306243,060646973,PARKING,812930,11775059,738387,11036672
201531359349306243,060646973,UTILITIES,221000,10071233,10071233
201531359349306713,590859121,Other revenue,900099,174009,0,0,174009
201511349349302961,581554537,MISCELLANEOUS,900099,508,508
201541389349300104,202506183,Other Income,11629,11629
201521809349301607,566061483,OTHER INCOME,611600,4408,4408
201521809349301607,566061483,BOOKSTORE SALES,611600,479,479
201511429349300036,751860688,OTHER INCOME,16600,16600
201501359349302695,741613878,SETTLEMENT PROCEEDS,900099,25415359,25415359
201501359349302695,741613878,EMPLOYEE PARKING,531120,4556433,4556433
201501359349302695,741613878,EXPERT WITNESS FEES,541900,1994356,1994356
201501359349303400,141338371,OTHER REVENUE,900099,1243718,1243718
201511359349302541,381357980,SPECTATOR SPORTS,711210,78183,78183
201511359349302541,381357980,MUSICAL PERFORMANCES,711130,1500,1500
201511359349302691,042104230,MISCELLANEOUS INCOME,900099,1620,1620
201501359349308745,640325640,OTHER REVENUE,441611,441611
201521359349302492,231352256,MISCELLANEOUS,900099,33049,33049
201511359349303281,042134818,LOAN AND FUND INCOME,900099,7801,7801
201511359349303316,570314365,Miscellaneous,900099,1495045,1495045
201511359349303316,570314365,Off Campus Printing,25580,25580
201501359349303885,430817015,EDUCATIONAL SUPPORT,611710,89175,89175
201511359349306306,560603922,Other Income,900099,465985,465985
201511359349308616,710298658,OTHER INCOME,206285,206285
201501359349307165,610846809,STUDENT CLUBS & ATHLETICS,611310,380824,380824
201511359349307566,900171867,OTHER,611710,1545,1545
201531359349300318,030179414,BOOKSTORE REVENUE,611710,166220,1856,164364
201531359349300318,030179414,NON-FUNDRAISING EVENT REVENUE,611710,78260,78260
201531359349300318,030179414,STUDENT SNACK BAR,611710,26140,26140
201521359349305437,952798775,OTHER REVENUE,900099,61174,61174
201541389349300224,954758519,OTHER INCOME,611000,434721,434721
201511359349307071,952786163,AUXILIARY ENTERPRISES,611710,1900972,1900972
201501469349300620,362515281,0
201501469349300620,362515281,0
201501469349300620,362515281,0
201521429349300612,202184996,MISCELLANEOUS INCOME,611600,474,474
201531359349304793,310643552,MISCELLANEOUS,900099,3910,3910
201531359349309423,660561027,OTHER INCOME,1436798,1436798
201531359349309423,660561027,BOUTIQUE SALES,382246,382246
201531359349309423,660561027,PARKING,151924,151924
201531489349300028,390806154,MISCELLANEOUS,611600,90497,5542,84955
201531489349300028,390806154,DEPARTMENT INCOME,611600,63674,63674
201541359349302824,231352651,Bookstore,541800,133566,133566
201541359349302824,231352651,Parking,541800,507922,507922
201541359349306169,480577656,GAIN/LOSS ON PERPETUAL TRUSTS,611310,58031,58031
201541359349306169,480577656,DAYCARE,611310,31315,31315
201541359349306169,480577656,CHANGE IN VALUE OF SPLIT INTEREST,900099,28552,28552
201521359349305177,430743910,OTHER SOURCES,900099,108866,108866
201521359349305177,430743910,GAINS ON INVESTMENTS,900099,127820,127820
201521359349305177,430743910,DORMITORY LAUNDRY FEES,611710,4628,4628
201511359349307341,251775321,FWS WAGE REIMBURSEMENT,26709,26709
201511359349307341,251775321,OTHER MISCELLANEOUS INCOME,13764,13764
201511359349307341,251775321,BAD DEBT RECOVERY,6506,6506
201511369349300201,952668328,DISPOSAL OF EQUIPMENT,900099,-294961,-294961
201511369349300201,952668328,MISC,900099,369978,369978
201511369349300851,951744370,MISC,531110,468,468
201512189349300896,753140593,MISCELLANEOUS INCOME,50890,50890
201501359349301045,550419865,MISCELLANEOUS,611310,70063,70063
201531359349307478,956002998,RENTAL REVENUE,900099,6767,6767
201531359349304398,586044761,Other revenue,900099,42867,42867
201541359349308934,951890710,OTHER REVENUE - RELATED,5070909,5070909
201531359349303383,710239729,DORM FEES,721310,1768633,1768633
201531359349303383,710239729,MEAL PLAN,900099,891866,891866
201531359349303383,710239729,SUMMER PROGRAMS,900099,53100,53100
201521359349308132,730587210,AUXILLIARY SERVICE,900099,8397603,8397603
201521359349308132,730587210,SALES/SERVICE EDU,900099,622409,622409
201541359349302984,620485724,INSURANCE PROCEEDS,900099,61464,61464
201521359349307507,390980974,MISCELLANEOUS,990009,417909,417909
201501839349300700,136192377,BAD DEBT RECOVERY,172785,172785
201501839349300700,136192377,NON-CREDIT FEES,59958,59958
201531389349300538,582022462,CERTIFICATION APPLICATION FEE,000000,900,900
201501359349308975,590624364,Other Revenue,900099,1527136,1527136
201501359349308975,590624364,Reimbursements,900099,1136405,1136405
201501359349308975,590624364,Student fees,900099,1031518,1031518
201511359349301131,340714689,MISC INCOME,900099,183805,183805
201541359349304999,660234412,Contributions,611310,3737431,3737431,0,0
201541359349304999,660234412,Gain in obligation under interest swap,611310,172351,172351,0,0
201541359349304999,660234412,Unrealized loss of nvestments,611310,-2505453,-2505453,0,0
201521359349301782,042103639,Misc fees,611310,590122,590122,0,0
201521359349301782,042103639,Perkins loan cancelled,611310,2687,2687,0,0
201501359349304435,730685198,VENDING,900099,14259,14259
201501359349304435,730685198,GATE INCOME,900099,17050,17050
201501359349304435,730685198,THEATRE INCOME,900099,5757,5757
201511359349305876,060942210,MISCELLANEOUS INCOME,611710,24103,24103
201511359349305761,956137481,MISCELLANEOUS,900099,7319,7319
201511359349305406,630302179,MISCELLANEOUS INCOME,611710,643664,643140,524
201511359349305406,630302179,COMMISSIONS,611710,96266,96266
201511359349305406,630302179,COST RECOVERY,611710,28718,28718
201511359349307471,362270695,MISCELLANEOUS,900099,41075,41075
201531359349308268,941610694,OTHER REVENUE,900099,44124,44124
201531359349301348,042104775,Food Services,722210,249483,249483
201531359349301348,042104775,Other revenue,900099,74104,74104
201542179349301134,132887929,Other Income,900099,-17210,-17210
201512159349300971,986001269,MISCELLANEOUS,611600,748777,748777
201512159349300971,986001269,RECOVERY OF PRIOR ACCRUALS/RESERV,611600,624594,624594
201512159349300971,986001269,OTHER AUXILIARY SERVICES,611600,122045,122045
201521359349308907,560594591,VENDING INCOME,611710,2256,2256
201521359349308907,560594591,FINANCIAL AID ADMIN ALLOWANCE,611710,1923,1923
201521359349308907,560594591,ATHLETICS,611710,1819,1819
201521359349305557,060761704,AMORTIZING CAPITAL CONTRIBUTION,887500,887500
201541359349304524,231409675,Other income,900099,1143578,1143578
201541359349304524,231409675,Conferences,721310,715145,715145
201521359349305917,430654855,MEALS/CATERING INCOME,611710,32862,32862
201521359349305917,430654855,MISCELLANEOUS INCOME,611710,14816,14816
201531359349302028,201304472,MEANINGFUL USE REVENUE,900099,1265000,1265000
201531359349302028,201304472,MISCELLANEOUS,900099,1166435,1166435
201541359349305119,381367080,OTHER REVENUE,900099,424886,91976,332910
201541359349305119,381367080,CONTRACT SERVICES,900099,36000,36000
201541359349305294,340801310,MISCELLANEOUS INCOME,900009,170,170
201502249349302815,943111522,FOREIGN CURRENCY GAIN,900099,32544,32544
201502249349302815,943111522,MISC INCOME,611710,10319,10319
201512259349302526,010681650,OTHER REVENUE,531110,18360,18360
201522249349301917,133459531,MISCELLANEOUS,611600,106,106
201512239349301421,954860047,Other types of Income,611710,10029,10029
201512239349301421,954860047,Special Event,611710,256,256
201512329349300401,610470593,Actuarial adjustments,611710,-154346,-154346
201512329349300401,610470593,Fair value change,611710,-1801633,-1801633
201512309349300601,263453472,REBATE,900099,591,591
201522239349300202,010833168,Miscellaneous,900099,4839,4839
201542259349303094,311560433,MISCELLANEOUS INCOME,611710,59295,59295
201542249349300409,200551778,REFUNDED CONTRIBUTIONS,-1000,-1000
201532739349300968,931071753,MISCELLANEOUS,4266,4266
201502299349303840,561500678,ENDOWMENT INCOME,900099,16188,16188
201502299349303840,561500678,MISCELLANEOUS,900099,10739,10739
201502469349300315,750891465,Fees,611310,139031,139031,0,0
201502469349300315,750891465,Fines,611310,24201,24201,0,0
201512749349300831,760765625,MISC. REVENUE-EXCLUDED-990,611600,1600000,1600000
201542299349301984,480851998,REIMBE FOR COPIES,900099,1232,1232
201532649349300198,620481463,Net student loan fund transactions,900099,22718,22718,0,0
201532289349300703,132590811,4222,4222
201512299349303541,136192275,ANCILLARY REVENUE DERIVED FROM,900099,9729343,9729343
201530949349300308,560529940,TUNKU ABDUL RAHMAN COLLEGE,900099,497084,497084
201530949349300308,560529940,OTHER REVENUE,900099,397497,370099,27398
201530949349300308,560529940,PHARMACY ANALYTICAL LAB,541380,83642,83642
201531079349300218,160743989,RECOVERY OF COSTS,900099,340665,340665,0,0
201531079349300218,160743989,PARKING,812930,88413,88413,0,0
201531079349300218,160743989,THEATRE,611310,476905,476905,0,0
201530449349301563,481055185,ADMIN INCOME,725433,725433
201531119349300103,560529933,OTHER INCOME,900099,268920,268920
201531279349300338,720635884,MISCELLANEOUS REVENUE,611710,739022,739022
201531279349300933,231353385,RELATED PROGRAMMING,812900,1617712,1617712
201531279349300933,231353385,OTHER,812900,101462,101462
201530209349301053,750995027,Other Income,900099,43223,43223
201530219349300608,410693962,MISCELLANEOUS REVENUE,900099,1216755,1214177,2578
201530589349300528,150532204,ALL OTHER INCOME,900004,1270545,2747,1267798
201530479349301123,362169157,THEATRE GATE RECEIPTS,711130,1050260,1050260
201530479349301123,362169157,PARKING FEES/FINES,812930,196369,196369
201530479349301123,362169157,ATHLETIC GATE RECEIPTS,812900,77935,77935
201521389349300012,620479542,WATER LEASE,900099,86062,86062
201521389349300012,620479542,MISCELLANEOUS LEASE,900099,25333,25333
201530859349300013,580593414,Income (loss) from rec center mem,713940,-2456,-2456
201530859349300013,580593414,Income (loss) from partnerships,523000,-33666,-33666
201530429349300648,620548919,MISCELLANEOUS REVENUE,611710,9635,9635
201530139349300403,750851900,Other Income,611710,1105802,1105802
201530499349300013,350868074,ADVERTISING,39912,39912
201530499349300013,350868074,WEDDING SERVICES,14252,14252
201530909349300763,570474291,Loss - asset abatement,900099,-62000,-62000
201531049349300608,610482955,OTHER INCOME,531390,454098,454098
201531049349300608,610482955,SPORTS CAMP REVENUE,713990,281953,281953
201531049349300608,610482955,ACADEMIC RELATED PARKING,812930,95428,95428
201531059349300718,160746864,MISCELLANEOUS,532000,2382667,2382667
201531059349300718,160746864,PARKING PERMITS/TICKETS,611600,161007,161007
201531059349300718,160746864,RESEARCH AND CONTRACT REVENUE,611600,40381,40381
201531059349301013,741400699,FITNESS CENTER,611600,1192613,1192613
201531059349301013,741400699,ATHLETICS,611600,974727,974727
201531059349301013,741400699,OTHER,611600,755381,755381
201500639349300335,420680335,AID ADMINISTRATION,900099,45733,45733
201500639349300335,420680335,ATHLETICS,900099,19420,19420
201500639349300335,420680335,OTHER FEES,713940,12484,12484
201501969349301380,580566256,FINANCIAL ADMINISTRATION,611710,1180147,1180147
201501969349301380,580566256,CONCESSIONS/SERVICES,611710,10564387,10564387
201501969349301380,580566256,NETWORK AND COMMUNICATIONS,611710,265568,265568
201501349349301250,237434499,OTHER INCOME,611710,81995,81995
201501049349300535,042103545,CHILDREN'S CENTER,624410,616302,616302
201501049349300535,042103545,VENDING,900099,429091,429091
201501049349300535,042103545,DEBT EXTINGUISHMENT GAIN,900099,610430,610430
201501049349301005,250965376,LIFE INSURANCE COMMISSIONS,900099,5364,5364
201501059349300115,520591623,Fitness and Aquatic Center,611310,1357024,1357024,0,0
201501059349300115,520591623,Miscellaneous,611310,889861,889861,0,0
201501059349300340,560554207,OTHER INCOME,900099,505380,505380
201501319349302345,953909672,PERFORMING ARTS CENTER,711130,308875,308875
201501319349302345,953909672,REFUNDS & REBATES,900099,64708,64708
201501319349302345,953909672,VENDING REVENUE,900099,1225,1225
201501349349305800,131624067,ADVERTISING REVENUE,541800,25618,25618
201501349349305800,131624067,MISCELLANEOUS,900099,13508,13508
201501349349306210,020222111,Other revenue,900099,2990150,2990150
201501349349306210,020222111,Split interest distribution,525920,2362348,2362348
201501349349306230,640303084,CENTRIKIDS CAMP,900099,303659,172344,131315
201501349349306230,640303084,HAIL DAMAGE SETTLEMENT,900099,565779,565779
201501349349306230,640303084,WATER DAMAGE CLAIM,900099,103308,103308
201500349349300880,454808258,OTHER LOCAL REVENUE,4100,4100
201501349349307410,030482006,CHANGE IN SPLIT INT AGREEMENT,611710,659319,659319
201501349349307410,030482006,MISCELLANEOUS REVENUE,611710,135726,135726
201501349349307420,391773613,MISCELLANEOUS,900099,56293,56293
201500379349301185,310747997,Miscellaneous Receipts,900099,25929,0,0,25929
201511339349305541,440562048,OTHER SOURCES,611710,651112,651112
201511339349305541,440562048,RECOVERY AND INDIRECT COSTS,541900,67975,67975
201511349349305646,941186179,SHARED FACULTY/STAFF,611710,129164,129164
201511349349305646,941186179,OTHER SUPPORT/MISC. INCOME,611710,1013,1013
201511349349305646,941186179,PASS-THROUGH INCOME FROM SUBSIDIA,900099,-988,-988
201510129349301651,362581098,MISCELLANEOUS,900099,38,38
201510999349300021,840442429,K-1 income,541610,-113032,-113032
201511349349306841,630417508,PARKING FEES,900099,108170,108170
201511349349306841,630417508,COST RECOVERY FROM FED PROG,900099,18235,18235
201511349349306841,630417508,RENTAL OF FACILITIES,900099,1143,1143
201511349349307151,460434429,MISCELLANEOU,561499,2763,2763
201511009349300646,520591661,DIGITAL PRINTING,900099,169172,169172
201511009349300646,520591661,TICKET AND EVENT INCOME,900099,110662,110662
201511009349300646,520591661,DEPOSIT FORFEITURE,900099,9375,9375
201511349349307706,951816009,POWER PLANT,221000,11675610,11675610
201511349349307706,951816009,INDEPENDENT OPERATIONS,445100,9378917,42669,9336248
201511349349307706,951816009,INSURANCE REFUND,900099,1724522,1724522
201511349349307971,943477000,OTHER INCOME,900099,2362,2362
201510579349300106,660177776,Auxilliary Enterprises,900099,10470374,10470374
201510579349300106,660177776,Other Sources,900099,2969069,2969069
201510579349300106,660177776,Real Estate,531390,266292,266292
201511269349301631,060731360,PARKING REVENUE AND FINES,900099,870509,870509
201511269349301631,060731360,SPORTS CENTER,711130,408428,358621,49807
201511269349301631,060731360,CONCESSIONS,721210,92985,92985
201511039349300026,350868158,LAUNDRY/VENDING/FOOD SERVICES,900099,289114,289114
201511039349300026,350868158,PARKING/LOFTS/PRINTING/COMMISSIONS/OTHER FEES,900099,168114,168114
201511039349300026,350868158,PERFORMING ARTS/CHOIR,900099,14151,14151
201511049349300121,850297355,MISC. REVENUE,900099,15469,15469
201510449349302431,952492344,Misc,561,561
201510449349302431,952492344,Parking permits,232,232
201510449349302431,952492344,Uniforms,359,359
