object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201531349349302393,840404231,TUITION AND FEES,611310,410326608,410326608
201531349349302393,840404231,AUXILIARY ENTERPRISES,611310,43796132,37296253,6499879
201531349349302393,840404231,RESEARCH GRANTS,611310,25358373,25358373
201531349349302393,840404231,EDUCATIONAL ACTIVITIES,611310,12883172,12883172
201531349349302393,840404231,STUDENT LOANS,611310,-41527,-41527
201531349349305603,942434925,LEASE INCOME,531120,2121619,2121619
201541289349301949,580566243,TUITION AND FEES,900099,49390278,49390278
201541289349301949,580566243,AUXILARY ENTERPRISES,900099,20196687,20196687
201541319349301819,112593061,PATIENT SERVICE REVENUE,621111,22704921,22704921
201531349349302798,250965591,GRANTS/CONTRACTS,541700,743942415,743942415
201531349349302798,250965591,TUITION,611710,724080266,724080266
201531349349302798,250965591,SALES-EDUCATIONAL,711300,174914633,173739239,1175394
201531349349302798,250965591,SALES-AUXILIARY,900004,126320634,125378277,942357
201531349349302798,250965591,UNIVERSITY PRESS,511130,990374,990374
201531349349302838,363377698,TUITION & FEES,611310,283889955,283889955
201531349349302838,363377698,POST-DOCTORATE PROGRAM,611310,10218805,10218805
201531349349302838,363377698,CLINICAL REVENUE,621400,12282972,12282972
201531349349302838,363377698,STUDENT HOUSING,721310,5017901,5017901
201531349349305743,351098204,Bookstore,27472,27472
201531349349305743,351098204,Rentals,134103,134103
201531349349305743,351098204,Tuition & Room and Board,198927,198927
201541329349302559,580619030,Tuition and Fees,611710,7154494,7154494
201541329349302559,580619030,Auxiliary Enterprises,611710,2790291,2790291
201541329349302559,580619030,Other income,611710,123920,123920
201541319349303004,042103567,TUITION AND FEES,611710,79948206,79948206
201541319349303004,042103567,RESIDENCE AND DINING,721000,26609642,26609642
201541319349303004,042103567,CONFERENCE & EDUCATION SERVICES,611710,7101401,271922,6829479
201541319349303004,042103567,MISCELLANEOUS,900099,975951,975951
201541319349303034,362177139,TUITION AND FEES,611310,704846051,704846051
201541319349303034,362177139,SALES & SERVICES EDUCA,900099,361934005,361934005
201541319349303034,362177139,SALES & SERVICES AUXIL,611710,144677360,144677360
201541319349303034,362177139,ALL OTHER,541900,43686113,43686113
201541319349303034,362177139,FEES FROM GOVERNMENT A,900099,4661428,4661428
201541339349300819,580531392,Tuition and fees,611600,11916115,11916115
201541339349300819,580531392,Auxiliary enterprises,611600,3139447,3139447
201541339349300819,580531392,Student services,611600,203014,203014
201541339349303749,231365966,STUDENT TUITION AND FEES,611710,18136387,18136387
201541339349303749,231365966,ROOM AND BOARD-STUDENTS,721310,3814138,3814138
201541339349303749,231365966,COMMUTER/STAFF MEAL PLANS,722100,4572,4572
201541339349303804,131624238,TUITION AND FEES,611710,4258533,4258533
201541339349303804,131624238,AUXILIARY ENTERPRISES SALES & SER,532000,14926,14926
201531349349307123,250717890,TUITION AND FEES,900099,46311050,46311050
201531349349307123,250717890,AUXILIARY ENTERPRISES,900099,5010529,5010529
201531349349307503,650683159,Tuition & fees,611710,249935,249935
201531349349307703,951911219,"Tuition, Room & Board",611600,47676605,47676605
201531349349307703,951911219,Private Contracts,611600,1697212,1697212
201531349349307703,951911219,Fed Grants & Contracts,611600,1666021,1666021
201531349349307703,951911219,Auxiliary Enterprise,611600,745473,745473
201541289349300034,010263385,TUITION AND FEES,611600,23566321,23566321
201541289349300034,010263385,SUMMER PROGRAMS,611600,157123,157123
201541349349308699,131624225,STUDENT TUITION,900099,229298189,229298189
201541349349308699,131624225,HOSPITAL AFFILIATION AGREEMENTS,900099,23473802,23473802
201541349349308699,131624225,STUDENT & FACULTY AUXILIARY SERVICES,900099,24540758,24540758
201541349349308699,131624225,"FEES, CONTRACTS FROM GOV'T AGENCIES",900099,36571690,36571690
201541349349308699,131624225,RESEARCH RELATED REVENUE,900099,1902005,1902005
201541349349306494,941196198,TUITION & FEES,611600,10228760,10228760
201541349349306494,941196198,CHARTER SCHOOL,611600,423012,423012
201541349349306494,941196198,MISC. INCOME,611600,94317,94317
201541349349306629,042104736,TUITION & FEES,611600,35283350,35283350
201541349349306629,042104736,AUXILIARY ENTERPRISES,611710,10516616,10333554,183062
201541349349306629,042104736,GOVERNMENT FEES,611710,636371,636371
201541329349300104,060646959,TUITION AND FEES,611710,148962000,148962000
201541329349300104,060646959,AUXILIARY SERVICES,611710,42357000,42357000
201541329349304089,042103576,TUITION AND FEES,611710,8533455,8533455
201541329349304089,042103576,AUXILIARY INCOME,611710,326696,326696
201541329349304089,042103576,STUDENT PROVISIONS,611710,911783,911783
201541349349306859,042103578,Tuition and Fees,611310,90152893,90152893,0,0
201541349349306859,042103578,Room and Other Board,611310,12070170,12070170,0,0
201541349349306859,042103578,Educational Performances,611310,13104,13104,0,0
201541329349304059,381366958,TUITION AND FEES,611710,35323292,35323292
201541329349304059,381366958,AUXILIARY,611710,4762482,4762482
201541329349304059,381366958,CONFERENCES & CAMPS,721210,91737,33665,58072
201531349349304343,581357177,TUITION AND FEES,611310,330192844,330192844
201531349349304343,581357177,HOUSING & FOOD SERVICE,721310,47358015,47358015
201531349349304343,581357177,OTHER FEES AND REVENUE,611310,3485965,3481965,4000
201531349349304343,581357177,OTHER STUDENT REVENUE,611310,2767674,2767674
201531349349304343,581357177,CONFERENCES & COMMUNITY ED,611310,179443,177043,2400
201541349349308929,430654872,Net Patient Service Revenue,900099,270029599,270029599
201541349349308929,430654872,Tuition and Fees,900099,379908603,379908603
201541349349308929,430654872,Other Revenue,900099,50944567,50944567
201541349349308929,430654872,Parking,812930,406629,406629
201541349349308929,430654872,Water Tower Inn,721110,235329,235329
201541319349301004,470394397,Tuition and Fees,900099,3484897
201541319349301004,470394397,Auxiliary enterprises,611710,2036821
201541319349301004,470394397,Miscellaneous fees,900099,59683
201531349349307923,510581154,GOVERNMENT FUNDING,900099,4327865,4327865
201541349349304974,952113260,TUITION & FEES,999999,32242570,32242570
201541349349304974,952113260,AUXILIARY ENTERPRISES,999999,5536083,5536083
201541349349304974,952113260,ADMINISTRATIVE FEES FOR PROGRAMS,999999,54082,54082
201541349349308279,203823825,TUITION REVENUE,611600,7980896,7980896
201541319349301189,231352635,TUITION & FEES,900099,110341240,110341240
201541319349301189,231352635,AUXILIARY OPERATIONS,721310,22267612,21331635,583274,352703
201541319349301189,231352635,STUDENT LOAN INCOME,900099,79716,79716
201541349349305054,131740448,TUITION AND FEES,611710,27352331,27352331
201541349349308439,952544535,TUITION AND FEES,900099,319749990,319749990
201541349349308439,952544535,STUDENT RES & BOARD,721310,35787467,35787467
201541349349308439,952544535,PARKING SERVICES,611710,2380425,2380425
201541349349308439,952544535,STUDENT LOAN INTEREST,611710,1706024,1706024
201541339349303944,237126805,TUITION & FEES,611600,2221532,2221532
201541339349303944,237126805,CONFERENCES/CONSULTING,611710,261047,261047
201541339349303944,237126805,STUDENT DUES AND OTHER,900099,40083,40083
201541319349302814,566007078,Auxilliary Services,900099,4346,4346
201541319349302814,566007078,Tuition and fees,611600,347350,347350
201531349349303993,550356985,TUITION AND FEES,900099,18011452,18011452,0,0
201531349349303993,550356985,AUXILIARY ENTERPRISES,900099,6776071,6250834,525237
201531349349303993,550356985,ATHLETICS,900099,176056,176056
201531349349303993,550356985,0
201531349349303993,550356985,0
201541349349307199,550357039,TUITION AND FEES,37801046,37801046
201541349349307199,550357039,AUXILIARY SALES & SERVICING,7274717,7274717
201541349349307199,550357039,CATERING,722320,683749,683749
201541349349307234,133297197,TUITION & FEES,611310,350079945,350079945
201541349349307234,133297197,AUX ENTERPRISE REV,611310,36904754,36904754
201541349349307234,133297197,COMMERCIAL CONTRACTS,611310,1786911,1786911
201541349349307234,133297197,SVC OF EDUCATION DEPT,611310,438539,438539
201541329349303689,480547702,TUITION & FEES,611600,33971435,33971435
201541329349303689,480547702,AUXILIARY,611710,2796494,2796494
201541329349303689,480547702,SALES & SERVICES,900099,200670,200670
201541329349303689,480547702,INVESTMENT INCOME - PROGRAM RELATED,900099,5399,5399
201541349349303494,042103634,INSTRUCTION,900099,450950708,450950708
201541349349303494,042103634,CLINICAL AND OTHER EDUCATION,541900,99668917,97966409,1702508
201541349349303494,042103634,AUXILLIARY ENTERPRISES,900099,56054976,55877439,177537
201541349349303494,042103634,0
201541349349303494,042103634,0
201541349349306829,720423889,Tuition and Fees,611310,467639000,467639000,0,0
201541349349306829,720423889,Medical Group Practice,621110,82219000,82219000,0,0
201541349349306829,720423889,Affiliated Hospital Agreements,622000,48228000,48228000,0,0
201541349349306829,720423889,Auxiliary Enterprises,713900,71119000,69521000,1598000,0
201531919349300633,950948050,TUITION AND FEES,611600,19941165,19941165
201531919349300633,950948050,HEALTH CENTERS,611710,925308,915472,9836
201531919349300633,950948050,OTHER SUPPORT SERVICES,611710,137397,123867,13530
201521949349301262,850474926,TUITION AND FEES,180350,180350
201541969349301369,900790361,NET PHYSICIAN SERVICES REVENUE,900099,85305228,85305228
201541969349301369,900790361,NET PATIENT SERVICE REVENUE,900099,1225026831,1225026831
201541969349301369,900790361,OTHER OPERATING REVENUE,900099,98815394,98815394
201541969349301369,900790361,MEDICAL DIRECTOR REVENUE-NON EMORY,900099,885684,885684
201501969349301800,510163080,Tuition and fees,611310,25313335,25313335,0,0
201501969349301800,510163080,Year Up Revenue,611310,197022,197022,0,0
201501969349301800,510163080,Other Academic Related income,611310,158804,158804,0,0
201531969349300518,362371220,Tuition and Fees,900099,54292329,54292329
201511949349301011,420681067,TUITION AND FEES,611710,9402821,9402821
201511949349301011,420681067,DORMITORY FEES,611710,1462851,1462851
201511949349301011,420681067,ACTIVITY FEES; BOOKSTORE,611710,931519,931519
201511949349301011,420681067,"EXT HOUSING, FEES",611710,72737,72737
201531919349300013,135562308,TUITION & FEES,611600,2058482000,2058482000
201531919349300013,135562308,PATIENT CARE,623990,1073329000,1073329000
201531919349300013,135562308,HOUSING & DINING,721310,259043823,259043823
201531919349300013,135562308,OTHER PROGRAM SERVICES,611600,249587659,249587659
201511919349300326,043403049,TUITION AND FEES,611310,2432303,2432303
201501919349301070,651230483,INCOME,900099,141228,141228
201521919349300027,273339369,TUITION AND FEES,611310,110721451,110721451
201521919349300027,273339369,COSMETOLOGY SERVICES,611310,466846,466846
201531969349301873,262616570,PROGRAM SERVICE REVENUE,611600,510827,510827
201501959349300980,381988915,TUITION AND FEES,611600,80275131,80275131
201511969349301726,952111210,Tuition & fees,900099,1595840,1595840
201511969349301726,952111210,Miscellaneous income,900099,40156,40156
201511969349301726,952111210,Auxiliary income,900099,3627,3627
201531969349300128,581989996,TUITION AND FEES,1093569,1093569
201531959349301233,141499946,RENTAL INCOME,532000,1569646,1569646
201500779349300435,640902475,RESEARCH SYMPOSIUM,541700,226226,226226
201500779349300435,640902475,RESEARCH CONTRACT REVENUE,541700,193705,193705
201521919349301207,251094922,TUITION & EDUC. FEES,611710,87720718,87720718
201521919349301207,251094922,ROOM & BOARD FEES,721310,9494255,9494255
201521919349301207,251094922,PERFORMANCES,711300,658681,658681
201521919349301207,251094922,PROGRAM RENTAL,531390,241362,241362
201521919349301207,251094922,"BOOKSTORE, CAFE & MISC.",451211,211273,211273
201521959349301502,131624202,Tuition and fees,900099,133946669
201521959349301502,131624202,Auxiliary activities,900099,12976239
201521959349301502,131624202,Fee for Service - Govts,900099,12078410
201521959349301502,131624202,Fee for Service - Non Govt,900099,2569497
201521959349301502,131624202,Capital Exp Litigation Settlement,900099,910000
201541949349300909,920166297,TARIFF REVENUE & CONTR,56295,56295
201511069349300116,830454800,TUITION & ROOM & BOARD,900099,333991,333991
201511069349300116,830454800,VOLUNTEER FEE,11837,11837
201521339349302822,452104341,KINDERGARTEN READINESS TOOLKI,40,40
201510639349300426,620730291,AUXILIARY ENTERPRISE,160055,160055
201510639349300426,620730291,TUITION,1020518,1020518
201510619349300806,263214648,TUITION AND FEES,18155,18155
201532049349300443,320237828,Fee income,611710,252293,252293
201541109349300709,260466209,Student Rent,532000,1460490,1460490,0,0
201541109349300709,260466209,Moravian College Rental Income,532000,205000,205000,0,0
201541109349300709,260466209,Educational Conference (net),532000,2715,2715,0,0
201532019349300838,954469618,TUITION AND FEES,611710,332079,332079
201521359349304237,580566116,TUITION & FEE INCOME,611600,30344801,30344801
201521359349307382,840402510,TUITION & FEES,611710,94251186,94251186
201521359349307382,840402510,AUXILIARY ENTERPRISES,611710,17189276,17189276
201521359349307382,840402510,ATHLETIC REVENUE,611710,1166930,1110596,56334
201521359349307382,840402510,TICKET SALES,713990,372089,372089
201521359349307382,840402510,HEALTH SERVICES/FEES/INSURANCE,524114,868030,868030
201521409349300032,590704726,TUITION & FEES,611710,54252078,54252078
201521409349300032,590704726,AUXILIARY ENTERPRISES,611710,21047111,21047111
201521409349300032,590704726,STUDENT SERVICES,611710,332365,332365
201531359349301278,221487164,TUITION & FEES,900099,74714544,74714544
201531359349301278,221487164,AUXILIARY INCOME,531110,17480938,17430906,50032
201531359349301828,540505990,PROGRAM SERVICE REVENUE,611600,53383391,53383391
201531359349301828,540505990,AUXILIARY ENTERPRISE,611710,21324702,21324702
201531359349301828,540505990,HUPTI,621500,15925487,15925487
201531359349301828,540505990,EDUCATIONAL DEPARTMENTS,611710,5029879,5029879
201531359349304048,210634501,TUITION AND FEES,900099,311426000,311426000
201531359349304048,210634501,SALES AND SERVICES OF AUXILLARY ACTIVITIES,900099,93318124,93318124
201531359349304048,210634501,CONFERENCE/EVENT SERVICES,812900,500677,500677
201531359349304048,210634501,ADVERTISING,511120,471682,471682
201531359349304048,210634501,FOOD SERVICES,722320,7579,7579
201531359349305888,231352630,TUITION AND FEES,900099,713791550,713791550
201531359349305888,231352630,AUXILIARY ENTERPRISES,611710,74919637,74919637
201531359349305888,231352630,OTHER PROGRAM SERVICES,611710,12566298,12566298
201531359349305888,231352630,EDUCATIONAL ACTIVITIES,611600,1965221,1965221
201541359349303314,580566133,Tuition and Fees,611310,61809137,61809137,0,0
201541359349303314,580566133,Sales and Service Auxiliary,611310,20493179,20493179,0,0
201541359349303314,580566133,Sales and Service Educational,611310,2384384,2384384,0,0
201541359349304334,042103589,TUITION AND FEES,900099,92884915,92884915
201541359349304334,042103589,AUXILIARY,900099,12752410,12752410
201541359349304534,951644035,Tuition and fees,611710,83128560,83128560
201541359349304534,951644035,Auxiliary revenue,611710,17510200,17510200
201541359349304534,951644035,Other program revenue,611710,5932942,5932942
201501359349300725,390806251,Tuition and fees,611710,354470000,354470000
201501359349300725,390806251,Sales by educational departments,611710,9618000,9618000
201501359349300725,390806251,Auxiliary enterprises,611710,48602000,47536236,1065764
201501359349300725,390806251,Fees/contracts with governmental agencies,900099,12741563,12741563
201501359349302765,383071514,TUITION AND FEES,611310,111265105,111265105,0,0
201501359349302765,383071514,SALES AND SERVICE AUXILLARY,721000,26789564,24758405,27929,2003230
201501359349302765,383071514,ANCILLARY ACTIVITIES,611710,5886663,5886663,0,0
201501359349302875,042104847,"Tuition, Fees, Room and Board",900099,120753685,120753685
201501359349302875,042104847,Auxiliary Revenue,721110,4397221,4397221
201501359349302875,042104847,Other Program Revenue,900099,548219,548219
201501359349303475,720408915,TUITION & FEES,611710,17479836,17479836
201501359349305340,620475697,TUITION & FEES,611310,62413859,62413859
201501359349305340,620475697,AUXILIARY SALES & SERVICE,611310,22204886,22204886
201501359349305340,620475697,EDUCATION SALES & SERVICE,611310,2336071,2336071
201501359349305375,540505941,TUITION AND FEES,611710,20898396,20898396
201501359349305375,540505941,AUXILIARY SERVICES,611710,6299179,6299179
201501359349305375,540505941,OTHER,611710,968976,953361,15615
201501359349306050,530196603,EDUCATIONAL SERVICES,611600,677703575,677703575
201501359349306050,530196603,AUXILIARY SERVICES,721310,113131553,99768604,3958529,9404420
201501359349306050,530196603,ACADEMIC SUPPORT,611600,86812608,86812608
201501359349306050,530196603,SCIENTIFIC RESEARCH,611600,7340479,7340479
201501359349306050,530196603,0
201501479349300605,460224588,TUITION AND FEES,611600,46781081,46781081
201501479349300605,460224588,AUXILIARY ENTERPRISES SERVICES,611710,8181890,8181890
201501479349300605,460224588,EDUCATIONAL ACTIVITIES,611710,1761310,1761310
201501479349300605,460224588,OTHER SOURCES,611710,1068597,1063572,5025
201511359349301276,236002304,Tuition and fees,611310,56509528,56509528,0,0
201511359349301276,236002304,Auxiliary enterprises -Other,900099,2113115,709255,551390,852470
201511359349301276,236002304,Auxiliary enterprises - Dormitories,900099,6727461,6727461,0,0
201511359349301276,236002304,Auxiliary enterprises - Dining Center,900099,7362834,5555882,0,1806952
201511359349301276,236002304,Auxiliary enterprises -HC Apartments,900099,3176082,2877000,0,299082
201511359349301281,951642394,TUITION & FEES,900099,1602331237,1602331237
201511359349301281,951642394,NET PATIENT SERVICE REVENUE,900099,884122886,884122886
201511359349301281,951642394,AUXILIARY ENTERPRISES,900099,298923060,250088786,48834274
201511359349301281,951642394,PROFESSIONAL SERVICES AGREEMENT,900099,135115832,135115832
201511359349301281,951642394,SALES & SERVICE,900099,73786353,73786353
201511359349305646,540534105,TUITION AND FEES,611710,21928231,21928231
201511359349305646,540534105,STUDENT SERVICES,611710,7498027,7498027
201511359349305646,540534105,ADMIN. REVENUE,611710,494521,494521
201511359349305646,540534105,SALES & SERVICES,611710,82097,82097
201511359349305646,540534105,LATE FEES & FINES,611710,19366,19366
201511359349306141,580566205,TUITION AND FEES,900099,51587223,51587223
201511359349306611,131740468,Tuition and Fees,611310,145799901,145799901,0,0
201521359349301327,610444695,TUITION AND FEES,611710,34379099,34379099
201521359349301762,042105769,TUITION AND FEES,611710,66576892,66576892
201521359349301762,042105769,AUXILIARY OPERATIONS,611710,17136788,17136788
201521359349301762,042105769,STUDENT ACTIVITY FREES,611710,358113,358113
201521359349301762,042105769,SUMMER PROGRAMS,611710,609131,609131
201521359349301762,042105769,OTHER FEES,611710,212015,212015
201521819349300807,042103639,Tuition,611310,36565443,36565443,0,0
201521819349300807,042103639,Dorm & Dining fees,611310,7391230,7391230,0,0
201521819349300807,042103639,Interest Income,611310,40241,40241,0,0
201521819349300807,042103639,Wheelock Family Theatre revenues,611310,1039296,1033296,6000,0
201531359349303053,710246213,TUITION & FEES,900099,16024195,16024195
201531359349303053,710246213,INTEREST ON LOANS,900099,14431,14431
201531359349303053,710246213,DINING HALL,722320,5470,5470
201531359349303053,710246213,ADVERTISING INCOME,541800,75,75
201531359349306243,060646973,MEDICAL SERVICE INCOME,541900,699527574,697068381,2459193
201531359349306243,060646973,STUDENT INCOME,611310,541348009,541348009
201531359349306243,060646973,CONTRACT INCOME-GOV'T,541700,87404168,87404168
201531359349306243,060646973,CONTRACT INC-NON-GOV'T,541700,51618143,51618143
201531359349306243,060646973,PUBLICATIONS INCOME,511130,21992184,21992184
201531359349306713,590859121,Tuition and Fees,611600,70721427,70721427,0,0
201531359349306713,590859121,Auxiliary Services,611710,14663588,14663588,0,0
201531359349306713,590859121,Continuing Education,611600,5654774,5034419,620355,0
201501129349300115,202197046,TUITION AND FEES,611000,140418
201522109349300502,770478893,Books,576,576
201522109349300502,770478893,Tuitions,87323,87323
201541319349302249,237242844,TUITION & FEES,611430,8838805,8838805
201541319349302249,237242844,ORGANIZED ACTIVITIES/ED DEPT,611710,204672,204672
201541319349302249,237242844,SALES & SERVICES,611430,157112,157112
201541319349302249,237242844,MISCELLANEOUS,611710,26252,26252
201511349349302961,581554537,TUITION,900099,222946
201511349349302961,581554537,FEES,900099,4745
201511349349302961,581554537,GRADUATION,900099,15810
201542099349300149,134304343,Main Campus,611310,197218,197218,0,0
201522099349300807,721234351,Tuition Fees Books,611430,912847,912847
201522109349300822,237417722,EXECUTIVE PROGRAMS,900099,11301149
201522109349300822,237417722,RESIDENTIAL PROGRAMS,900099,12491625
201522109349300822,237417722,SUPPORT PROGRAMS,900099,3675972
201502059349300810,946108651,BOOK SALES,415,415
201502059349300810,946108651,LATE PAYMNT FEES,735,735
201502059349300810,946108651,PROGRAM FEES,1125,1125
201502059349300810,946108651,RENTAL INCOME,1600,1600
201502059349300810,946108651,TUITION,17517,17517
201501349349301960,450474305,Tuition,611600,103040,103040
201521809349301607,566061483,TUITION AND FEES,611600,400205,400205
201511429349300036,751860688,FISHER MORE ACADEMY,572427,572427
201511429349300036,751860688,REFECTORY INCOME,39434,39434
201511429349300036,751860688,TUITION,376715,376715
201511369349301051,461180971,tuition undergrad,611600,78900,78900
201511369349301051,461180971,tuition graduate edu,611600,74500,74500
201501359349302695,741613878,EDUCATIONAL PROGRAMS,621110,374478417,374404895,73522
201501359349302695,741613878,TUITION AND FEES,611600,15299501,15299501
201501359349302695,741613878,ST. LUKE'S BCM MEDICAL CTR JV INCOME,900099,11987037,11987037
201501359349302695,741613878,OTHER PROGRAM SERVICES,621110,1130125,1130125
201501359349302695,741613878,INTEREST: STUDENT LOAN,525990,312382,312382
201501359349303400,141338371,TUITION AND FEES,611710,90173721,90173721
201501359349303400,141338371,AUXILIARY SERVICES,900099,14718129,14718129
201511359349302541,381357980,INSTRUCTION,611310,47741377,47741377
201511359349302541,381357980,ROOM AND BOARD,611310,12948883,12948883
201511359349302541,381357980,AUXILIARY SERVICES,611710,368264,368264
201511359349302656,470384159,TUITION AND FEES,611310,7516466,7516466
201511359349302656,470384159,FOOD SERVICE,611310,880689,880689
201511359349302656,470384159,STUDENT LODGING,611310,770969,770969
201511359349302656,470384159,EDUCATION DEPARTMENT,611310,29750,29750
201541839349300609,370692975,STUDENT FINANCIAL AID,611310,3818146,3818146
201541839349300609,370692975,TUITION AND FEES,611310,1016509,1016509
201541839349300609,370692975,MISCELLANEOUS,611310,3916,3916
201521359349301432,560529990,TUITION AND FEES,611710,26937866,26937866
201521359349301432,560529990,DORMITORY & HOUSING,611710,2858209,2858209
201521359349301432,560529990,FOOD SERVICE & VENDING,611710,1800214,1800214
201521359349301432,560529990,"OTHER SOURCES, ATHLETICS & LIBRAR",611710,623705,623705
201521359349301432,560529990,BOOKSTORE,451211,52500,52500
201511359349302691,042104230,NON FEDERAL CONTRACTS,541700,6026988,5589963,437025
201501359349308745,640325640,STUDENT TUITION & FEES,4894825,4894825
201501359349308745,640325640,AUXILIARY ENTERPRISES,1389051,1389051
201511359349305626,237125575,TUITION,611600,345232,345232
201521359349302492,231352256,TUITION AND FEES,900099,9758419,9758419
201521359349302492,231352256,CONTINUING EDUCATION,900099,847082,847082
201521359349302492,231352256,RENTALS FOR EXEMPT ACT.,900099,384861,384861
201521359349302492,231352256,WOMENS BOARD REVENUE,900099,297359,297359
201521359349302492,231352256,MUSEUM ADMISS/COLLECT,900099,255944,287329,-31385
201511359349303281,042134818,TUITION FEES,611310,12524605,12524605
201511359349303316,570314365,Auxillary Enterprises,611600,15353357,15353357
201511359349303316,570314365,Tuition and Fees,611600,43889754,43889754
201511359349300711,580633977,FEES & DUES COLLECTED,97688,97688
201511359349300711,580633977,FOOD SERVICES,1644714,1644714
201511359349300711,580633977,OTHER MISC INCOME,363837,363837
201511359349300711,580633977,STUDENT HOUSING,1661724,1661724
201511359349300711,580633977,TUITION & FEES,11719461,11719461
201501359349303885,430817015,TUITION & FEES,611600,40112002,40112002
201501359349303885,430817015,AUXILIARY ENTERPRISES,611710,3376353,3376353
201501359349307360,131740447,Tuition and fees,611310,56533703,56533703,0,0
201501359349307360,131740447,Room and Board,621310,2282702,2282702,0,0
201501359349307360,131740447,General fees,611310,1693692,1693692,0,0
201501359349307360,131740447,Other Auxiliary,624310,731143,731143,0,0
201511359349303201,580814544,Tuition and fees,611600,4476356,4476356
201511359349303201,580814544,Affiliation fees,611600,900000,900000
201511359349303201,580814544,Prog.serv.revenue,611600,346335,346335
201511359349306306,560603922,Tuition and Fees,611600,19459912,19459912
201511359349306306,560603922,Sales and Services of Auxiliary Enterprises,611710,7468425,7468425
201511359349308386,030461931,CONSULTING INCOM,366723,366723
201511359349308386,030461931,REFUNDS,-505,-505
201511359349308616,710298658,TUITION,7095848,7095848
201511359349308616,710298658,AUXILIARY ENTERPRISES,2907111,2907111
201501359349307165,610846809,TUITION & FEES,611310,10620972,10620972
201501359349307165,610846809,SALES & SERVICES OF AUXILIARY ENT,611310,2164986,2164986
201511359349307566,900171867,TUITION AND FEES,611710,4859449,4859449
201531359349300318,030179414,TUITION AND FEES,611710,29128154,29128154
201531359349300318,030179414,ROOM & BOARD,721310,7421609,7421609
201521359349305437,952798775,TUITION AND FEES,611710,71264596,71264596
201521359349305437,952798775,HOUSING & STUDENT FOOD SERVICES,611710,8172572,8172572
201521359349305437,952798775,AUXILIARY SERVICES,611710,632002,632002
201541389349300224,954758519,SCHOOL TUITION,611000,5958658,5958658
201511359349307071,952786163,TUITION AND FEES,900099,48201326,48201326
201511359349307071,952786163,PERKINS LOAN INTEREST,900099,26264,26264
201501469349300620,362515281,TUITION & FEES,900099,32025173,32025173
201501469349300620,362515281,CONTRACTS AND SPONSORED ACTIVITIES,541900,265271,265271
201501469349300620,362515281,ADLER COMMUNITY HEALTH SERVICES,541900,242075,242075
201501469349300620,362515281,OTHER REVENUE,900099,110304,110304
201501469349300620,362515281,0
201521429349300612,202184996,TUITION,611600,2500,2500
201521429349300612,202184996,TECHNOLOGY FEE,611600,350,350
201521429349300612,202184996,GRADUATION FEE,611710,300,300
201521429349300612,202184996,PRINTING FEE,611600,148,148
201531359349304793,310643552,TUITION & FEES,900099,6905459,6905459
201531359349304793,310643552,SPONSORED PROGRAMS,900099,177702,177702
201531359349304793,310643552,EDUCATION SERVICES,900099,24948,24948
201541359349306849,420707120,BOARD,722210,1645389,1645389
201541359349306849,420707120,"BOOKS, COMPUTERS & OTHER",451211,209952,209952
201541359349306849,420707120,OTHER PROGRAM INCOME,611710,332006,332006
201541359349306849,420707120,ROOM,721310,1500197,1500197
201541359349306849,420707120,STUDENT TUITION AND FEES,611310,28659791,28659791
201531359349309423,660561027,NET PATIENT SERVICE REVENUE,40527047,40527047
201501359349304970,454620000,TUITION AND FEES,611600,14027254,14027254
201531489349300028,390806154,STUDENT TUITION,611600,25027454,25027454
201531489349300028,390806154,AUXILIARY ENTERPRISES,722320,1359642,1359642
201531489349300028,390806154,INTEREST ON TUITION RECEIVABLES,611600,62139,62139
201531489349300028,390806154,MMC COMMUNITY RENTAL,611600,22000,22000
201541359349302824,231352651,Education,611300,279829629,279829629
201541359349302824,231352651,Research,541712,89168786,89168786
201541359349306169,480577656,TUITION & FEES,611310,10244451,10244451
201541359349306169,480577656,ROOM & BOARD,611310,1748866,1748866
201541359349306169,480577656,STUDENT ACTIVITIES,900099,83404,83404
201541359349306174,362167921,Tuition,900099,2932997,2932997
201541359349306174,362167921,Auxiliary Sources,611710,213561,213561
201511359349303906,860105586,HOTEL UNRELATED,721110,751603,153967,597636
201511359349303906,860105586,EDUCATION PROGRAMS,900099,57249379,57249379
201521359349305177,430743910,TUITION AND FEES,611710,3486535
201521359349305177,430743910,SALES & SERVICES OF AUXILIARY ENTERPRISES,611710,1224160
201521359349305177,430743910,VARSITY SPORTS PROGRAM,611710
201541359349307459,208488048,MISC SPIRIT MERCHANDISE,275,275
201511359349307281,271928187,"STUDENT (REVENUE, FEES, EXT)",811974,811974
201511359349307281,271928187,YOUTH AFLAME CONFERENCE,47178,47178
201511359349307281,271928187,OTHER,45839,45839
201511359349307281,271928187,STUDENT ACTIVITIES,37325,37325
201511359349307281,271928187,BOOKSTORE,34686,34686
201511359349307341,251775321,STUDENT TUITION AND FEES,6531994,6531994
201511359349307341,251775321,BOOKS AND SUPPLIES,86762,86762
201531359349303038,341695897,Tuition & fees,611600,40991184
201531359349303038,341695897,Bookstore/housing,611710,7642336
201511369349300201,952668328,AUXILIARY PROGRAMS,611710,49433,49433
201511369349300201,952668328,TUITION AND FEES,611710,20780405,20780405
201511369349300851,951744370,TUITIONS AND FEES,2550241,2550241
