object_id,ein,BsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
201540429349301289,231352652,RS MOWERY & SONS INC,1000 BENT CREEK BOULEVARD,MECHANICSBURG,PA,17050,CONTRACTING SERVICES,3276114
201540429349301289,231352652,DC GOODMAN & SONS INC,PO BOX 554,HUNTINGDON,PA,16652,PLUMBING CONTRACTING SERVICES,2193734
201540429349301289,231352652,WOOD CE CONSTRUCTION INC,PO BOX 599,DUNCANSVILLE,PA,16635,CONTRACTING SERVICES,497125
201540429349301289,231352652,ELLUCIAN,4 COUNTRY VIEW ROAD,MALVERN,PA,19355,SOFTWARE PROVIDER SERVICES,171691
201530429349301108,237373765,FIRST DAKOTA ENTERPRISES,1223 SALE BARN RD,FORT PIERRE,SD,575320910,CONSTRUCTION,263606
201530439349301208,440545286,COIL CONSTRUCTION,209 EAST BROADWAY,COLUMBIA,MO,65203,CONTRACTOR,2438001
201530439349301208,440545286,PFOODMAN,930 KEHRS MILL RD STE 324,BALLWIN,MO,63011,FOOD SERVICE,1847672
201530439349301208,440545286,BOOK X-CHANGE,2144 FIRST CAPITAL DRIVE,ST CHARLES,MO,633015804,BOOKSTORE,351044
201530439349301208,440545286,PHILIP IMHOFF CONSTRUCTION,14500 HWY 87,BOONVILLE,MO,65233,CONTRACTOR,152874
201520389349300307,020222154,BRADY SULLIVAN,670 N COMMERCIAL STREET 303,MANCHESTER,NH,03101,RENTAL & FACILITY BUILD-OUT SERVICES,913867
201520389349300307,020222154,CHARTWELLSCOMPASS GROUP,2400 YORKMONT ROAD,CHARLOTTE,NC,28217,FOOD SERVICES,613812
201520389349300307,020222154,GRANITE YMCA,117 MARKET STREET,MANCHESTER,NH,03101,RENTAL,167801
201520389349300307,020222154,WHITEWATER CLEANING,PO BOX 6105,PENACOOK,NH,03303,CLEANING SERVICES,115989
201520389349300307,020222154,SECURITAS SECURITY SYSTEMS,1100 ELM STREET SUITE 101,MANCHESTER,NH,03101,SECURITY SERVICES,104168
201510409349300516,850197752,Sagitta System LLC,8301 Lakeview Pkwy,Rowlett,TX,750889301,IT Services,105260
201510409349300646,370864020,McDermott Will & Emery,PO Box 6043,Chicago,IL,60680,Legal Services,419175
201510409349300646,370864020,P & J Contractors,PO Box 0385,Summit,IL,60501,Construction,255820
201510409349300646,370864020,Twice as Nice Painting & Remodeling,14462 S Oak Trail,Homer Glen,IL,60491,Painting & cleaning,249068
201510409349300646,370864020,McClintock Associates,1370 Washington Pike Suite 201,Bridgeville,PA,15017,Auditing Services,162804
201530409349300913,310536647,Pioneer College Caterers,12351 W 9th Ter Ste 204,Lenexa,KS,662154410,Food service,5080898
201530409349300913,310536647,Ferguson Construction,2201 Embury Park Rd,Dayton,OH,454145544,Construction,1290169
201530409349300913,310536647,International Center for Creativity,1266 Manning Pkwy,Powell,OH,430659179,Education services,556779
201530409349300913,310536647,Applied Mechanical Systems,5598 Wolf Creed Pike,Dayton,OH,454262432,Mechanical systems construction,501190
201530409349300913,310536647,Schupp Company Inc,401 Pine St,St Louis,MO,631022731,Advertising,480000
201530379349301253,470378777,Chartwells Foodservice,PO Box 91337,Chicago,IL,606931337,Foodservice,2577022
201530379349301253,470378777,ARAMARK Management Services,1101 Market St,Philadelphia,PA,19107,Facility Management,2140431
201530379349301253,470378777,Kingery Construction Company,201 N 46 Street,Lincoln,NE,68503,Construction,1021114
201530379349301253,470378777,Educators Advancement Group,20624 Abbey Woods Ct N,Frankfort,IL,604233198,Consulting,755996
201530379349301253,470378777,Deltak Edu LLC,1415 W 22nd St Ste 400,Oak Brook,IL,60523,Consulting,713189
201530419349301803,042104778,SODEXO AFFILIATES,10 EARHART DR,BUFFALO,NY,14221,DINING SERVICES,2770259
201530419349301803,042104778,BLUE CROSS & BLUE SHIELD,PO BOX 4071,WOBURN,MA,01888,HEALTH INS.,1776008
201530419349301803,042104778,LAURING CONSTRUCTION,23 BRIGHAM ROAD,WORCESTER,MA,01609,CONSTRUCTION OF NEW RESIDENCE HALL,1542355
201530419349301803,042104778,NATIONWIDE TRUST,PO BOX 183046,COLUMBUS,OH,43218,RETIREMENT SERVICES,917182
201530419349301803,042104778,TIAACREF,PO BOX 8500,PHILADELPHIA,PA,19178,RETIREMENT SERVICES,739799
201530439349301108,560657294,M&E CONTRACTING INC,1032 71ST SCHOOL RD,FAYETTEVILLE,NC,28314,CONSTRUCTION,2648458
201530439349301108,560657294,SODEXO INC,PO BOX 536922,ATLANTA,GA,303536922,FOOD SERVICE,1367985
201530439349301108,560657294,ARAMARK EDUCATION SVCS LLC,5400 RAMSEY ST,FAYETTEVILLE,NC,28311,FOOD SERVICE,1266859
201530439349301108,560657294,SASAKI ASSOCIATES INC,64 PLEASANT ST,WATERTOWN,MA,02472,ARCHITECTS,248864
201530439349301108,560657294,SFLA ARCHITECTS,214 BURGESS ST,FAYETTEVILLE,NC,28301,ARCHITECTS,241275
201510419349300416,440545914,J E DUNN,929 HOLMES,KANSAS CITY,MO,64106,CONSTRUCTION,7526865
201510419349300416,440545914,FRESH IDEAS,1000 W NIFONG,COLUMBIA,MO,65203,DINING SERVICES,996026
201510419349300416,440545914,SODEXO INC & AFFILIATES,4880 PAYSPHERE CIRCLE,CHICAGO,IL,60674,DINING SERVICES,870501
201510419349300416,440545914,ELLUCIAN INC,4375 FAIR LAKES COURT,FAIRFAX,VA,23228,SOFTWARE LICENSE & MAINTENANCE,269124
201510419349300416,440545914,NOEL-LEVITZ,2350 OAKDALE BLVD,CORALVILLE,IA,52241,CONSULTING-STUDENT RECRUITMENT,215425
201530429349301473,941585735,CAHILL CONTRACTORS INCORPORATED,425 CALIFORNIA STREET,SAN FRANCISCO,CA,94104,BUILDING CONTRACTOR,3810497
201530429349301473,941585735,MORTAR ADVERTISING LLC,2 BRYANT STREET SUITE 210,SAN FRANCISCO,CA,94105,MARKETING,1420293
201530429349301473,941585735,INSIDE TRACK INC,1620 MONTGOMERY STREET SUITE 230,SAN FRANCISCO,CA,94111,STUDENT RECRUITING,1013866
201530429349301473,941585735,MKTHINK,1500 SANSOME STREET,SAN FRANCISCO,CA,94111,ARCHITECTURAL SERVICES,714705
201530429349301473,941585735,US INTERNATIONAL MEDIA LLC,1 EMBARCADERO CENTER,SAN FRANCISCO,CA,94111,MEDIA SERVICES,558395
201500439349301035,042104258,Grant Thornton LLP,33960 Treasury Center,Chicago,IL,60694,Auditing,192815
201500439349301035,042104258,Wellington Trust Company,75 State Street,Boston,MA,02109,Investment Management,184697
201500439349301035,042104258,Nagog Real Estate Consulting Corp,530 Great Road,Acton,MA,01720,Building Renovation,153135
201500439349301035,042104258,Frederick J Doherty,dba Resource and Energy Consulting,PO Box 367,North Andover,MA,01845,Energy consulting,173176
201500439349301035,042104258,McLean Painting Company,10 Rainbow Terrace,Unit B,Danvers,MA,01923,Painting contractor,124606
201510409349300126,237032625,EL SHEA,23 CHURCH ST,ELLSWORTH,ME,04605,CONSTRUCTION,1592932
201540409349300919,911559533,ZETTERBERG QUALITY HOMES,202 ROSE PLACE,PUYALLUP,WA,98371,BUILDING ADDITION,1799014
201500439349301630,660379122,UNIVERSITY OF SOUTH FLORIDA,4202 E FOWLER AVENUE,TAMPA,FL,33620,898810
201500439349301630,660379122,QUALITY INSIGHTS OF DELAWAR E INC,3001 CHESTERIFIELD PLACE,CHARLESTON,WV,25304,529877
201500439349301630,660379122,NEW JERSEY INSTITUE OF TECHNOLOGY,PO BOX 18110,NEWARK,NJ,071918110,520125
201500439349301630,660379122,CIRACET CORP,PO BOX 8970,PONCE,PR,007328970,415135
201500439349301630,660379122,NEW YORK EHEALTH COLLABORATIVE,BRUNO PETTONI CFO,40 WORTH STREET 5TH FL,NEW YORK,NY,10013,313700
201500409349301105,952882724,SADA SYSTEMS,5250 LANKERSHEIM BLVD,N HOLLYWOOD,CA,91601,IT SUPPORT SERVICES,267273
201520419349300632,660350945,CAPITOL SECURITY POLICE,PO BOX 11157 FERNANDEZ JUNCOS STAT,SAN JUAN,PR,00910,SECURITY SERVICES,183149
201510429349300816,042103701,DTZ INC,101 FEDERAL STREET SUITE 700,BOSTON,MA,02110,MAINTENANCE SERVICES,3374976
201510429349300816,042103701,ARAMARK,1000 STATE STREET,SPRINGFIELD,MA,01109,FOOD SERVICE,2964333
201510429349300816,042103701,K-12 TEACHERS ALLIANCE,20624 ABBEY WOODS COURT NORTH,FRANKFORD,IL,60423,GRADUATE STUDENT RECRUITMENT,2604631
201510429349300816,042103701,HEALTH NEW ENGLAND INC,PO BOX 41525,BOSTON,MA,02241,EMPLOYEE MEDICAL INSURANCE,1545570
201510429349300816,042103701,WESTERN BUILDERS,73 PLEASANT STREET,GRANBY,MA,01033,CONSTRUCTION,1180319
201530439349301688,590949880,ARCHDIOCESE OF MIAMI,9401 BISCAYNE BLVD,MIAMI SHORES,FL,33138,INSURANCE,4963845
201530439349301688,590949880,ARAMARK CAMPUS DINING SERVICES,1101 MARKET STREET,PHILADELPHIA,PA,19107,FOOD SERVICE,1440495
201530439349301688,590949880,BAR BRI,9400 NOTH CENTRAL EXPWY,SUIT 613,DALLAS,TX,75231,BAR EXAM PREPERATION,393760
201530439349301688,590949880,ACADEMIC INSURANCE SOLUTIONS,7853 GUNN HIGHWAY 236,TAMPA,FL,33626,STUDENT HEALTH INSURANCE,1126580
201530439349301688,590949880,G4'S SECURE SOLUTIONS USA INC,PO BOX 277469,ATLANTA,GA,30384,SECURITY SERVICES,644007
201530439349301828,150532239,Cambridge Associates LLC,100 summer St,Boston,MA,02110,investment management,519773
201530439349301828,150532239,Copeland Coating Inc,3600 US Rt 20,Nassau,NY,12123,architect services,396100
201530439349301828,150532239,Community Counseling Service Co,461 Fifrth Ave,New York,NY,10018,fundraising consulting,348000
201530439349301828,150532239,McKinney MacDonald Architects,11 British American Blvd,Latham,NY,12110,architect services,213801
201530439349301828,150532239,Bond Schoeneck & King,One Lincoln Center,Syracuse,NY,13202,legal services,177541
201540419349301529,231352236,SAGE DINING SERVICES INC,1402 YORK ROAD SUITE 100,LUTHERVILLE,MD,21093,FOOD SERVICE,1101382
201540419349301529,231352236,LAREDO MECHANICAL LLC,PO BOX 250,PLYMOUTH MEETING,PA,19462,MECHANICAL,559589
201540419349301529,231352236,McGINN SECURITY INC,PENN TREATY PARK PLACE,1341 DELAWARE AVENUE SUITE 102,Philadelphia,PA,19125,SECURITY,367289
201540419349301529,231352236,CSI INTERNATIONAL INC,6700 NORTH ANDREWS AVE SUITE 400,FORT LAUDERDALE,FL,33309,HOUSEKEEPING,237140
201540419349301529,231352236,WILLIS OF PENNSYLVANIA INC,PO BOX 905196,CHARLOTTE,NC,282905196,INSURANCE,202420
201520379349301037,941698615,HMH CONSTRUCTORS INCORPORATED,3601 CALLE TECATE STE 120,CAMARILLO,CA,93012,CONSTRUCTION,3361761
201520379349301037,941698615,BON APPETIT MANAGEMENT,1000 W TEMPLE ST,LOS ANGELES,CA,90074,FOOD SERVICES,1227368
201520379349301037,941698615,BENEFIT ALLOCATION SYSTEM INC,PO BOX 31001,PASADENA,CA,91110,MEDICAL INS. GROUP SERVICES,1226042
201520379349301037,941698615,VENTURA REGIONAL SANITATION DIST,1001 PARTRDIGE DRIVE STE 150,VENTURA,CA,93003,WATER TREATMENT SERVICES,226290
201520379349301037,941698615,JH INTERIORS INC,1107 FAIR OAKS AVENUE,SOUTH PASADANA,CA,91030,ARCHITECTURE PLANNING SERVICES,104960
201540439349300214,251900793,RESIDENCES ON MARKET,4902 LOUISE DRIVE,MECHANICSBURG,PA,17055,STUDENT HOUSING,234610
201540439349300214,251900793,HOWELL MANAGEMENT SERVICES,1107 EAST 340 SOUTH,SMITHFIELD,UT,84335,RECRUIT STDNTS,195000
201540439349300214,251900793,PROPERTY MANAGEMENT INC,PO BOX 622,LEMOYNE,PA,17043,PROPERTY MGMT,145222
201520429349300812,620484185,BURLESON CONSTRUCTION COMPANY INC,3216 SOUTH ROAN STREET,JOHNSON CITY,TN,37601,CONSTRUCTION SERVICES,1825847
201520429349300812,620484185,SODEXO INC AND AFFILIATES,2 SHILOH ROAD P O BOX 5032,GREENEVILLE,TN,37743,CAFETERIA SERVICES,1713258
201520429349300812,620484185,TIAA-CREF,P O BOX 933326,ATLANTA,GA,311933326,MANAGE RETIREMENT PLAN,721601
201520429349300812,620484185,FISHER AND ASSOCIATES,511 TUSCULUM BOULEVARD,GREENEVILLE,TN,37745,ARCHITECT SERVICES,417564
201520429349300812,620484185,THE INDEPENDENT COLLEGE ENTERPRISE,2300 MACCORKLE AVENUE SE,CHARLESTON,WV,25304,HOST FOR COMPUTER SOFTWARE-COLLEAGUE,348493
201540379349301234,620570060,CYNTHIA MANUEL INDUSTRIAL,P O BOX 34,PINSON,TN,38366,CLEANING SERVICES,2238255
201540379349301234,620570060,GOURMET SERVICES,82 PIEDMONT AVENUE,ATLANTA,GA,30303,FOOD SERVICES,1734978
201540379349301234,620570060,GOLDEN CIRCLE INSURANCE,P O BOX 293,BROWNSVILLE,TN,38012,P & C INSURANCE,284446
201540379349301234,620570060,LAWRENCE SERVICE,245 PRESTON STREET,JACKSON,TN,38301,SERVICES,121285
201540379349301234,620570060,OSEMAN INSURANCE AGENCY,6750 POPLAR SUITE 410,GERMANTOWN,TN,38138,INSURANCE,312069
201520439349301002,930634049,Compass Knowledge,105 Gordon Baker Road,Suite 300,Toronto,Ontario,CA,M2H-3P8,Marketing and Advising,3623919
201520439349301002,930634049,Providence Health Plans,PO Box 5728,Portland,OR,972285728,Health Insurance,883518
201520439349301002,930634049,ING National Trust,PO Box 3015,New York,NY,101163015,Retirement Investment Services,879798
201520439349301002,930634049,Schommer & Sons Inc,6421 NE Colwood Way,Portland,OR,97218,Construction & Remodeling,498921
201520439349301002,930634049,West Coast Visa,5000 Meadows Road,Lake Oswego,OR,97035,Banking,389973
201510419349301561,341226547,AVI Foodsystems Inc,2590 Elm Road NE,Warren,OH,44483,Food Service Provider,799218
201510419349301561,341226547,Lincoln Financial Group,1300 South Clinton St 6H12,Fort Wayne,IN,46802,Employee Retirement,798040
201510419349301561,341226547,The Northern Trust Company,181 W Madison St Floor 28,Chicago,IL,60603,Employee Retirement,670530
201510419349301561,341226547,Fifth Third Bank,PO Box 740523,Cincinnati,OH,45274,Banking Services,634541
201510419349301561,341226547,Program Solutions Group,1690 Woodlands Dr,Suite 216,Maumee,OH,43537,Construction Mgt Services,552835
201510439349300711,390806263,J H Findorff Son Inc,PO Box 1647,Madison,WI,53701,Construction,5227201
201510439349300711,390806263,Food Services Inc,1801 W Glendale Ave,Milwaukee,WI,53209,Food services,2409170
201510439349300711,390806263,DTZ Inc,275 Grove St,Suite 3-200,Auburndale,MA,02466,Janitorial,938953
201510439349300711,390806263,Findorff,PO Box 575,Madison,WI,53701,Construction,771301
201510439349300711,390806263,David Frank Landscape,PO Box 70,Germantown,WI,53022,Landscaping,677023
201500429349301255,440556862,ALEXANDER OPEN SYSTEMS INC,PO BOX 412711,KANSAS CITY,MO,64141,EQUIPMENT AND SERVICE,886159
201500429349301255,440556862,HARRIS MECHANICAL LLC,4138 STATE HWY AA,TANEYVILLE,MO,65759,CONSTRUCTION,580975
201500429349301255,440556862,MEL HARNESS ROOFING INC,115 W INDUSTRIAL PARK RD SUITE 1,HARRISON,AR,72601,CONSTRUCTION,332187
201500429349301255,440556862,CARLIS BLEVINS MASONRY,9738 ST HWY 160 S,SPOKANE,MO,65754,CONSTRUCTION,315113
201500429349301255,440556862,MID-SOUTH STEAM BOILER,3805 POINTER TRAIL EAST,VAN BUREN,AR,72956,SERVICE AND REPAIR,314290
201540439349301559,951644048,Bon Appetit,1000 West Temple St,Los Angeles,CA,900740196,In-house food prep.,3443087
201540439349301559,951644048,Sodexo Inc & Affiliates,Dept880328,Los Angeles,CA,900880328,In-house facilities.,2872811
201540439349301559,951644048,Kaiser Foundation Health Plan,PO Box 80204,Los Angeles,CA,90080,Insurance Provider,1912653
201540439349301559,951644048,Health Net,File 52617,Los Angeles,CA,90074,Insurance Provider,1285580
201540439349301559,951644048,Southern California Edison,PO Box 300,Rosemead,CA,917710001,Utility Provider,1233078
201530419349300023,470376525,FARRIS CONSTRUCTION CO INC,PO BOX 2046,HASTINGS,NE,68901,CONSTRUCTION,556665
201530419349300023,470376525,TACKARCHITECTS INC,1111 N 13TH STREET,OMAHA,NE,68102,ARCHITECT,297851
201530419349300023,470376525,TRANS TEXAS TENNIS LTD,5212 WERNER,HOUSTON,TX,77022,CONSTRUCTION,166528
201530419349300023,470376525,GREAT PLAINS COMMUNICATIONS,NETLINK,BLAIR,NE,68008,TECHNOLOGY,138298
201530419349300023,470376525,KPMG LLP,DEPT 0970,DALLAS,TX,753120970,AUDITING AND TAX,131565
201520409349300862,391024723,SODEXO INC FOOD SERVICE,4880 PAYSPHERE CIRCLE,CHICAGO,IL,60674,FOOD SERVICE,1170835
201520409349300862,391024723,SODEXO INC AND AFFIL MAINT CONTRACT,4880 PAYSPHERE CIRCLE,CHICAGO,IL,60674,MAINTENANCE,1039577
201520409349300862,391024723,PER MAR SECURITY SERVICES,PO BOX 1101,DAVENPORT,IA,528051101,SECURITY,127130
201520409349300862,391024723,MCDONALD SCHAEFER GROUP,207 E BUFFALO ST,MILWAUKEE,WI,53202,CONTRACTED ADVANCEMENT,104040
201520429349300032,430652675,CANNON DESIGN,1100 CLARK AVE,ST LOUIS,MO,63102,ENGINEERING,892333
201520429349300032,430652675,PEDESTAL FOODS,15480 CLAYTON RD SUITE 301,BALLWIN,MO,63011,FOOD SERVICE,894951
201520429349300032,430652675,ALLIED BARTON SECURITY SERVICES,PO BOX 828854,PHILADELPHIA,PA,191828854,SECURITY SERVICE,501422
201520429349300032,430652675,JENZABAR,PO BOX 55018,BOSTON,MA,022025018,COMPUTER SERVICE,190402
201520429349300032,430652675,SUMMIT STRATEGIES,8182 MARYLAND AVE 6TH FLOOR,ST LOUIS,MO,63105,INVESTMENT MANAGER,159211
201500419349300505,591237047,COLLEGEDEGREESCOM LLC,412 MAIN ST STE 500,HOUSTON,TX,77002,LEADS,888930
201500419349300505,591237047,SANDRO SIERRA,20737 GREAT LAUREL AVE,TAMPA,FL,33647,EQUIPMENT,375027
201500419349300505,591237047,VANTAGE MEDIA LLC,2101 ROSECRANS AVE STE 2000,EL SEGUNDO,CA,90245,LEADS,240700
201500419349300505,591237047,LENDINGTREE LLC,11115 RUSHMORE DR,CHARLOTTE,NC,28277,LEADS,182200
201500419349300505,591237047,KPMG LLP,100 NORTH TAMPA ST,TAMPA,FL,33602,AUDITOR,180000
201510439349301791,956001907,Intertex General Contractors,28338 Constellation Road 900,Valencia,CA,91355,Construction,2870010
201510439349301791,956001907,Bon Appetit,21726 Placerita Canyon Road,Santa Clarita,CA,91355,Food Services,1620257
201510439349301791,956001907,Staples Construction Co Inc,1501 Eastman Ave,Ventura,CA,93003,Construction,781571
201510439349301791,956001907,BJ Development & Construction,24135 Railroad Ave,Newhall,CA,91321,Construction,425780
201510439349301791,956001907,Riker Construction Inc,PO Box 220368,Newhall,CA,91322,Construction,273060
201520419349301562,540505892,Sodexo Inc Affiliates,PO Box 536922,Atlanta,GA,30353,Food and Facility Services,3407999
201520419349301562,540505892,Branch Associates Inc,PO Box 40051,Roanoke,VA,24022,Construction Services,939483
201520419349301562,540505892,BurWil Contruction Inc,PO Box 637,Bristol,TN,37621,Construction Services,568833
201520419349301562,540505892,HVAC Inc,101 3rd St,Bristol,TN,37620,HVAC Services,559030
201520419349301562,540505892,Massey Electric Inc,546 Eastern Star Road,Kingsport,TN,37663,Electrical Services,312939
201520439349300532,250965406,Advanced Anesthesia Associates,PO Box 2265,Youngstown,OH,44504,Anesthesia Services,3533449
201520439349300532,250965406,Siemens Medical Solutions USA,Mellon Bank,Department at 40065,Atlanta,GA,311920065,Information Technology,2865279
201520439349300532,250965406,Quest Diagnostics Inc,16410 Collection Center Drive,Chicago,IL,60693,Laboratory Services,1191252
201520439349300532,250965406,Restorix Health Inc,155 White Plains Road,Suite 200,Tarrytown,NY,10591,Hyperbaric Services,597801
201520439349300532,250965406,DMS Health Technologies Inc,26273 Network Place,Chicago,IL,606731262,MRI Services,374148
201510409349300951,362177133,CHARTWELLS DINING SERVICES,PO BOX 91337,CHICAGO,IL,60693,FOOD SERVICE,3277730
201510409349300951,362177133,HENRY BROTHERS CONSTRUCTION,9821 S 78TH AVE,HICKORY HILLS,IL,60457,CONTRACTOR,1813287
201510409349300951,362177133,DELTAK EDU INC,1415 W 22ND STREET,OAK BROOK,IL,60523,ONLINE EDUCATION SERVICES,861479
201510409349300951,362177133,ROYALL & COMPANY,1920 E PARHAM RD,RICHMOND,VA,23228,RECRUITMENT,767171
201510409349300951,362177133,ELLUCIAN INC,4375 FAIR LAKES CT,FAIRFAX,VA,22033,INFORMATION TECHNOLOGY,493478
201530429349300323,382410852,Kevin B Kingsbury,Campus Printing Communications,1700 University Ave,Flint,MI,48504,Printing Services,311930
201530429349300323,382410852,Susan R Pierce,SRP Consulting LLC,300 SE 5th Unit 2010,Boca Raton,FL,33432,Consulting,142496
201530429349300323,382410852,Art & Science Group LLC,300 E Lombard St,Ste 610,Baltimore,MD,21202,Study for Strategic Positioning and Planning,116300
201530429349300323,382410852,TargetX,1001 E Hector St,Ste 100,Conshohocken,PA,19428,CRM/Data Integration,110586
201500409349300435,540505945,John M Hills,5801 Bayview Drive,Ft Lauderdale,FL,33308,Consulting,144000
201530439349302123,591146751,Thompson Hospitality,1741 Business Center Drive Suite 20,Reston,VA,20190,Food Service,1156250
201530439349302123,591146751,Prism Consulting Inc,9803 Old Saint Augustine Road,Jacksonville,FL,32257,IT services,298545
201530439349302123,591146751,Flint Construction Service,1419 Linkside Drive,Atlantic Beack,FL,32233,Construction services,314317
201530439349302123,591146751,Allied Barton Security Services LLC,161 Washington Street Suite 60,Conshohocken,PA,19428,Security Services,746088
201530439349302123,591146751,JEA Electric,PO Box 44297,Jacksonville,FL,32231,Electrical Contractor,920306
201520379349301252,381374230,Rebecca Hagelin Communications & Marketing LLC,4572 25th Road North,Arlington,VA,22207,consulting/marketing,4270764
201520379349301252,381374230,The Cyril Scott Company Inc,P O Box 310,Lancaster,OH,43130,printing/mailing,2661730
201520379349301252,381374230,American Target Advertising,9625 Surveyor Court Suite 400,Manassas,VA,20110,printing/mailing,2152073
201520379349301252,381374230,Saga Inc a Michigan Corporation,22 East Galloway,Hillsdale,MI,49242,Food and catering services,4483535
201520379349301252,381374230,Weigand Construction Incorporated,7808 Honeywell Drive,Fort Wayne,IN,46825,Construction,4272451
201510419349301001,820200906,Compas Group,91337 Collections Dr,Chicago,IL,60693,Food Service Provider,2900884
201510419349301001,820200906,Caldwell Transportation,PO Box 607,Caldwell,ID,83606,Bus Service,196072
201510419349301001,820200906,Ruffalocody,PO Box 3018,Cedar Rapid,IA,52404,Telemarketing Presort Profile,140575
201510419349301001,820200906,Anderson Construction,6712 N Cutter Circle,Portland,OR,97217,Contractor,601897
201510419349301001,820200906,Hummel Archietects,2785 N Bogus Basin Rd,Boise,ID,83702,Contractor,245671
201500439349302020,131628149,GRANT THORNTON LLP,666 Third Avenue,13th Flo,New York,NY,10017,Auditing Service,156880
201500439349302020,131628149,INVESTURE LLC,126 Garrett Street,Suite J,Charlottesville,VA,22902,Investment Management,1107109
201500439349302020,131628149,INVESTURE EVERGREEN FUND LP,126 Garrett Street,Suite J,Charlottesville,VA,22902,Investment Management,178222
201500439349302020,131628149,C P S 5 LLC,770 Fifth Avenue,C/O The Plaz,New York,NY,10019,Catering,153138
201500439349302020,131628149,LISA S BYALA,750 Third Avenue,Suite 900,New York,NY,10017,Consulting,135617
201500419349301715,390477970,HUNZINGER CONSTRUCTION CO,21100 ENTERPRISE AVE,BROOKFIELD,WI,53045,BUILDING CONSTRUCTION MANAGER,10828083
